0.000000000000000000e+00,2.801622285174692934e+03,4.904770538243626106e+03,2.103388857412653306e+04,2.695787252124645966e+04,1.924551463644948157e+01,5.194685552407931937e+03,4.981024551463645366e+03,1.343551463644948171e+03,2.826909348441926340e+03,7.690217186024551665e+03,2.791605288007554577e+02,8.087425873465533186e+03,4.227950897072710177e+02,3.541220963172804659e+03,1.194964117091595881e+03,1.440992540132200156e+04,1.905932483474976470e+04,7.219383380547686102e+03,3.821227573182247284e+02,5.141779036827195341e+03,4.556940509915013848e+01,9.934499527856467466e+03,2.149948158640226757e+04,3.800757979225684539e+04,1.206393578847969729e+04,8.394837582625117648e+03,6.664084041548630921e+03,1.383687063267233316e+04,4.470735599622285008e+03,1.068867988668555154e+04,8.810918791312558824e+03,2.089612842304060436e+01,3.785193578847969889e+02,4.367276676109537220e+03,2.712023135033050130e+04,2.672946175637393935e+02,1.009665722379603380e+03,1.789762039660056644e+03,2.050369121813031234e+04,6.083097261567516512e+00,9.355797922568460763e+02,2.325656279508970670e+02,1.764778092540132093e+02,4.920018885741265535e+01,9.206401322001887820e+03,8.815486307837582558e+01,2.418189801699716554e+03,3.007516525023607414e+02,8.580179414542020595e+02,2.417091595845137064e+01,3.649704438149197358e+03,1.113021340887629776e+04,5.969499527856468148e+02,9.593012275731823024e+00,5.092785646836638307e+02,3.443626062322946524e+01,8.647393767705382288e+02,1.182333805476865018e+04,8.407847025495750131e+03,1.494088762983947163e+03,3.008300283286118884e+03,4.548281397544853917e+02,2.350162417374881898e+03,6.608460812086874512e+02,7.037865911237015837e+01,1.214992445703493786e+03,6.798866855524079988e-02,2.152974504249291765e-01,2.355429650613786663e+01
2.801622285174692934e+03,0.000000000000000000e+00,1.718602455146364394e-01,2.577705382436260493e+02,3.266694995278564875e+02,1.648470254957506995e+02,1.207743153918791279e+01,5.693560906515580427e+03,9.791200188857412286e+03,1.170390179414542035e+04,1.134629839471199148e+03,2.121118980169971564e+03,7.648725212464589640e-02,9.805618508026440168e+02,0.000000000000000000e+00,7.232076487252124934e+03,3.934447592067988921e+02,1.075592067988668532e+03,5.873465533522190363e+00,2.549575070821529649e-02,2.710103871576959311e-01,3.455136921624173851e+02,2.292915014164305830e+03,1.682492917847025637e+02,2.425663833805476770e+03,3.683543909348441957e+03,1.019830028328611859e-01,1.656279508970727177e+00,2.951746931067044244e+01,5.384503305004721369e+03,1.303976770538243545e+04,9.532436260623229828e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.672357884796978396e+03,1.205023607176581635e+02,2.395845136921624174e+01,2.927289896128423136e-02,8.243626062322946257e-01,8.472804532577903558e+01,2.247403210576014998e-01,2.105760151085930010e-01,1.919546742209631773e+01,1.783947119924457070e+01,4.244570349386213692e+00,1.282681775259679000e+02,8.470254957507082239e+00,5.665722379603399701e-03,1.031161473087818692e+01,0.000000000000000000e+00,2.345609065155807471e+00,2.322568460812086855e+01,7.640132200188857325e+01,3.682719546742209416e-02,0.000000000000000000e+00,2.549575070821529649e-02,1.751652502360717678e+00,6.024551463644947980e+00,3.631161473087819047e+01,3.066383380547686599e+01,6.867988668555240395e+01,3.777148253068933134e-03,2.549575070821529649e-02,6.647780925401322039e-01,3.931633616619452454e+01,5.423984891406988140e+00,4.893012275731822314e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.933899905571293765e+00
4.904770538243626106e+03,1.718602455146364394e-01,0.000000000000000000e+00,7.515234183191690136e+03,1.115948441926345549e+04,2.832861189801699851e-03,1.635505193578848049e+00,8.942398489140698459e+00,2.596789423984891543e-01,4.145420207743154006e-01,1.126279508970727079e+02,2.171860245514636509e-02,1.224017941454202173e+03,9.442870632672331968e-03,4.901416430594900930e+01,4.438149197355996112e-01,5.877242681775260102e+00,1.020093484419263405e+03,3.883568460812086869e+03,8.190934844192634046e+01,3.301489140698772644e+03,9.442870632672332835e-04,5.728045325779036467e+00,4.915610009442870250e+03,8.395637393767705134e+02,1.940132200188857325e+01,2.358355051935788651e+03,5.438626062322946382e+03,1.376286402266289042e+04,2.491973559962228357e+00,4.058734655335221930e+01,1.865911237016052882e+00,9.461756373937677544e-01,0.000000000000000000e+00,1.137865911237015970e+00,5.766861189801699766e+03,9.206798866855524510e-01,4.072186024551463561e+03,4.220362606232294638e+03,7.260079320113314679e+03,2.832861189801699851e-03,1.758262511803588390e+00,3.010387157695939564e+00,1.830028328611898125e+00,4.523135033050046938e-01,6.638621340887630140e+01,1.992445703493862241e-01,8.326345609065155884e+01,1.643059490084985974e-01,1.996222851746931148e+00,3.040604343720491043e-01,1.178753541076487288e+01,9.186383380547686102e+02,1.246915958451369306e+03,2.134277620396600739e+01,8.229216241737487962e+02,6.798866855524079988e-02,2.132294617563739436e+01,2.381056657223795810e+03,2.166465533522190526e+03,1.949575070821529721e+01,8.630783758262511185e+01,9.123843248347498047e+02,6.008129367327667751e+03,2.993389990557129288e+00,1.282530689329556139e+01,7.490084985835694376e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.201133144475920789e+00
2.103388857412653306e+04,2.577705382436260493e+02,7.515234183191690136e+03,0.000000000000000000e+00,1.235275637393767647e+04,1.887629839471199222e+00,4.821529745042493005e+02,6.695694050991501172e+02,4.294428706326723386e+02,2.100661000944287196e+02,6.053616619452313898e+02,5.824740321057601733e+01,1.238121813031161537e+03,1.018602455146364427e+01,2.167138810198300192e+01,1.610566572237960372e+02,1.176291784702549649e+03,6.789089707271010411e+03,1.267325684608120901e+04,1.573144475920679781e+02,3.688781869688385086e+03,5.334277620396600916e+00,2.722351274787535203e+03,1.196489235127478787e+04,2.224034938621340916e+04,1.660817752596789433e+03,1.485427762039660138e+03,1.231958923512747788e+04,2.707723796033994222e+04,8.630604343720491443e+02,1.956903682719546850e+03,1.884150141643059442e+03,2.033994334277620553e+00,2.077431539187913137e-02,7.108423040604343441e+02,8.672940509915013536e+03,1.096789423984891343e+01,2.365388101983002798e+03,4.172518413597733343e+03,9.583398489140698075e+03,1.104815864022662825e-01,1.339754485363550529e+01,1.513125590179414459e+01,1.490084985835694020e+01,3.190745986779981003e+00,3.087913125590179675e+02,3.311614730878186919e+00,5.629556185080264186e+01,2.882908404154862936e+00,1.334277620396600472e+00,1.938621340887629829e+00,6.741737488196412187e+01,3.296276676109537220e+03,1.168357884796978169e+03,1.852596789423984802e+01,7.719301227573182587e+02,1.330500472143531621e+00,7.773182247403209999e+01,6.312877242681774987e+03,5.715811142587346694e+03,1.166912181303116114e+02,7.538432483474976209e+01,8.536798866855524466e+02,5.816014164305948725e+03,2.658923512747875506e+01,2.400472143531633762e+01,5.398961284230406221e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.009442870632672573e+00
2.695787252124645966e+04,3.266694995278564875e+02,1.115948441926345549e+04,1.235275637393767647e+04,0.000000000000000000e+00,9.528800755429649882e+00,2.568083097261567360e+01,2.406789423984891414e+02,2.197167138810198423e+02,2.345675165250236205e+02,6.036024551463645366e+03,6.681775259678941836e+01,1.448618508026439940e+03,2.001416430594900930e+01,4.860009442870632483e+02,3.553163361661945174e+01,1.100878186968838577e+02,1.745072143531633628e+04,3.092660056657223777e+03,6.500000000000000000e+01,2.159544853635505206e+03,8.784702549575071018e+00,1.939659112370160528e+03,2.771699811142587350e+04,1.374471671388102004e+04,4.355086874409820666e+03,2.994601510859301015e+03,3.206365439093484383e+03,1.637230122757318168e+04,1.562139754485363483e+03,5.856043437204909878e+02,1.249841359773371096e+03,1.072710103871576948e+00,1.794145420207743022e-02,7.137582625118035651e+01,2.958679886685552265e+04,2.467648725212464456e+02,4.645760151085930374e+03,6.620424929178469938e+03,3.196699622285174701e+04,6.123701605288007777e+00,3.151935788479697820e+01,2.438951841359773312e+02,2.114164305949008451e+02,5.211803588290840139e+01,6.838156751652501953e+03,9.514258734655335559e+01,7.083182247403210567e+02,8.343153918791313117e+01,3.957034938621340814e+01,2.663361661945231518e+01,2.745779036827195227e+02,1.653868271954674128e+04,1.766613786591123699e+03,2.939754485363550529e+01,1.333026440037771408e+03,3.879225684608120872e+01,8.846213408876297990e+02,2.128833144475920562e+04,1.537583380547686465e+04,1.456731822474032015e+03,8.113626062322946382e+02,1.325934844192634500e+03,9.939819641170915929e+03,6.976506137865911796e+02,8.368083097261568071e+01,1.125721435316336056e+03,3.777148253068933134e-03,0.000000000000000000e+00,2.016430594900849727e+01
1.924551463644948157e+01,1.648470254957506995e+02,2.832861189801699851e-03,1.887629839471199222e+00,9.528800755429649882e+00,0.000000000000000000e+00,6.610009442870632551e-03,6.167771482530689582e+02,1.338039660056657112e+03,3.444173748819641219e+02,1.741255901794145302e+02,3.849716713881020041e+03,9.442870632672332835e-04,5.032993389990556921e+02,0.000000000000000000e+00,4.157318224740321000e+01,8.205854579792256631e-01,7.233238904627006605e+01,1.510859301227573254e-02,0.000000000000000000e+00,5.665722379603399701e-03,3.790668555240793012e+03,5.725495750708215326e+01,1.409348441926345608e+01,4.184513692162417442e+01,3.131988668555241020e+03,0.000000000000000000e+00,1.227573182247403139e-02,2.190745986779981114e-01,3.219797922568460763e+03,3.299338999055712662e+01,6.827195467422096442e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.539187913125590335e+00,2.195467422096317289e+00,6.043437204910293015e-02,2.832861189801699851e-03,9.442870632672331968e-03,2.755429650613786752e+00,4.023371104815864214e+02,0.000000000000000000e+00,3.796033994334277573e+00,1.265344664778092487e-01,7.554296506137866268e-03,2.661000944287063241e+00,9.907176581680830907e+01,9.442870632672332835e-04,2.743720491029272779e+01,0.000000000000000000e+00,1.038715769593956569e-02,2.738432483474976392e-02,2.723323890462700625e+00,4.721435316336165984e-03,0.000000000000000000e+00,3.777148253068933134e-03,1.268630783758262481e+02,1.576959395656279406e-01,1.668555240793201166e+00,1.111425873465533565e+00,8.999055712936732121e+00,0.000000000000000000e+00,2.832861189801699851e-03,9.442870632672331968e-03,1.409631728045325794e+01,5.665722379603399701e-03,2.228517469310670462e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.194685552407931937e+03,1.207743153918791279e+01,1.635505193578848049e+00,4.821529745042493005e+02,2.568083097261567360e+01,6.610009442870632551e-03,0.000000000000000000e+00,2.648006610009442738e+03,1.444759206798866913e+01,2.015675165250236205e+02,1.957648725212464456e+02,3.185080264400377725e+00,1.207554296506137881e+01,6.571104815864022441e+01,2.312332389046270009e+02,2.347969782813975570e+01,7.461271954674220979e+03,1.708347497639282437e+02,2.735788479697828279e+01,9.442870632672331968e-03,2.502360717658167921e+00,4.343720491029273018e-02,2.183305004721435409e+02,1.189830028328611888e+02,1.409079320113314452e+03,1.564419263456090619e+02,9.046270066100093876e-01,8.920679886685553228e+00,9.473937677053824302e+01,5.501661945231350046e+02,3.214258734655335275e+02,1.209603399433427739e+02,0.000000000000000000e+00,1.473045325779036830e+03,3.112086874409820680e+01,8.647497639282342163e+01,4.995278564683663935e-01,5.051935788479697820e-01,5.711992445703494070e+00,1.932294617563739436e+01,7.554296506137866268e-03,1.850690273843248406e+03,6.218130311614730843e+00,6.968838526912181086e-01,1.869688385269121789e-01,6.325779036827195334e+00,1.312559017941454242e-01,8.026440037771483127e-02,9.525023607176581208e+01,3.357884796978281372e+01,2.171860245514636509e-02,1.773279508970727193e+03,3.205476864966949790e+01,4.466477809254013054e-01,0.000000000000000000e+00,2.058545797922568532e-01,6.798866855524079988e-02,5.740321057601510901e+00,1.999150141643059442e+01,5.108876298394712023e+01,1.179131255901794084e+01,1.416430594900849882e-02,1.907459867799811137e-01,5.288951841359773809e+00,2.215297450424928982e+00,3.380547686496694904e-01,5.515580736543909346e+00,0.000000000000000000e+00,1.642115203021718539e+00,5.193578847969782669e-02
4.981024551463645366e+03,5.693560906515580427e+03,8.942398489140698459e+00,6.695694050991501172e+02,2.406789423984891414e+02,6.167771482530689582e+02,2.648006610009442738e+03,0.000000000000000000e+00,4.816971671388101640e+03,1.516644192634560932e+04,1.640274787535410724e+03,9.508209631728044769e+03,7.431539187913125843e+00,1.112498489140698803e+04,7.261567516525023747e-01,2.975680830972615695e+03,5.264280453257790214e+03,6.894560906515580427e+02,2.275108593012275833e+02,3.748819641170915706e-01,7.169971671388101875e+00,2.567031161473087650e+03,1.167604343720490988e+03,1.616449480642115191e+02,1.498261567516525020e+03,3.541101983002832640e+03,3.627006610009442689e+00,3.955524079320113628e+01,2.436553352219074497e+02,3.867103871576959591e+03,9.533628895184136127e+03,3.235549575070821447e+03,0.000000000000000000e+00,6.033616619452313898e+02,1.761756373937677154e+03,9.438432483474976209e+01,1.325023607176581741e+01,2.954674220963172893e+00,1.061756373937677012e+01,8.209254013220018464e+01,1.829084041548630690e+00,6.930122757318224913e+00,1.522001888574126482e+01,1.046270066100094454e+01,2.162417374881964172e+00,8.401983002832861303e+01,5.198300283286118706e+00,9.726156751652502430e-02,1.870254957507082239e+01,7.554296506137866268e-03,1.302171860245514567e+00,5.785741265344664441e+01,5.960906515580736453e+01,3.608120868744097987e+00,9.442870632672332835e-04,2.238904627006609971e+00,9.546742209631727816e-01,4.111425873465533343e+00,4.337582625118035651e+01,3.581869688385268802e+01,4.821152030217186280e+01,1.822474032105760033e-01,2.193578847969782863e+00,1.152313503305004794e+01,2.294523135033050210e+01,2.859301227573182391e+00,2.974409820585458064e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.069877242681775309e+00
1.343551463644948171e+03,9.791200188857412286e+03,2.596789423984891543e-01,4.294428706326723386e+02,2.197167138810198423e+02,1.338039660056657112e+03,1.444759206798866913e+01,4.816971671388101640e+03,0.000000000000000000e+00,7.608401322001888730e+03,1.407163361661945146e+03,9.963531633616619729e+03,1.841359773371104847e-01,1.533089707271010411e+03,0.000000000000000000e+00,4.459735599622285008e+03,2.211765816808309637e+02,2.289295561850802642e+03,7.332389046270066046e+00,3.777148253068933134e-03,1.728045325779036800e-01,2.145918791312558824e+03,4.605157695939565201e+03,2.601822474032105674e+02,3.839162417374881898e+03,1.011633805476865018e+04,3.588290840415486044e-02,2.731822474032105763e+00,4.481397544853635395e+01,2.019586402266288860e+04,3.696103871576959591e+03,1.207894428706326653e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.539830028328611888e+02,8.595845136921623464e+01,9.434372049102927704e+00,6.704438149197355923e-02,2.181303116147308707e-01,9.281869688385269512e+01,1.218130311614730843e+00,8.781869688385268713e-02,7.242681775259678822e+00,1.147875354107648782e+01,1.759206798866855603e+00,9.464022662889517790e+01,4.943342776203966338e+00,0.000000000000000000e+00,5.426817752596789113e+00,0.000000000000000000e+00,1.460812086874409887e+00,5.377714825306893154e+00,8.987440982058545558e+01,2.832861189801699851e-03,0.000000000000000000e+00,9.442870632672332835e-04,1.707271010387157784e+00,6.563739376770538314e+00,6.653352219074598395e+01,4.572521246458923372e+01,4.204060434372048860e+01,0.000000000000000000e+00,9.442870632672332835e-04,1.339943342776203972e+00,2.357884796978281372e+01,2.007554296506137703e+00,2.180169971671388041e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.133144475920679906e-01
2.826909348441926340e+03,1.170390179414542035e+04,4.145420207743154006e-01,2.100661000944287196e+02,2.345675165250236205e+02,3.444173748819641219e+02,2.015675165250236205e+02,1.516644192634560932e+04,7.608401322001888730e+03,0.000000000000000000e+00,1.281481586402266203e+03,4.601144475920679724e+03,4.135977337110481322e+00,2.012155807365439159e+03,3.682719546742209416e-02,1.423479981114258771e+04,2.537686496694995242e+02,9.444778092540132093e+02,1.237771482530689404e+01,5.004721435316335926e-02,4.796978281397544785e-01,8.762672332389046232e+02,1.833922568460812045e+03,1.338810198300283218e+02,1.863372993389990597e+03,3.957636449480642113e+03,1.860245514636449382e-01,2.141643059490085044e+00,3.243531633616619558e+01,5.017641170915958355e+03,1.366800000000000000e+04,6.072381491973559605e+03,0.000000000000000000e+00,6.103399433427762233e+02,3.089889518413597671e+03,6.827478753541076628e+01,1.468744098205854520e+01,1.303116147308781836e-01,5.731822474032105541e-01,6.525590179414541581e+01,2.360717658168083044e-01,4.523135033050046938e-01,1.218980169971671401e+01,1.168271954674220936e+01,2.828139754485363699e+00,8.498961284230405511e+01,5.909348441926345785e+00,1.888574126534466567e-03,5.929178470254957922e+00,9.442870632672332835e-04,1.728989612842304124e+00,6.355051935788480044e+00,5.570443814919735814e+01,1.378659112370160533e-01,0.000000000000000000e+00,6.610009442870633245e-02,1.216241737488196417e+00,4.409820585457978837e+00,3.165722379603399261e+01,1.974693106704438250e+01,4.746270066100094454e+01,1.888574126534466394e-02,7.554296506137865574e-02,4.324834749763928343e-01,2.590273843248347418e+01,3.394711992445703430e+00,3.126723323890462680e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.084041548630783725e+00
