m,num_sig_nodes,mase_ari,omni_ari
2,10,-0.0008440865753567956,0.005873323314885119
2,10,-0.0044856899255339725,-0.003936944459157638
2,10,0.009866666666666668,0.0034666666666666682
2,10,0.006057060346991557,0.0004892017665328582
2,10,0.008427809037531004,0.0005357177380891585
2,10,-0.0047383066380779024,0.004936225566310778
2,10,0.00033439902849724626,0.00624451557725721
2,10,0.005113602310408631,0.0022527363590912615
2,10,-0.0016610066050744624,0.0020260272472798365
2,10,0.007815035544602571,-0.0024642900491719287
2,10,0.005949065816107606,0.001705840925796296
2,10,0.0018008972072582714,-0.0006663231121281914
2,10,-0.0032929814972919944,0.0021135009131871764
2,10,-0.0014309972832148396,-0.0006691249259041919
2,10,-0.0006506226561139111,0.001366708279472139
2,10,-0.0019610606859471256,-0.002114642322342296
2,10,-0.0009536583138637958,0.009396204520031745
2,10,0.0013681870476684637,0.0007759554935236685
2,10,-0.00419646874937754,0.0030336275778708004
2,10,-0.0030010273387448814,0.004098087775050841
5,10,0.00719755593146449,-0.006465767107595593
5,10,0.019283049154197172,0.017685075396282474
5,10,0.012666666666666666,0.019599999999999996
5,10,0.009856747325876413,0.014260144682288912
5,10,0.015952334901357428,0.022341406481954026
5,10,0.013712381678140319,0.016738564148876513
5,10,0.006546902099684029,0.01796917350317092
5,10,-0.0017893184758031205,0.012236988961810443
5,10,0.006572586300069378,0.014538124592609091
5,10,0.001633428396472611,0.002580991178164407
5,10,0.0024080744062715837,0.004274302784155523
5,10,0.003975029487035069,0.005072943543112975
5,10,0.0049339457574660486,0.005503925762437856
5,10,0.003915625529966809,0.005221683977966348
5,10,-1.5226156607499736e-05,0.00451742057597659
5,10,-0.002764711388880566,0.001874505120599318
5,10,0.000366380288956544,0.0024523452679120284
5,10,-0.0016358861685022241,0.003755040370953527
5,10,0.004308304913690815,-0.004334995975349923
5,10,0.002527602514338567,-0.0009289292857741817
7,10,0.021275764771998436,0.029843748729960654
7,10,0.012978551900748966,0.024195376562803926
7,10,0.004799999999999998,0.02026666666666667
7,10,0.03355621079325803,0.020722007902765394
7,10,0.03494190373423221,0.021815425983407608
7,10,0.018111279396290862,0.01548027830939984
7,10,0.005897107105813791,0.012062473695607702
7,10,0.009514137851176083,0.00665967058778524
7,10,0.009754037214810218,-0.004007207379345607
7,10,0.0007917950613444012,0.007638345709357699
7,10,0.01155451762679508,0.0130718507100139
7,10,0.004993915686300388,0.009382131358903204
7,10,0.004706431829330227,0.005941714371734361
7,10,0.0019059085558522334,0.007034775131697278
7,10,0.00018214451145466797,-0.00105403141005455
7,10,0.006269008290697305,0.010755121125829499
7,10,0.0016084359004176067,0.006049547860449132
7,10,-0.005685323432039205,0.002934751183892022
7,10,-0.0014238762883359312,0.0023407867963926568
7,10,0.0012742548106126933,0.0034178295248189806
10,10,0.028024724418979394,-0.0031125844133845526
10,10,0.01615249882564959,0.01846858242851433
10,10,0.035199999999999995,0.024933333333333335
10,10,0.03603165094866115,0.03314097401622411
10,10,0.01819433256609078,0.02387192354287496
10,10,0.01968186138234884,0.043004442190678914
10,10,0.02548496464737021,0.025949155628579582
10,10,0.026540635196590966,0.012713120112296718
10,10,0.014622925982172132,0.009523306116264176
10,10,0.02959465234837526,0.0040648061474313135
10,10,0.012278933035771098,0.013672721194879828
10,10,0.0038629237026957435,0.003808707116527607
10,10,0.0033753906102840956,0.016527168047483966
10,10,0.00187972031025879,0.008343042724024361
10,10,0.006721076451899967,0.00476006533157435
10,10,-0.0028894256148583927,0.005522887491583242
10,10,-0.0007455681277469718,0.007463676678860597
10,10,0.0016626270217707934,0.006308063334378635
10,10,0.0011043881431169885,0.0010551425515968494
10,10,0.003108713136744442,0.003434506037928882
12,10,0.061649960458347544,0.030280987180328657
12,10,0.063871726218447,0.04406114113127026
12,10,0.022133333333333335,0.026533333333333332
12,10,0.05478786563859123,0.03776730074129065
12,10,0.0640172962268336,0.03652099426386408
12,10,0.03006946538446771,0.022066990634802764
12,10,0.030967531374003366,0.01927542474131371
12,10,0.006448805230487023,0.03445705019870929
12,10,0.013774437272708138,0.014348110262041412
12,10,0.022513517565845218,0.010679599292335291
12,10,0.011203129714972646,0.002833742283621466
12,10,-0.00037822154257466384,0.01926747398854941
12,10,0.005579554775274458,0.007494763311901206
12,10,0.0048145109989318115,0.00711345378669728
12,10,0.0001975144248409772,0.008874008237816979
12,10,0.00467577031871249,0.004516411417147041
12,10,0.004188741936628752,0.004607067873045101
12,10,-0.0009441023834127478,-0.0002841784506540433
12,10,0.0019369286145859092,0.000544851144242705
12,10,-0.0020623559632177006,0.0023142454156100545
15,10,0.08522994837518626,0.0531582810250846
15,10,0.08117985857176853,0.06185774550076071
15,10,0.04506666666666668,0.03933333333333333
15,10,0.06838179069235727,0.02916649453708943
15,10,0.05985999544268591,0.04304479329085131
15,10,0.0485947151156006,0.030696946780420894
15,10,0.03242217079748558,0.03852966414059265
15,10,0.024043037013817027,0.035399053741699466
15,10,0.02307145543674717,0.018578777515490873
15,10,0.009129018571815924,0.011110102249165858
15,10,0.02301095683811086,0.021217927071054597
15,10,0.007884149836585959,0.022966025857526762
15,10,0.0016119714222744138,0.015355342590740095
15,10,0.011273172425212283,0.009990226740396341
15,10,0.011386482464732468,0.010733928415074081
15,10,-0.002195763125219974,0.011609104734653668
15,10,0.005608299071346658,0.007119375254402023
15,10,0.0015091616244008782,0.002731359160225986
15,10,5.521870462813358e-05,0.010333858628677044
15,10,0.00413184064404977,0.006130793443392646
17,10,0.09299282422109173,0.053137342416208294
17,10,0.06400567349588487,0.044719312269086646
17,10,0.09533333333333333,0.05786666666666667
17,10,0.08176880068721097,0.0379124177537904
17,10,0.05081662996002456,0.0617098301784688
17,10,0.045916218586726336,0.042394867710315635
17,10,0.04086631383209383,0.05674891606568072
17,10,0.029270801111135256,0.04060166054326765
17,10,0.026287765067673385,0.05134499550684421
17,10,0.012558516411216334,0.01701577052765261
17,10,0.024320175015286924,0.021733526999620802
17,10,0.007774535477480402,0.017227980063493062
17,10,0.010265527336261005,0.012567838179357367
17,10,0.001343174464412118,0.004579472593183909
