m,block_1,block_2,effect_size,model,row_wise_same,omni_same,mase_same,row_wise_diff,omni_diff,mase_diff,row_wise_precision,omni_precision,mase_precision
50,9,5,0.3,generate_graphs_1,0.034444444444444444,0.04555555555555555,0.09333333333333334,0.03,0.11199999999999999,0.10800000000000001,0.3299999999999995,0.40399999999999997,0.37
50,9,5,0.3,generate_graphs_4,0.025555555555555557,0.052222222222222225,0.04333333333333333,0.034,0.06200000000000001,0.033999999999999996,0.34199999999999975,0.39,0.36199999999999966
50,9,5,1.0,generate_graphs_1,0.04111111111111112,0.08555555555555555,0.4977777777777777,0.196,0.5120000000000001,0.5879999999999999,0.5259999999999999,0.6959999999999996,0.39800000000000013
50,9,5,1.0,generate_graphs_4,0.021111111111111112,0.051111111111111114,0.19666666666666666,0.128,0.418,0.248,0.46399999999999997,0.6879999999999997,0.43999999999999984
50,9,6,0.0,generate_graphs_1,0.02111111111111111,0.03666666666666667,0.05666666666666667,0.015000000000000001,0.04666666666666667,0.060000000000000005,0.36666666666666664,0.4016666666666668,0.3950000000000001
50,9,6,0.0,generate_graphs_4,0.025555555555555557,0.05,0.05888888888888889,0.015,0.051666666666666666,0.065,0.3883333333333333,0.41000000000000014,0.41166666666666674
50,9,6,0.3,generate_graphs_1,0.025555555555555557,0.05777777777777778,0.15555555555555556,0.02666666666666666,0.10666666666666667,0.16666666666666666,0.4150000000000001,0.47,0.43000000000000016
50,9,6,0.3,generate_graphs_4,0.02222222222222222,0.044444444444444446,0.03777777777777777,0.03333333333333333,0.07166666666666667,0.043333333333333335,0.3883333333333336,0.4516666666666667,0.3999999999999999
50,9,6,1.0,generate_graphs_1,0.034444444444444444,0.08777777777777779,0.7133333333333333,0.225,0.6249999999999999,0.7450000000000001,0.5749999999999997,0.7833333333333335,0.38666666666666655
50,9,6,1.0,generate_graphs_4,0.026666666666666665,0.05666666666666667,0.5,0.15666666666666668,0.5716666666666667,0.5466666666666666,0.4966666666666666,0.773333333333333,0.42499999999999993
50,9,7,0.0,generate_graphs_1,0.02888888888888889,0.04888888888888889,0.05444444444444444,0.017142857142857144,0.04571428571428572,0.05285714285714286,0.4085714285714285,0.41857142857142854,0.4299999999999997
50,9,7,0.0,generate_graphs_4,0.03222222222222223,0.05333333333333334,0.02888888888888889,0.015714285714285715,0.045714285714285714,0.028571428571428574,0.4171428571428571,0.4357142857142858,0.4642857142857142
50,9,7,0.3,generate_graphs_1,0.021111111111111112,0.04000000000000001,0.15333333333333332,0.044285714285714296,0.13142857142857142,0.15,0.45285714285714285,0.5514285714285714,0.4457142857142859
50,9,7,0.3,generate_graphs_4,0.02,0.04666666666666667,0.07777777777777778,0.017142857142857144,0.11,0.07571428571428572,0.43142857142857116,0.49571428571428583,0.47571428571428553
50,9,7,1.0,generate_graphs_1,0.035555555555555556,0.09000000000000001,0.8477777777777777,0.2814285714285715,0.7742857142857142,0.8571428571428571,0.6385714285714283,0.8471428571428568,0.4142857142857144
50,9,7,1.0,generate_graphs_4,0.02666666666666667,0.03777777777777777,0.6611111111111111,0.16285714285714287,0.6814285714285714,0.7485714285714286,0.5571428571428573,0.8414285714285714,0.46999999999999986
50,9,8,0.0,generate_graphs_1,0.01666666666666667,0.03333333333333334,0.051111111111111114,0.01625,0.05,0.05,0.46625,0.48,0.475
50,9,8,0.0,generate_graphs_4,0.020000000000000004,0.04,0.08777777777777777,0.0225,0.051250000000000004,0.08249999999999999,0.47,0.475,0.49
50,9,8,0.3,generate_graphs_1,0.026666666666666665,0.07222222222222223,0.21111111111111114,0.04125,0.1525,0.2175,0.48875,0.55875,0.48
50,9,8,0.3,generate_graphs_4,0.030000000000000002,0.05666666666666667,0.08777777777777777,0.03375,0.12625,0.08625,0.48625,0.58,0.48125
50,9,8,1.0,generate_graphs_1,0.03333333333333333,0.09444444444444444,0.9133333333333334,0.28375000000000006,0.8,0.86625,0.6525,0.85875,0.4
50,9,8,1.0,generate_graphs_4,0.021111111111111112,0.043333333333333335,0.7911111111111111,0.2075,0.76125,0.8574999999999999,0.5875,0.89125,0.4975
50,9,9,0.0,generate_graphs_1,0.02888888888888889,0.051111111111111114,0.04888888888888889,0.02222222222222222,0.05111111111111111,0.03888888888888889,0.49999999999999983,0.5044444444444445,0.49000000000000027
50,9,9,0.0,generate_graphs_4,0.020000000000000004,0.05555555555555555,0.04666666666666666,0.026666666666666665,0.04888888888888889,0.03888888888888889,0.5111111111111112,0.498888888888889,0.5244444444444445
50,9,9,0.3,generate_graphs_1,0.036666666666666674,0.05555555555555555,0.3166666666666667,0.04777777777777778,0.13666666666666666,0.3122222222222222,0.5222222222222223,0.5922222222222223,0.4944444444444446
50,9,9,0.3,generate_graphs_4,0.024444444444444446,0.03777777777777777,0.20111111111111113,0.036666666666666674,0.15777777777777777,0.20777777777777776,0.5277777777777779,0.6122222222222223,0.4977777777777774
50,9,9,1.0,generate_graphs_1,0.0488888888888889,0.12111111111111111,0.9344444444444444,0.28666666666666674,0.8455555555555555,0.9233333333333333,0.67,0.865555555555554,0.43777777777777777
50,9,9,1.0,generate_graphs_4,0.02222222222222222,0.04777777777777778,0.8777777777777778,0.20444444444444443,0.798888888888889,0.8811111111111111,0.6055555555555556,0.9033333333333323,0.4711111111111112
50,9,10,0.0,generate_graphs_1,0.03333333333333334,0.05333333333333333,0.052222222222222225,0.022,0.05800000000000001,0.051000000000000004,0.5210000000000001,0.522,0.5029999999999999
50,9,10,0.0,generate_graphs_4,0.020000000000000004,0.05888888888888889,0.042222222222222223,0.022,0.045,0.041999999999999996,0.5410000000000001,0.515,0.5330000000000003
50,9,10,0.3,generate_graphs_1,0.02888888888888889,0.05888888888888889,0.39777777777777784,0.041999999999999996,0.18,0.377,0.5690000000000004,0.6080000000000004,0.5029999999999999
50,9,10,0.3,generate_graphs_4,0.027777777777777776,0.04555555555555555,0.23555555555555557,0.021,0.15,0.22400000000000003,0.5500000000000004,0.6170000000000002,0.5200000000000001
50,9,10,1.0,generate_graphs_1,0.03888888888888889,0.12555555555555553,0.9688888888888888,0.30900000000000005,0.8800000000000001,0.9600000000000002,0.6890000000000005,0.8910000000000001,0.4299999999999995
50,9,10,1.0,generate_graphs_4,0.024444444444444446,0.04111111111111111,0.9277777777777777,0.24500000000000002,0.858,0.9199999999999999,0.6340000000000007,0.9390000000000005,0.4889999999999998
50,9,11,0.0,generate_graphs_1,0.017777777777777778,0.05,0.04111111111111111,0.01909090909090909,0.04818181818181819,0.046363636363636364,0.578181818181818,0.5490909090909087,0.547272727272727
50,9,11,0.0,generate_graphs_4,0.012222222222222223,0.04111111111111111,0.051111111111111114,0.02,0.05,0.05454545454545456,0.5536363636363635,0.5545454545454545,0.546363636363636
50,9,11,0.3,generate_graphs_1,0.025555555555555554,0.05555555555555555,0.51,0.05909090909090909,0.20272727272727273,0.47,0.5890909090909089,0.6481818181818175,0.5118181818181816
50,9,11,0.3,generate_graphs_4,0.015555555555555557,0.05777777777777778,0.29888888888888887,0.04454545454545455,0.16636363636363635,0.3372727272727273,0.59,0.6290909090909086,0.5554545454545453
50,9,11,1.0,generate_graphs_1,0.04666666666666666,0.14777777777777779,0.9722222222222222,0.33454545454545453,0.9209090909090908,0.968181818181818,0.7081818181818177,0.9072727272727263,0.4772727272727272
50,9,11,1.0,generate_graphs_4,0.023333333333333334,0.043333333333333335,0.9655555555555555,0.24636363636363637,0.9018181818181819,0.9563636363636362,0.6599999999999997,0.9445454545454538,0.4781818181818182
50,9,12,0.0,generate_graphs_1,0.015555555555555557,0.04000000000000001,0.02,0.025000000000000005,0.04916666666666667,0.029166666666666674,0.6016666666666668,0.5758333333333338,0.5733333333333333
50,9,12,0.0,generate_graphs_4,0.01888888888888889,0.05,0.02888888888888889,0.03,0.04416666666666667,0.031666666666666676,0.6258333333333335,0.5658333333333334,0.5791666666666668
50,9,12,0.3,generate_graphs_1,0.030000000000000002,0.06444444444444446,0.5333333333333334,0.05166666666666667,0.16249999999999998,0.45333333333333337,0.6091666666666669,0.655,0.5291666666666665
50,9,12,0.3,generate_graphs_4,0.015555555555555557,0.048888888888888885,0.39888888888888885,0.041666666666666664,0.16833333333333333,0.3516666666666666,0.6116666666666668,0.6716666666666667,0.5383333333333336
50,9,12,1.0,generate_graphs_1,0.035555555555555556,0.15000000000000002,0.9922222222222222,0.35916666666666663,0.9408333333333333,0.9725000000000001,0.7308333333333336,0.9300000000000003,0.5050000000000001
50,9,12,1.0,generate_graphs_4,0.013333333333333334,0.06555555555555556,0.9666666666666668,0.25666666666666665,0.9116666666666667,0.9541666666666666,0.6766666666666664,0.9458333333333333,0.5033333333333334
50,9,13,0.0,generate_graphs_1,0.025555555555555557,0.04777777777777778,0.03333333333333333,0.024615384615384615,0.05230769230769232,0.038461538461538464,0.622307692307692,0.5915384615384616,0.5938461538461539
50,9,13,0.0,generate_graphs_4,0.021111111111111115,0.043333333333333335,0.052222222222222225,0.02153846153846154,0.060000000000000005,0.0553846153846154,0.635384615384615,0.5938461538461539,0.5930769230769232
50,9,13,0.3,generate_graphs_1,0.02333333333333333,0.06555555555555555,0.6433333333333333,0.05000000000000001,0.2153846153846154,0.556923076923077,0.6284615384615383,0.6892307692307689,0.5392307692307695
50,9,13,0.3,generate_graphs_4,0.013333333333333334,0.05,0.5499999999999999,0.04615384615384616,0.18692307692307691,0.43076923076923074,0.6530769230769228,0.696923076923077,0.5269230769230768
50,9,13,1.0,generate_graphs_1,0.03555555555555556,0.1388888888888889,0.9944444444444444,0.37461538461538463,0.9492307692307691,0.9784615384615386,0.7469230769230768,0.9284615384615371,0.49923076923076926
50,9,13,1.0,generate_graphs_4,0.018888888888888886,0.044444444444444446,0.98,0.24923076923076917,0.9361538461538461,0.9676923076923077,0.6892307692307691,0.9584615384615376,0.5076923076923074
50,9,14,0.0,generate_graphs_1,0.012222222222222223,0.06333333333333334,0.03888888888888889,0.023571428571428577,0.044285714285714275,0.037142857142857144,0.6657142857142864,0.613571428571429,0.6078571428571431
50,9,14,0.0,generate_graphs_4,0.01888888888888889,0.044444444444444446,0.03777777777777778,0.02285714285714286,0.05571428571428573,0.037142857142857144,0.6585714285714289,0.6307142857142862,0.607857142857143
50,9,14,0.3,generate_graphs_1,0.014444444444444446,0.05555555555555555,0.7433333333333333,0.050714285714285726,0.2192857142857143,0.625,0.6692857142857149,0.7,0.5492857142857143
50,9,14,0.3,generate_graphs_4,0.01888888888888889,0.04111111111111111,0.5844444444444444,0.04214285714285715,0.19499999999999998,0.4985714285714286,0.6700000000000003,0.7021428571428574,0.5635714285714284
50,9,14,1.0,generate_graphs_1,0.04888888888888889,0.17888888888888888,0.9944444444444444,0.3807142857142857,0.9635714285714286,0.982857142857143,0.7592857142857146,0.9392857142857148,0.5235714285714285
50,9,14,1.0,generate_graphs_4,0.022222222222222223,0.06666666666666667,0.991111111111111,0.3014285714285715,0.9535714285714285,0.9835714285714287,0.7214285714285712,0.9607142857142861,0.5385714285714286
50,9,15,0.0,generate_graphs_1,0.020000000000000004,0.042222222222222223,0.043333333333333335,0.026666666666666665,0.046666666666666676,0.046666666666666676,0.6893333333333329,0.6220000000000001,0.6153333333333334
50,9,15,0.0,generate_graphs_4,0.01666666666666667,0.04888888888888889,0.07777777777777778,0.028666666666666663,0.05400000000000001,0.09333333333333335,0.6866666666666663,0.6326666666666665,0.6373333333333335
50,9,15,0.3,generate_graphs_1,0.022222222222222223,0.06333333333333334,0.7655555555555557,0.05200000000000002,0.2286666666666667,0.6406666666666666,0.6773333333333332,0.727333333333333,0.5606666666666668
50,9,15,0.3,generate_graphs_4,0.01777777777777778,0.04888888888888889,0.6755555555555556,0.04333333333333334,0.21066666666666667,0.5306666666666667,0.6920000000000001,0.7286666666666666,0.5579999999999997
50,9,15,1.0,generate_graphs_1,0.04555555555555556,0.17222222222222222,1.0,0.4093333333333334,0.968,0.9920000000000001,0.7846666666666661,0.9506666666666663,0.5406666666666667
50,9,15,1.0,generate_graphs_4,0.015555555555555557,0.05333333333333334,0.9866666666666666,0.3206666666666667,0.9593333333333334,0.9840000000000002,0.7266666666666667,0.9746666666666667,0.5546666666666668
50,9,16,0.0,generate_graphs_1,0.015555555555555557,0.04777777777777778,0.043333333333333335,0.01625,0.05,0.041874999999999996,0.703125,0.6425,0.645625
50,9,16,0.0,generate_graphs_4,0.023333333333333334,0.05555555555555555,0.052222222222222225,0.025625000000000002,0.04625,0.046875,0.699375,0.63875,0.64
50,9,16,0.3,generate_graphs_1,0.021111111111111112,0.06666666666666668,0.8188888888888889,0.058125,0.236875,0.704375,0.699375,0.718125,0.585625
50,9,16,0.3,generate_graphs_4,0.021111111111111112,0.03888888888888889,0.7511111111111112,0.04875,0.21375,0.609375,0.710625,0.74,0.580625
50,9,16,1.0,generate_graphs_1,0.03666666666666667,0.17333333333333337,0.9977777777777779,0.38375000000000004,0.98625,0.99125,0.775625,0.96,0.558125
50,9,16,1.0,generate_graphs_4,0.015555555555555557,0.052222222222222225,0.9922222222222222,0.308125,0.974375,0.9875,0.73875,0.97875,0.578125
50,9,17,0.0,generate_graphs_1,0.020000000000000004,0.05666666666666667,0.031111111111111107,0.019411764705882354,0.05764705882352941,0.03647058823529412,0.7182352941176465,0.654705882352941,0.6499999999999999
50,9,17,0.0,generate_graphs_4,0.014444444444444446,0.04222222222222223,0.04666666666666666,0.03058823529411765,0.049411764705882356,0.048235294117647064,0.7347058823529408,0.6570588235294116,0.6458823529411767
50,9,17,0.3,generate_graphs_1,0.02,0.07333333333333333,0.8633333333333333,0.052352941176470595,0.2641176470588235,0.7341176470588235,0.7194117647058818,0.7517647058823527,0.5947058823529413
50,9,17,0.3,generate_graphs_4,0.011111111111111112,0.04666666666666666,0.7377777777777779,0.042352941176470586,0.24058823529411763,0.6211764705882352,0.7347058823529409,0.7458823529411762,0.6023529411764709
50,9,17,1.0,generate_graphs_1,0.04555555555555555,0.20333333333333334,0.9988888888888889,0.40470588235294125,0.9911764705882352,0.9947058823529412,0.7876470588235293,0.9582352941176456,0.5811764705882354
50,9,17,1.0,generate_graphs_4,0.03222222222222223,0.04666666666666667,0.9977777777777779,0.3211764705882353,0.9841176470588235,0.9888235294117647,0.7511764705882352,0.9835294117647052,0.5905882352941176
50,9,18,0.0,generate_graphs_1,0.013333333333333332,0.05777777777777778,0.04,0.025555555555555554,0.05888888888888889,0.03555555555555556,0.7444444444444445,0.6633333333333334,0.6572222222222223
50,9,18,0.0,generate_graphs_4,0.015555555555555557,0.04777777777777778,0.035555555555555556,0.025000000000000005,0.04833333333333334,0.035,0.7366666666666666,0.6611111111111113,0.6722222222222226
50,9,18,0.3,generate_graphs_1,0.01,0.07333333333333333,0.8322222222222222,0.051666666666666666,0.24722222222222223,0.7177777777777777,0.7316666666666675,0.7538888888888887,0.6111111111111116
50,9,18,0.3,generate_graphs_4,0.014444444444444446,0.06777777777777778,0.7933333333333333,0.04944444444444445,0.23944444444444443,0.6933333333333334,0.7455555555555559,0.7683333333333333,0.6144444444444449
50,9,18,1.0,generate_graphs_1,0.04111111111111111,0.21666666666666665,0.9966666666666666,0.4116666666666667,0.9888888888888889,0.9955555555555554,0.7883333333333334,0.9599999999999992,0.6066666666666675
50,9,18,1.0,generate_graphs_4,0.017777777777777778,0.05222222222222222,0.9944444444444444,0.3361111111111111,0.991111111111111,0.9905555555555554,0.7688888888888888,0.9905555555555553,0.605555555555556
50,9,19,0.0,generate_graphs_1,0.012222222222222223,0.05444444444444445,0.04111111111111111,0.02315789473684211,0.04789473684210527,0.04315789473684211,0.7536842105263161,0.6878947368421052,0.6789473684210523
50,9,19,0.0,generate_graphs_4,0.012222222222222223,0.05000000000000001,0.06333333333333334,0.02210526315789474,0.048421052631578955,0.06315789473684212,0.75421052631579,0.6810526315789471,0.6773684210526314
50,9,19,0.3,generate_graphs_1,0.015555555555555557,0.060000000000000005,0.8811111111111112,0.06052631578947369,0.27473684210526317,0.7621052631578947,0.7505263157894739,0.7742105263157891,0.6131578947368419
50,9,19,0.3,generate_graphs_4,0.02333333333333333,0.04666666666666667,0.8144444444444444,0.05000000000000001,0.2647368421052632,0.693157894736842,0.7542105263157894,0.7836842105263156,0.6257894736842105
50,9,19,1.0,generate_graphs_1,0.03222222222222222,0.21444444444444444,1.0,0.4226315789473684,0.9942105263157895,0.9978947368421052,0.8073684210526314,0.9736842105263152,0.6136842105263155
50,9,19,1.0,generate_graphs_4,0.017777777777777778,0.037777777777777785,1.0,0.3384210526315789,0.9921052631578946,0.9963157894736842,0.7878947368421048,0.9926315789473682,0.613157894736842
50,9,20,0.0,generate_graphs_1,0.016666666666666666,0.04444444444444444,0.04888888888888889,0.030000000000000006,0.047,0.044000000000000004,0.763,0.677,0.6800000000000003
50,9,20,0.0,generate_graphs_4,0.013333333333333334,0.061111111111111116,0.017777777777777778,0.028500000000000004,0.041,0.019500000000000003,0.7779999999999998,0.6810000000000004,0.7000000000000002
50,9,20,0.3,generate_graphs_1,0.02,0.06222222222222223,0.8655555555555555,0.05200000000000001,0.269,0.7609999999999999,0.7615,0.7864999999999995,0.6395000000000001
50,9,20,0.3,generate_graphs_4,0.018888888888888893,0.05222222222222222,0.8577777777777779,0.046,0.28150000000000003,0.7424999999999999,0.7664999999999997,0.7889999999999996,0.636
50,9,20,1.0,generate_graphs_1,0.035555555555555556,0.23222222222222222,1.0,0.42749999999999994,0.9964999999999999,0.9984999999999999,0.8094999999999992,0.9735000000000009,0.6349999999999998
50,9,20,1.0,generate_graphs_4,0.01,0.05333333333333334,0.9988888888888889,0.32249999999999995,0.9939999999999998,0.9964999999999998,0.7949999999999995,0.9935000000000003,0.6265
50,9,21,0.0,generate_graphs_1,0.014444444444444446,0.04777777777777778,0.02,0.02857142857142857,0.04714285714285714,0.019047619047619053,0.783333333333333,0.7071428571428569,0.695238095238095
50,9,21,0.0,generate_graphs_4,0.01,0.042222222222222223,0.030000000000000002,0.025714285714285717,0.0461904761904762,0.02904761904761905,0.7890476190476184,0.70047619047619,0.6999999999999994
50,9,21,0.3,generate_graphs_1,0.025555555555555557,0.08888888888888889,0.9177777777777778,0.05476190476190477,0.2933333333333334,0.8190476190476191,0.7795238095238091,0.7823809523809518,0.6509523809523808
50,9,21,0.3,generate_graphs_4,0.013333333333333332,0.05333333333333334,0.8966666666666667,0.05333333333333334,0.2752380952380952,0.7576190476190475,0.7871428571428564,0.8061904761904758,0.6452380952380955
50,9,21,1.0,generate_graphs_1,0.03555555555555555,0.23222222222222222,1.0,0.411904761904762,0.9976190476190477,0.9995238095238096,0.8157142857142857,0.9752380952380942,0.6395238095238097
50,9,21,1.0,generate_graphs_4,0.011111111111111112,0.05333333333333333,1.0,0.3466666666666666,0.9933333333333333,0.9966666666666667,0.7966666666666662,0.9923809523809521,0.6523809523809525
50,9,22,0.0,generate_graphs_1,0.01888888888888889,0.052222222222222225,0.07222222222222223,0.02090909090909091,0.054090909090909106,0.07090909090909094,0.7918181818181813,0.705,0.7127272727272727
50,9,22,0.0,generate_graphs_4,0.013333333333333334,0.04555555555555555,0.05333333333333334,0.033181818181818194,0.047727272727272736,0.06181818181818184,0.7990909090909087,0.7045454545454546,0.7131818181818181
50,9,22,0.3,generate_graphs_1,0.021111111111111112,0.07444444444444445,0.9255555555555556,0.05954545454545456,0.2990909090909091,0.815,0.7745454545454545,0.7972727272727266,0.6568181818181812
50,9,22,0.3,generate_graphs_4,0.01666666666666667,0.04,0.88,0.058636363636363646,0.28363636363636363,0.7795454545454544,0.7895454545454547,0.7949999999999998,0.6645454545454542
50,9,22,1.0,generate_graphs_1,0.03666666666666666,0.22666666666666668,1.0,0.4336363636363636,0.9963636363636362,0.9990909090909091,0.8199999999999996,0.9781818181818177,0.6522727272727264
50,9,22,1.0,generate_graphs_4,0.014444444444444446,0.03333333333333334,1.0,0.31681818181818183,0.9963636363636362,0.9972727272727272,0.8031818181818177,0.9949999999999999,0.6609090909090906
50,9,23,0.0,generate_graphs_1,0.014444444444444446,0.043333333333333335,0.05555555555555555,0.027826086956521744,0.05043478260869567,0.05695652173913045,0.8034782608695649,0.7204347826086963,0.7178260869565222
50,9,23,0.0,generate_graphs_4,0.01888888888888889,0.05333333333333334,0.04555555555555556,0.02869565217391305,0.05217391304347828,0.04608695652173914,0.8060869565217387,0.7117391304347831,0.718260869565218
50,9,23,0.3,generate_graphs_1,0.024444444444444446,0.07333333333333333,0.9455555555555555,0.06130434782608697,0.3443478260869565,0.8591304347826088,0.7965217391304347,0.8086956521739128,0.6656521739130439
50,9,23,0.3,generate_graphs_4,0.015555555555555557,0.05444444444444445,0.9266666666666666,0.04130434782608696,0.3065217391304348,0.8278260869565217,0.8069565217391301,0.818260869565217,0.6704347826086959
50,9,23,1.0,generate_graphs_1,0.04777777777777778,0.2522222222222222,1.0,0.43869565217391304,0.9969565217391303,0.9995652173913044,0.8326086956521732,0.985652173913044,0.6643478260869567
50,9,23,1.0,generate_graphs_4,0.014444444444444446,0.04111111111111111,0.9988888888888889,0.32695652173913037,0.9965217391304347,0.9982608695652174,0.8121739130434782,0.9947826086956524,0.6669565217391304
50,9,24,0.0,generate_graphs_1,0.01777777777777778,0.05777777777777778,0.05,0.02291666666666667,0.045000000000000005,0.041666666666666664,0.810416666666667,0.7170833333333334,0.728333333333333
50,9,24,0.0,generate_graphs_4,0.008888888888888889,0.05,0.061111111111111116,0.02333333333333333,0.05541666666666667,0.05708333333333334,0.8191666666666666,0.7250000000000004,0.7374999999999998
50,9,24,0.3,generate_graphs_1,0.018888888888888893,0.08777777777777779,0.951111111111111,0.05499999999999999,0.33125,0.8591666666666665,0.8045833333333339,0.8162500000000001,0.6770833333333333
50,9,24,0.3,generate_graphs_4,0.01666666666666667,0.04777777777777778,0.9277777777777777,0.05625,0.32583333333333336,0.83625,0.8154166666666667,0.8241666666666668,0.6783333333333335
50,9,24,1.0,generate_graphs_1,0.03777777777777777,0.26,1.0,0.4091666666666667,0.9991666666666666,1.0,0.83125,0.9841666666666663,0.67875
50,9,24,1.0,generate_graphs_4,0.017777777777777778,0.05777777777777778,1.0,0.3279166666666667,0.9995833333333334,0.9979166666666668,0.8270833333333332,0.9966666666666666,0.6858333333333333
50,9,25,0.0,generate_graphs_1,0.013333333333333334,0.03888888888888889,0.052222222222222225,0.031200000000000002,0.0524,0.0548,0.8288000000000004,0.7407999999999998,0.7312000000000001
50,9,25,0.0,generate_graphs_4,0.013333333333333332,0.043333333333333335,0.052222222222222225,0.0328,0.0444,0.05080000000000001,0.8180000000000004,0.7415999999999999,0.7319999999999998
50,9,25,0.3,generate_graphs_1,0.014444444444444446,0.08666666666666667,0.9688888888888889,0.049600000000000005,0.36040000000000005,0.8819999999999999,0.8184000000000005,0.8212000000000004,0.6792
50,9,25,0.3,generate_graphs_4,0.014444444444444446,0.043333333333333335,0.9288888888888889,0.04800000000000001,0.3152,0.8516000000000001,0.8288000000000002,0.8292000000000007,0.6952000000000002
50,9,25,1.0,generate_graphs_1,0.03666666666666666,0.27444444444444444,1.0,0.42119999999999996,0.9996,0.9992,0.8316000000000007,0.9879999999999994,0.6883999999999999
50,9,25,1.0,generate_graphs_4,0.015555555555555553,0.05555555555555555,1.0,0.3084,0.9980000000000001,0.9996,0.8264000000000006,0.9963999999999998,0.6931999999999999
50,12,1,0.0,generate_graphs_1,0.04000000000000001,0.055,0.055,0.03,0.04,0.07,0.03,0.05,0.15
50,12,1,0.0,generate_graphs_4,0.0375,0.05083333333333334,0.08416666666666667,0.0,0.03,0.07,0.04,0.07,0.08
