,$p_{ij}$,test,power
77,0.7772222222222223,t-test,0.039
78,0.7873030303030303,t-test,0.03
79,0.7973838383838384,t-test,0.03
80,0.8074646464646464,t-test,0.031
81,0.8175454545454546,t-test,0.044
82,0.8276262626262626,t-test,0.029
83,0.8377070707070707,t-test,0.037
84,0.8477878787878788,t-test,0.029
85,0.8578686868686869,t-test,0.031
86,0.8679494949494949,t-test,0.025
87,0.878030303030303,t-test,0.03
88,0.8881111111111111,t-test,0.029
89,0.8981919191919192,t-test,0.026
90,0.9082727272727272,t-test,0.017
91,0.9183535353535354,t-test,0.013
92,0.9284343434343434,t-test,0.013
93,0.9385151515151515,t-test,0.012
94,0.9485959595959595,t-test,0.01
95,0.9586767676767677,t-test,0.005
96,0.9687575757575758,t-test,0.008
97,0.9788383838383838,t-test,0.005
98,0.988919191919192,t-test,0.001
99,0.999,t-test,0.003
100,0.001,mann-whitney,0.015
101,0.01108080808080808,mann-whitney,0.016
102,0.021161616161616163,mann-whitney,0.021
103,0.031242424242424245,mann-whitney,0.043
104,0.041323232323232324,mann-whitney,0.049
105,0.0514040404040404,mann-whitney,0.042
106,0.06148484848484849,mann-whitney,0.057
107,0.07156565656565657,mann-whitney,0.056
108,0.08164646464646465,mann-whitney,0.068
109,0.09172727272727273,mann-whitney,0.083
110,0.1018080808080808,mann-whitney,0.088
111,0.11188888888888888,mann-whitney,0.077
112,0.12196969696969698,mann-whitney,0.071
113,0.13205050505050506,mann-whitney,0.08
114,0.14213131313131314,mann-whitney,0.108
115,0.15221212121212122,mann-whitney,0.098
116,0.1622929292929293,mann-whitney,0.088
117,0.17237373737373737,mann-whitney,0.099
118,0.18245454545454545,mann-whitney,0.1
119,0.19253535353535353,mann-whitney,0.104
120,0.2026161616161616,mann-whitney,0.13
121,0.2126969696969697,mann-whitney,0.117
122,0.22277777777777777,mann-whitney,0.101
123,0.23285858585858585,mann-whitney,0.094
124,0.24293939393939395,mann-whitney,0.094
125,0.25302020202020203,mann-whitney,0.117
126,0.2631010101010101,mann-whitney,0.094
127,0.2731818181818182,mann-whitney,0.105
128,0.28326262626262627,mann-whitney,0.11
129,0.29334343434343435,mann-whitney,0.119
130,0.30342424242424243,mann-whitney,0.113
131,0.3135050505050505,mann-whitney,0.108
132,0.3235858585858586,mann-whitney,0.111
133,0.33366666666666667,mann-whitney,0.127
134,0.34374747474747475,mann-whitney,0.131
135,0.3538282828282828,mann-whitney,0.13
136,0.3639090909090909,mann-whitney,0.113
137,0.373989898989899,mann-whitney,0.097
138,0.38407070707070706,mann-whitney,0.116
139,0.39415151515151514,mann-whitney,0.119
140,0.4042323232323232,mann-whitney,0.137
141,0.4143131313131313,mann-whitney,0.114
142,0.4243939393939394,mann-whitney,0.118
143,0.43447474747474746,mann-whitney,0.125
144,0.44455555555555554,mann-whitney,0.124
145,0.4546363636363636,mann-whitney,0.132
146,0.4647171717171717,mann-whitney,0.112
147,0.4747979797979798,mann-whitney,0.123
148,0.4848787878787879,mann-whitney,0.127
149,0.494959595959596,mann-whitney,0.12
150,0.5050404040404041,mann-whitney,0.123
151,0.5151212121212121,mann-whitney,0.141
152,0.5252020202020202,mann-whitney,0.099
153,0.5352828282828282,mann-whitney,0.131
154,0.5453636363636364,mann-whitney,0.151
155,0.5554444444444444,mann-whitney,0.127
156,0.5655252525252525,mann-whitney,0.144
157,0.5756060606060606,mann-whitney,0.133
158,0.5856868686868687,mann-whitney,0.126
159,0.5957676767676767,mann-whitney,0.098
160,0.6058484848484849,mann-whitney,0.113
161,0.6159292929292929,mann-whitney,0.126
162,0.626010101010101,mann-whitney,0.117
163,0.636090909090909,mann-whitney,0.119
164,0.6461717171717172,mann-whitney,0.125
165,0.6562525252525253,mann-whitney,0.115
166,0.6663333333333333,mann-whitney,0.118
167,0.6764141414141415,mann-whitney,0.136
168,0.6864949494949495,mann-whitney,0.103
169,0.6965757575757576,mann-whitney,0.106
170,0.7066565656565656,mann-whitney,0.106
171,0.7167373737373738,mann-whitney,0.1
172,0.7268181818181818,mann-whitney,0.116
173,0.7368989898989899,mann-whitney,0.117
174,0.746979797979798,mann-whitney,0.104
175,0.7570606060606061,mann-whitney,0.112
176,0.7671414141414141,mann-whitney,0.118
177,0.7772222222222223,mann-whitney,0.096
178,0.7873030303030303,mann-whitney,0.083
179,0.7973838383838384,mann-whitney,0.103
180,0.8074646464646464,mann-whitney,0.108
181,0.8175454545454546,mann-whitney,0.122
182,0.8276262626262626,mann-whitney,0.104
183,0.8377070707070707,mann-whitney,0.101
184,0.8477878787878788,mann-whitney,0.094
185,0.8578686868686869,mann-whitney,0.087
186,0.8679494949494949,mann-whitney,0.093
187,0.878030303030303,mann-whitney,0.097
188,0.8881111111111111,mann-whitney,0.102
189,0.8981919191919192,mann-whitney,0.088
190,0.9082727272727272,mann-whitney,0.084
191,0.9183535353535354,mann-whitney,0.08
192,0.9284343434343434,mann-whitney,0.07
193,0.9385151515151515,mann-whitney,0.062
194,0.9485959595959595,mann-whitney,0.043
195,0.9586767676767677,mann-whitney,0.03
196,0.9687575757575758,mann-whitney,0.036
197,0.9788383838383838,mann-whitney,0.026
198,0.988919191919192,mann-whitney,0.017
199,0.999,mann-whitney,0.012
200,0.001,fisher,0.0
201,0.01108080808080808,fisher,0.0
202,0.021161616161616163,fisher,0.0
203,0.031242424242424245,fisher,0.0
204,0.041323232323232324,fisher,0.0
205,0.0514040404040404,fisher,0.001
206,0.06148484848484849,fisher,0.001
207,0.07156565656565657,fisher,0.004
208,0.08164646464646465,fisher,0.004
209,0.09172727272727273,fisher,0.003
210,0.1018080808080808,fisher,0.006
211,0.11188888888888888,fisher,0.007
212,0.12196969696969698,fisher,0.006
213,0.13205050505050506,fisher,0.006
214,0.14213131313131314,fisher,0.012
215,0.15221212121212122,fisher,0.01
216,0.1622929292929293,fisher,0.011
217,0.17237373737373737,fisher,0.008
218,0.18245454545454545,fisher,0.008
219,0.19253535353535353,fisher,0.013
220,0.2026161616161616,fisher,0.012
221,0.2126969696969697,fisher,0.011
222,0.22277777777777777,fisher,0.02
223,0.23285858585858585,fisher,0.01
224,0.24293939393939395,fisher,0.014
225,0.25302020202020203,fisher,0.027
226,0.2631010101010101,fisher,0.017
227,0.2731818181818182,fisher,0.018
228,0.28326262626262627,fisher,0.015
229,0.29334343434343435,fisher,0.012
230,0.30342424242424243,fisher,0.015
231,0.3135050505050505,fisher,0.015
232,0.3235858585858586,fisher,0.017
233,0.33366666666666667,fisher,0.017
234,0.34374747474747475,fisher,0.015
235,0.3538282828282828,fisher,0.01
236,0.3639090909090909,fisher,0.012
237,0.373989898989899,fisher,0.011
238,0.38407070707070706,fisher,0.013
239,0.39415151515151514,fisher,0.015
240,0.4042323232323232,fisher,0.013
241,0.4143131313131313,fisher,0.011
242,0.4243939393939394,fisher,0.014
243,0.43447474747474746,fisher,0.02
244,0.44455555555555554,fisher,0.015
245,0.4546363636363636,fisher,0.019
246,0.4647171717171717,fisher,0.012
247,0.4747979797979798,fisher,0.013
248,0.4848787878787879,fisher,0.016
249,0.494959595959596,fisher,0.014
250,0.5050404040404041,fisher,0.01
251,0.5151212121212121,fisher,0.016
252,0.5252020202020202,fisher,0.015
253,0.5352828282828282,fisher,0.018
254,0.5453636363636364,fisher,0.019
255,0.5554444444444444,fisher,0.018
256,0.5655252525252525,fisher,0.017
257,0.5756060606060606,fisher,0.014
258,0.5856868686868687,fisher,0.016
259,0.5957676767676767,fisher,0.009
260,0.6058484848484849,fisher,0.01
261,0.6159292929292929,fisher,0.02
262,0.626010101010101,fisher,0.021
263,0.636090909090909,fisher,0.019
264,0.6461717171717172,fisher,0.012
265,0.6562525252525253,fisher,0.016
266,0.6663333333333333,fisher,0.019
267,0.6764141414141415,fisher,0.016
268,0.6864949494949495,fisher,0.011
269,0.6965757575757576,fisher,0.01
270,0.7066565656565656,fisher,0.012
271,0.7167373737373738,fisher,0.007
272,0.7268181818181818,fisher,0.011
273,0.7368989898989899,fisher,0.009
274,0.746979797979798,fisher,0.012
275,0.7570606060606061,fisher,0.011
276,0.7671414141414141,fisher,0.022
277,0.7772222222222223,fisher,0.013
278,0.7873030303030303,fisher,0.01
279,0.7973838383838384,fisher,0.01
280,0.8074646464646464,fisher,0.008
281,0.8175454545454546,fisher,0.009
282,0.8276262626262626,fisher,0.007
283,0.8377070707070707,fisher,0.012
284,0.8477878787878788,fisher,0.008
285,0.8578686868686869,fisher,0.01
286,0.8679494949494949,fisher,0.007
287,0.878030303030303,fisher,0.009
288,0.8881111111111111,fisher,0.006
289,0.8981919191919192,fisher,0.005
290,0.9082727272727272,fisher,0.002
291,0.9183535353535354,fisher,0.002
292,0.9284343434343434,fisher,0.002
293,0.9385151515151515,fisher,0.001
294,0.9485959595959595,fisher,0.002
295,0.9586767676767677,fisher,0.001
296,0.9687575757575758,fisher,0.0
297,0.9788383838383838,fisher,0.0
298,0.988919191919192,fisher,0.0
299,0.999,fisher,0.0
