,$p_{ij}$,test,power
54,0.5453636363636364,t-test,0.055
55,0.5554444444444444,t-test,0.044
56,0.5655252525252525,t-test,0.057
57,0.5756060606060606,t-test,0.052
58,0.5856868686868687,t-test,0.051
59,0.5957676767676767,t-test,0.061
60,0.6058484848484849,t-test,0.061
61,0.6159292929292929,t-test,0.046
62,0.626010101010101,t-test,0.055
63,0.636090909090909,t-test,0.062
64,0.6461717171717172,t-test,0.054
65,0.6562525252525253,t-test,0.079
66,0.6663333333333333,t-test,0.065
67,0.6764141414141415,t-test,0.059
68,0.6864949494949495,t-test,0.071
69,0.6965757575757576,t-test,0.07
70,0.7066565656565656,t-test,0.07
71,0.7167373737373738,t-test,0.073
72,0.7268181818181818,t-test,0.062
73,0.7368989898989899,t-test,0.061
74,0.746979797979798,t-test,0.066
75,0.7570606060606061,t-test,0.069
76,0.7671414141414141,t-test,0.062
77,0.7772222222222223,t-test,0.065
78,0.7873030303030303,t-test,0.065
79,0.7973838383838384,t-test,0.057
80,0.8074646464646464,t-test,0.051
81,0.8175454545454546,t-test,0.066
82,0.8276262626262626,t-test,0.078
83,0.8377070707070707,t-test,0.086
84,0.8477878787878788,t-test,0.074
85,0.8578686868686869,t-test,0.059
86,0.8679494949494949,t-test,0.089
87,0.878030303030303,t-test,0.082
88,0.8881111111111111,t-test,0.055
89,0.8981919191919192,t-test,0.063
90,0.9082727272727272,t-test,0.061
91,0.9183535353535354,t-test,0.074
92,0.9284343434343434,t-test,0.072
93,0.9385151515151515,t-test,0.05
94,0.9485959595959595,t-test,0.056
95,0.9586767676767677,t-test,0.038
96,0.9687575757575758,t-test,0.045
97,0.9788383838383838,t-test,0.039
98,0.988919191919192,t-test,0.024
99,0.999,t-test,0.021
100,0.001,mann-whitney,0.058
101,0.01108080808080808,mann-whitney,0.108
102,0.021161616161616163,mann-whitney,0.114
103,0.031242424242424245,mann-whitney,0.141
104,0.041323232323232324,mann-whitney,0.116
105,0.0514040404040404,mann-whitney,0.135
106,0.06148484848484849,mann-whitney,0.151
107,0.07156565656565657,mann-whitney,0.146
108,0.08164646464646465,mann-whitney,0.157
109,0.09172727272727273,mann-whitney,0.152
110,0.1018080808080808,mann-whitney,0.151
111,0.11188888888888888,mann-whitney,0.153
112,0.12196969696969698,mann-whitney,0.141
113,0.13205050505050506,mann-whitney,0.161
114,0.14213131313131314,mann-whitney,0.142
115,0.15221212121212122,mann-whitney,0.129
116,0.1622929292929293,mann-whitney,0.118
117,0.17237373737373737,mann-whitney,0.124
118,0.18245454545454545,mann-whitney,0.132
119,0.19253535353535353,mann-whitney,0.116
120,0.2026161616161616,mann-whitney,0.109
121,0.2126969696969697,mann-whitney,0.144
122,0.22277777777777777,mann-whitney,0.141
123,0.23285858585858585,mann-whitney,0.116
124,0.24293939393939395,mann-whitney,0.128
125,0.25302020202020203,mann-whitney,0.118
126,0.2631010101010101,mann-whitney,0.124
127,0.2731818181818182,mann-whitney,0.117
128,0.28326262626262627,mann-whitney,0.124
129,0.29334343434343435,mann-whitney,0.12
130,0.30342424242424243,mann-whitney,0.118
131,0.3135050505050505,mann-whitney,0.113
132,0.3235858585858586,mann-whitney,0.122
133,0.33366666666666667,mann-whitney,0.104
134,0.34374747474747475,mann-whitney,0.095
135,0.3538282828282828,mann-whitney,0.12
136,0.3639090909090909,mann-whitney,0.109
137,0.373989898989899,mann-whitney,0.1
138,0.38407070707070706,mann-whitney,0.094
139,0.39415151515151514,mann-whitney,0.094
140,0.4042323232323232,mann-whitney,0.119
141,0.4143131313131313,mann-whitney,0.114
142,0.4243939393939394,mann-whitney,0.104
143,0.43447474747474746,mann-whitney,0.098
144,0.44455555555555554,mann-whitney,0.093
145,0.4546363636363636,mann-whitney,0.1
146,0.4647171717171717,mann-whitney,0.085
147,0.4747979797979798,mann-whitney,0.1
148,0.4848787878787879,mann-whitney,0.101
149,0.494959595959596,mann-whitney,0.094
150,0.5050404040404041,mann-whitney,0.1
151,0.5151212121212121,mann-whitney,0.086
152,0.5252020202020202,mann-whitney,0.08
153,0.5352828282828282,mann-whitney,0.107
154,0.5453636363636364,mann-whitney,0.11
155,0.5554444444444444,mann-whitney,0.094
156,0.5655252525252525,mann-whitney,0.099
157,0.5756060606060606,mann-whitney,0.103
158,0.5856868686868687,mann-whitney,0.09
159,0.5957676767676767,mann-whitney,0.119
160,0.6058484848484849,mann-whitney,0.118
161,0.6159292929292929,mann-whitney,0.095
162,0.626010101010101,mann-whitney,0.112
163,0.636090909090909,mann-whitney,0.126
164,0.6461717171717172,mann-whitney,0.096
165,0.6562525252525253,mann-whitney,0.122
166,0.6663333333333333,mann-whitney,0.106
167,0.6764141414141415,mann-whitney,0.116
168,0.6864949494949495,mann-whitney,0.118
169,0.6965757575757576,mann-whitney,0.134
170,0.7066565656565656,mann-whitney,0.135
171,0.7167373737373738,mann-whitney,0.131
172,0.7268181818181818,mann-whitney,0.128
173,0.7368989898989899,mann-whitney,0.122
174,0.746979797979798,mann-whitney,0.116
175,0.7570606060606061,mann-whitney,0.128
176,0.7671414141414141,mann-whitney,0.111
177,0.7772222222222223,mann-whitney,0.115
178,0.7873030303030303,mann-whitney,0.123
179,0.7973838383838384,mann-whitney,0.127
180,0.8074646464646464,mann-whitney,0.103
181,0.8175454545454546,mann-whitney,0.135
182,0.8276262626262626,mann-whitney,0.142
183,0.8377070707070707,mann-whitney,0.146
184,0.8477878787878788,mann-whitney,0.132
185,0.8578686868686869,mann-whitney,0.116
186,0.8679494949494949,mann-whitney,0.15
187,0.878030303030303,mann-whitney,0.159
188,0.8881111111111111,mann-whitney,0.127
189,0.8981919191919192,mann-whitney,0.15
190,0.9082727272727272,mann-whitney,0.13
191,0.9183535353535354,mann-whitney,0.154
192,0.9284343434343434,mann-whitney,0.166
193,0.9385151515151515,mann-whitney,0.159
194,0.9485959595959595,mann-whitney,0.142
195,0.9586767676767677,mann-whitney,0.144
196,0.9687575757575758,mann-whitney,0.135
197,0.9788383838383838,mann-whitney,0.115
198,0.988919191919192,mann-whitney,0.083
199,0.999,mann-whitney,0.091
200,0.001,fisher,0.004
201,0.01108080808080808,fisher,0.004
202,0.021161616161616163,fisher,0.003
203,0.031242424242424245,fisher,0.007
204,0.041323232323232324,fisher,0.011
205,0.0514040404040404,fisher,0.024
206,0.06148484848484849,fisher,0.022
207,0.07156565656565657,fisher,0.028
208,0.08164646464646465,fisher,0.027
209,0.09172727272727273,fisher,0.025
210,0.1018080808080808,fisher,0.031
211,0.11188888888888888,fisher,0.031
212,0.12196969696969698,fisher,0.032
213,0.13205050505050506,fisher,0.045
214,0.14213131313131314,fisher,0.035
215,0.15221212121212122,fisher,0.033
216,0.1622929292929293,fisher,0.027
217,0.17237373737373737,fisher,0.037
218,0.18245454545454545,fisher,0.035
219,0.19253535353535353,fisher,0.015
220,0.2026161616161616,fisher,0.022
221,0.2126969696969697,fisher,0.042
222,0.22277777777777777,fisher,0.036
223,0.23285858585858585,fisher,0.027
224,0.24293939393939395,fisher,0.032
225,0.25302020202020203,fisher,0.025
226,0.2631010101010101,fisher,0.036
227,0.2731818181818182,fisher,0.034
228,0.28326262626262627,fisher,0.04
229,0.29334343434343435,fisher,0.04
230,0.30342424242424243,fisher,0.03
231,0.3135050505050505,fisher,0.03
232,0.3235858585858586,fisher,0.032
233,0.33366666666666667,fisher,0.027
234,0.34374747474747475,fisher,0.019
235,0.3538282828282828,fisher,0.043
236,0.3639090909090909,fisher,0.035
237,0.373989898989899,fisher,0.031
238,0.38407070707070706,fisher,0.032
239,0.39415151515151514,fisher,0.028
240,0.4042323232323232,fisher,0.031
241,0.4143131313131313,fisher,0.025
242,0.4243939393939394,fisher,0.017
243,0.43447474747474746,fisher,0.027
244,0.44455555555555554,fisher,0.028
245,0.4546363636363636,fisher,0.022
246,0.4647171717171717,fisher,0.024
247,0.4747979797979798,fisher,0.027
248,0.4848787878787879,fisher,0.036
249,0.494959595959596,fisher,0.026
250,0.5050404040404041,fisher,0.02
251,0.5151212121212121,fisher,0.023
252,0.5252020202020202,fisher,0.02
253,0.5352828282828282,fisher,0.041
254,0.5453636363636364,fisher,0.024
255,0.5554444444444444,fisher,0.021
256,0.5655252525252525,fisher,0.033
257,0.5756060606060606,fisher,0.027
258,0.5856868686868687,fisher,0.032
259,0.5957676767676767,fisher,0.029
260,0.6058484848484849,fisher,0.03
261,0.6159292929292929,fisher,0.024
262,0.626010101010101,fisher,0.029
263,0.636090909090909,fisher,0.022
264,0.6461717171717172,fisher,0.028
265,0.6562525252525253,fisher,0.047
266,0.6663333333333333,fisher,0.026
267,0.6764141414141415,fisher,0.036
268,0.6864949494949495,fisher,0.034
269,0.6965757575757576,fisher,0.037
270,0.7066565656565656,fisher,0.03
271,0.7167373737373738,fisher,0.036
272,0.7268181818181818,fisher,0.038
273,0.7368989898989899,fisher,0.038
274,0.746979797979798,fisher,0.026
275,0.7570606060606061,fisher,0.037
276,0.7671414141414141,fisher,0.034
277,0.7772222222222223,fisher,0.034
278,0.7873030303030303,fisher,0.038
279,0.7973838383838384,fisher,0.022
280,0.8074646464646464,fisher,0.026
281,0.8175454545454546,fisher,0.027
282,0.8276262626262626,fisher,0.033
283,0.8377070707070707,fisher,0.036
284,0.8477878787878788,fisher,0.043
285,0.8578686868686869,fisher,0.033
286,0.8679494949494949,fisher,0.023
287,0.878030303030303,fisher,0.033
288,0.8881111111111111,fisher,0.038
289,0.8981919191919192,fisher,0.026
290,0.9082727272727272,fisher,0.022
291,0.9183535353535354,fisher,0.031
292,0.9284343434343434,fisher,0.02
293,0.9385151515151515,fisher,0.023
294,0.9485959595959595,fisher,0.02
295,0.9586767676767677,fisher,0.01
296,0.9687575757575758,fisher,0.008
297,0.9788383838383838,fisher,0.005
298,0.988919191919192,fisher,0.009
299,0.999,fisher,0.001
