,$p_{ij}$,test,power
54,0.5453636363636364,t-test,0.099
55,0.5554444444444444,t-test,0.094
56,0.5655252525252525,t-test,0.085
57,0.5756060606060606,t-test,0.1
58,0.5856868686868687,t-test,0.097
59,0.5957676767676767,t-test,0.099
60,0.6058484848484849,t-test,0.109
61,0.6159292929292929,t-test,0.084
62,0.626010101010101,t-test,0.086
63,0.636090909090909,t-test,0.082
64,0.6461717171717172,t-test,0.089
65,0.6562525252525253,t-test,0.096
66,0.6663333333333333,t-test,0.102
67,0.6764141414141415,t-test,0.085
68,0.6864949494949495,t-test,0.086
69,0.6965757575757576,t-test,0.102
70,0.7066565656565656,t-test,0.111
71,0.7167373737373738,t-test,0.112
72,0.7268181818181818,t-test,0.103
73,0.7368989898989899,t-test,0.105
74,0.746979797979798,t-test,0.102
75,0.7570606060606061,t-test,0.104
76,0.7671414141414141,t-test,0.122
77,0.7772222222222223,t-test,0.093
78,0.7873030303030303,t-test,0.107
79,0.7973838383838384,t-test,0.106
80,0.8074646464646464,t-test,0.105
81,0.8175454545454546,t-test,0.101
82,0.8276262626262626,t-test,0.12
83,0.8377070707070707,t-test,0.138
84,0.8477878787878788,t-test,0.11
85,0.8578686868686869,t-test,0.114
86,0.8679494949494949,t-test,0.123
87,0.878030303030303,t-test,0.127
88,0.8881111111111111,t-test,0.144
89,0.8981919191919192,t-test,0.127
90,0.9082727272727272,t-test,0.173
91,0.9183535353535354,t-test,0.161
92,0.9284343434343434,t-test,0.179
93,0.9385151515151515,t-test,0.185
94,0.9485959595959595,t-test,0.186
95,0.9586767676767677,t-test,0.219
96,0.9687575757575758,t-test,0.253
97,0.9788383838383838,t-test,0.282
98,0.988919191919192,t-test,0.355
99,0.999,t-test,0.464
100,0.001,mann-whitney,0.677
101,0.01108080808080808,mann-whitney,0.538
102,0.021161616161616163,mann-whitney,0.467
103,0.031242424242424245,mann-whitney,0.377
104,0.041323232323232324,mann-whitney,0.356
105,0.0514040404040404,mann-whitney,0.307
106,0.06148484848484849,mann-whitney,0.285
107,0.07156565656565657,mann-whitney,0.263
108,0.08164646464646465,mann-whitney,0.256
109,0.09172727272727273,mann-whitney,0.246
110,0.1018080808080808,mann-whitney,0.229
111,0.11188888888888888,mann-whitney,0.22
112,0.12196969696969698,mann-whitney,0.215
113,0.13205050505050506,mann-whitney,0.231
114,0.14213131313131314,mann-whitney,0.224
115,0.15221212121212122,mann-whitney,0.228
116,0.1622929292929293,mann-whitney,0.179
117,0.17237373737373737,mann-whitney,0.199
118,0.18245454545454545,mann-whitney,0.17
119,0.19253535353535353,mann-whitney,0.159
120,0.2026161616161616,mann-whitney,0.173
121,0.2126969696969697,mann-whitney,0.176
122,0.22277777777777777,mann-whitney,0.172
123,0.23285858585858585,mann-whitney,0.182
124,0.24293939393939395,mann-whitney,0.168
125,0.25302020202020203,mann-whitney,0.167
126,0.2631010101010101,mann-whitney,0.159
127,0.2731818181818182,mann-whitney,0.172
128,0.28326262626262627,mann-whitney,0.16
129,0.29334343434343435,mann-whitney,0.139
130,0.30342424242424243,mann-whitney,0.171
131,0.3135050505050505,mann-whitney,0.144
132,0.3235858585858586,mann-whitney,0.135
133,0.33366666666666667,mann-whitney,0.161
134,0.34374747474747475,mann-whitney,0.169
135,0.3538282828282828,mann-whitney,0.137
136,0.3639090909090909,mann-whitney,0.197
137,0.373989898989899,mann-whitney,0.165
138,0.38407070707070706,mann-whitney,0.162
139,0.39415151515151514,mann-whitney,0.145
140,0.4042323232323232,mann-whitney,0.16
141,0.4143131313131313,mann-whitney,0.165
142,0.4243939393939394,mann-whitney,0.158
143,0.43447474747474746,mann-whitney,0.208
144,0.44455555555555554,mann-whitney,0.168
145,0.4546363636363636,mann-whitney,0.185
146,0.4647171717171717,mann-whitney,0.157
147,0.4747979797979798,mann-whitney,0.176
148,0.4848787878787879,mann-whitney,0.188
149,0.494959595959596,mann-whitney,0.176
150,0.5050404040404041,mann-whitney,0.167
151,0.5151212121212121,mann-whitney,0.168
152,0.5252020202020202,mann-whitney,0.164
153,0.5352828282828282,mann-whitney,0.16
154,0.5453636363636364,mann-whitney,0.184
155,0.5554444444444444,mann-whitney,0.178
156,0.5655252525252525,mann-whitney,0.153
157,0.5756060606060606,mann-whitney,0.168
158,0.5856868686868687,mann-whitney,0.171
159,0.5957676767676767,mann-whitney,0.185
160,0.6058484848484849,mann-whitney,0.165
161,0.6159292929292929,mann-whitney,0.15
162,0.626010101010101,mann-whitney,0.154
163,0.636090909090909,mann-whitney,0.168
164,0.6461717171717172,mann-whitney,0.152
165,0.6562525252525253,mann-whitney,0.171
166,0.6663333333333333,mann-whitney,0.154
167,0.6764141414141415,mann-whitney,0.155
168,0.6864949494949495,mann-whitney,0.157
169,0.6965757575757576,mann-whitney,0.162
170,0.7066565656565656,mann-whitney,0.166
171,0.7167373737373738,mann-whitney,0.173
172,0.7268181818181818,mann-whitney,0.167
173,0.7368989898989899,mann-whitney,0.179
174,0.746979797979798,mann-whitney,0.171
175,0.7570606060606061,mann-whitney,0.168
176,0.7671414141414141,mann-whitney,0.192
177,0.7772222222222223,mann-whitney,0.157
178,0.7873030303030303,mann-whitney,0.164
179,0.7973838383838384,mann-whitney,0.186
180,0.8074646464646464,mann-whitney,0.183
181,0.8175454545454546,mann-whitney,0.186
182,0.8276262626262626,mann-whitney,0.191
183,0.8377070707070707,mann-whitney,0.216
184,0.8477878787878788,mann-whitney,0.19
185,0.8578686868686869,mann-whitney,0.197
186,0.8679494949494949,mann-whitney,0.212
187,0.878030303030303,mann-whitney,0.224
188,0.8881111111111111,mann-whitney,0.239
189,0.8981919191919192,mann-whitney,0.229
190,0.9082727272727272,mann-whitney,0.284
191,0.9183535353535354,mann-whitney,0.255
192,0.9284343434343434,mann-whitney,0.291
193,0.9385151515151515,mann-whitney,0.286
194,0.9485959595959595,mann-whitney,0.287
195,0.9586767676767677,mann-whitney,0.349
196,0.9687575757575758,mann-whitney,0.408
197,0.9788383838383838,mann-whitney,0.452
198,0.988919191919192,mann-whitney,0.551
199,0.999,mann-whitney,0.68
200,0.001,fisher,0.14
201,0.01108080808080808,fisher,0.131
202,0.021161616161616163,fisher,0.136
203,0.031242424242424245,fisher,0.138
204,0.041323232323232324,fisher,0.124
205,0.0514040404040404,fisher,0.124
206,0.06148484848484849,fisher,0.12
207,0.07156565656565657,fisher,0.104
208,0.08164646464646465,fisher,0.096
209,0.09172727272727273,fisher,0.107
210,0.1018080808080808,fisher,0.095
211,0.11188888888888888,fisher,0.097
212,0.12196969696969698,fisher,0.1
213,0.13205050505050506,fisher,0.086
214,0.14213131313131314,fisher,0.096
215,0.15221212121212122,fisher,0.091
216,0.1622929292929293,fisher,0.083
217,0.17237373737373737,fisher,0.081
218,0.18245454545454545,fisher,0.068
219,0.19253535353535353,fisher,0.062
220,0.2026161616161616,fisher,0.067
221,0.2126969696969697,fisher,0.055
222,0.22277777777777777,fisher,0.068
223,0.23285858585858585,fisher,0.067
224,0.24293939393939395,fisher,0.074
225,0.25302020202020203,fisher,0.066
226,0.2631010101010101,fisher,0.076
227,0.2731818181818182,fisher,0.07
228,0.28326262626262627,fisher,0.063
229,0.29334343434343435,fisher,0.065
230,0.30342424242424243,fisher,0.076
231,0.3135050505050505,fisher,0.057
232,0.3235858585858586,fisher,0.056
233,0.33366666666666667,fisher,0.06
234,0.34374747474747475,fisher,0.077
235,0.3538282828282828,fisher,0.057
236,0.3639090909090909,fisher,0.069
237,0.373989898989899,fisher,0.072
238,0.38407070707070706,fisher,0.068
239,0.39415151515151514,fisher,0.052
240,0.4042323232323232,fisher,0.064
241,0.4143131313131313,fisher,0.069
242,0.4243939393939394,fisher,0.058
243,0.43447474747474746,fisher,0.083
244,0.44455555555555554,fisher,0.066
245,0.4546363636363636,fisher,0.068
246,0.4647171717171717,fisher,0.066
247,0.4747979797979798,fisher,0.082
248,0.4848787878787879,fisher,0.072
249,0.494959595959596,fisher,0.076
250,0.5050404040404041,fisher,0.065
251,0.5151212121212121,fisher,0.065
252,0.5252020202020202,fisher,0.074
253,0.5352828282828282,fisher,0.065
254,0.5453636363636364,fisher,0.071
255,0.5554444444444444,fisher,0.07
256,0.5655252525252525,fisher,0.065
257,0.5756060606060606,fisher,0.074
258,0.5856868686868687,fisher,0.07
259,0.5957676767676767,fisher,0.074
260,0.6058484848484849,fisher,0.072
261,0.6159292929292929,fisher,0.064
262,0.626010101010101,fisher,0.064
263,0.636090909090909,fisher,0.051
264,0.6461717171717172,fisher,0.068
265,0.6562525252525253,fisher,0.069
266,0.6663333333333333,fisher,0.066
267,0.6764141414141415,fisher,0.07
268,0.6864949494949495,fisher,0.066
269,0.6965757575757576,fisher,0.076
270,0.7066565656565656,fisher,0.083
271,0.7167373737373738,fisher,0.08
272,0.7268181818181818,fisher,0.072
273,0.7368989898989899,fisher,0.073
274,0.746979797979798,fisher,0.073
275,0.7570606060606061,fisher,0.074
276,0.7671414141414141,fisher,0.083
277,0.7772222222222223,fisher,0.061
278,0.7873030303030303,fisher,0.074
279,0.7973838383838384,fisher,0.074
280,0.8074646464646464,fisher,0.072
281,0.8175454545454546,fisher,0.067
282,0.8276262626262626,fisher,0.087
283,0.8377070707070707,fisher,0.086
284,0.8477878787878788,fisher,0.073
285,0.8578686868686869,fisher,0.08
286,0.8679494949494949,fisher,0.097
287,0.878030303030303,fisher,0.084
288,0.8881111111111111,fisher,0.092
289,0.8981919191919192,fisher,0.089
290,0.9082727272727272,fisher,0.121
291,0.9183535353535354,fisher,0.106
292,0.9284343434343434,fisher,0.108
293,0.9385151515151515,fisher,0.107
294,0.9485959595959595,fisher,0.098
295,0.9586767676767677,fisher,0.102
296,0.9687575757575758,fisher,0.144
297,0.9788383838383838,fisher,0.124
298,0.988919191919192,fisher,0.164
299,0.999,fisher,0.135
