p,delta,m,precision_at_5,precision_at_6,precision_at_7,precision_at_8,precision_at_9,precision_at_10,recall_at_5,recall_at_6,recall_at_7,recall_at_8,recall_at_9,recall_at_10
0.5,0.005,142.3,0.060000000000000026,0.05500000000000001,0.0542857142857143,0.05,0.04888888888888888,0.051,0.030000000000000013,0.033000000000000015,0.03800000000000002,0.040000000000000015,0.04400000000000001,0.051
0.5,0.01,142.3,0.058000000000000024,0.04999999999999999,0.04857142857142857,0.04875,0.047777777777777766,0.051,0.029000000000000012,0.030000000000000013,0.034000000000000016,0.03900000000000003,0.04300000000000002,0.051
0.5,0.015,142.3,0.07200000000000004,0.06666666666666668,0.07000000000000003,0.06875,0.06666666666666661,0.06699999999999996,0.03600000000000002,0.040000000000000015,0.049,0.05499999999999998,0.059999999999999984,0.06699999999999996
0.5,0.02,142.3,0.07400000000000004,0.075,0.07000000000000002,0.075,0.07111111111111108,0.06799999999999999,0.03700000000000002,0.04500000000000002,0.04900000000000002,0.06,0.064,0.06799999999999999
0.5,0.025,142.3,0.058000000000000024,0.05833333333333335,0.06857142857142862,0.065,0.06333333333333328,0.05999999999999996,0.029000000000000012,0.03500000000000002,0.04799999999999999,0.05199999999999998,0.05699999999999996,0.05999999999999996
0.5,0.03,142.3,0.10000000000000002,0.08833333333333333,0.08714285714285717,0.09,0.08777777777777772,0.08599999999999994,0.05000000000000001,0.053,0.06099999999999998,0.07199999999999997,0.07899999999999997,0.08599999999999994
0.5,0.035,142.3,0.12199999999999997,0.11833333333333332,0.10857142857142861,0.1025,0.09666666666666655,0.09299999999999993,0.060999999999999985,0.07099999999999997,0.07599999999999996,0.08199999999999996,0.08699999999999994,0.09299999999999993
0.5,0.04,142.3,0.11399999999999993,0.11166666666666662,0.11142857142857142,0.11125,0.1077777777777777,0.10399999999999993,0.05699999999999997,0.06699999999999995,0.07799999999999996,0.08899999999999998,0.09699999999999998,0.10399999999999993
0.5,0.045,142.3,0.1379999999999999,0.12666666666666665,0.12571428571428572,0.11625,0.111111111111111,0.10999999999999989,0.06899999999999995,0.07599999999999996,0.08799999999999995,0.09299999999999993,0.09999999999999992,0.10999999999999989
0.5,0.05,142.3,0.1499999999999999,0.13833333333333328,0.13142857142857145,0.13125,0.1266666666666665,0.12199999999999989,0.07499999999999996,0.08299999999999995,0.09199999999999994,0.10499999999999991,0.1139999999999999,0.12199999999999989
0.5,0.055,142.3,0.17199999999999993,0.17,0.16714285714285715,0.16375,0.16111111111111093,0.15499999999999986,0.08599999999999997,0.10199999999999991,0.11699999999999987,0.13099999999999987,0.14499999999999985,0.15499999999999986
0.5,0.06,142.3,0.20399999999999988,0.19500000000000006,0.18285714285714286,0.1825,0.1811111111111109,0.17799999999999994,0.10199999999999994,0.11699999999999991,0.12799999999999986,0.14599999999999985,0.16299999999999987,0.17799999999999994
0.5,0.065,142.3,0.21599999999999972,0.20833333333333326,0.19857142857142843,0.19125,0.18222222222222204,0.16999999999999993,0.10799999999999986,0.12499999999999986,0.13899999999999987,0.15299999999999989,0.16399999999999992,0.16999999999999993
0.5,0.07,142.3,0.27399999999999974,0.26333333333333336,0.2485714285714284,0.2375,0.22444444444444422,0.21399999999999994,0.13699999999999987,0.1579999999999999,0.1739999999999999,0.18999999999999992,0.20199999999999996,0.21399999999999994
0.5,0.075,142.3,0.29999999999999966,0.27166666666666683,0.2628571428571426,0.2525,0.2355555555555552,0.22699999999999992,0.14999999999999983,0.1629999999999999,0.18399999999999994,0.20199999999999993,0.21199999999999988,0.22699999999999992
0.5,0.08,142.3,0.3099999999999997,0.29166666666666663,0.2728571428571427,0.265,0.2522222222222219,0.24399999999999994,0.15499999999999986,0.1749999999999999,0.191,0.212,0.22699999999999998,0.24399999999999994
0.5,0.085,142.3,0.35399999999999987,0.3299999999999999,0.3057142857142855,0.28875,0.2788888888888885,0.27,0.17699999999999994,0.1979999999999999,0.2139999999999999,0.2309999999999999,0.251,0.27
0.5,0.09,142.3,0.408,0.37000000000000016,0.34999999999999987,0.3325,0.31222222222222173,0.30300000000000005,0.204,0.22200000000000003,0.24500000000000013,0.26600000000000007,0.281,0.30300000000000005
0.5,0.095,142.3,0.42600000000000016,0.3983333333333334,0.36285714285714277,0.3425,0.333333333333333,0.3209999999999999,0.21300000000000008,0.23900000000000005,0.254,0.27399999999999997,0.3,0.3209999999999999
0.5,0.1,142.3,0.52,0.48333333333333334,0.4485714285714286,0.41625,0.39555555555555555,0.3849999999999998,0.26,0.29,0.31399999999999995,0.3329999999999999,0.35599999999999987,0.3849999999999998
0.5,0.105,142.3,0.5299999999999999,0.48500000000000015,0.45857142857142846,0.43,0.39999999999999986,0.3829999999999998,0.26499999999999996,0.2909999999999999,0.32099999999999995,0.344,0.35999999999999993,0.3829999999999998
0.5,0.11,142.3,0.5619999999999998,0.525,0.49000000000000005,0.465,0.43999999999999984,0.418,0.2809999999999999,0.31499999999999995,0.34299999999999997,0.37199999999999994,0.39599999999999996,0.418
0.5,0.115,142.3,0.5720000000000001,0.5316666666666666,0.5042857142857141,0.48625,0.4622222222222219,0.44499999999999995,0.28600000000000003,0.3189999999999999,0.3529999999999999,0.38899999999999985,0.41600000000000004,0.44499999999999995
0.5,0.12,142.3,0.6339999999999999,0.5833333333333333,0.55,0.51625,0.48555555555555535,0.46,0.31699999999999995,0.34999999999999987,0.3849999999999998,0.41299999999999976,0.4369999999999999,0.46
0.5,0.125,142.3,0.6539999999999999,0.6283333333333334,0.6000000000000001,0.575,0.5400000000000003,0.5080000000000001,0.32699999999999996,0.37699999999999984,0.41999999999999976,0.4599999999999999,0.486,0.5080000000000001
0.5,0.13,142.3,0.7199999999999994,0.6666666666666669,0.6314285714285713,0.5975,0.5644444444444444,0.5360000000000003,0.3599999999999997,0.3999999999999998,0.4419999999999997,0.4780000000000001,0.5080000000000001,0.5360000000000003
0.5,0.135,142.3,0.7259999999999996,0.6816666666666665,0.6342857142857139,0.59,0.5555555555555557,0.5300000000000002,0.3629999999999998,0.40899999999999986,0.4439999999999998,0.47199999999999986,0.5,0.5300000000000002
0.5,0.14,142.3,0.7579999999999997,0.7050000000000003,0.6671428571428569,0.62,0.59,0.5630000000000003,0.37899999999999984,0.42299999999999977,0.4670000000000001,0.4960000000000002,0.5310000000000002,0.5630000000000003
0.5,0.145,142.3,0.7539999999999994,0.7116666666666664,0.6799999999999997,0.64625,0.6088888888888885,0.5820000000000004,0.3769999999999997,0.4269999999999999,0.4759999999999999,0.5170000000000001,0.5480000000000003,0.5820000000000004
0.5,0.15,142.3,0.8279999999999991,0.791666666666667,0.7342857142857139,0.69875,0.6588888888888889,0.6140000000000003,0.41399999999999954,0.47499999999999987,0.514,0.5590000000000003,0.5930000000000004,0.6140000000000003
0.5,0.155,142.3,0.8519999999999994,0.81,0.7699999999999999,0.7375,0.693333333333333,0.6540000000000004,0.4259999999999997,0.486,0.5390000000000004,0.5900000000000005,0.6240000000000004,0.6540000000000004
0.5,0.16,142.3,0.8739999999999994,0.8316666666666666,0.7899999999999995,0.75875,0.7188888888888887,0.681,0.4369999999999997,0.4990000000000002,0.5530000000000004,0.6070000000000004,0.6470000000000004,0.681
0.5,0.165,142.3,0.8639999999999993,0.8183333333333331,0.7871428571428568,0.75125,0.7122222222222219,0.6720000000000002,0.43199999999999966,0.49099999999999994,0.5510000000000005,0.6010000000000005,0.6410000000000002,0.6720000000000002
0.5,0.17,142.3,0.9339999999999996,0.8950000000000001,0.8585714285714282,0.81,0.764444444444444,0.7200000000000003,0.4669999999999998,0.5370000000000004,0.6010000000000008,0.6480000000000004,0.6880000000000002,0.7200000000000003
0.5,0.17500000000000002,142.3,0.9319999999999995,0.9066666666666663,0.8585714285714284,0.8175,0.7722222222222213,0.735,0.46599999999999975,0.5440000000000004,0.6010000000000008,0.6540000000000006,0.6950000000000006,0.735
0.5,0.18,142.3,0.9519999999999997,0.9199999999999997,0.8671428571428572,0.82625,0.7933333333333324,0.7419999999999994,0.47599999999999987,0.5520000000000005,0.607000000000001,0.6610000000000004,0.7139999999999997,0.7419999999999994
0.5,0.185,142.3,0.9279999999999997,0.9083333333333329,0.8785714285714284,0.8375,0.8022222222222214,0.7640000000000002,0.46399999999999986,0.5450000000000004,0.6150000000000007,0.6700000000000004,0.7220000000000002,0.7640000000000002
0.5,0.19,142.3,0.958,0.9383333333333332,0.9100000000000003,0.88375,0.8355555555555548,0.7899999999999998,0.479,0.5630000000000007,0.637000000000001,0.7070000000000001,0.7519999999999996,0.7899999999999998
0.5,0.195,142.3,0.9759999999999998,0.9416666666666665,0.9185714285714286,0.88375,0.8477777777777767,0.7989999999999998,0.4879999999999999,0.5650000000000006,0.6430000000000011,0.7070000000000004,0.7629999999999997,0.7989999999999998
0.5,0.2,142.3,0.9759999999999998,0.955,0.934285714285714,0.90875,0.8755555555555542,0.8269999999999997,0.4879999999999999,0.5730000000000007,0.654000000000001,0.7269999999999999,0.7879999999999999,0.8269999999999997
0.5,0.20500000000000002,142.3,0.9779999999999999,0.9716666666666666,0.9514285714285713,0.9225,0.8866666666666658,0.835,0.48899999999999993,0.5830000000000009,0.666000000000001,0.7379999999999997,0.7979999999999998,0.835
0.5,0.21,142.3,0.9839999999999999,0.9716666666666666,0.9557142857142854,0.94125,0.9066666666666658,0.863,0.49199999999999994,0.5830000000000007,0.6690000000000011,0.7529999999999994,0.8159999999999998,0.863
0.5,0.215,142.3,0.9899999999999999,0.9866666666666667,0.9742857142857144,0.95,0.9244444444444433,0.8769999999999998,0.49499999999999994,0.5920000000000009,0.682000000000001,0.7599999999999996,0.8319999999999994,0.8769999999999998
0.5,0.22,142.3,0.9919999999999999,0.9866666666666667,0.977142857142857,0.96,0.9222222222222212,0.8840000000000002,0.49599999999999994,0.5920000000000009,0.684000000000001,0.7679999999999993,0.8299999999999996,0.8840000000000002
0.5,0.225,142.3,0.9939999999999999,0.9883333333333333,0.9800000000000003,0.9575,0.9233333333333325,0.8819999999999998,0.49699999999999994,0.5930000000000009,0.6860000000000013,0.7659999999999991,0.8309999999999998,0.8819999999999998
0.5,0.23,142.3,1.0,0.995,0.99,0.975,0.9544444444444438,0.9120000000000004,0.5,0.597000000000001,0.6930000000000013,0.7799999999999991,0.8589999999999998,0.9120000000000004
0.5,0.23500000000000001,142.3,1.0,0.9983333333333334,0.99,0.98,0.9544444444444438,0.9150000000000001,0.5,0.599000000000001,0.6930000000000013,0.7839999999999989,0.8589999999999998,0.9150000000000001
0.5,0.24,142.3,0.998,0.9949999999999999,0.9914285714285714,0.9825,0.9599999999999994,0.9280000000000004,0.499,0.597000000000001,0.6940000000000013,0.7859999999999988,0.8640000000000001,0.9280000000000004
0.5,0.245,142.3,0.996,0.9916666666666666,0.9885714285714287,0.98,0.9599999999999994,0.9260000000000004,0.498,0.595000000000001,0.6920000000000012,0.7839999999999989,0.8640000000000002,0.9260000000000004
0.5,0.25,142.3,1.0,0.9983333333333333,0.9971428571428572,0.99125,0.9788888888888885,0.9460000000000005,0.5,0.599000000000001,0.6980000000000013,0.7929999999999988,0.8810000000000001,0.9460000000000005
0.5,0.255,142.3,1.0,0.9983333333333333,0.9942857142857144,0.99,0.9799999999999998,0.9550000000000004,0.5,0.599000000000001,0.6960000000000012,0.7919999999999986,0.8820000000000005,0.9550000000000004
0.5,0.26,142.3,1.0,1.0,0.9985714285714287,0.995,0.9844444444444442,0.9600000000000003,0.5,0.600000000000001,0.6990000000000013,0.7959999999999987,0.8860000000000006,0.9600000000000003
0.5,0.265,142.3,1.0,1.0,1.0,0.99625,0.9866666666666666,0.9600000000000005,0.5,0.600000000000001,0.7000000000000013,0.7969999999999986,0.8880000000000008,0.9600000000000005
0.5,0.27,142.3,1.0,1.0,0.9985714285714287,0.99625,0.9866666666666662,0.9690000000000002,0.5,0.600000000000001,0.6990000000000013,0.7969999999999986,0.8880000000000003,0.9690000000000002
0.5,0.275,142.3,1.0,1.0,1.0,0.9975,0.9888888888888887,0.9670000000000006,0.5,0.600000000000001,0.7000000000000013,0.7979999999999986,0.8900000000000009,0.9670000000000006
0.5,0.28,142.3,1.0,1.0,1.0,0.99875,0.9944444444444442,0.9770000000000004,0.5,0.600000000000001,0.7000000000000013,0.7989999999999985,0.8950000000000007,0.9770000000000004
0.5,0.28500000000000003,142.3,1.0,1.0,1.0,1.0,0.9966666666666666,0.9820000000000002,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8970000000000009,0.9820000000000002
0.5,0.29,142.3,1.0,1.0,1.0,1.0,0.9977777777777778,0.9839999999999999,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.898000000000001,0.9839999999999999
0.5,0.295,142.3,1.0,1.0,1.0,1.0,1.0,0.9900000000000003,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9900000000000003
0.5,0.3,142.3,1.0,1.0,1.0,1.0,0.9988888888888888,0.9890000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.9890000000000001
0.5,0.305,142.3,1.0,1.0,1.0,1.0,1.0,0.9930000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9930000000000001
0.5,0.31,142.3,1.0,1.0,1.0,1.0,1.0,0.9920000000000002,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9920000000000002
0.5,0.315,142.3,1.0,1.0,1.0,1.0,0.9988888888888888,0.9940000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.9940000000000001
0.5,0.32,142.3,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
0.5,0.325,142.3,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
0.5,0.33,142.3,1.0,1.0,1.0,1.0,1.0,0.998,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.998
0.5,0.335,142.3,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
0.5,0.34,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.34500000000000003,142.3,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
0.5,0.35000000000000003,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.355,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.36,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.365,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.37,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.375,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.38,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.385,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.39,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.395,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.4,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.405,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.41000000000000003,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.41500000000000004,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.42,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.425,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.43,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.435,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.44,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.445,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.45,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.455,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.46,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.465,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.47000000000000003,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.47500000000000003,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.48,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.485,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.49,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.495,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.5,142.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
0.5,0.0,147.20000000000002,0.060000000000000026,0.06000000000000001,0.06285714285714289,0.06,0.05999999999999996,0.06099999999999997,0.030000000000000013,0.03600000000000002,0.04400000000000001,0.048,0.053999999999999986,0.06099999999999997
0.5,0.005,147.20000000000002,0.05400000000000002,0.056666666666666664,0.05714285714285714,0.05625,0.05333333333333332,0.05699999999999998,0.02700000000000001,0.034000000000000016,0.040000000000000015,0.04500000000000002,0.04800000000000001,0.05699999999999998
0.5,0.01,147.20000000000002,0.06600000000000003,0.06166666666666667,0.061428571428571443,0.05875,0.062222222222222186,0.06099999999999998,0.033000000000000015,0.03700000000000001,0.04300000000000002,0.047000000000000014,0.05599999999999999,0.06099999999999998
0.5,0.015,147.20000000000002,0.060000000000000026,0.05500000000000001,0.06142857142857145,0.06,0.058888888888888866,0.05599999999999999,0.030000000000000013,0.033000000000000015,0.04300000000000001,0.048,0.053,0.05599999999999999
0.5,0.02,147.20000000000002,0.07400000000000004,0.08166666666666668,0.0785714285714286,0.07875,0.0744444444444444,0.071,0.03700000000000002,0.049,0.055,0.063,0.06699999999999999,0.071
0.5,0.025,147.20000000000002,0.08400000000000002,0.08166666666666668,0.08000000000000003,0.0725,0.06999999999999995,0.07099999999999997,0.04200000000000001,0.04899999999999999,0.055999999999999994,0.057999999999999996,0.06299999999999999,0.07099999999999997
0.5,0.03,147.20000000000002,0.07000000000000003,0.06666666666666668,0.06857142857142862,0.065,0.06666666666666661,0.06999999999999995,0.03500000000000002,0.040000000000000015,0.048,0.051999999999999984,0.05999999999999997,0.06999999999999995
0.5,0.035,147.20000000000002,0.10599999999999996,0.09999999999999996,0.10142857142857141,0.10125,0.09999999999999991,0.09299999999999996,0.05299999999999998,0.05999999999999997,0.07099999999999995,0.08099999999999996,0.08999999999999994,0.09299999999999996
0.5,0.04,147.20000000000002,0.10199999999999995,0.09999999999999996,0.10857142857142855,0.10625,0.10888888888888877,0.10899999999999992,0.050999999999999976,0.059999999999999935,0.07599999999999996,0.08499999999999995,0.09799999999999993,0.10899999999999992
0.5,0.045,147.20000000000002,0.12999999999999992,0.12166666666666659,0.11999999999999994,0.1175,0.11555555555555543,0.1149999999999999,0.06499999999999996,0.07299999999999997,0.08399999999999995,0.09399999999999994,0.10399999999999991,0.1149999999999999
0.5,0.05,147.20000000000002,0.18399999999999989,0.1783333333333333,0.16714285714285718,0.1625,0.15999999999999986,0.1579999999999999,0.09199999999999994,0.10699999999999989,0.11699999999999987,0.12999999999999987,0.14399999999999993,0.1579999999999999
0.5,0.055,147.20000000000002,0.18999999999999986,0.1916666666666667,0.18000000000000005,0.1775,0.17555555555555535,0.16899999999999993,0.09499999999999993,0.1149999999999999,0.12599999999999992,0.1419999999999999,0.15799999999999986,0.16899999999999993
0.5,0.06,147.20000000000002,0.2299999999999997,0.21499999999999986,0.19714285714285698,0.185,0.1799999999999998,0.17499999999999985,0.11499999999999985,0.12899999999999984,0.13799999999999982,0.1479999999999998,0.1619999999999999,0.17499999999999985
0.5,0.065,147.20000000000002,0.2539999999999997,0.24999999999999997,0.23999999999999982,0.22875,0.2144444444444441,0.20499999999999993,0.12699999999999986,0.14999999999999988,0.16799999999999998,0.18300000000000005,0.19300000000000003,0.20499999999999993
0.5,0.07,147.20000000000002,0.2719999999999997,0.26500000000000007,0.2528571428571426,0.2375,0.2288888888888886,0.21900000000000008,0.13599999999999984,0.1589999999999999,0.17700000000000002,0.19000000000000006,0.20600000000000016,0.21900000000000008
0.5,0.075,147.20000000000002,0.28599999999999975,0.2616666666666668,0.25714285714285706,0.245,0.24222222222222198,0.235,0.14299999999999988,0.15699999999999992,0.17999999999999988,0.19599999999999995,0.21799999999999994,0.235
0.5,0.08,147.20000000000002,0.30199999999999977,0.29,0.2857142857142855,0.27375,0.25999999999999973,0.24500000000000002,0.15099999999999988,0.174,0.20000000000000004,0.21899999999999997,0.23400000000000012,0.24500000000000002
0.5,0.085,147.20000000000002,0.3699999999999999,0.34166666666666673,0.31571428571428545,0.30125,0.28666666666666624,0.2720000000000001,0.18499999999999994,0.20499999999999996,0.221,0.24100000000000008,0.2580000000000001,0.2720000000000001
0.5,0.09,147.20000000000002,0.398,0.37666666666666665,0.35714285714285693,0.34375,0.32777777777777756,0.31,0.199,0.22599999999999998,0.2499999999999999,0.2749999999999999,0.295,0.31
0.5,0.095,147.20000000000002,0.4679999999999999,0.43500000000000005,0.4085714285714284,0.3925,0.3644444444444443,0.3459999999999998,0.23399999999999996,0.26100000000000007,0.286,0.314,0.32799999999999996,0.3459999999999998
0.5,0.1,147.20000000000002,0.49000000000000016,0.45333333333333337,0.4285714285714285,0.41,0.3855555555555554,0.369,0.24500000000000008,0.2720000000000001,0.3000000000000001,0.32799999999999996,0.34700000000000003,0.369
0.5,0.105,147.20000000000002,0.5360000000000003,0.49833333333333313,0.46714285714285714,0.4425,0.4188888888888888,0.4049999999999997,0.2680000000000001,0.29900000000000004,0.3269999999999999,0.3539999999999999,0.37699999999999984,0.4049999999999997
0.5,0.11,147.20000000000002,0.544,0.5249999999999999,0.4828571428571429,0.45375,0.43111111111111083,0.41700000000000004,0.272,0.3149999999999998,0.33799999999999997,0.363,0.38799999999999996,0.41700000000000004
0.5,0.115,147.20000000000002,0.5959999999999998,0.5583333333333335,0.5299999999999998,0.50125,0.47222222222222215,0.45399999999999985,0.2979999999999999,0.3349999999999998,0.3709999999999998,0.4009999999999998,0.4249999999999999,0.45399999999999985
0.5,0.12,147.20000000000002,0.6479999999999998,0.6066666666666665,0.5714285714285714,0.5375,0.5055555555555553,0.4709999999999999,0.3239999999999999,0.3639999999999998,0.3999999999999999,0.43000000000000005,0.4549999999999999,0.4709999999999999
0.5,0.125,147.20000000000002,0.6519999999999999,0.6266666666666666,0.592857142857143,0.56,0.5333333333333335,0.5149999999999999,0.32599999999999996,0.37599999999999967,0.4149999999999997,0.4479999999999996,0.47999999999999976,0.5149999999999999
0.5,0.13,147.20000000000002,0.6919999999999997,0.6483333333333333,0.6085714285714282,0.5725,0.54,0.5060000000000002,0.34599999999999986,0.38899999999999985,0.4259999999999998,0.4579999999999999,0.4860000000000001,0.5060000000000002
0.5,0.135,147.20000000000002,0.7739999999999995,0.7233333333333334,0.6814285714285709,0.6525,0.6166666666666667,0.5740000000000001,0.38699999999999973,0.4339999999999998,0.4769999999999998,0.522,0.5550000000000002,0.5740000000000001
0.5,0.14,147.20000000000002,0.7839999999999993,0.7316666666666667,0.6828571428571424,0.6375,0.5999999999999999,0.5640000000000003,0.3919999999999996,0.4389999999999996,0.4779999999999998,0.51,0.5400000000000003,0.5640000000000003
0.5,0.145,147.20000000000002,0.8099999999999993,0.7816666666666666,0.737142857142857,0.685,0.6488888888888888,0.6190000000000004,0.40499999999999964,0.4689999999999999,0.5160000000000001,0.5480000000000004,0.5840000000000003,0.6190000000000004
0.5,0.15,147.20000000000002,0.8319999999999992,0.8033333333333332,0.7685714285714286,0.71375,0.6755555555555557,0.6430000000000003,0.4159999999999996,0.4819999999999999,0.5380000000000004,0.5710000000000003,0.6080000000000007,0.6430000000000003
0.5,0.155,147.20000000000002,0.8639999999999994,0.8216666666666664,0.774285714285714,0.7325,0.6888888888888887,0.6490000000000005,0.4319999999999997,0.49300000000000016,0.5420000000000005,0.5860000000000006,0.6200000000000004,0.6490000000000005
0.5,0.16,147.20000000000002,0.8959999999999994,0.8649999999999999,0.8099999999999994,0.77375,0.7311111111111108,0.6970000000000002,0.4479999999999997,0.5190000000000002,0.5670000000000005,0.6190000000000005,0.6580000000000006,0.6970000000000002
0.5,0.165,147.20000000000002,0.9039999999999995,0.8733333333333335,0.8342857142857139,0.78375,0.7422222222222221,0.7030000000000003,0.45199999999999974,0.5240000000000004,0.5840000000000005,0.6270000000000006,0.6680000000000004,0.7030000000000003
0.5,0.17,147.20000000000002,0.9199999999999996,0.878333333333333,0.8442857142857134,0.8075,0.7633333333333333,0.716,0.4599999999999998,0.5270000000000004,0.5910000000000004,0.6460000000000005,0.6870000000000002,0.716
0.5,0.17500000000000002,147.20000000000002,0.9459999999999998,0.9149999999999998,0.8828571428571427,0.835,0.7944444444444442,0.7399999999999995,0.4729999999999999,0.5490000000000005,0.6180000000000008,0.6680000000000007,0.715,0.7399999999999995
