m,mean1,mean2,var_1,var_2,ttest_ind_precision_at_5,ttest_ind_precision_at_6,ttest_ind_precision_at_7,ttest_ind_precision_at_8,ttest_ind_precision_at_9,ttest_ind_precision_at_10,wilcoxon_precision_at_5,wilcoxon_precision_at_6,wilcoxon_precision_at_7,wilcoxon_precision_at_8,wilcoxon_precision_at_9,wilcoxon_precision_at_10,mannwhitneyu_precision_at_5,mannwhitneyu_precision_at_6,mannwhitneyu_precision_at_7,mannwhitneyu_precision_at_8,mannwhitneyu_precision_at_9,mannwhitneyu_precision_at_10,ttest_ind_recall_at_5,ttest_ind_recall_at_6,ttest_ind_recall_at_7,ttest_ind_recall_at_8,ttest_ind_recall_at_9,ttest_ind_recall_at_10,wilcoxon_recall_at_5,wilcoxon_recall_at_6,wilcoxon_recall_at_7,wilcoxon_recall_at_8,wilcoxon_recall_at_9,wilcoxon_recall_at_10,mannwhitneyu_recall_at_5,mannwhitneyu_recall_at_6,mannwhitneyu_recall_at_7,mannwhitneyu_recall_at_8,mannwhitneyu_recall_at_9,mannwhitneyu_recall_at_10,multiscale_graphcorr_precision_at_5,multiscale_graphcorr_precision_at_6,multiscale_graphcorr_precision_at_7,multiscale_graphcorr_precision_at_8,multiscale_graphcorr_precision_at_9,multiscale_graphcorr_precision_at_10,multiscale_graphcorr_recall_at_5,multiscale_graphcorr_recall_at_6,multiscale_graphcorr_recall_at_7,multiscale_graphcorr_recall_at_8,multiscale_graphcorr_recall_at_9,multiscale_graphcorr_recall_at_10
30,0,0,0.5,2.95,0.058000000000000024,0.055,0.05142857142857142,0.0525,0.048888888888888885,0.048,0.05200000000000002,0.05166666666666666,0.0542857142857143,0.05125,0.05,0.048000000000000015,0.06400000000000003,0.06833333333333334,0.0642857142857143,0.065,0.06777777777777776,0.06799999999999998,0.029000000000000012,0.033000000000000015,0.036000000000000004,0.04200000000000001,0.044,0.048,0.02600000000000001,0.031000000000000014,0.03800000000000001,0.041000000000000016,0.04500000000000002,0.048000000000000015,0.032000000000000015,0.041000000000000016,0.04500000000000001,0.05200000000000001,0.06100000000000001,0.06799999999999998,0.8999999999999995,0.8749999999999996,0.8628571428571427,0.82875,0.7944444444444436,0.7639999999999997,0.4499999999999997,0.5250000000000002,0.6040000000000008,0.6630000000000004,0.7150000000000002,0.7639999999999997
30,0,0,0.5,3.0,0.04200000000000001,0.04666666666666666,0.05285714285714287,0.05125,0.049999999999999975,0.04799999999999999,0.05200000000000002,0.04666666666666667,0.047142857142857146,0.045,0.04999999999999998,0.048,0.06400000000000003,0.061666666666666675,0.05571428571428573,0.05375,0.056666666666666636,0.05499999999999998,0.021000000000000005,0.02800000000000001,0.03700000000000002,0.041000000000000016,0.045,0.04799999999999999,0.02600000000000001,0.02800000000000001,0.033000000000000015,0.03600000000000002,0.045,0.048,0.032000000000000015,0.03700000000000001,0.03900000000000002,0.04300000000000001,0.05099999999999999,0.05499999999999998,0.879999999999999,0.8583333333333333,0.8214285714285708,0.8025,0.7722222222222218,0.7500000000000001,0.4399999999999995,0.5150000000000001,0.5750000000000004,0.6420000000000005,0.6950000000000002,0.7500000000000001
40,0,0,0.5,0.5,0.06400000000000003,0.06,0.06428571428571431,0.0625,0.06111111111111109,0.05800000000000001,0.06600000000000003,0.06666666666666668,0.0642857142857143,0.0675,0.0622222222222222,0.061999999999999986,0.07800000000000004,0.07000000000000002,0.07142857142857148,0.0675,0.06555555555555552,0.06299999999999999,0.032000000000000015,0.03600000000000002,0.04500000000000002,0.05000000000000002,0.055000000000000014,0.05800000000000001,0.033000000000000015,0.04000000000000002,0.04500000000000002,0.054000000000000006,0.056,0.061999999999999986,0.03900000000000002,0.042000000000000016,0.05,0.054000000000000006,0.059,0.06299999999999999,0.07400000000000004,0.07333333333333336,0.0771428571428572,0.07375,0.07222222222222216,0.06999999999999995,0.03700000000000002,0.04400000000000001,0.05399999999999999,0.058999999999999976,0.06499999999999997,0.06999999999999995
40,0,0,0.5,0.55,0.04600000000000001,0.044999999999999984,0.04428571428571428,0.04125,0.042222222222222223,0.045,0.04600000000000001,0.041666666666666664,0.03857142857142856,0.03875,0.04444444444444444,0.04300000000000001,0.05000000000000002,0.041666666666666664,0.03999999999999999,0.035,0.04444444444444445,0.04300000000000002,0.02300000000000001,0.02700000000000001,0.031000000000000014,0.033000000000000015,0.03800000000000002,0.045,0.02300000000000001,0.025000000000000005,0.02700000000000001,0.031000000000000014,0.04000000000000002,0.04300000000000001,0.02500000000000001,0.02500000000000001,0.02800000000000001,0.02800000000000001,0.04000000000000002,0.04300000000000002,0.034,0.03166666666666666,0.03285714285714285,0.0375,0.04111111111111112,0.04200000000000001,0.017,0.01900000000000001,0.02300000000000001,0.030000000000000013,0.03700000000000002,0.04200000000000001
40,0,0,0.5,0.6,0.03600000000000001,0.04333333333333332,0.03999999999999999,0.04125,0.040000000000000015,0.03900000000000002,0.03800000000000001,0.038333333333333316,0.04428571428571428,0.04375,0.042222222222222223,0.045,0.04200000000000001,0.04166666666666665,0.04285714285714285,0.04625,0.04555555555555554,0.046,0.018000000000000006,0.02600000000000001,0.02800000000000001,0.033000000000000015,0.03600000000000001,0.03900000000000002,0.01900000000000001,0.02300000000000001,0.031000000000000014,0.03500000000000001,0.03800000000000001,0.045,0.021000000000000005,0.02500000000000001,0.030000000000000013,0.03700000000000002,0.041000000000000016,0.046,0.08000000000000003,0.07500000000000002,0.07428571428571433,0.0725,0.06999999999999995,0.06799999999999998,0.04000000000000002,0.04500000000000001,0.05199999999999999,0.057999999999999975,0.06299999999999996,0.06799999999999998
40,0,0,0.5,0.65,0.03400000000000001,0.038333333333333316,0.035714285714285705,0.03625,0.0388888888888889,0.03900000000000002,0.026,0.03666666666666665,0.04142857142857141,0.04,0.042222222222222223,0.04300000000000002,0.036000000000000004,0.03666666666666665,0.03857142857142856,0.0425,0.04444444444444445,0.05000000000000001,0.017000000000000005,0.02300000000000001,0.02500000000000001,0.029000000000000005,0.03500000000000002,0.03900000000000002,0.013,0.02200000000000001,0.029000000000000005,0.032000000000000015,0.03800000000000002,0.04300000000000002,0.018000000000000002,0.02200000000000001,0.02700000000000001,0.034000000000000016,0.04000000000000002,0.05000000000000001,0.05400000000000002,0.05333333333333333,0.0542857142857143,0.04875,0.0522222222222222,0.05099999999999999,0.02700000000000001,0.032000000000000015,0.03800000000000002,0.03900000000000002,0.047,0.05099999999999999
40,0,0,0.5,0.7,0.04800000000000002,0.053333333333333316,0.05571428571428573,0.06125,0.06111111111111109,0.06299999999999999,0.06200000000000003,0.058333333333333334,0.05857142857142859,0.05375,0.05444444444444442,0.051999999999999984,0.05200000000000002,0.054999999999999986,0.054285714285714284,0.0575,0.05888888888888887,0.058999999999999976,0.02400000000000001,0.03200000000000002,0.03900000000000002,0.049,0.055,0.06299999999999999,0.031000000000000014,0.03500000000000002,0.041000000000000016,0.04300000000000001,0.049,0.051999999999999984,0.02600000000000001,0.033000000000000015,0.03800000000000002,0.046000000000000006,0.053,0.058999999999999976,0.1,0.095,0.08857142857142859,0.085,0.07999999999999992,0.07899999999999996,0.05,0.056999999999999974,0.061999999999999965,0.06799999999999996,0.07199999999999998,0.07899999999999996
40,0,0,0.5,0.75,0.04600000000000001,0.044999999999999984,0.04857142857142858,0.045,0.04333333333333333,0.046000000000000006,0.04600000000000001,0.046666666666666655,0.04428571428571427,0.04625,0.047777777777777766,0.048,0.04200000000000001,0.04833333333333333,0.047142857142857146,0.0475,0.04555555555555554,0.046000000000000006,0.02300000000000001,0.02700000000000001,0.034000000000000016,0.03600000000000002,0.03900000000000002,0.046000000000000006,0.02300000000000001,0.02800000000000001,0.031000000000000014,0.03700000000000001,0.04300000000000002,0.048,0.021000000000000005,0.029000000000000005,0.033000000000000015,0.03800000000000002,0.041000000000000016,0.046000000000000006,0.08200000000000003,0.08000000000000003,0.07714285714285721,0.08125,0.08111111111111105,0.07899999999999995,0.041000000000000016,0.04799999999999999,0.05399999999999998,0.06499999999999996,0.07299999999999998,0.07899999999999995
40,0,0,0.5,0.8,0.04400000000000001,0.045,0.04857142857142858,0.05125,0.04999999999999999,0.051,0.04600000000000001,0.055,0.05,0.055,0.053333333333333316,0.05199999999999999,0.04400000000000001,0.05,0.05428571428571431,0.055,0.056666666666666636,0.05599999999999999,0.02200000000000001,0.02700000000000001,0.034000000000000016,0.041000000000000016,0.04500000000000001,0.051,0.02300000000000001,0.033000000000000015,0.03500000000000002,0.044,0.048,0.05199999999999999,0.02200000000000001,0.030000000000000013,0.03800000000000002,0.044,0.051,0.05599999999999999,0.09599999999999996,0.09666666666666662,0.09714285714285713,0.09375,0.08888888888888881,0.08899999999999993,0.04799999999999999,0.05799999999999996,0.06799999999999995,0.07499999999999994,0.07999999999999995,0.08899999999999993
40,0,0,0.5,0.8500000000000001,0.04800000000000002,0.05333333333333334,0.05285714285714287,0.05125,0.05555555555555554,0.058999999999999976,0.04400000000000001,0.04833333333333333,0.05000000000000001,0.055,0.05444444444444442,0.051999999999999984,0.04600000000000002,0.044999999999999984,0.045714285714285714,0.05,0.0522222222222222,0.052999999999999985,0.02400000000000001,0.032000000000000015,0.03700000000000001,0.041000000000000016,0.04999999999999999,0.058999999999999976,0.02200000000000001,0.029000000000000005,0.03500000000000001,0.044,0.049,0.051999999999999984,0.02300000000000001,0.027000000000000014,0.032000000000000015,0.04000000000000002,0.046999999999999986,0.052999999999999985,0.15199999999999994,0.1383333333333333,0.13571428571428576,0.12625,0.11666666666666654,0.11299999999999992,0.07599999999999997,0.08299999999999998,0.09499999999999993,0.10099999999999992,0.10499999999999994,0.11299999999999992
40,0,0,0.5,0.9,0.060000000000000026,0.06166666666666669,0.060000000000000026,0.0625,0.0644444444444444,0.06099999999999998,0.05600000000000002,0.056666666666666685,0.05714285714285716,0.05375,0.05666666666666662,0.05399999999999997,0.07000000000000002,0.0666666666666667,0.06571428571428574,0.06,0.05888888888888885,0.057999999999999975,0.030000000000000013,0.03700000000000002,0.04200000000000001,0.04999999999999999,0.057999999999999975,0.06099999999999998,0.02800000000000001,0.03400000000000001,0.04000000000000002,0.04300000000000001,0.050999999999999976,0.05399999999999997,0.03500000000000002,0.04000000000000002,0.046000000000000006,0.048000000000000015,0.052999999999999985,0.057999999999999975,0.17399999999999988,0.1666666666666666,0.15999999999999998,0.16125,0.15222222222222204,0.14199999999999993,0.08699999999999994,0.0999999999999999,0.1119999999999999,0.12899999999999992,0.13699999999999993,0.14199999999999993
40,0,0,0.5,0.95,0.06200000000000003,0.060000000000000026,0.05714285714285716,0.05625,0.05888888888888885,0.057999999999999975,0.05000000000000002,0.05,0.05000000000000001,0.0525,0.054444444444444434,0.057,0.06400000000000003,0.05666666666666668,0.05285714285714287,0.0525,0.0511111111111111,0.05,0.031000000000000014,0.03600000000000002,0.04000000000000002,0.045,0.053,0.057999999999999975,0.02500000000000001,0.030000000000000013,0.03500000000000002,0.04200000000000001,0.049,0.057,0.032000000000000015,0.034000000000000016,0.03700000000000001,0.04200000000000001,0.046,0.05,0.18199999999999986,0.17499999999999996,0.16857142857142854,0.16125,0.1577777777777776,0.15099999999999988,0.09099999999999993,0.10499999999999993,0.11799999999999992,0.1289999999999999,0.14199999999999988,0.15099999999999988
40,0,0,0.5,1.0,0.058000000000000024,0.058333333333333334,0.060000000000000026,0.0525,0.048888888888888885,0.04799999999999999,0.05800000000000001,0.05166666666666666,0.04857142857142857,0.04875,0.051111111111111114,0.053,0.06400000000000003,0.058333333333333334,0.05714285714285716,0.05875,0.054444444444444434,0.053,0.029000000000000012,0.03500000000000002,0.04200000000000001,0.04200000000000001,0.044000000000000004,0.04799999999999999,0.029000000000000005,0.031000000000000014,0.034000000000000016,0.03900000000000002,0.046000000000000006,0.053,0.032000000000000015,0.03500000000000001,0.040000000000000015,0.046999999999999986,0.049,0.053,0.22799999999999984,0.22333333333333347,0.21142857142857127,0.1975,0.18999999999999975,0.181,0.11399999999999992,0.13399999999999987,0.14799999999999988,0.15799999999999992,0.17099999999999993,0.181
40,0,0,0.5,1.05,0.06200000000000003,0.055,0.05714285714285716,0.05875,0.05777777777777776,0.05799999999999999,0.06200000000000003,0.058333333333333334,0.0542857142857143,0.05,0.048888888888888885,0.048,0.07000000000000002,0.06666666666666668,0.06142857142857144,0.05875,0.05777777777777774,0.061,0.031000000000000014,0.033000000000000015,0.04000000000000002,0.04700000000000002,0.052000000000000005,0.05799999999999999,0.031000000000000014,0.03500000000000002,0.03800000000000002,0.04000000000000003,0.044,0.048,0.03500000000000002,0.04000000000000003,0.04300000000000001,0.046999999999999986,0.051999999999999984,0.061,0.2399999999999999,0.22333333333333336,0.21857142857142847,0.21125,0.20222222222222197,0.189,0.11999999999999995,0.13399999999999992,0.1529999999999999,0.16899999999999996,0.182,0.189
40,0,0,0.5,1.1,0.03800000000000001,0.04166666666666665,0.04428571428571427,0.05,0.05222222222222221,0.05400000000000001,0.05400000000000002,0.04833333333333334,0.051428571428571435,0.05125,0.047777777777777766,0.05099999999999999,0.04800000000000002,0.053333333333333316,0.054285714285714284,0.05625,0.05999999999999998,0.061999999999999986,0.01900000000000001,0.02500000000000001,0.031000000000000014,0.04000000000000002,0.04700000000000003,0.05400000000000001,0.02700000000000001,0.029000000000000012,0.03600000000000002,0.041000000000000016,0.04300000000000002,0.05099999999999999,0.02400000000000001,0.032000000000000015,0.03800000000000002,0.04500000000000002,0.054000000000000006,0.061999999999999986,0.33599999999999985,0.3133333333333335,0.3028571428571427,0.28125,0.2599999999999996,0.239,0.16799999999999993,0.18799999999999994,0.2119999999999999,0.225,0.234,0.239
40,0,0,0.5,1.15,0.058000000000000024,0.05333333333333335,0.05285714285714287,0.05375,0.05444444444444442,0.05799999999999999,0.05200000000000002,0.04833333333333334,0.047142857142857146,0.04875,0.046666666666666655,0.051,0.060000000000000026,0.05500000000000003,0.05714285714285716,0.05375,0.055555555555555525,0.05599999999999999,0.029000000000000012,0.032000000000000015,0.03700000000000002,0.04300000000000001,0.049,0.05799999999999999,0.02600000000000001,0.029000000000000005,0.033000000000000015,0.03900000000000002,0.04200000000000001,0.051,0.030000000000000013,0.033000000000000015,0.04000000000000003,0.04300000000000001,0.05,0.05599999999999999,0.3539999999999999,0.3316666666666667,0.3199999999999997,0.305,0.28666666666666635,0.2670000000000001,0.17699999999999996,0.199,0.224,0.24400000000000005,0.2580000000000001,0.2670000000000001
40,0,0,0.5,1.2000000000000002,0.05800000000000001,0.05833333333333335,0.057142857142857134,0.0625,0.06444444444444443,0.062,0.05800000000000001,0.05833333333333333,0.06,0.05625,0.055555555555555546,0.055,0.05200000000000002,0.06166666666666666,0.06285714285714286,0.06125,0.062222222222222213,0.061999999999999986,0.029000000000000005,0.03500000000000002,0.04000000000000002,0.05000000000000002,0.058,0.062,0.029000000000000005,0.03500000000000002,0.04200000000000003,0.04500000000000002,0.05000000000000001,0.055,0.02600000000000001,0.03700000000000002,0.04400000000000002,0.049000000000000016,0.056,0.061999999999999986,0.3640000000000001,0.3633333333333333,0.35428571428571426,0.34,0.325555555555555,0.3009999999999998,0.182,0.21800000000000008,0.2480000000000001,0.2719999999999999,0.2929999999999998,0.3009999999999998
40,0,0,0.5,1.25,0.042000000000000016,0.03999999999999999,0.04285714285714285,0.04625,0.04777777777777778,0.04700000000000002,0.042000000000000016,0.044999999999999984,0.04428571428571428,0.045,0.043333333333333335,0.04600000000000001,0.04600000000000002,0.05166666666666666,0.05,0.0475,0.04666666666666667,0.04800000000000002,0.021000000000000008,0.02400000000000001,0.030000000000000013,0.037000000000000026,0.04300000000000002,0.04700000000000002,0.021000000000000008,0.02700000000000001,0.031000000000000017,0.036000000000000025,0.039000000000000035,0.04600000000000001,0.02300000000000001,0.031000000000000014,0.035000000000000024,0.038000000000000034,0.042000000000000016,0.04800000000000002,0.396,0.3916666666666667,0.3757142857142855,0.36,0.3388888888888885,0.319,0.198,0.235,0.263,0.2879999999999999,0.30499999999999994,0.319
40,0,0,0.5,1.3,0.04800000000000002,0.05333333333333335,0.05428571428571431,0.0525,0.05111111111111108,0.052999999999999985,0.05400000000000002,0.04833333333333333,0.04857142857142858,0.04875,0.05111111111111108,0.05299999999999997,0.05200000000000002,0.05333333333333335,0.05428571428571431,0.05375,0.05555555555555552,0.054999999999999966,0.02400000000000001,0.032000000000000015,0.03800000000000001,0.04200000000000001,0.046,0.052999999999999985,0.02700000000000001,0.029000000000000005,0.03400000000000001,0.03900000000000002,0.046,0.05299999999999997,0.02600000000000001,0.032000000000000015,0.03800000000000001,0.04300000000000001,0.049999999999999975,0.054999999999999966,0.4580000000000002,0.4383333333333334,0.4271428571428572,0.40375,0.38444444444444414,0.3629999999999999,0.2290000000000001,0.2630000000000001,0.2990000000000001,0.3230000000000001,0.34599999999999986,0.3629999999999999
40,0,0,0.5,1.35,0.04200000000000001,0.04333333333333332,0.04428571428571428,0.0475,0.046666666666666655,0.04500000000000001,0.04800000000000002,0.04666666666666666,0.04857142857142858,0.05125,0.04999999999999998,0.046000000000000006,0.05600000000000002,0.05666666666666668,0.05428571428571431,0.05375,0.05111111111111108,0.046999999999999986,0.021000000000000005,0.02600000000000001,0.031000000000000014,0.03800000000000002,0.04200000000000001,0.04500000000000001,0.02400000000000001,0.02800000000000001,0.034000000000000016,0.041000000000000016,0.04500000000000001,0.046000000000000006,0.02800000000000001,0.034000000000000016,0.03800000000000002,0.04300000000000001,0.046,0.046999999999999986,0.4859999999999998,0.4833333333333335,0.4685714285714284,0.44625,0.4222222222222221,0.4049999999999998,0.2429999999999999,0.29,0.328,0.3569999999999998,0.3799999999999997,0.4049999999999998
40,0,0,0.5,1.4,0.04400000000000001,0.05166666666666666,0.0542857142857143,0.0525,0.054444444444444434,0.055,0.05600000000000002,0.05166666666666666,0.0542857142857143,0.055,0.05444444444444442,0.05199999999999999,0.05200000000000002,0.06000000000000001,0.061428571428571464,0.06,0.0633333333333333,0.061999999999999986,0.02200000000000001,0.031000000000000014,0.03800000000000002,0.04200000000000001,0.049,0.055,0.02800000000000001,0.031000000000000014,0.03800000000000002,0.04400000000000001,0.049,0.05199999999999999,0.02600000000000001,0.03600000000000002,0.04300000000000002,0.048,0.056999999999999974,0.061999999999999986,0.584,0.5616666666666664,0.5428571428571429,0.52,0.4922222222222221,0.4619999999999999,0.292,0.3369999999999999,0.37999999999999984,0.4159999999999999,0.44299999999999984,0.4619999999999999
40,0,0,0.5,1.4500000000000002,0.07600000000000004,0.07,0.06857142857142859,0.0675,0.0655555555555555,0.06499999999999997,0.08000000000000003,0.07500000000000001,0.0728571428571429,0.06375,0.06666666666666664,0.06599999999999999,0.08200000000000003,0.07666666666666669,0.07142857142857145,0.07,0.06777777777777774,0.06799999999999998,0.03800000000000002,0.042000000000000016,0.048000000000000015,0.054000000000000006,0.059000000000000004,0.06499999999999997,0.04000000000000002,0.04500000000000002,0.051,0.051,0.05999999999999999,0.06599999999999999,0.041000000000000016,0.04600000000000001,0.05,0.056,0.061,0.06799999999999998,0.6179999999999999,0.5949999999999998,0.5657142857142857,0.53375,0.5055555555555554,0.4789999999999999,0.30899999999999994,0.3569999999999999,0.3959999999999999,0.4269999999999999,0.4549999999999997,0.4789999999999999
40,0,0,0.5,1.5,0.060000000000000026,0.05333333333333333,0.05714285714285716,0.055,0.055555555555555525,0.054999999999999986,0.06800000000000002,0.061666666666666675,0.060000000000000026,0.055,0.056666666666666636,0.05399999999999999,0.06800000000000002,0.0666666666666667,0.06285714285714289,0.0625,0.0644444444444444,0.06299999999999997,0.030000000000000013,0.032000000000000015,0.04000000000000002,0.04400000000000001,0.04999999999999999,0.054999999999999986,0.034000000000000016,0.03700000000000001,0.042000000000000016,0.04400000000000001,0.05099999999999999,0.05399999999999999,0.034000000000000016,0.04000000000000002,0.04400000000000001,0.04999999999999999,0.057999999999999975,0.06299999999999997,0.6239999999999999,0.5966666666666665,0.5771428571428572,0.56,0.5299999999999999,0.5049999999999999,0.31199999999999994,0.3579999999999997,0.4039999999999997,0.4479999999999999,0.4769999999999998,0.5049999999999999
40,0,0,0.5,1.55,0.05800000000000001,0.05666666666666668,0.05857142857142859,0.06125,0.05999999999999998,0.061999999999999986,0.06800000000000002,0.06166666666666669,0.05857142857142859,0.05875,0.05777777777777775,0.05799999999999999,0.06400000000000003,0.065,0.06714285714285716,0.0625,0.0622222222222222,0.065,0.029000000000000005,0.03400000000000001,0.041000000000000016,0.049,0.053999999999999986,0.061999999999999986,0.03400000000000001,0.03700000000000001,0.041000000000000016,0.047,0.05199999999999999,0.05799999999999999,0.032000000000000015,0.03900000000000002,0.046999999999999986,0.05,0.05599999999999999,0.065,0.6739999999999998,0.6416666666666664,0.6185714285714283,0.59125,0.5655555555555557,0.534,0.3369999999999999,0.385,0.4330000000000001,0.4730000000000001,0.5090000000000001,0.534
40,0,0,0.5,1.6,0.058000000000000024,0.06333333333333335,0.06571428571428575,0.0575,0.05777777777777773,0.056999999999999974,0.05400000000000002,0.05666666666666668,0.05714285714285716,0.055,0.05555555555555554,0.053999999999999986,0.06800000000000005,0.06333333333333334,0.06285714285714288,0.0625,0.0633333333333333,0.06199999999999997,0.029000000000000012,0.03800000000000002,0.04600000000000001,0.04600000000000001,0.051999999999999984,0.056999999999999974,0.02700000000000001,0.034000000000000016,0.04000000000000003,0.04400000000000001,0.05,0.053999999999999986,0.034000000000000016,0.03800000000000002,0.04400000000000001,0.04999999999999999,0.056999999999999974,0.06199999999999997,0.6539999999999999,0.6183333333333334,0.5928571428571429,0.5825,0.5555555555555558,0.5269999999999999,0.327,0.3709999999999998,0.4149999999999997,0.4659999999999996,0.4999999999999998,0.5269999999999999
40,0,0,0.5,1.65,0.05200000000000002,0.05,0.051428571428571435,0.05125,0.0511111111111111,0.054999999999999986,0.06200000000000003,0.058333333333333334,0.06285714285714289,0.0575,0.056666666666666636,0.05599999999999998,0.06200000000000003,0.060000000000000026,0.05714285714285716,0.0575,0.05999999999999996,0.05999999999999999,0.02600000000000001,0.030000000000000013,0.03600000000000001,0.041000000000000016,0.046000000000000006,0.054999999999999986,0.031000000000000014,0.03500000000000002,0.044,0.046,0.051,0.05599999999999998,0.031000000000000014,0.03600000000000002,0.04000000000000002,0.046,0.05399999999999999,0.05999999999999999,0.6859999999999995,0.671666666666667,0.6385714285714283,0.6175,0.588888888888889,0.5630000000000005,0.3429999999999997,0.4029999999999997,0.4469999999999999,0.4940000000000001,0.5300000000000005,0.5630000000000005
40,0,0,0.5,1.7000000000000002,0.05600000000000002,0.05000000000000001,0.05,0.04875,0.04666666666666667,0.04500000000000002,0.04400000000000001,0.04666666666666666,0.04428571428571428,0.04375,0.05222222222222221,0.049000000000000016,0.06200000000000003,0.05666666666666668,0.05857142857142859,0.0575,0.05777777777777776,0.06099999999999998,0.02800000000000001,0.030000000000000013,0.03500000000000002,0.03900000000000002,0.042000000000000016,0.04500000000000002,0.02200000000000001,0.02800000000000001,0.031000000000000017,0.035000000000000024,0.04700000000000002,0.049000000000000016,0.031000000000000014,0.034000000000000016,0.041000000000000016,0.046000000000000006,0.05199999999999999,0.06099999999999998,0.7179999999999993,0.6850000000000002,0.6542857142857141,0.61875,0.5922222222222222,0.5730000000000001,0.35899999999999965,0.4109999999999998,0.458,0.4950000000000001,0.5330000000000001,0.5730000000000001
40,0,0,0.5,1.75,0.058000000000000024,0.05999999999999999,0.05857142857142857,0.0575,0.05777777777777775,0.05599999999999999,0.05000000000000001,0.05666666666666668,0.055714285714285716,0.05375,0.055555555555555546,0.05800000000000001,0.06600000000000003,0.06333333333333334,0.06714285714285717,0.06125,0.05999999999999998,0.058999999999999976,0.029000000000000012,0.03600000000000001,0.041000000000000016,0.046000000000000006,0.05199999999999999,0.05599999999999999,0.025000000000000005,0.03400000000000001,0.03900000000000002,0.04300000000000001,0.05000000000000001,0.05800000000000001,0.033000000000000015,0.03800000000000002,0.047,0.049,0.053999999999999986,0.058999999999999976,0.7419999999999995,0.7066666666666667,0.6771428571428568,0.6425,0.6311111111111111,0.6110000000000003,0.3709999999999998,0.4239999999999998,0.474,0.514,0.5680000000000004,0.6110000000000003
40,0,0,0.5,1.8,0.05200000000000002,0.05,0.05,0.05125,0.05222222222222221,0.05000000000000001,0.04400000000000001,0.044999999999999984,0.04428571428571427,0.04125,0.04555555555555557,0.04300000000000002,0.05600000000000002,0.0616666666666667,0.060000000000000026,0.05375,0.058888888888888866,0.06099999999999998,0.02600000000000001,0.030000000000000013,0.03500000000000002,0.041000000000000016,0.04700000000000002,0.05000000000000001,0.02200000000000001,0.02700000000000001,0.031000000000000014,0.033000000000000015,0.041000000000000016,0.04300000000000002,0.02800000000000001,0.03700000000000001,0.042000000000000016,0.04300000000000002,0.053,0.06099999999999998,0.7659999999999993,0.7383333333333334,0.712857142857143,0.6875,0.6611111111111111,0.6360000000000003,0.3829999999999997,0.4429999999999997,0.499,0.5500000000000003,0.5950000000000002,0.6360000000000003
40,0,0,0.5,1.85,0.05400000000000002,0.046666666666666655,0.051428571428571435,0.05375,0.052222222222222205,0.051,0.05200000000000002,0.05166666666666665,0.05,0.05375,0.052222222222222205,0.049,0.060000000000000026,0.06000000000000001,0.05285714285714287,0.05375,0.04999999999999998,0.05199999999999999,0.02700000000000001,0.02800000000000001,0.03600000000000002,0.04300000000000002,0.047,0.051,0.02600000000000001,0.031000000000000014,0.03500000000000002,0.04300000000000002,0.047,0.049,0.030000000000000013,0.03600000000000002,0.03700000000000002,0.04300000000000001,0.045,0.05199999999999999,0.7799999999999991,0.7500000000000001,0.7185714285714278,0.69,0.6588888888888891,0.6400000000000001,0.3899999999999996,0.4499999999999998,0.5030000000000001,0.5520000000000002,0.5930000000000001,0.6400000000000001
40,0,0,0.5,1.9,0.06600000000000003,0.06333333333333335,0.06285714285714286,0.0625,0.05777777777777776,0.058999999999999976,0.05600000000000002,0.05666666666666665,0.05714285714285716,0.05625,0.05777777777777775,0.054999999999999986,0.060000000000000026,0.05666666666666668,0.05857142857142859,0.0625,0.061111111111111074,0.06099999999999998,0.033000000000000015,0.03800000000000002,0.04400000000000001,0.05000000000000001,0.05200000000000001,0.058999999999999976,0.02800000000000001,0.034000000000000016,0.04000000000000002,0.04500000000000001,0.05199999999999999,0.054999999999999986,0.030000000000000013,0.03400000000000001,0.041000000000000016,0.05000000000000001,0.054999999999999986,0.06099999999999998,0.7879999999999991,0.75,0.7257142857142851,0.69875,0.6722222222222222,0.6450000000000002,0.3939999999999996,0.45,0.5080000000000001,0.5590000000000004,0.6050000000000005,0.6450000000000002
40,0,0,0.5,1.95,0.05800000000000001,0.05666666666666668,0.054285714285714284,0.055,0.05555555555555554,0.053999999999999986,0.05600000000000002,0.05333333333333333,0.05,0.05,0.051111111111111114,0.056,0.07400000000000004,0.07333333333333335,0.0685714285714286,0.06625,0.062222222222222186,0.05999999999999999,0.029000000000000005,0.034000000000000016,0.038000000000000034,0.04400000000000001,0.05000000000000001,0.053999999999999986,0.02800000000000001,0.032000000000000015,0.03500000000000002,0.04000000000000002,0.046000000000000006,0.056,0.03700000000000002,0.044,0.048,0.052999999999999985,0.05599999999999999,0.05999999999999999,0.8279999999999994,0.7949999999999998,0.7728571428571424,0.73875,0.7100000000000002,0.6810000000000004,0.4139999999999997,0.477,0.5410000000000003,0.5910000000000005,0.6390000000000006,0.6810000000000004
