mu1,mu2,m,ttest_ind_precision_at_1,ttest_ind_precision_at_2,ttest_ind_precision_at_3,ttest_ind_precision_at_4,ttest_ind_precision_at_5,ttest_ind_precision_at_6,ttest_ind_precision_at_7,ttest_ind_precision_at_8,ttest_ind_precision_at_9,ttest_ind_precision_at_10,wilcoxon_precision_at_1,wilcoxon_precision_at_2,wilcoxon_precision_at_3,wilcoxon_precision_at_4,wilcoxon_precision_at_5,wilcoxon_precision_at_6,wilcoxon_precision_at_7,wilcoxon_precision_at_8,wilcoxon_precision_at_9,wilcoxon_precision_at_10,mannwhitneyu_precision_at_1,mannwhitneyu_precision_at_2,mannwhitneyu_precision_at_3,mannwhitneyu_precision_at_4,mannwhitneyu_precision_at_5,mannwhitneyu_precision_at_6,mannwhitneyu_precision_at_7,mannwhitneyu_precision_at_8,mannwhitneyu_precision_at_9,mannwhitneyu_precision_at_10,ttest_ind_recall_at_1,ttest_ind_recall_at_2,ttest_ind_recall_at_3,ttest_ind_recall_at_4,ttest_ind_recall_at_5,ttest_ind_recall_at_6,ttest_ind_recall_at_7,ttest_ind_recall_at_8,ttest_ind_recall_at_9,ttest_ind_recall_at_10,wilcoxon_recall_at_1,wilcoxon_recall_at_2,wilcoxon_recall_at_3,wilcoxon_recall_at_4,wilcoxon_recall_at_5,wilcoxon_recall_at_6,wilcoxon_recall_at_7,wilcoxon_recall_at_8,wilcoxon_recall_at_9,wilcoxon_recall_at_10,mannwhitneyu_recall_at_1,mannwhitneyu_recall_at_2,mannwhitneyu_recall_at_3,mannwhitneyu_recall_at_4,mannwhitneyu_recall_at_5,mannwhitneyu_recall_at_6,mannwhitneyu_recall_at_7,mannwhitneyu_recall_at_8,mannwhitneyu_recall_at_9,mannwhitneyu_recall_at_10
0.7142857142857142,0.6142857142857142,5.0,0.04,0.035,0.05333333333333332,0.0475,0.04600000000000001,0.046666666666666655,0.0542857142857143,0.05625,0.055555555555555546,0.05300000000000002,0.1,0.075,0.05333333333333332,0.045,0.05200000000000002,0.05166666666666666,0.05142857142857144,0.05,0.0533333333333333,0.05499999999999998,0.05,0.06,0.059999999999999984,0.0575,0.05200000000000002,0.05500000000000001,0.04857142857142857,0.05125,0.05111111111111111,0.053,0.004,0.006999999999999999,0.016000000000000004,0.019000000000000003,0.023000000000000007,0.02800000000000001,0.03800000000000001,0.04500000000000001,0.05000000000000001,0.05300000000000002,0.009999999999999998,0.015000000000000003,0.016000000000000004,0.018000000000000006,0.02600000000000001,0.031000000000000014,0.03600000000000001,0.040000000000000015,0.04799999999999999,0.05499999999999998,0.005,0.012,0.018000000000000006,0.023000000000000007,0.02600000000000001,0.033000000000000015,0.034000000000000016,0.041000000000000016,0.04600000000000001,0.053
0.7857142857142857,0.6857142857142857,5.0,0.06,0.055,0.056666666666666664,0.055,0.052000000000000025,0.055,0.05571428571428572,0.05125,0.04666666666666667,0.045,0.06,0.05,0.05333333333333333,0.055,0.05000000000000002,0.04333333333333333,0.04428571428571428,0.04125,0.04111111111111112,0.04300000000000001,0.06,0.06,0.05333333333333333,0.0525,0.05200000000000002,0.04999999999999999,0.045714285714285714,0.0475,0.04777777777777779,0.04800000000000001,0.006,0.011,0.017,0.022000000000000006,0.026000000000000013,0.03300000000000001,0.039000000000000014,0.04100000000000001,0.042,0.045,0.006,0.009999999999999998,0.016,0.022000000000000006,0.02500000000000001,0.026000000000000006,0.031000000000000014,0.033000000000000015,0.03700000000000002,0.04300000000000001,0.006,0.012,0.016,0.021000000000000005,0.02600000000000001,0.03000000000000001,0.03200000000000001,0.03800000000000001,0.04300000000000001,0.04800000000000001
0.8571428571428571,0.7571428571428571,5.0,0.07,0.095,0.0833333333333333,0.08,0.06800000000000005,0.06000000000000001,0.06285714285714289,0.05875,0.05888888888888885,0.06499999999999996,0.15,0.11,0.1,0.09,0.07600000000000004,0.07000000000000002,0.06714285714285718,0.06125,0.05666666666666662,0.055999999999999966,0.06,0.075,0.0833333333333333,0.07,0.07000000000000005,0.06500000000000003,0.06428571428571432,0.065,0.06111111111111106,0.06299999999999996,0.006999999999999999,0.019000000000000003,0.02500000000000001,0.03200000000000002,0.03400000000000002,0.036000000000000025,0.04400000000000001,0.047,0.05299999999999999,0.06499999999999996,0.015000000000000003,0.022000000000000006,0.030000000000000013,0.03600000000000002,0.03800000000000002,0.04200000000000001,0.04699999999999999,0.048999999999999995,0.05099999999999999,0.055999999999999966,0.006,0.015000000000000003,0.02500000000000001,0.02800000000000001,0.035000000000000024,0.03900000000000002,0.04500000000000001,0.051999999999999984,0.05499999999999997,0.06299999999999996
0.9285714285714285,0.8285714285714285,5.0,0.05,0.06,0.05666666666666665,0.0575,0.058000000000000024,0.05333333333333333,0.05857142857142859,0.06125,0.05999999999999996,0.058999999999999976,0.09,0.085,0.0733333333333333,0.075,0.06800000000000003,0.06166666666666667,0.05857142857142858,0.06,0.05888888888888886,0.05599999999999999,0.08,0.065,0.0733333333333333,0.0675,0.06800000000000003,0.07,0.06857142857142859,0.065,0.05999999999999997,0.059,0.005,0.012,0.017000000000000005,0.023000000000000007,0.029000000000000012,0.032000000000000015,0.041000000000000016,0.048999999999999995,0.053999999999999986,0.058999999999999976,0.009,0.017000000000000005,0.02200000000000001,0.030000000000000016,0.034000000000000016,0.03700000000000002,0.041000000000000016,0.04800000000000001,0.053,0.05599999999999999,0.008,0.013000000000000001,0.022000000000000006,0.02700000000000001,0.034000000000000016,0.042000000000000016,0.04800000000000001,0.05199999999999999,0.054000000000000006,0.059
1.0,0.9,5.0,0.09,0.08,0.05999999999999999,0.065,0.07000000000000005,0.06333333333333334,0.06285714285714289,0.0625,0.0655555555555555,0.061999999999999965,0.11,0.095,0.08999999999999998,0.0925,0.07800000000000004,0.07166666666666668,0.06428571428571431,0.06,0.062222222222222186,0.05699999999999998,0.1,0.07,0.07999999999999997,0.07,0.06800000000000003,0.07,0.06857142857142859,0.06625,0.06555555555555552,0.06299999999999997,0.009,0.016000000000000004,0.018000000000000002,0.02600000000000001,0.035000000000000024,0.03800000000000001,0.044000000000000004,0.05,0.05899999999999997,0.061999999999999965,0.011,0.019000000000000006,0.02700000000000001,0.03700000000000002,0.03900000000000002,0.04300000000000002,0.04500000000000001,0.04800000000000001,0.05599999999999999,0.05699999999999998,0.009999999999999998,0.013999999999999999,0.024000000000000007,0.02800000000000001,0.034000000000000016,0.042000000000000016,0.04800000000000001,0.053,0.05899999999999998,0.06299999999999997
0.0,0.1,22.5,0.14,0.155,0.1533333333333334,0.145,0.1399999999999999,0.12666666666666665,0.12714285714285714,0.125,0.1255555555555554,0.1259999999999999,0.18,0.14,0.12,0.1225,0.12399999999999999,0.11666666666666665,0.1128571428571429,0.11125,0.10888888888888873,0.1049999999999999,0.17,0.15,0.1566666666666667,0.1375,0.13199999999999998,0.12666666666666668,0.12000000000000004,0.11875,0.11888888888888874,0.11499999999999985,0.014000000000000002,0.03100000000000001,0.046000000000000006,0.05799999999999999,0.06999999999999995,0.07599999999999996,0.08899999999999991,0.09999999999999988,0.11299999999999986,0.1259999999999999,0.018000000000000006,0.02800000000000001,0.03600000000000002,0.049000000000000016,0.06199999999999999,0.06999999999999995,0.07899999999999995,0.08899999999999991,0.09799999999999988,0.1049999999999999,0.017000000000000005,0.030000000000000013,0.047,0.055,0.06599999999999999,0.07599999999999998,0.08399999999999995,0.09499999999999992,0.10699999999999987,0.11499999999999985
0.07142857142857142,0.17142857142857143,22.5,0.16,0.185,0.16333333333333339,0.1625,0.14199999999999996,0.13666666666666663,0.13142857142857142,0.1225,0.11777777777777768,0.11999999999999993,0.2,0.185,0.17,0.1475,0.13799999999999993,0.13499999999999995,0.1228571428571429,0.1175,0.11999999999999987,0.11899999999999991,0.12,0.165,0.15000000000000008,0.1375,0.13199999999999995,0.1366666666666666,0.12571428571428567,0.12375,0.11999999999999987,0.11499999999999994,0.016000000000000004,0.03700000000000002,0.049,0.06499999999999999,0.07099999999999998,0.08199999999999998,0.09199999999999996,0.09799999999999995,0.10599999999999993,0.11999999999999993,0.020000000000000004,0.03700000000000002,0.05099999999999999,0.058999999999999976,0.06899999999999996,0.08099999999999996,0.08599999999999994,0.09399999999999992,0.10799999999999992,0.11899999999999991,0.012,0.033000000000000015,0.04500000000000001,0.05499999999999998,0.06599999999999998,0.08199999999999996,0.08799999999999994,0.09899999999999994,0.10799999999999992,0.11499999999999994
0.14285714285714285,0.24285714285714285,22.5,0.25,0.195,0.19333333333333327,0.1825,0.1679999999999999,0.16166666666666665,0.1571428571428572,0.14875,0.14555555555555538,0.13999999999999985,0.27,0.205,0.1833333333333333,0.165,0.15599999999999992,0.15499999999999992,0.14428571428571427,0.13625,0.13333333333333322,0.12999999999999992,0.29,0.19,0.17333333333333337,0.1675,0.1739999999999999,0.16999999999999996,0.16857142857142854,0.1575,0.1477777777777776,0.14399999999999988,0.02500000000000001,0.03900000000000002,0.05799999999999998,0.07299999999999997,0.08399999999999995,0.09699999999999992,0.10999999999999989,0.1189999999999999,0.1309999999999999,0.13999999999999985,0.02700000000000001,0.041000000000000016,0.05499999999999997,0.06599999999999998,0.07799999999999996,0.09299999999999993,0.10099999999999991,0.10899999999999992,0.11999999999999994,0.12999999999999992,0.029000000000000012,0.03800000000000002,0.052000000000000005,0.06699999999999998,0.08699999999999995,0.10199999999999994,0.1179999999999999,0.12599999999999986,0.13299999999999984,0.14399999999999988
0.21428571428571427,0.3142857142857143,22.5,0.2,0.155,0.1566666666666667,0.155,0.14399999999999993,0.13666666666666663,0.1342857142857143,0.12875,0.12222222222222207,0.1179999999999999,0.16,0.155,0.14000000000000004,0.1325,0.12399999999999997,0.13166666666666665,0.12571428571428572,0.1175,0.11222222222222208,0.11199999999999989,0.17,0.155,0.1466666666666667,0.14,0.13399999999999995,0.12499999999999996,0.12,0.1175,0.11999999999999984,0.12099999999999986,0.020000000000000004,0.031000000000000014,0.04699999999999999,0.061999999999999986,0.07199999999999997,0.08199999999999998,0.09399999999999992,0.10299999999999992,0.10999999999999989,0.1179999999999999,0.016000000000000004,0.03100000000000001,0.042,0.05299999999999998,0.061999999999999986,0.07899999999999997,0.08799999999999995,0.09399999999999992,0.1009999999999999,0.11199999999999989,0.017000000000000005,0.031000000000000014,0.04400000000000001,0.05599999999999998,0.06699999999999998,0.07499999999999997,0.08399999999999995,0.09399999999999992,0.10799999999999989,0.12099999999999986
0.2857142857142857,0.3857142857142857,22.5,0.2,0.155,0.1433333333333334,0.1375,0.12799999999999995,0.13166666666666663,0.12857142857142856,0.12625,0.11555555555555541,0.10899999999999986,0.15,0.145,0.1333333333333334,0.1275,0.12199999999999994,0.11999999999999991,0.11285714285714282,0.1225,0.11999999999999984,0.11999999999999987,0.18,0.16,0.13000000000000006,0.135,0.13599999999999987,0.12333333333333324,0.12285714285714282,0.12,0.1144444444444443,0.11599999999999985,0.020000000000000004,0.031000000000000014,0.04300000000000001,0.055,0.06399999999999997,0.07899999999999996,0.08999999999999994,0.10099999999999991,0.1039999999999999,0.10899999999999986,0.015000000000000003,0.029000000000000012,0.040000000000000015,0.05099999999999999,0.06099999999999997,0.07199999999999997,0.07899999999999996,0.0979999999999999,0.1079999999999999,0.11999999999999987,0.018000000000000006,0.032000000000000015,0.039000000000000014,0.05399999999999998,0.06799999999999994,0.07399999999999993,0.08599999999999992,0.0959999999999999,0.10299999999999988,0.11599999999999985
0.3571428571428571,0.4571428571428571,22.5,0.21,0.18,0.15333333333333338,0.1475,0.13799999999999996,0.1283333333333333,0.12428571428571425,0.11875,0.11222222222222211,0.10899999999999993,0.17,0.205,0.1733333333333333,0.1475,0.13599999999999995,0.1316666666666666,0.11571428571428573,0.11375,0.11333333333333323,0.1079999999999999,0.22,0.16,0.16,0.145,0.13199999999999998,0.12999999999999995,0.12999999999999998,0.125,0.12555555555555542,0.11999999999999991,0.021000000000000005,0.03600000000000002,0.046,0.05899999999999998,0.06899999999999998,0.07699999999999997,0.08699999999999995,0.09499999999999995,0.10099999999999992,0.10899999999999993,0.017000000000000005,0.041000000000000016,0.051999999999999984,0.058999999999999976,0.06799999999999998,0.07899999999999995,0.08099999999999995,0.09099999999999994,0.10199999999999992,0.1079999999999999,0.022000000000000006,0.032000000000000015,0.048,0.05799999999999999,0.06599999999999999,0.07799999999999997,0.09099999999999994,0.09999999999999991,0.1129999999999999,0.11999999999999991
0.42857142857142855,0.5285714285714286,22.5,0.18,0.19,0.17000000000000004,0.1525,0.1399999999999999,0.12666666666666665,0.12000000000000004,0.12,0.11666666666666652,0.11699999999999991,0.17,0.165,0.16000000000000006,0.1475,0.14799999999999985,0.13499999999999987,0.12714285714285709,0.12125,0.11777777777777758,0.11699999999999983,0.17,0.17,0.16000000000000011,0.1475,0.1339999999999999,0.12833333333333324,0.12714285714285714,0.12375,0.11999999999999986,0.11699999999999992,0.018000000000000006,0.03800000000000002,0.05099999999999999,0.06099999999999998,0.06999999999999995,0.07599999999999996,0.08399999999999994,0.0959999999999999,0.10499999999999991,0.11699999999999991,0.017000000000000005,0.033000000000000015,0.04799999999999999,0.05899999999999996,0.07399999999999993,0.08099999999999992,0.0889999999999999,0.09699999999999989,0.10599999999999983,0.11699999999999983,0.017000000000000005,0.034000000000000016,0.04799999999999999,0.05899999999999996,0.06699999999999995,0.07699999999999993,0.08899999999999993,0.09899999999999994,0.10799999999999992,0.11699999999999992
0.5,0.6,22.5,0.15,0.125,0.10333333333333333,0.105,0.10199999999999998,0.09999999999999998,0.09857142857142857,0.09875,0.09777777777777769,0.0999999999999999,0.09,0.11,0.11666666666666665,0.11,0.10399999999999998,0.10666666666666666,0.10714285714285715,0.1025,0.0999999999999999,0.09699999999999993,0.15,0.125,0.1066666666666667,0.1,0.098,0.08833333333333333,0.09142857142857143,0.095,0.09111111111111103,0.09099999999999994,0.015000000000000003,0.025000000000000012,0.031000000000000014,0.04200000000000001,0.05099999999999999,0.05999999999999997,0.06899999999999995,0.07899999999999997,0.08799999999999994,0.0999999999999999,0.009,0.022000000000000006,0.03500000000000002,0.044000000000000004,0.05199999999999999,0.06399999999999997,0.07499999999999994,0.08199999999999993,0.08999999999999993,0.09699999999999993,0.015000000000000003,0.02500000000000001,0.032000000000000015,0.040000000000000015,0.049,0.053,0.06399999999999999,0.07599999999999998,0.08199999999999998,0.09099999999999994
0.5714285714285714,0.4714285714285714,22.5,0.18,0.17,0.17333333333333345,0.155,0.1479999999999999,0.14333333333333326,0.14142857142857143,0.1375,0.13333333333333322,0.13199999999999992,0.17,0.15,0.14333333333333342,0.1525,0.14199999999999993,0.1416666666666666,0.13142857142857145,0.12625,0.1244444444444443,0.11999999999999991,0.17,0.16,0.1700000000000001,0.1525,0.1479999999999999,0.13833333333333325,0.13714285714285715,0.1325,0.12666666666666648,0.12199999999999987,0.018000000000000006,0.034000000000000016,0.052000000000000005,0.06199999999999997,0.07399999999999995,0.08599999999999992,0.09899999999999992,0.10999999999999992,0.1199999999999999,0.13199999999999992,0.017000000000000005,0.030000000000000013,0.04300000000000001,0.060999999999999985,0.07099999999999997,0.08499999999999992,0.09199999999999992,0.10099999999999994,0.1119999999999999,0.11999999999999991,0.017000000000000005,0.032000000000000015,0.051,0.060999999999999964,0.07399999999999995,0.08299999999999993,0.0959999999999999,0.10599999999999991,0.1139999999999999,0.12199999999999987
0.6428571428571428,0.5428571428571428,22.5,0.13,0.12,0.13,0.12,0.10600000000000001,0.11000000000000004,0.11142857142857152,0.1075,0.10333333333333322,0.10199999999999988,0.08,0.095,0.09666666666666662,0.09,0.09800000000000003,0.09833333333333336,0.09428571428571432,0.09375,0.09333333333333323,0.08999999999999991,0.18,0.115,0.11666666666666665,0.0975,0.09200000000000003,0.09000000000000004,0.09428571428571436,0.09625,0.09555555555555546,0.09199999999999996,0.013000000000000001,0.024000000000000007,0.039000000000000014,0.04800000000000001,0.053000000000000005,0.06599999999999998,0.07799999999999996,0.08599999999999994,0.09299999999999992,0.10199999999999988,0.008,0.019000000000000006,0.029000000000000012,0.03600000000000002,0.049000000000000016,0.059000000000000004,0.066,0.07499999999999997,0.08399999999999991,0.08999999999999991,0.018000000000000006,0.023000000000000007,0.03500000000000002,0.03900000000000003,0.04600000000000001,0.054000000000000006,0.06599999999999999,0.07699999999999997,0.08599999999999994,0.09199999999999996
