m,mean_1,mean_2,var_1,var_2,mean_delta,var_delta,omni_precision_2_ks_2samp,omni_precision_2_mannwhitneyu,omni_precision_2_ttest_ind,omni_recall_2_ks_2samp,omni_recall_2_mannwhitneyu,omni_recall_2_ttest_ind,omni_precision_3_ks_2samp,omni_precision_3_mannwhitneyu,omni_precision_3_ttest_ind,omni_recall_3_ks_2samp,omni_recall_3_mannwhitneyu,omni_recall_3_ttest_ind,omni_precision_4_ks_2samp,omni_precision_4_mannwhitneyu,omni_precision_4_ttest_ind,omni_recall_4_ks_2samp,omni_recall_4_mannwhitneyu,omni_recall_4_ttest_ind,mase_precision_2_ks_2samp,mase_precision_2_mannwhitneyu,mase_precision_2_ttest_ind,mase_recall_2_ks_2samp,mase_recall_2_mannwhitneyu,mase_recall_2_ttest_ind,mase_precision_3_ks_2samp,mase_precision_3_mannwhitneyu,mase_precision_3_ttest_ind,mase_recall_3_ks_2samp,mase_recall_3_mannwhitneyu,mase_recall_3_ttest_ind,mase_precision_4_ks_2samp,mase_precision_4_mannwhitneyu,mase_precision_4_ttest_ind,mase_recall_4_ks_2samp,mase_recall_4_mannwhitneyu,mase_recall_4_ttest_ind
250,0,0,0.25,0.25,0,2.94,0.24992821205585794,0.11191130555131093,0.03503917509032598,0.9976666666666667,0.07146666666666666,0.024466666666666664,0.25073054230317166,0.265299612543602,0.1397380753353712,0.9971333333333334,0.08713333333333333,0.042666666666666665,0.24627707882525363,0.25252459878275757,0.15573718875679468,0.9984000000000001,0.10013333333333337,0.05386666666666667,0.26859198984984434,0.11721191545655099,0.04717763188565826,0.9964666666666666,0.11706666666666667,0.0638,0.2626403885745091,0.1760626980060529,0.06704225908754306,0.9940666666666667,0.07953333333333334,0.033133333333333334,0.2522723729573555,0.32928767876284226,0.18964146745064345,0.9967333333333337,0.12253333333333334,0.044333333333333336
5,0,0,0.25,0.25,0,0.0,0.05297189791320225,0.09389621401098294,0.050496165277730765,0.0756,0.12619999999999998,0.056333333333333326,0.06417534255935782,0.1239066044078771,0.05194829506426908,0.05166666666666666,0.09733333333333334,0.048933333333333336,0.07306098378728933,0.11606014033396464,0.07963646410947484,0.03406666666666667,0.06413333333333332,0.036933333333333346,0.036552900408243896,0.06210683261821461,0.03426609531373048,0.04626666666666667,0.10126666666666667,0.0504,0.09603261402030248,0.15794120805412398,0.10057996278692055,0.06953333333333334,0.1638,0.08946666666666667,0.12645737239349464,0.18478916838171522,0.14412072547386315,0.06013333333333333,0.12573333333333334,0.07446666666666668
250,0,0,0.25,0.25,0,2.82,0.24856130882104896,0.11526169574010925,0.028043094734056,0.9980000000000001,0.07873333333333334,0.04246666666666666,0.24781936720111847,0.23328113991290864,0.05159227982383165,0.9979333333333333,0.1106,0.0378,0.24882090082952021,0.27791225741792575,0.19820641718061652,0.9964666666666667,0.10613333333333333,0.07046666666666668,0.2871640017648496,0.09121134370234564,0.03354039639772643,0.9864666666666667,0.09213333333333333,0.027866666666666665,0.28616518690564524,0.31406841514659256,0.18504405389712736,0.9847333333333336,0.10273333333333332,0.035133333333333336,0.2683646989911075,0.35707299853799723,0.2559097315486468,0.9913333333333334,0.10113333333333334,0.0678
5,0,0,0.25,0.25,0,0.12,0.045100799614185456,0.07240454602096003,0.03337912087912088,0.06066666666666667,0.1002,0.0342,0.05071471752712555,0.1195626368015976,0.051110111162989524,0.05093333333333334,0.11786666666666665,0.043599999999999986,0.12670466432281835,0.19693220255491442,0.11170533405713672,0.05066666666666667,0.11666666666666665,0.05379999999999999,0.06961622568359765,0.08358898646289897,0.057960173837915276,0.1295333333333333,0.13586666666666666,0.0834,0.1393659831527054,0.16668541062196418,0.1438581888060727,0.1406666666666667,0.20793333333333333,0.14293333333333336,0.15922756527675122,0.19858984062416257,0.16199132820034454,0.1365333333333333,0.20393333333333338,0.13513333333333336
250,0,0,0.25,0.25,0,2.6999999999999997,0.25180178583670204,0.0811708304622939,0.061170830462293886,0.9970666666666667,0.048933333333333336,0.04286666666666667,0.25115898405925335,0.2475595899388215,0.14601571187430498,0.9962000000000001,0.1108,0.04766666666666666,0.25045447272162336,0.34167305951876104,0.1491433473852226,0.9964666666666666,0.10453333333333333,0.059666666666666666,0.27513125806192656,0.10547395931342,0.04048733374813869,0.9889333333333329,0.09140000000000001,0.0538,0.27052605819645714,0.24774300035196714,0.18258160977918605,0.9913999999999998,0.10706666666666666,0.0626,0.2606341196721772,0.34727970049457574,0.20825961924977338,0.9924666666666666,0.11000000000000001,0.051066666666666656
5,0,0,0.25,0.25,0,0.24,0.06518765037223309,0.0449204833242769,0.035310166531453795,0.13033333333333333,0.0774,0.061533333333333336,0.12302606356776581,0.14955720297020306,0.07066859160247488,0.13753333333333329,0.10886666666666667,0.05493333333333334,0.12934526530272739,0.1751591623982302,0.10424978643739062,0.07926666666666668,0.11699999999999995,0.056266666666666666,0.12451610476090572,0.10939141635551308,0.06067962009038506,0.21266666666666667,0.13153333333333334,0.07073333333333333,0.14546154430168587,0.2002957060935949,0.12184038222817364,0.12680000000000002,0.17119999999999996,0.08453333333333335,0.15020433995320168,0.18757076790576754,0.11162264920120615,0.10646666666666668,0.1362666666666667,0.07886666666666667
250,0,0,0.25,0.25,0,2.58,0.2560872175763718,0.0881124192188095,0.04465601167869063,0.9978,0.07459999999999999,0.028266666666666673,0.24706946699682877,0.2974426271893162,0.17530254428584274,0.9982000000000002,0.125,0.05833333333333332,0.25175433288131743,0.2996789385004688,0.18855883710516771,0.9976000000000002,0.0944,0.03900000000000001,0.2810319321760996,0.09329883464696188,0.03547205148827867,0.9894000000000003,0.08866666666666667,0.053,0.283952522310601,0.25683241530780476,0.10854431131855867,0.9890666666666668,0.0934,0.0508,0.2653947105742307,0.3882992734072562,0.20672761595851047,0.9924,0.0912,0.05433333333333332
5,0,0,0.25,0.25,0,0.36,0.07443233315317116,0.0761870794924105,0.040368512531296384,0.18186666666666668,0.09613333333333333,0.04959999999999999,0.15793113598706107,0.14543992841946501,0.10614068614478343,0.13720000000000002,0.11086666666666666,0.07039999999999999,0.17990744341580986,0.1923936455966385,0.11987926500860119,0.10980000000000001,0.11453333333333332,0.06539999999999999,0.12922865534097241,0.12394332176304179,0.03963275810211294,0.20020000000000004,0.15719999999999998,0.04753333333333333,0.17681336573889478,0.20581377428159175,0.14426789712631108,0.1945333333333334,0.2518,0.1537333333333333,0.20903979182622487,0.22919396350027477,0.18101264227254377,0.1868666666666667,0.20706666666666662,0.12179999999999998
250,0,0,0.25,0.25,0,2.46,0.2494479283235678,0.10574086652838435,0.0758397990397428,0.9968,0.12120000000000002,0.0394,0.25209851105187653,0.2917773583467861,0.1735024108498154,0.9953333333333334,0.14013333333333333,0.0686,0.24524327794982484,0.25919637687692937,0.20444101895314687,0.9989333333333335,0.10913333333333329,0.05066666666666667,0.2745518381915279,0.08601642326616109,0.02524064465334642,0.9938666666666667,0.11153333333333332,0.029533333333333342,0.2624132483927648,0.13707998384740522,0.043446891272978225,0.9932666666666669,0.04613333333333333,0.014666666666666668,0.27104446390410974,0.2635021986052513,0.10023692038961882,0.9889333333333334,0.08593333333333332,0.035333333333333335
5,0,0,0.25,0.25,0,0.48,0.1252279045674693,0.08644322326964488,0.05652872749204936,0.2982,0.11633333333333333,0.06426666666666667,0.14481876297120128,0.13854689096366704,0.08240747390173576,0.18173333333333333,0.13266666666666663,0.07906666666666667,0.20677191663849087,0.17216693153994414,0.1409757520745874,0.14513333333333334,0.1353333333333333,0.05913333333333334,0.1310994176679248,0.0887276954717279,0.07209911538539263,0.3202,0.1617333333333333,0.12526666666666664,0.18609389915558183,0.1761883906525129,0.11590777843117384,0.2834666666666667,0.21720000000000003,0.13919999999999996,0.15197408605766619,0.1839464686381491,0.131109869037734,0.17373333333333332,0.17646666666666666,0.1082
