m,mean_1,mean_2,var_1,var_2,mean_delta,var_delta,omni_precision_ks_2samp,omni_precision_mannwhitneyu,omni_precision_ttest_ind,omni_recall_ks_2samp,omni_recall_mannwhitneyu,omni_recall_ttest_ind
35,0,0,0.25,0.25,0,0.0,0.28,0.28,0.24,0.28,0.28,0.24
35,0,0,0.25,0.25,0,0.06,0.94,0.36,0.32,0.94,0.36,0.32
35,0,0,0.25,0.25,0,0.12,1.0,0.42,0.42,1.0,0.42,0.42
35,0,0,0.25,0.25,0,0.18,1.0,0.3,0.36,1.0,0.3,0.36
35,0,0,0.25,0.25,0,0.24,1.0,0.24,0.28,1.0,0.24,0.28
35,0,0,0.25,0.25,0,0.3,1.0,0.22,0.2,1.0,0.22,0.2
35,0,0,0.25,0.25,0,0.36,1.0,0.38,0.38,1.0,0.38,0.38
35,0,0,0.25,0.25,0,0.42,1.0,0.4,0.4,1.0,0.4,0.4
35,0,0,0.25,0.25,0,0.48,1.0,0.24,0.24,1.0,0.24,0.24
35,0,0,0.25,0.25,0,0.54,1.0,0.26,0.3,1.0,0.26,0.3
35,0,0,0.25,0.25,0,0.6,1.0,0.4,0.42,1.0,0.4,0.42
35,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.34,0.32,1.0,0.34,0.32
35,0,0,0.25,0.25,0,0.72,1.0,0.3,0.3,1.0,0.3,0.3
35,0,0,0.25,0.25,0,0.78,1.0,0.38,0.38,1.0,0.38,0.38
35,0,0,0.25,0.25,0,0.84,1.0,0.34,0.34,1.0,0.34,0.34
35,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.3,0.26,1.0,0.3,0.26
35,0,0,0.25,0.25,0,0.96,1.0,0.22,0.24,1.0,0.22,0.24
35,0,0,0.25,0.25,0,1.02,1.0,0.4,0.38,1.0,0.4,0.38
35,0,0,0.25,0.25,0,1.08,1.0,0.4,0.34,1.0,0.4,0.34
35,0,0,0.25,0.25,0,1.14,1.0,0.34,0.38,1.0,0.34,0.38
35,0,0,0.25,0.25,0,1.2,1.0,0.34,0.3,1.0,0.34,0.3
35,0,0,0.25,0.25,0,1.26,1.0,0.4,0.34,1.0,0.4,0.34
35,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.3,0.26,1.0,0.3,0.26
35,0,0,0.25,0.25,0,1.38,1.0,0.3,0.3,1.0,0.3,0.3
35,0,0,0.25,0.25,0,1.44,1.0,0.34,0.28,1.0,0.34,0.28
35,0,0,0.25,0.25,0,1.5,1.0,0.34,0.4,1.0,0.34,0.4
35,0,0,0.25,0.25,0,1.56,1.0,0.44,0.4,1.0,0.44,0.4
35,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.44,0.38,1.0,0.44,0.38
35,0,0,0.25,0.25,0,1.68,1.0,0.3,0.28,1.0,0.3,0.28
35,0,0,0.25,0.25,0,1.74,1.0,0.4,0.34,1.0,0.4,0.34
35,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.34,0.38,1.0,0.34,0.38
35,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.34,0.32,1.0,0.34,0.32
35,0,0,0.25,0.25,0,1.92,1.0,0.36,0.34,1.0,0.36,0.34
35,0,0,0.25,0.25,0,1.98,1.0,0.32,0.28,1.0,0.32,0.28
35,0,0,0.25,0.25,0,2.04,1.0,0.36,0.34,1.0,0.36,0.34
35,0,0,0.25,0.25,0,2.1,1.0,0.26,0.22,1.0,0.26,0.22
35,0,0,0.25,0.25,0,2.16,1.0,0.28,0.3,1.0,0.28,0.3
35,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.36,0.36,1.0,0.36,0.36
35,0,0,0.25,0.25,0,2.28,1.0,0.38,0.36,1.0,0.38,0.36
35,0,0,0.25,0.25,0,2.34,1.0,0.34,0.26,1.0,0.34,0.26
35,0,0,0.25,0.25,0,2.4,1.0,0.32,0.3,1.0,0.32,0.3
35,0,0,0.25,0.25,0,2.46,1.0,0.36,0.32,1.0,0.36,0.32
35,0,0,0.25,0.25,0,2.52,1.0,0.4,0.36,1.0,0.4,0.36
35,0,0,0.25,0.25,0,2.58,1.0,0.36,0.34,1.0,0.36,0.34
35,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.34,0.36,1.0,0.34,0.36
35,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.3,0.38,1.0,0.3,0.38
35,0,0,0.25,0.25,0,2.76,1.0,0.36,0.32,1.0,0.36,0.32
35,0,0,0.25,0.25,0,2.82,1.0,0.28,0.24,1.0,0.28,0.24
35,0,0,0.25,0.25,0,2.88,1.0,0.32,0.34,1.0,0.32,0.34
35,0,0,0.25,0.25,0,2.94,1.0,0.28,0.3,1.0,0.28,0.3
35,0,0,0.25,0.25,0,3.0,1.0,0.4,0.42,1.0,0.4,0.42
40,0,0,0.25,0.25,0,0.0,0.34,0.42,0.42,0.34,0.42,0.42
40,0,0,0.25,0.25,0,0.06,1.0,0.26,0.22,1.0,0.26,0.22
40,0,0,0.25,0.25,0,0.12,1.0,0.4,0.32,1.0,0.4,0.32
40,0,0,0.25,0.25,0,0.18,1.0,0.3,0.34,1.0,0.3,0.34
40,0,0,0.25,0.25,0,0.24,1.0,0.32,0.36,1.0,0.32,0.36
40,0,0,0.25,0.25,0,0.3,1.0,0.34,0.38,1.0,0.34,0.38
40,0,0,0.25,0.25,0,0.36,1.0,0.38,0.44,1.0,0.38,0.44
40,0,0,0.25,0.25,0,0.42,1.0,0.32,0.36,1.0,0.32,0.36
40,0,0,0.25,0.25,0,0.48,1.0,0.26,0.24,1.0,0.26,0.24
40,0,0,0.25,0.25,0,0.54,1.0,0.24,0.22,1.0,0.24,0.22
40,0,0,0.25,0.25,0,0.6,1.0,0.4,0.42,1.0,0.4,0.42
40,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.38,0.36,1.0,0.38,0.36
40,0,0,0.25,0.25,0,0.72,1.0,0.26,0.24,1.0,0.26,0.24
40,0,0,0.25,0.25,0,0.78,1.0,0.22,0.24,1.0,0.22,0.24
40,0,0,0.25,0.25,0,0.84,1.0,0.28,0.26,1.0,0.28,0.26
40,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.26,0.28,1.0,0.26,0.28
40,0,0,0.25,0.25,0,0.96,1.0,0.34,0.34,1.0,0.34,0.34
40,0,0,0.25,0.25,0,1.02,1.0,0.22,0.14,1.0,0.22,0.14
40,0,0,0.25,0.25,0,1.08,1.0,0.34,0.34,1.0,0.34,0.34
40,0,0,0.25,0.25,0,1.14,1.0,0.32,0.36,1.0,0.32,0.36
40,0,0,0.25,0.25,0,1.2,1.0,0.34,0.32,1.0,0.34,0.32
40,0,0,0.25,0.25,0,1.26,1.0,0.3,0.3,1.0,0.3,0.3
40,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.38,0.42,1.0,0.38,0.42
40,0,0,0.25,0.25,0,1.38,1.0,0.3,0.26,1.0,0.3,0.26
40,0,0,0.25,0.25,0,1.44,1.0,0.36,0.34,1.0,0.36,0.34
40,0,0,0.25,0.25,0,1.5,1.0,0.28,0.32,1.0,0.28,0.32
40,0,0,0.25,0.25,0,1.56,1.0,0.42,0.44,1.0,0.42,0.44
40,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.26,0.26,1.0,0.26,0.26
40,0,0,0.25,0.25,0,1.68,1.0,0.26,0.3,1.0,0.26,0.3
40,0,0,0.25,0.25,0,1.74,1.0,0.38,0.4,1.0,0.38,0.4
40,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.28,0.26,1.0,0.28,0.26
40,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.32,0.4,1.0,0.32,0.4
40,0,0,0.25,0.25,0,1.92,1.0,0.36,0.38,1.0,0.36,0.38
40,0,0,0.25,0.25,0,1.98,1.0,0.22,0.2,1.0,0.22,0.2
40,0,0,0.25,0.25,0,2.04,1.0,0.28,0.3,1.0,0.28,0.3
40,0,0,0.25,0.25,0,2.1,1.0,0.28,0.32,1.0,0.28,0.32
40,0,0,0.25,0.25,0,2.16,1.0,0.3,0.32,1.0,0.3,0.32
40,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.28,0.28,1.0,0.28,0.28
40,0,0,0.25,0.25,0,2.28,1.0,0.2,0.16,1.0,0.2,0.16
40,0,0,0.25,0.25,0,2.34,1.0,0.38,0.36,1.0,0.38,0.36
40,0,0,0.25,0.25,0,2.4,1.0,0.36,0.34,1.0,0.36,0.34
40,0,0,0.25,0.25,0,2.46,1.0,0.32,0.32,1.0,0.32,0.32
40,0,0,0.25,0.25,0,2.52,1.0,0.44,0.46,1.0,0.44,0.46
40,0,0,0.25,0.25,0,2.58,1.0,0.32,0.28,1.0,0.32,0.28
40,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.32,0.3,1.0,0.32,0.3
40,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.32,0.36,1.0,0.32,0.36
40,0,0,0.25,0.25,0,2.76,1.0,0.32,0.34,1.0,0.32,0.34
40,0,0,0.25,0.25,0,2.82,1.0,0.4,0.38,1.0,0.4,0.38
40,0,0,0.25,0.25,0,2.88,1.0,0.38,0.38,1.0,0.38,0.38
40,0,0,0.25,0.25,0,2.94,1.0,0.3,0.28,1.0,0.3,0.28
40,0,0,0.25,0.25,0,3.0,1.0,0.34,0.32,1.0,0.34,0.32
45,0,0,0.25,0.25,0,0.0,0.32,0.36,0.38,0.32,0.36,0.38
45,0,0,0.25,0.25,0,0.06,1.0,0.3,0.32,1.0,0.3,0.32
45,0,0,0.25,0.25,0,0.12,1.0,0.4,0.36,1.0,0.4,0.36
45,0,0,0.25,0.25,0,0.18,1.0,0.38,0.42,1.0,0.38,0.42
45,0,0,0.25,0.25,0,0.24,1.0,0.34,0.34,1.0,0.34,0.34
45,0,0,0.25,0.25,0,0.3,1.0,0.4,0.36,1.0,0.4,0.36
45,0,0,0.25,0.25,0,0.36,1.0,0.38,0.38,1.0,0.38,0.38
45,0,0,0.25,0.25,0,0.42,1.0,0.34,0.32,1.0,0.34,0.32
45,0,0,0.25,0.25,0,0.48,1.0,0.32,0.34,1.0,0.32,0.34
45,0,0,0.25,0.25,0,0.54,1.0,0.2,0.22,1.0,0.2,0.22
45,0,0,0.25,0.25,0,0.6,1.0,0.3,0.26,1.0,0.3,0.26
45,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.3,0.26,1.0,0.3,0.26
45,0,0,0.25,0.25,0,0.72,1.0,0.3,0.24,1.0,0.3,0.24
45,0,0,0.25,0.25,0,0.78,1.0,0.42,0.38,1.0,0.42,0.38
45,0,0,0.25,0.25,0,0.84,1.0,0.3,0.3,1.0,0.3,0.3
45,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.38,0.38,1.0,0.38,0.38
45,0,0,0.25,0.25,0,0.96,1.0,0.48,0.42,1.0,0.48,0.42
45,0,0,0.25,0.25,0,1.02,1.0,0.24,0.28,1.0,0.24,0.28
45,0,0,0.25,0.25,0,1.08,1.0,0.46,0.5,1.0,0.46,0.5
45,0,0,0.25,0.25,0,1.14,1.0,0.36,0.34,1.0,0.36,0.34
45,0,0,0.25,0.25,0,1.2,1.0,0.32,0.26,1.0,0.32,0.26
45,0,0,0.25,0.25,0,1.26,1.0,0.38,0.38,1.0,0.38,0.38
45,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.2,0.24,1.0,0.2,0.24
45,0,0,0.25,0.25,0,1.38,1.0,0.3,0.28,1.0,0.3,0.28
45,0,0,0.25,0.25,0,1.44,1.0,0.2,0.24,1.0,0.2,0.24
45,0,0,0.25,0.25,0,1.5,1.0,0.42,0.4,1.0,0.42,0.4
45,0,0,0.25,0.25,0,1.56,1.0,0.36,0.38,1.0,0.36,0.38
45,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.22,0.28,1.0,0.22,0.28
45,0,0,0.25,0.25,0,1.68,1.0,0.34,0.3,1.0,0.34,0.3
45,0,0,0.25,0.25,0,1.74,1.0,0.34,0.34,1.0,0.34,0.34
45,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.28,0.32,1.0,0.28,0.32
45,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.38,0.4,1.0,0.38,0.4
45,0,0,0.25,0.25,0,1.92,1.0,0.42,0.38,1.0,0.42,0.38
45,0,0,0.25,0.25,0,1.98,1.0,0.3,0.28,1.0,0.3,0.28
45,0,0,0.25,0.25,0,2.04,1.0,0.36,0.28,1.0,0.36,0.28
45,0,0,0.25,0.25,0,2.1,1.0,0.38,0.36,1.0,0.38,0.36
45,0,0,0.25,0.25,0,2.16,1.0,0.38,0.42,1.0,0.38,0.42
45,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.32,0.28,1.0,0.32,0.28
45,0,0,0.25,0.25,0,2.28,1.0,0.46,0.42,1.0,0.46,0.42
45,0,0,0.25,0.25,0,2.34,1.0,0.38,0.32,1.0,0.38,0.32
45,0,0,0.25,0.25,0,2.4,1.0,0.3,0.24,1.0,0.3,0.24
45,0,0,0.25,0.25,0,2.46,1.0,0.22,0.24,1.0,0.22,0.24
45,0,0,0.25,0.25,0,2.52,1.0,0.32,0.24,1.0,0.32,0.24
45,0,0,0.25,0.25,0,2.58,1.0,0.36,0.38,1.0,0.36,0.38
45,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.24,0.18,1.0,0.24,0.18
45,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.4,0.4,1.0,0.4,0.4
45,0,0,0.25,0.25,0,2.76,1.0,0.36,0.38,1.0,0.36,0.38
45,0,0,0.25,0.25,0,2.82,1.0,0.32,0.34,1.0,0.32,0.34
45,0,0,0.25,0.25,0,2.88,1.0,0.22,0.26,1.0,0.22,0.26
45,0,0,0.25,0.25,0,2.94,1.0,0.22,0.22,1.0,0.22,0.22
45,0,0,0.25,0.25,0,3.0,1.0,0.28,0.34,1.0,0.28,0.34
50,0,0,0.25,0.25,0,0.0,0.28,0.34,0.28,0.28,0.34,0.28
50,0,0,0.25,0.25,0,0.06,1.0,0.4,0.38,1.0,0.4,0.38
50,0,0,0.25,0.25,0,0.12,1.0,0.36,0.36,1.0,0.36,0.36
50,0,0,0.25,0.25,0,0.18,1.0,0.28,0.34,1.0,0.28,0.34
50,0,0,0.25,0.25,0,0.24,1.0,0.28,0.24,1.0,0.28,0.24
50,0,0,0.25,0.25,0,0.3,1.0,0.28,0.28,1.0,0.28,0.28
50,0,0,0.25,0.25,0,0.36,1.0,0.32,0.34,1.0,0.32,0.34
50,0,0,0.25,0.25,0,0.42,1.0,0.4,0.36,1.0,0.4,0.36
50,0,0,0.25,0.25,0,0.48,1.0,0.38,0.36,1.0,0.38,0.36
50,0,0,0.25,0.25,0,0.54,1.0,0.36,0.32,1.0,0.36,0.32
50,0,0,0.25,0.25,0,0.6,1.0,0.3,0.28,1.0,0.3,0.28
50,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.34,0.32,1.0,0.34,0.32
50,0,0,0.25,0.25,0,0.72,1.0,0.38,0.36,1.0,0.38,0.36
50,0,0,0.25,0.25,0,0.78,1.0,0.18,0.22,1.0,0.18,0.22
50,0,0,0.25,0.25,0,0.84,1.0,0.3,0.32,1.0,0.3,0.32
50,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.3,0.32,1.0,0.3,0.32
50,0,0,0.25,0.25,0,0.96,1.0,0.4,0.28,1.0,0.4,0.28
50,0,0,0.25,0.25,0,1.02,1.0,0.4,0.36,1.0,0.4,0.36
50,0,0,0.25,0.25,0,1.08,1.0,0.4,0.36,1.0,0.4,0.36
50,0,0,0.25,0.25,0,1.14,1.0,0.38,0.36,1.0,0.38,0.36
50,0,0,0.25,0.25,0,1.2,1.0,0.34,0.34,1.0,0.34,0.34
50,0,0,0.25,0.25,0,1.26,1.0,0.36,0.4,1.0,0.36,0.4
50,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.42,0.46,1.0,0.42,0.46
50,0,0,0.25,0.25,0,1.38,1.0,0.3,0.3,1.0,0.3,0.3
50,0,0,0.25,0.25,0,1.44,1.0,0.44,0.42,1.0,0.44,0.42
50,0,0,0.25,0.25,0,1.5,1.0,0.28,0.28,1.0,0.28,0.28
50,0,0,0.25,0.25,0,1.56,1.0,0.3,0.28,1.0,0.3,0.28
50,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.42,0.3,1.0,0.42,0.3
50,0,0,0.25,0.25,0,1.68,1.0,0.42,0.38,1.0,0.42,0.38
50,0,0,0.25,0.25,0,1.74,1.0,0.26,0.3,1.0,0.26,0.3
50,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.38,0.36,1.0,0.38,0.36
50,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.32,0.36,1.0,0.32,0.36
50,0,0,0.25,0.25,0,1.92,1.0,0.42,0.42,1.0,0.42,0.42
50,0,0,0.25,0.25,0,1.98,1.0,0.32,0.3,1.0,0.32,0.3
50,0,0,0.25,0.25,0,2.04,1.0,0.4,0.38,1.0,0.4,0.38
50,0,0,0.25,0.25,0,2.1,1.0,0.32,0.3,1.0,0.32,0.3
50,0,0,0.25,0.25,0,2.16,1.0,0.38,0.32,1.0,0.38,0.32
50,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.24,0.26,1.0,0.24,0.26
50,0,0,0.25,0.25,0,2.28,1.0,0.3,0.3,1.0,0.3,0.3
50,0,0,0.25,0.25,0,2.34,1.0,0.3,0.36,1.0,0.3,0.36
50,0,0,0.25,0.25,0,2.4,1.0,0.42,0.38,1.0,0.42,0.38
50,0,0,0.25,0.25,0,2.46,1.0,0.28,0.24,1.0,0.28,0.24
50,0,0,0.25,0.25,0,2.52,1.0,0.38,0.34,1.0,0.38,0.34
50,0,0,0.25,0.25,0,2.58,1.0,0.46,0.48,1.0,0.46,0.48
50,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.3,0.36,1.0,0.3,0.36
50,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.28,0.3,1.0,0.28,0.3
50,0,0,0.25,0.25,0,2.76,1.0,0.32,0.3,1.0,0.32,0.3
50,0,0,0.25,0.25,0,2.82,1.0,0.5,0.44,1.0,0.5,0.44
50,0,0,0.25,0.25,0,2.88,1.0,0.32,0.26,1.0,0.32,0.26
50,0,0,0.25,0.25,0,2.94,1.0,0.38,0.4,1.0,0.38,0.4
50,0,0,0.25,0.25,0,3.0,1.0,0.38,0.32,1.0,0.38,0.32
55,0,0,0.25,0.25,0,0.0,0.38,0.44,0.4,0.38,0.44,0.4
55,0,0,0.25,0.25,0,0.06,1.0,0.26,0.22,1.0,0.26,0.22
55,0,0,0.25,0.25,0,0.12,1.0,0.48,0.46,1.0,0.48,0.46
55,0,0,0.25,0.25,0,0.18,1.0,0.36,0.38,1.0,0.36,0.38
55,0,0,0.25,0.25,0,0.24,1.0,0.44,0.4,1.0,0.44,0.4
55,0,0,0.25,0.25,0,0.3,1.0,0.42,0.4,1.0,0.42,0.4
55,0,0,0.25,0.25,0,0.36,1.0,0.38,0.36,1.0,0.38,0.36
55,0,0,0.25,0.25,0,0.42,1.0,0.4,0.38,1.0,0.4,0.38
55,0,0,0.25,0.25,0,0.48,1.0,0.38,0.36,1.0,0.38,0.36
55,0,0,0.25,0.25,0,0.54,1.0,0.34,0.34,1.0,0.34,0.34
55,0,0,0.25,0.25,0,0.6,1.0,0.28,0.2,1.0,0.28,0.2
55,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.28,0.3,1.0,0.28,0.3
55,0,0,0.25,0.25,0,0.72,1.0,0.26,0.26,1.0,0.26,0.26
55,0,0,0.25,0.25,0,0.78,1.0,0.24,0.22,1.0,0.24,0.22
55,0,0,0.25,0.25,0,0.84,1.0,0.28,0.3,1.0,0.28,0.3
55,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.34,0.22,1.0,0.34,0.22
55,0,0,0.25,0.25,0,0.96,1.0,0.38,0.4,1.0,0.38,0.4
55,0,0,0.25,0.25,0,1.02,1.0,0.34,0.32,1.0,0.34,0.32
55,0,0,0.25,0.25,0,1.08,1.0,0.28,0.24,1.0,0.28,0.24
55,0,0,0.25,0.25,0,1.14,1.0,0.34,0.4,1.0,0.34,0.4
55,0,0,0.25,0.25,0,1.2,1.0,0.38,0.36,1.0,0.38,0.36
55,0,0,0.25,0.25,0,1.26,1.0,0.26,0.3,1.0,0.26,0.3
55,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.38,0.36,1.0,0.38,0.36
55,0,0,0.25,0.25,0,1.38,1.0,0.4,0.38,1.0,0.4,0.38
55,0,0,0.25,0.25,0,1.44,1.0,0.3,0.32,1.0,0.3,0.32
55,0,0,0.25,0.25,0,1.5,1.0,0.26,0.28,1.0,0.26,0.28
55,0,0,0.25,0.25,0,1.56,1.0,0.32,0.38,1.0,0.32,0.38
55,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.3,0.34,1.0,0.3,0.34
55,0,0,0.25,0.25,0,1.68,1.0,0.3,0.32,1.0,0.3,0.32
55,0,0,0.25,0.25,0,1.74,1.0,0.28,0.32,1.0,0.28,0.32
55,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.38,0.36,1.0,0.38,0.36
55,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.32,0.32,1.0,0.32,0.32
55,0,0,0.25,0.25,0,1.92,1.0,0.38,0.34,1.0,0.38,0.34
55,0,0,0.25,0.25,0,1.98,1.0,0.3,0.3,1.0,0.3,0.3
55,0,0,0.25,0.25,0,2.04,1.0,0.38,0.34,1.0,0.38,0.34
55,0,0,0.25,0.25,0,2.1,1.0,0.34,0.34,1.0,0.34,0.34
55,0,0,0.25,0.25,0,2.16,1.0,0.28,0.28,1.0,0.28,0.28
55,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.46,0.42,1.0,0.46,0.42
55,0,0,0.25,0.25,0,2.28,1.0,0.28,0.28,1.0,0.28,0.28
55,0,0,0.25,0.25,0,2.34,1.0,0.24,0.2,1.0,0.24,0.2
55,0,0,0.25,0.25,0,2.4,1.0,0.32,0.32,1.0,0.32,0.32
55,0,0,0.25,0.25,0,2.46,1.0,0.34,0.34,1.0,0.34,0.34
55,0,0,0.25,0.25,0,2.52,1.0,0.3,0.34,1.0,0.3,0.34
55,0,0,0.25,0.25,0,2.58,1.0,0.3,0.3,1.0,0.3,0.3
55,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.38,0.3,1.0,0.38,0.3
55,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.24,0.26,1.0,0.24,0.26
55,0,0,0.25,0.25,0,2.76,1.0,0.54,0.52,1.0,0.54,0.52
55,0,0,0.25,0.25,0,2.82,1.0,0.4,0.34,1.0,0.4,0.34
55,0,0,0.25,0.25,0,2.88,1.0,0.4,0.32,1.0,0.4,0.32
55,0,0,0.25,0.25,0,2.94,1.0,0.3,0.32,1.0,0.3,0.32
55,0,0,0.25,0.25,0,3.0,1.0,0.32,0.32,1.0,0.32,0.32
60,0,0,0.25,0.25,0,0.0,0.32,0.3,0.32,0.32,0.3,0.32
60,0,0,0.25,0.25,0,0.06,0.98,0.32,0.32,0.98,0.32,0.32
60,0,0,0.25,0.25,0,0.12,1.0,0.26,0.26,1.0,0.26,0.26
60,0,0,0.25,0.25,0,0.18,1.0,0.24,0.3,1.0,0.24,0.3
60,0,0,0.25,0.25,0,0.24,1.0,0.26,0.22,1.0,0.26,0.22
60,0,0,0.25,0.25,0,0.3,1.0,0.34,0.3,1.0,0.34,0.3
60,0,0,0.25,0.25,0,0.36,1.0,0.22,0.24,1.0,0.22,0.24
60,0,0,0.25,0.25,0,0.42,1.0,0.32,0.32,1.0,0.32,0.32
60,0,0,0.25,0.25,0,0.48,1.0,0.36,0.32,1.0,0.36,0.32
60,0,0,0.25,0.25,0,0.54,1.0,0.34,0.36,1.0,0.34,0.36
60,0,0,0.25,0.25,0,0.6,1.0,0.42,0.42,1.0,0.42,0.42
60,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.24,0.3,1.0,0.24,0.3
60,0,0,0.25,0.25,0,0.72,1.0,0.34,0.38,1.0,0.34,0.38
60,0,0,0.25,0.25,0,0.78,1.0,0.32,0.36,1.0,0.32,0.36
60,0,0,0.25,0.25,0,0.84,1.0,0.34,0.34,1.0,0.34,0.34
60,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.22,0.24,1.0,0.22,0.24
60,0,0,0.25,0.25,0,0.96,1.0,0.28,0.28,1.0,0.28,0.28
60,0,0,0.25,0.25,0,1.02,1.0,0.3,0.42,1.0,0.3,0.42
60,0,0,0.25,0.25,0,1.08,1.0,0.42,0.38,1.0,0.42,0.38
60,0,0,0.25,0.25,0,1.14,1.0,0.24,0.24,1.0,0.24,0.24
60,0,0,0.25,0.25,0,1.2,1.0,0.38,0.3,1.0,0.38,0.3
60,0,0,0.25,0.25,0,1.26,1.0,0.32,0.28,1.0,0.32,0.28
60,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.26,0.32,1.0,0.26,0.32
60,0,0,0.25,0.25,0,1.38,1.0,0.28,0.32,1.0,0.28,0.32
60,0,0,0.25,0.25,0,1.44,1.0,0.36,0.36,1.0,0.36,0.36
60,0,0,0.25,0.25,0,1.5,1.0,0.24,0.2,1.0,0.24,0.2
60,0,0,0.25,0.25,0,1.56,1.0,0.26,0.22,1.0,0.26,0.22
60,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.38,0.34,1.0,0.38,0.34
60,0,0,0.25,0.25,0,1.68,1.0,0.22,0.22,1.0,0.22,0.22
60,0,0,0.25,0.25,0,1.74,1.0,0.28,0.32,1.0,0.28,0.32
60,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.36,0.32,1.0,0.36,0.32
60,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.4,0.4,1.0,0.4,0.4
60,0,0,0.25,0.25,0,1.92,1.0,0.28,0.28,1.0,0.28,0.28
60,0,0,0.25,0.25,0,1.98,1.0,0.32,0.28,1.0,0.32,0.28
60,0,0,0.25,0.25,0,2.04,1.0,0.28,0.2,1.0,0.28,0.2
60,0,0,0.25,0.25,0,2.1,1.0,0.4,0.28,1.0,0.4,0.28
60,0,0,0.25,0.25,0,2.16,1.0,0.4,0.36,1.0,0.4,0.36
60,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.36,0.32,1.0,0.36,0.32
60,0,0,0.25,0.25,0,2.28,1.0,0.24,0.24,1.0,0.24,0.24
60,0,0,0.25,0.25,0,2.34,1.0,0.32,0.3,1.0,0.32,0.3
60,0,0,0.25,0.25,0,2.4,1.0,0.36,0.36,1.0,0.36,0.36
60,0,0,0.25,0.25,0,2.46,1.0,0.36,0.4,1.0,0.36,0.4
60,0,0,0.25,0.25,0,2.52,1.0,0.3,0.3,1.0,0.3,0.3
60,0,0,0.25,0.25,0,2.58,1.0,0.34,0.36,1.0,0.34,0.36
60,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.34,0.3,1.0,0.34,0.3
60,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.28,0.28,1.0,0.28,0.28
60,0,0,0.25,0.25,0,2.76,1.0,0.32,0.32,1.0,0.32,0.32
60,0,0,0.25,0.25,0,2.82,1.0,0.32,0.38,1.0,0.32,0.38
60,0,0,0.25,0.25,0,2.88,1.0,0.34,0.32,1.0,0.34,0.32
60,0,0,0.25,0.25,0,2.94,1.0,0.3,0.26,1.0,0.3,0.26
60,0,0,0.25,0.25,0,3.0,1.0,0.32,0.32,1.0,0.32,0.32
65,0,0,0.25,0.25,0,0.0,0.3,0.34,0.36,0.3,0.34,0.36
65,0,0,0.25,0.25,0,0.06,1.0,0.32,0.3,1.0,0.32,0.3
65,0,0,0.25,0.25,0,0.12,1.0,0.38,0.4,1.0,0.38,0.4
