m,mean_1,mean_2,var_1,var_2,mean_delta,var_delta,omni_precision_2_ks_2samp,omni_precision_2_mannwhitneyu,omni_precision_2_ttest_ind,omni_recall_2_ks_2samp,omni_recall_2_mannwhitneyu,omni_recall_2_ttest_ind,mase_precision_2_ks_2samp,mase_precision_2_mannwhitneyu,mase_precision_2_ttest_ind,mase_recall_2_ks_2samp,mase_recall_2_mannwhitneyu,mase_recall_2_ttest_ind
5,0,0,0.25,0.25,0,1.7999999999999998,0.29226850165970203,0.31352719417568176,0.2766818894635173,0.44866666666666666,0.34246666666666664,0.36086666666666667,0.3114403938749545,0.26648206130273355,0.26997246285520404,0.3928666666666665,0.2840666666666667,0.2942666666666667
5,0,0,0.25,0.25,0,1.86,0.28227368839413763,0.2789856272936147,0.274019375449102,0.4675999999999999,0.33380000000000004,0.3148,0.2966456831130912,0.2924810684138771,0.29234243312125274,0.4474000000000002,0.2826,0.2412
5,0,0,0.25,0.25,0,1.92,0.26605434509795545,0.2722355105449493,0.2803987327454242,0.4869333333333333,0.3053333333333334,0.29093333333333343,0.26848231563482583,0.26176441369634623,0.25419586846446923,0.4378666666666666,0.31006666666666666,0.3094666666666667
5,0,0,0.25,0.25,0,1.98,0.2627796070141258,0.2722604404535308,0.2720430491491829,0.4971333333333333,0.3611333333333333,0.3551333333333333,0.2753993021871181,0.2699352748408778,0.2726447472125686,0.4869333333333332,0.3891333333333333,0.4015333333333333
5,0,0,0.25,0.25,0,2.04,0.2573325777462294,0.2689231087557206,0.27524159956667915,0.4874666666666666,0.3856666666666666,0.3752666666666667,0.2802426337669929,0.2968922914630694,0.2901968066757526,0.4969333333333331,0.3825333333333334,0.3445333333333334
5,0,0,0.25,0.25,0,2.1,0.3002841291102822,0.30556437208126896,0.3006236215875231,0.4410666666666666,0.3096666666666667,0.3280666666666667,0.29978248627892423,0.2571352582534959,0.25543842133016753,0.4032000000000001,0.311,0.3244
5,0,0,0.25,0.25,0,2.16,0.2968208926574486,0.3062629404691618,0.3112554696155155,0.4243333333333332,0.3473333333333333,0.3453333333333333,0.2726953083561994,0.26897585596414325,0.2655622224747716,0.4488666666666665,0.32726666666666665,0.3370666666666666
5,0,0,0.25,0.25,0,2.22,0.2672578549206577,0.2965969870078773,0.30430876535261825,0.4744666666666667,0.31006666666666666,0.3088666666666667,0.29584068755238463,0.3059230516757731,0.3015127906242602,0.4312,0.2916,0.2964
5,0,0,0.25,0.25,0,2.28,0.3054406377007199,0.2772600121623649,0.2716653590313417,0.4542666666666667,0.34546666666666664,0.3354666666666666,0.2827220822972508,0.30963086860596883,0.3138582246304386,0.4778666666666666,0.33206666666666673,0.3150666666666667
5,0,0,0.25,0.25,0,2.34,0.29700102138072704,0.2812324539010871,0.2773715100192696,0.4335333333333334,0.3035333333333333,0.3299333333333333,0.2827651143119934,0.2793867610826248,0.2762245831392112,0.4860666666666668,0.3742666666666667,0.3328666666666668
5,0,0,0.25,0.25,0,2.4,0.2607243787974233,0.2776435879300209,0.2753589051440794,0.4572666666666666,0.3126666666666667,0.3078666666666667,0.2925403637824875,0.29501301199561064,0.29708480226769296,0.4988666666666669,0.33746666666666675,0.3484666666666668
5,0,0,0.25,0.25,0,2.46,0.2922911016795856,0.2548765135317449,0.2596116815173769,0.4661333333333335,0.33033333333333337,0.3207333333333333,0.2818549378676975,0.2851006591585432,0.2884844007975278,0.4840666666666665,0.34666666666666673,0.3312666666666667
5,0,0,0.25,0.25,0,2.52,0.2794390473114916,0.2764428517830048,0.28078339874896896,0.4852,0.3436000000000001,0.3266000000000001,0.27751028429657504,0.3140389780773265,0.3138961209344693,0.5033333333333332,0.2449333333333334,0.2467333333333334
5,0,0,0.25,0.25,0,2.58,0.3029242763692833,0.3188235772166681,0.31962130127822536,0.4407333333333333,0.2901333333333333,0.2893333333333334,0.2828585555222823,0.28415197362867634,0.2833169483573166,0.4543999999999999,0.28040000000000004,0.29460000000000003
5,0,0,0.25,0.25,0,2.64,0.2877865925468501,0.29465566947085386,0.2828051209770559,0.4380666666666665,0.3352666666666668,0.3396666666666668,0.30371097149826914,0.2849001019912122,0.28631054876025297,0.44906666666666667,0.29166666666666674,0.2654666666666667
5,0,0,0.25,0.25,0,2.7,0.3060163843200835,0.28431269752143123,0.2867482579173497,0.4525333333333334,0.3087333333333335,0.3133333333333334,0.3105004101551709,0.3395689893333849,0.3467236982489977,0.462,0.27899999999999997,0.2862
5,0,0,0.25,0.25,0,2.76,0.2838275691303012,0.2958428796504409,0.2939754695486527,0.4600666666666667,0.34386666666666665,0.35966666666666663,0.2783359644468183,0.3121205275964351,0.3066382379063656,0.4926666666666666,0.32386666666666675,0.3246666666666668
5,0,0,0.25,0.25,0,2.82,0.2763113372872022,0.2740291520311992,0.27856593445441297,0.5167999999999998,0.3585999999999999,0.344,0.2592979134563053,0.2885856798169466,0.2828019214503331,0.4897333333333334,0.3599333333333334,0.3557333333333334
5,0,0,0.25,0.25,0,2.88,0.3065934231387412,0.30170416930881994,0.2961195080746542,0.4574666666666667,0.36206666666666665,0.3562666666666667,0.3035120818024776,0.27619015773279665,0.2783750316823765,0.44520000000000015,0.2829999999999999,0.2859999999999999
5,0,0,0.25,0.25,0,2.94,0.28197550080511385,0.27788533978300506,0.26536431095331753,0.4760666666666666,0.3146666666666667,0.3434666666666666,0.31575188378648555,0.33167131758322194,0.33953860895851323,0.43666666666666665,0.3376666666666667,0.33526666666666666
5,0,0,0.25,0.25,0,3.0,0.2834654670661032,0.28719414705311697,0.2844966955789494,0.4757333333333334,0.3391333333333333,0.3069333333333334,0.26648367657115685,0.2860027621322821,0.2878264317950622,0.4686666666666666,0.33226666666666665,0.3084666666666667
10,0,0,0.25,0.25,0,0.0,0.2470311809140571,0.2485055676792733,0.2461370669526177,0.32233333333333336,0.3431333333333334,0.3315333333333333,0.26165825641016194,0.27441824548194416,0.2695671785851337,0.3234666666666666,0.3408666666666667,0.29926666666666657
10,0,0,0.25,0.25,0,0.06,0.257200751145488,0.2620181410593703,0.272344112674037,0.39980000000000016,0.3462000000000001,0.3484,0.2610420843432894,0.2537204936098061,0.2558795900689025,0.30959999999999993,0.3312,0.3332
10,0,0,0.25,0.25,0,0.12,0.25531497810910425,0.2585789877078397,0.2568679921317861,0.4152666666666667,0.3794666666666668,0.3660666666666666,0.2628470895878512,0.24555809856000044,0.2555612226936147,0.4611333333333332,0.35253333333333337,0.3709333333333333
10,0,0,0.25,0.25,0,0.18,0.2747012361967669,0.2736929177784189,0.27364233510515823,0.43206666666666665,0.32026666666666664,0.31206666666666666,0.25575246687984304,0.25961092078980297,0.2710884628867535,0.3972666666666666,0.35366666666666674,0.3498666666666667
10,0,0,0.25,0.25,0,0.24,0.27866159447955324,0.2872782422553386,0.2764909416355801,0.4202,0.3406000000000001,0.3180000000000001,0.276727496506224,0.255295846740783,0.26003235440882555,0.4403333333333334,0.36473333333333335,0.3357333333333334
10,0,0,0.25,0.25,0,0.3,0.2776154355012695,0.2524019606752612,0.2522651409732241,0.4679333333333334,0.3363333333333333,0.3385333333333333,0.27519714727685485,0.29247065905804537,0.29855617288598624,0.4474666666666666,0.31866666666666665,0.3054666666666666
10,0,0,0.25,0.25,0,0.36,0.2714830975596376,0.2610589359558725,0.2716696584808874,0.4675333333333331,0.3465333333333332,0.3407333333333333,0.28518353013931635,0.2529120203410986,0.2581190724356641,0.42546666666666666,0.3392666666666666,0.34946666666666665
10,0,0,0.25,0.25,0,0.42,0.28972864444545643,0.2555002064525371,0.27478564923986226,0.4496000000000002,0.3686,0.35240000000000005,0.27066953129432864,0.251653950847642,0.25420750277075915,0.4791333333333333,0.3555333333333334,0.34393333333333337
10,0,0,0.25,0.25,0,0.48,0.2797004434989392,0.27216054300625897,0.2808856028926092,0.4455999999999999,0.3462000000000001,0.3518000000000001,0.29231373473950995,0.2803462510810354,0.2755412316289931,0.4693333333333333,0.3719333333333333,0.4087333333333333
10,0,0,0.25,0.25,0,0.54,0.3050428850684182,0.28947551063912896,0.2875088439724623,0.4854666666666666,0.34346666666666664,0.3392666666666667,0.29568997484390525,0.29305326637299955,0.2903997582081306,0.4746666666666666,0.3910666666666666,0.3700666666666668
10,0,0,0.25,0.25,0,0.6,0.2679261771369926,0.26289963446324804,0.2598924883679485,0.4671333333333333,0.3533333333333333,0.3647333333333333,0.27813885247757597,0.254184308763575,0.2592187915221957,0.4732666666666667,0.3196666666666667,0.31846666666666673
10,0,0,0.25,0.25,0,0.6599999999999999,0.26736957294050473,0.2798351909063361,0.2832711586532716,0.4927333333333333,0.3503333333333333,0.3451333333333333,0.2838520502782369,0.2855247572591367,0.28952333711978545,0.4460000000000001,0.29999999999999993,0.29039999999999994
10,0,0,0.25,0.25,0,0.72,0.286138682686972,0.3126474004216209,0.30321650652169,0.4652666666666666,0.3136666666666667,0.32966666666666666,0.2845668353282044,0.311802829569834,0.2950413154516703,0.4610666666666667,0.2878666666666666,0.2750666666666666
10,0,0,0.25,0.25,0,0.78,0.2759729152291241,0.25091979124222763,0.2515217058716465,0.4780666666666667,0.35326666666666673,0.3584666666666667,0.29647615649740033,0.28712729937379944,0.2925938321937064,0.4585333333333335,0.30353333333333343,0.2845333333333335
10,0,0,0.25,0.25,0,0.84,0.2735615447251183,0.3398948421318068,0.3413028866739022,0.4993999999999999,0.3002,0.2902,0.2893681513323687,0.3004034237742138,0.3022748824089383,0.4562000000000001,0.3340000000000001,0.3568000000000001
10,0,0,0.25,0.25,0,0.8999999999999999,0.3190865545282813,0.3375227585119918,0.35346927728819594,0.4236666666666667,0.3350666666666666,0.3386666666666667,0.29386894053384943,0.31559542628815435,0.3116541902192587,0.4980000000000001,0.31760000000000005,0.29900000000000004
10,0,0,0.25,0.25,0,0.96,0.2983858936813292,0.3142647532745393,0.3113339580885332,0.4937999999999998,0.338,0.334,0.29405647259106016,0.2847162168490673,0.2877793164620825,0.4804666666666668,0.30726666666666674,0.30126666666666674
10,0,0,0.25,0.25,0,1.02,0.27091066828567845,0.2629073295315495,0.2679302625025659,0.4906666666666666,0.36586666666666656,0.3534666666666666,0.2884198107452279,0.31997805996737005,0.3064961586825312,0.5059999999999999,0.32359999999999994,0.3313999999999999
10,0,0,0.25,0.25,0,1.08,0.26787040852969635,0.2830986148547762,0.27840781025707506,0.5493333333333333,0.3235333333333334,0.3277333333333333,0.30911367039810433,0.28946086974583723,0.2857199424864421,0.4627333333333333,0.3101333333333333,0.3073333333333333
10,0,0,0.25,0.25,0,1.14,0.31035522821228384,0.29165883898821865,0.2940641631326733,0.4930666666666666,0.3304666666666666,0.3312666666666666,0.29248067265267796,0.2666826812589563,0.27208458678740083,0.5009333333333332,0.2969333333333333,0.3073333333333333
10,0,0,0.25,0.25,0,1.2,0.29634894452170085,0.3145949323120575,0.3161803627952908,0.4949333333333333,0.2775333333333333,0.2695333333333333,0.2900744515684611,0.2965525163721403,0.2951707096055465,0.4705333333333334,0.36293333333333344,0.3487333333333335
10,0,0,0.25,0.25,0,1.26,0.3114702365188405,0.2781316100245779,0.2841812180856276,0.4731333333333334,0.3085333333333333,0.3117333333333333,0.27377707921817385,0.27544026716616576,0.2640689574568638,0.4968666666666667,0.3658666666666667,0.37166666666666665
10,0,0,0.25,0.25,0,1.3199999999999998,0.292238866296542,0.296721152600848,0.2885052014552301,0.4663999999999999,0.29040000000000005,0.28180000000000005,0.3094130161043522,0.2791792318087123,0.2835436913446489,0.4595333333333334,0.3475333333333333,0.3467333333333333
10,0,0,0.25,0.25,0,1.38,0.2834709597316077,0.3258340241188684,0.3433017083504394,0.4912666666666668,0.30066666666666664,0.29966666666666664,0.28334326625053785,0.2875036614397942,0.2885168071281771,0.5019333333333333,0.3453333333333334,0.34253333333333336
10,0,0,0.25,0.25,0,1.44,0.2705069799718701,0.31037451307403724,0.30971837272316005,0.5131999999999999,0.3034000000000001,0.3100000000000001,0.29697680353877376,0.2874416907669824,0.2866749885078467,0.4723333333333332,0.2985333333333334,0.3147333333333334
10,0,0,0.25,0.25,0,1.5,0.2972518023749177,0.3275300781702959,0.3220534721284725,0.4670666666666666,0.31326666666666664,0.3282666666666667,0.3031714112093762,0.2931734043937924,0.3047126145695723,0.4462,0.3094000000000001,0.2984000000000001
10,0,0,0.25,0.25,0,1.56,0.29991333936819564,0.2855343441514885,0.2996490886250411,0.4668,0.34739999999999993,0.321,0.2926548187145306,0.26708454344797583,0.27400030095708056,0.4710666666666667,0.32886666666666664,0.3376666666666667
10,0,0,0.25,0.25,0,1.62,0.2773656937903445,0.30214728041786554,0.3010614592627912,0.518,0.2872,0.2966,0.2805534190232584,0.2931881889205405,0.2892909939741212,0.4918666666666667,0.2998666666666667,0.24886666666666665
10,0,0,0.25,0.25,0,1.68,0.2912274759793213,0.28489839903340025,0.275918785969209,0.4971333333333333,0.3965333333333333,0.3801333333333333,0.2923244722981998,0.2920186606011477,0.29508287362124297,0.4950666666666668,0.3532666666666667,0.3620666666666667
10,0,0,0.25,0.25,0,1.74,0.29883299084968784,0.25431229601331706,0.2524809122670397,0.4792000000000001,0.33279999999999993,0.3372,0.2955378656238458,0.2945481688355337,0.3077906778008313,0.4548,0.34539999999999993,0.358
10,0,0,0.25,0.25,0,1.7999999999999998,0.30225028058189435,0.3087404676987036,0.30552968338497805,0.4438666666666667,0.2938666666666666,0.2998666666666666,0.2769899321117022,0.29196756118765776,0.28840871693113906,0.5317333333333334,0.3037333333333333,0.3097333333333333
10,0,0,0.25,0.25,0,1.86,0.2918648377378181,0.2772357002380653,0.2809060229275993,0.5352666666666667,0.3706666666666667,0.3858666666666666,0.3108678837356139,0.30621491227984143,0.3030728262956501,0.4745999999999999,0.3612000000000001,0.3708000000000001
10,0,0,0.25,0.25,0,1.92,0.26991445309713835,0.2797649277959712,0.27473384326184397,0.5329999999999999,0.3174000000000001,0.3194000000000001,0.2851541377397224,0.29757825293968604,0.2900293738664861,0.5100000000000001,0.3112000000000001,0.3150000000000001
10,0,0,0.25,0.25,0,1.98,0.2698840534206819,0.274910778705669,0.29440092519278205,0.5197333333333332,0.3397333333333334,0.3517333333333334,0.3187215402440774,0.2858569049207977,0.2831810456974035,0.4845333333333334,0.3729333333333333,0.3707333333333333
10,0,0,0.25,0.25,0,2.04,0.30961892361911914,0.28803409392782425,0.2790075425038719,0.4783333333333333,0.3777333333333333,0.3699333333333333,0.2926834582653423,0.2887793317459528,0.2815912513578724,0.5172666666666668,0.3630666666666668,0.3708666666666668
10,0,0,0.25,0.25,0,2.1,0.2983987598197723,0.3085861372040302,0.2932922840378785,0.4545333333333335,0.29113333333333336,0.2881333333333334,0.2973589691607824,0.28579375827327824,0.28138876018755943,0.4920666666666664,0.2992666666666667,0.2924666666666667
10,0,0,0.25,0.25,0,2.16,0.2782000052051499,0.28952489757308525,0.2992463873440242,0.4789999999999999,0.35300000000000004,0.3412000000000001,0.2922812092706677,0.2880260011057985,0.2884533515331489,0.5217333333333335,0.3219333333333334,0.33393333333333336
10,0,0,0.25,0.25,0,2.22,0.2912378631356628,0.2923178376643733,0.2698937863586161,0.4763333333333335,0.3241333333333334,0.31373333333333336,0.29787005259491955,0.30197090895313144,0.3040435852636161,0.4901999999999999,0.3927999999999999,0.3645999999999999
10,0,0,0.25,0.25,0,2.28,0.3021467412963566,0.3248309088894832,0.33786736951820673,0.4536000000000001,0.3596000000000001,0.3378000000000001,0.3046616400403577,0.27503155523011746,0.2636111790789604,0.4878666666666666,0.3608666666666668,0.34866666666666674
10,0,0,0.25,0.25,0,2.34,0.2742624442581719,0.3039141901573719,0.3039141901573719,0.5211333333333333,0.3363333333333333,0.3363333333333333,0.3049936269465973,0.3139403646741753,0.31592983835838584,0.4980666666666666,0.3602666666666666,0.3672666666666667
10,0,0,0.25,0.25,0,2.4,0.28300956593511656,0.2784940890052238,0.2828402846557674,0.4887333333333332,0.3351333333333333,0.3643333333333333,0.2953567865671167,0.3038352974216005,0.32057658804586986,0.5062666666666665,0.32546666666666674,0.3152666666666667
10,0,0,0.25,0.25,0,2.46,0.2916546249438757,0.27874450835166603,0.28245564778694343,0.4968666666666665,0.32746666666666663,0.32226666666666665,0.2954700106038657,0.29417313241225385,0.2930220444590041,0.5274000000000001,0.3188,0.3091999999999999
10,0,0,0.25,0.25,0,2.52,0.3148038673640602,0.3083954073891477,0.2923035490367897,0.4828000000000002,0.33620000000000005,0.3296000000000001,0.3023628489956621,0.3163619684548936,0.3153445109410984,0.4458666666666667,0.3102666666666666,0.3198666666666666
10,0,0,0.25,0.25,0,2.58,0.27750030311751217,0.33534653955321125,0.3420876313446104,0.5007333333333333,0.2959333333333333,0.28393333333333337,0.27266417999715226,0.2960253426400097,0.2998141236716327,0.504,0.3078,0.3258
10,0,0,0.25,0.25,0,2.64,0.2783988766554606,0.29104583110271304,0.2857666141955891,0.5,0.30360000000000004,0.29540000000000005,0.32944338320367783,0.3301323305444555,0.30180535601287745,0.4582,0.3054000000000001,0.3366000000000001
10,0,0,0.25,0.25,0,2.7,0.306935734943505,0.28478558731374376,0.2730377331812726,0.4392666666666665,0.3616666666666665,0.35186666666666666,0.29899233945740883,0.2553479991773434,0.2550538815302846,0.4914,0.3756,0.3684000000000001
10,0,0,0.25,0.25,0,2.76,0.32542606409767955,0.31667149126575395,0.317117810272477,0.473,0.3462000000000001,0.3406,0.2863914193646432,0.3081435418745233,0.3042523028118073,0.498,0.3788,0.3710000000000001
10,0,0,0.25,0.25,0,2.82,0.2809884180838505,0.26986288270089104,0.2691906631969342,0.5084666666666667,0.3088666666666666,0.3000666666666666,0.305196937686763,0.28023191719273355,0.2774570633061017,0.5364666666666666,0.3562666666666668,0.3760666666666668
10,0,0,0.25,0.25,0,2.88,0.2806936878434651,0.2991124429573378,0.3047534184723057,0.5240666666666667,0.3456666666666667,0.3310666666666668,0.28847806143426197,0.2662616507407765,0.2621021720478885,0.4885333333333332,0.3093333333333333,0.2933333333333333
10,0,0,0.25,0.25,0,2.94,0.2920002412741799,0.25793585940461705,0.2713478837524566,0.5528666666666665,0.35906666666666665,0.3500666666666667,0.2536758150736509,0.3023177248775784,0.28263250290720937,0.5661333333333333,0.32733333333333337,0.3593333333333334
10,0,0,0.25,0.25,0,3.0,0.2743241408194544,0.3483534546651291,0.3522512566931102,0.54,0.3621999999999999,0.375,0.3330731899510521,0.3336442107309637,0.3397387997705005,0.4878,0.3412000000000001,0.3276000000000001
15,0,0,0.25,0.25,0,0.0,0.23836488423915375,0.2448446718735648,0.24397678710324106,0.3306666666666667,0.30926666666666663,0.3200666666666667,0.2467046766960185,0.23754184497869474,0.2388751783120281,0.3835333333333335,0.3329333333333334,0.3177333333333334
15,0,0,0.25,0.25,0,0.06,0.277389155134831,0.2781790955788976,0.2625759491151373,0.3739333333333335,0.34773333333333345,0.34573333333333345,0.24581466611217545,0.2518555385676853,0.24138689881718656,0.3858666666666666,0.3498666666666667,0.33686666666666665
15,0,0,0.25,0.25,0,0.12,0.27594835638784715,0.2662774737810545,0.27151257874247525,0.4496000000000001,0.3726000000000001,0.35540000000000016,0.2659033892616488,0.2524591847904321,0.24998729944827336,0.3804000000000001,0.29660000000000003,0.2804
15,0,0,0.25,0.25,0,0.18,0.2747168345878753,0.2418159026484208,0.239874621280648,0.4222000000000001,0.3174,0.325,0.2836297541053669,0.2718626764261716,0.265138220075659,0.4250666666666667,0.3286666666666667,0.35006666666666675
15,0,0,0.25,0.25,0,0.24,0.2845554290895157,0.28605754437551695,0.2750430958688417,0.4327333333333332,0.2965333333333334,0.3123333333333333,0.2833131739885289,0.3022270278622909,0.27289443674802605,0.5455999999999999,0.3526,0.3284
15,0,0,0.25,0.25,0,0.3,0.2642024239867713,0.2456587457249347,0.2490317413319483,0.5084666666666664,0.4004666666666665,0.39026666666666654,0.2841549025974536,0.29041675836709074,0.2902563305596041,0.4467333333333333,0.30553333333333343,0.3127333333333334
