m,mean_1,mean_2,var_1,var_2,mean_delta,var_delta,omni_precision_2_ks_2samp,omni_precision_2_mannwhitneyu,omni_precision_2_ttest_ind,omni_recall_2_ks_2samp,omni_recall_2_mannwhitneyu,omni_recall_2_ttest_ind,omni_precision_3_ks_2samp,omni_precision_3_mannwhitneyu,omni_precision_3_ttest_ind,omni_recall_3_ks_2samp,omni_recall_3_mannwhitneyu,omni_recall_3_ttest_ind,omni_precision_4_ks_2samp,omni_precision_4_mannwhitneyu,omni_precision_4_ttest_ind,omni_recall_4_ks_2samp,omni_recall_4_mannwhitneyu,omni_recall_4_ttest_ind,mase_precision_2_ks_2samp,mase_precision_2_mannwhitneyu,mase_precision_2_ttest_ind,mase_recall_2_ks_2samp,mase_recall_2_mannwhitneyu,mase_recall_2_ttest_ind,mase_precision_3_ks_2samp,mase_precision_3_mannwhitneyu,mase_precision_3_ttest_ind,mase_recall_3_ks_2samp,mase_recall_3_mannwhitneyu,mase_recall_3_ttest_ind,mase_precision_4_ks_2samp,mase_precision_4_mannwhitneyu,mase_precision_4_ttest_ind,mase_recall_4_ks_2samp,mase_recall_4_mannwhitneyu,mase_recall_4_ttest_ind
250,0,0,0.25,0.25,0.96,0,0.9464864864864865,0.8813844456701599,0.90138444567016,1.0,1.0,1.0,0.8524765328434887,0.7648367409455088,0.839901945271427,1.0,1.0,1.0,0.6505463200354924,0.5633880009827277,0.6284825729318214,1.0,1.0,1.0,0.7887755102040817,0.7487755102040816,0.7687755102040816,1.0,1.0,1.0,0.9340608165039158,0.8607391381822376,0.8848300472731466,1.0,1.0,1.0,0.7522969604105612,0.684754133149161,0.727307621502305,1.0,1.0,1.0
5,0,0,0.25,0.25,0.14,0,0.5259302185264112,0.49144401173503505,0.49527532916367356,0.8358666666666668,0.9139333333333335,0.9132000000000002,0.6691376066016113,0.5721882121529357,0.6198687582986926,0.8306666666666669,0.905466666666667,0.9045333333333337,0.6732789410110408,0.5937872215640098,0.6456663071901247,0.8028000000000003,0.8706666666666669,0.865266666666667,0.3047700943103674,0.2997174454547588,0.30532936401241806,0.7445333333333334,0.8748000000000001,0.8839333333333335,0.5178021733823874,0.46025527032484326,0.4892577734139326,0.8067999999999997,0.8595333333333335,0.8499333333333335,0.5348439719820821,0.4528140758804351,0.47446270051751616,0.7132666666666667,0.8491333333333335,0.8310666666666665
250,0,0,0.25,0.25,0.76,0,0.9394594594594594,0.93138444567016,0.9664864864864865,1.0,1.0,1.0,0.8581627470903012,0.7717744715437752,0.8427472822796296,1.0,1.0,1.0,0.6291217617093913,0.5728508538034329,0.6007384338412602,1.0,1.0,1.0,0.752750222750223,0.7462637362637365,0.7662637362637365,1.0,1.0,1.0,0.9318428506359541,0.8700416501803455,0.9395534149254656,1.0,1.0,1.0,0.7025251560897129,0.6365077846183615,0.7008663572077368,1.0,1.0,1.0
5,0,0,0.25,0.25,0.34,0,0.9529729729729729,0.8959459459459458,0.9564864864864865,1.0,1.0,1.0,0.9128395445134575,0.8284483446958533,0.8858391492935543,1.0,1.0,1.0,0.7457682937004662,0.6980048730938955,0.7572529629807488,0.9974666666666667,0.9974666666666667,0.9974666666666667,0.6859041384817303,0.6612023306116828,0.6994313918504527,0.9884000000000001,0.9958,0.9958,0.9030308315609886,0.8489178183217496,0.8986076635982768,0.9997333333333335,0.9997333333333335,0.9997333333333335,0.7379608727804944,0.6408616831953695,0.7009737724000863,0.9947333333333336,0.9954000000000002,0.9954000000000002
250,0,0,0.25,0.25,0.56,0,0.9764864864864865,0.9362824048538334,0.9629729729729729,1.0,1.0,1.0,0.945802015872388,0.8668632248201407,0.9660828931328729,1.0,1.0,1.0,0.6958441924949629,0.6323785939902558,0.6697931646326761,1.0,1.0,1.0,0.7885714285714287,0.7650579150579152,0.7785714285714288,1.0,1.0,1.0,0.9181339770600687,0.9055559041472268,0.9312563512441985,1.0,1.0,1.0,0.764684376552845,0.725772436200529,0.7724877685875149,0.9999333333333333,0.9999333333333333,0.9999333333333333
5,0,0,0.25,0.25,0.54,0,0.9594594594594595,0.905945945945946,0.9294594594594595,1.0,1.0,1.0,0.9407268170426064,0.8534839360318901,0.9042479197818072,1.0,1.0,1.0,0.7500993510699248,0.6574241370394519,0.7132625925623733,0.9993333333333334,0.9993333333333334,0.9993333333333334,0.716599807313222,0.6913276848230544,0.7048411983365679,0.9966666666666666,0.9989333333333333,0.9989333333333333,0.9392257818459191,0.879272939262204,0.909183453803591,0.9998666666666667,1.0,0.9999333333333333,0.7378960106931189,0.6537660475850248,0.7140256157917217,0.9992666666666666,0.9993333333333334,0.9993333333333334
250,0,0,0.25,0.25,0.36,0,0.9564864864864865,0.91138444567016,0.9764864864864865,1.0,1.0,1.0,0.9385242618741978,0.8772038399827184,0.9638926829268293,1.0,1.0,1.0,0.7029221081485008,0.6559825473789451,0.6974698720324208,1.0,1.0,1.0,0.8082604268318555,0.783158386015529,0.8282604268318555,1.0,1.0,1.0,0.948028871415278,0.8971252327672894,0.9725624089172475,1.0,1.0,1.0,0.7766190542072056,0.6892634971548616,0.7884763617571526,1.0,1.0,1.0
5,0,0,0.25,0.25,0.74,0,0.9364864864864865,0.9043574186431329,0.93138444567016,1.0,1.0,1.0,0.8876231047557522,0.8390080482647619,0.8763215690428138,1.0,1.0,1.0,0.7440729362708172,0.6518966839110993,0.7153076707323153,0.998,0.9993333333333334,0.9993333333333334,0.7299558742415887,0.6929288472145616,0.7199558742415887,1.0,1.0,1.0,0.8669927954555235,0.8282782088956633,0.8906939004248366,0.9999333333333333,1.0,1.0,0.807223566670173,0.7363731102309911,0.7887551309206926,0.9991333333333333,0.9996,0.9996
250,0,0,0.25,0.25,0.16,0,0.9259459459459458,0.8924324324324323,0.9529729729729729,1.0,1.0,1.0,0.9220294327320575,0.8580358898157762,0.9455556617295747,1.0,1.0,1.0,0.7843791302605839,0.7005865532769286,0.7529397545241902,0.9986666666666667,1.0,1.0,0.7548794879359665,0.7348794879359665,0.795420028476507,1.0,1.0,1.0,0.9295799790785902,0.798646171659303,0.9446937003992081,1.0,1.0,1.0,0.7610190861360112,0.7045752687348084,0.788377291239754,0.9997999999999999,0.9997999999999999,0.9997999999999999
5,0,0,0.25,0.25,0.9400000000000001,0,0.9748979591836735,0.9143574186431329,0.9378709321566464,1.0,1.0,1.0,0.9247960512846906,0.7802139476418174,0.8668386547083251,1.0,1.0,1.0,0.6600796376667568,0.5641483589975808,0.6384444646522432,0.9994,0.9994,0.9994,0.7488688367909149,0.7288688367909149,0.7388688367909149,0.9995999999999999,0.9995999999999999,0.9995999999999999,0.9385945613837161,0.852724906774264,0.8956533849131277,1.0,1.0,1.0,0.7972480555304995,0.7355174362189614,0.7708216859543721,0.9992666666666666,0.9996666666666667,0.9996666666666667
