m,mean_1,mean_2,var_1,var_2,mean_delta,var_delta,omni_precision_2_ks_2samp,omni_precision_2_mannwhitneyu,omni_precision_2_ttest_ind,omni_recall_2_ks_2samp,omni_recall_2_mannwhitneyu,omni_recall_2_ttest_ind,omni_precision_3_ks_2samp,omni_precision_3_mannwhitneyu,omni_precision_3_ttest_ind,omni_recall_3_ks_2samp,omni_recall_3_mannwhitneyu,omni_recall_3_ttest_ind,omni_precision_4_ks_2samp,omni_precision_4_mannwhitneyu,omni_precision_4_ttest_ind,omni_recall_4_ks_2samp,omni_recall_4_mannwhitneyu,omni_recall_4_ttest_ind,mase_precision_2_ks_2samp,mase_precision_2_mannwhitneyu,mase_precision_2_ttest_ind,mase_recall_2_ks_2samp,mase_recall_2_mannwhitneyu,mase_recall_2_ttest_ind,mase_precision_3_ks_2samp,mase_precision_3_mannwhitneyu,mase_precision_3_ttest_ind,mase_recall_3_ks_2samp,mase_recall_3_mannwhitneyu,mase_recall_3_ttest_ind,mase_precision_4_ks_2samp,mase_precision_4_mannwhitneyu,mase_precision_4_ttest_ind,mase_recall_4_ks_2samp,mase_recall_4_mannwhitneyu,mase_recall_4_ttest_ind
15,0,0,0.25,0.25,0.64,0,0.9664864864864865,0.8689189189189187,0.9259459459459458,1.0,1.0,1.0,0.9284119005555421,0.8149540446887238,0.8842434997596385,1.0,1.0,1.0,0.6809352075139792,0.6104103310994005,0.6796738836195193,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.7339643618641489,0.6599103078100949,0.6934238213236082,1.0,1.0,1.0,0.9243327968826288,0.8096947236157237,0.877506552661412,1.0,1.0,1.0,0.7674821534914261,0.6496900491210553,0.714789316868876,0.9990666666666668,0.9997333333333335,0.9997333333333335
240,0,0,0.25,0.25,0.14,0,0.9429729729729729,0.8759459459459458,0.9464864864864865,1.0,1.0,1.0,0.9086522937495336,0.867538006551095,0.9410038685257857,1.0,1.0,1.0,0.7478181587481321,0.7216310328257092,0.7539064958710826,0.9992666666666666,0.9992666666666666,0.9992666666666666,0.6688439459868033,0.6388439459868033,0.6588439459868033,0.9996,0.9996,0.9996,0.9206957701505357,0.8583403831470355,0.9279755816539165,1.0,1.0,1.0,0.763950940683334,0.6658184699745966,0.7887672128911575,0.9999333333333333,0.9999333333333333,0.9999333333333333
15,0,0,0.25,0.25,0.84,0,0.98,0.93,0.97,1.0,1.0,1.0,0.8451896790943558,0.7686305967880522,0.8461886262090812,1.0,1.0,1.0,0.620611129883098,0.5501448662725074,0.6112426822131786,0.9994000000000001,0.9984666666666668,0.9988666666666667,0.7393216045038707,0.6893216045038707,0.7293216045038707,0.9998,0.9998,0.9998,0.9292476765159692,0.8468527841948503,0.9211062916769377,1.0,1.0,1.0,0.7256296994048173,0.6581809475317904,0.7096324991374964,1.0,1.0,1.0
235,0,0,0.25,0.25,0.96,0,0.9529729729729729,0.8889189189189188,0.9629729729729729,1.0,1.0,1.0,0.8839242712471297,0.7670087280490133,0.8258142679143896,1.0,1.0,1.0,0.6898428689195125,0.564208263903437,0.6348768393582895,1.0,1.0,1.0,0.7264423607280751,0.6823883066740212,0.736442360728075,1.0,1.0,1.0,0.9555677707023374,0.8930848072387952,0.9508537062497459,1.0,1.0,1.0,0.7494765681259368,0.6868906331956082,0.757019921261854,1.0,1.0,1.0
20,0,0,0.25,0.25,0.02,0,0.05752527856642905,0.1141180555719706,0.09091970176369292,0.09526666666666667,0.23700000000000007,0.16926666666666665,0.09460193304389565,0.2152954067987455,0.15589666965011553,0.11086666666666666,0.21040000000000003,0.14013333333333333,0.14866927366221871,0.18505046609169618,0.1561191164167417,0.08446666666666668,0.15813333333333332,0.10019999999999998,0.06921608134916216,0.15633277416181948,0.10516258593470203,0.10373333333333332,0.22940000000000005,0.18046666666666666,0.13967480258009649,0.18104195212316798,0.1450301496054344,0.1308666666666667,0.2059333333333333,0.15013333333333334,0.15765271213757,0.20788490005849347,0.17481029913663942,0.09333333333333335,0.20426666666666665,0.14020000000000002
235,0,0,0.25,0.25,0.76,0,0.98,0.98,0.98,1.0,1.0,1.0,0.9002613430334889,0.8551146818974721,0.8878158704810136,1.0,1.0,1.0,0.6948158748092106,0.6287031459083825,0.6884274666149847,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.7536372356783141,0.7534177509187872,0.7536372356783141,1.0,1.0,1.0,0.9388310660549588,0.9029240093299339,0.9526360819167943,1.0,1.0,1.0,0.7918959477138885,0.7211349106312781,0.8095638700542197,1.0,1.0,1.0
20,0,0,0.25,0.25,0.22,0,0.8859459459459458,0.8808439051296193,0.9043574186431329,1.0,1.0,1.0,0.8400156999248446,0.8380416002453507,0.900158514433705,1.0,1.0,1.0,0.7602967821281089,0.6980673857825441,0.7707643613472253,0.9974666666666667,0.9974666666666667,0.9974666666666667,0.6103679369488625,0.6052658961325359,0.6152658961325359,0.9967333333333334,0.9967333333333334,0.9967333333333334,0.881122800230759,0.8313483058764382,0.8792055136757506,0.9988666666666666,1.0,0.9997999999999999,0.7514457342901905,0.698762983193051,0.7827599920546404,0.9974,0.9976666666666667,0.9976666666666667
235,0,0,0.25,0.25,0.56,0,0.97,0.9348979591836735,0.97,1.0,1.0,1.0,0.9447743950039031,0.837388309410921,0.908762348555452,1.0,1.0,1.0,0.697615438468702,0.6292112929520461,0.6847439660337941,1.0,1.0,1.0,0.740786460925834,0.7056844201095075,0.740786460925834,1.0,1.0,1.0,0.9366639516436333,0.8955780511040061,0.9427429054405551,1.0,1.0,1.0,0.7605064541357838,0.7122094746892113,0.7717517556130778,0.9999333333333333,0.9999333333333333,0.9999333333333333
20,0,0,0.25,0.25,0.42,0,0.9494594594594594,0.9143574186431329,0.9394594594594594,1.0,1.0,1.0,0.953658669625686,0.8878582792375895,0.9227284422304975,1.0,1.0,1.0,0.7302905254516869,0.6907251067472052,0.7131978992808169,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.7083089610267312,0.6847954475132176,0.6983089610267312,1.0,1.0,1.0,0.9411882686597016,0.8523914435367981,0.9001302166110176,0.9999333333333333,1.0,1.0,0.7336685041071458,0.6474508126907935,0.7059573700390667,0.9986000000000002,0.9986000000000002,0.9996
235,0,0,0.25,0.25,0.36,0,0.9178709321566464,0.8778709321566464,0.9164864864864865,1.0,1.0,1.0,0.9378731194248435,0.8752065901617355,0.9233658170914542,1.0,1.0,1.0,0.7188182866824004,0.667403191671583,0.7067270136944208,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.6811362382790955,0.6611362382790955,0.6997517926089355,1.0,1.0,1.0,0.9258745316308341,0.8425169082108206,0.900110227394043,1.0,1.0,1.0,0.7778060024332877,0.6655274060711989,0.7450411836719275,0.9997999999999999,0.9997999999999999,0.9997999999999999
20,0,0,0.25,0.25,0.62,0,0.9124324324324323,0.8213513513513511,0.8854054054054052,1.0,1.0,1.0,0.9290595238095238,0.8320583082392463,0.8957639430878559,1.0,1.0,1.0,0.6800204825632808,0.6095581261909762,0.6508966852761069,1.0,1.0,1.0,0.6474874613578934,0.6069469208173528,0.6339739478443798,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.8924235694532847,0.851871474952558,0.9229670925275875,1.0,1.0,1.0,0.7673392068383644,0.690360315568972,0.7419495233998069,0.9996,0.9996,0.9996
235,0,0,0.25,0.25,0.16,0,0.9259459459459459,0.8754054054054053,0.9359459459459459,1.0,1.0,1.0,0.8985145025911817,0.8673280306374462,0.9447876601300593,1.0,1.0,1.0,0.7700518078092802,0.7149040674911029,0.7800152238924133,1.0,1.0,1.0,0.7213403199117486,0.670799779371208,0.7178268063982352,1.0,1.0,1.0,0.9208758441883411,0.8418646329923736,0.9179180206386088,1.0,1.0,1.0,0.7648441962097471,0.7016726260519783,0.75483563109833,1.0,1.0,1.0
20,0,0,0.25,0.25,0.8200000000000001,0,0.9594594594594593,0.9294594594594594,1.0,1.0,1.0,1.0,0.8978101207972152,0.8286328534130515,0.8836620515151747,1.0,1.0,1.0,0.6446345340142762,0.5772780471869132,0.6467950128296664,1.0,1.0,1.0,0.6860341974627692,0.666034197462769,0.7130612244897963,1.0,1.0,1.0,0.9606693046919164,0.9154115204338333,0.9661078839842189,1.0,1.0,1.0,0.7748558453832121,0.7114791900257713,0.795041888533721,0.9998,0.9998,0.9998
230,0,0,0.25,0.25,0.98,0,0.9464864864864865,0.9094594594594594,0.9429729729729729,1.0,1.0,1.0,0.8948254792697089,0.7842562328102158,0.8978080765199055,1.0,1.0,1.0,0.6979809167233206,0.6059618294740207,0.6367386512188498,1.0,1.0,1.0,0.7399558742415886,0.7299558742415886,0.7499558742415886,1.0,1.0,1.0,0.9181162678936462,0.8703886092552371,0.9466153824820102,1.0,1.0,1.0,0.7317682525429112,0.675641077327473,0.7595676460956586,0.9999333333333333,0.9999333333333333,0.9999333333333333
25,0,0,0.25,0.25,0.0,0,0.04102763551310063,0.05825148596336401,0.02550915750915751,0.06539999999999999,0.10339999999999999,0.031400000000000004,0.04321395619875461,0.11394925437189682,0.08348591685620547,0.03726666666666666,0.11173333333333334,0.0762,0.08778310835581735,0.14811310651458537,0.10115482874622396,0.06326666666666667,0.07386666666666666,0.043133333333333336,0.07778590867789008,0.09805217371583812,0.06123701204035079,0.1209333333333333,0.15459999999999996,0.0978,0.09783734530185091,0.163679711428344,0.10129604674891896,0.08593333333333332,0.16326666666666664,0.11166666666666666,0.13525300646111357,0.153966165339941,0.08579293712949126,0.08499999999999998,0.12140000000000001,0.06280000000000001
230,0,0,0.25,0.25,0.78,0,0.9664864864864865,0.9329729729729729,0.9664864864864865,1.0,1.0,1.0,0.9015545560174715,0.8419167569649297,0.8945572094645695,1.0,1.0,1.0,0.6666940439202196,0.5967798142501787,0.64646880952598,1.0,1.0,1.0,0.7550579150579152,0.7215444015444017,0.7550579150579152,1.0,1.0,1.0,0.9360251584503666,0.8800568908037587,0.9552765619226014,1.0,1.0,1.0,0.7178554194259328,0.6670754564629278,0.7267691360832234,1.0,1.0,1.0
