m,mean_1,mean_2,var_1,var_2,omni_correct_nodes_1_2,omni_correct_nodes_2_2,omni_correct_nodes_1_4,omni_correct_nodes_2_4,omni_correct_nodes_1_6,omni_correct_nodes_2_6,omni_correct_nodes_1_8,omni_correct_nodes_2_8,omni_correct_nodes_1_10,omni_correct_nodes_2_10,omni_ari_2,omni_ari_4,omni_ari_6,omni_ari_8,omni_ari_10,mase_correct_nodes_1_2,mase_correct_nodes_2_2,mase_correct_nodes_1_4,mase_correct_nodes_2_4,mase_correct_nodes_1_6,mase_correct_nodes_2_6,mase_correct_nodes_1_8,mase_correct_nodes_2_8,mase_correct_nodes_1_10,mase_correct_nodes_2_10,mase_ari_2,mase_ari_4,mase_ari_6,mase_ari_8,mase_ari_10
5,0,0,0.5,1.0,0.7208000000000001,0.7040000000000001,0.484,0.43759999999999993,0.3928000000000001,0.3264000000000001,0.31679999999999997,0.26879999999999993,0.27040000000000003,0.2144000000000001,0.00680630615024823,0.004185753396818797,-0.00040065586333778714,0.0020107535107473607,0.004305774967893865,0.7520000000000002,0.716,0.5119999999999999,0.4376,0.4104,0.35120000000000007,0.32319999999999993,0.27279999999999993,0.27759999999999996,0.22320000000000004,0.006588537523409082,0.009365591503101754,0.005044435967559978,0.005022236081819008,0.0048214702989707765
5,0,0,0.5,1.05,0.7048000000000002,0.6831999999999999,0.47040000000000015,0.4456,0.3856,0.3344,0.32239999999999996,0.2688,0.264,0.2272,-0.0010680843982427313,-0.00042214812612394984,0.001465034623643985,-0.0004917871485651543,-0.0013463257974641154,0.7487999999999999,0.6840000000000002,0.5087999999999999,0.45599999999999996,0.4071999999999999,0.3592,0.33600000000000013,0.29040000000000005,0.312,0.24959999999999996,0.010850178258839258,0.010586848239765507,0.005184440088950419,0.0072128867481692505,0.011967298438985394
5,0,0,0.5,1.1,0.7232000000000002,0.6784,0.4760000000000001,0.4352,0.392,0.32799999999999996,0.316,0.26959999999999995,0.264,0.2296,-0.0005662234591406502,-0.0011501702731655577,0.0015910563488144033,0.006346053045945293,0.0013386452118859331,0.7600000000000001,0.7167999999999999,0.4456,0.4024000000000001,0.3583999999999999,0.3296,0.31999999999999995,0.27999999999999997,0.26880000000000004,0.22960000000000008,0.0027736434131512655,-0.0014405884887154932,0.0003717645077055508,0.003973624339348502,0.00496566485185448
5,0,0,0.5,1.15,0.7375999999999999,0.7056000000000001,0.4992000000000001,0.43119999999999997,0.41359999999999997,0.33120000000000005,0.3472,0.272,0.2871999999999999,0.2352,-0.002408001802173805,0.0012756048791821106,0.001840578327989526,0.002876522386323625,0.0023455274264655044,0.7568000000000003,0.6976,0.5328,0.4464000000000001,0.4104,0.3471999999999999,0.3344,0.276,0.27680000000000005,0.23200000000000004,0.010932830815752151,0.004068838345583038,0.007406637295196273,0.004994231454110376,0.003493871632824025
5,0,0,0.5,1.2000000000000002,0.7592,0.6984,0.4967999999999999,0.4448,0.38959999999999995,0.31999999999999995,0.3320000000000001,0.27680000000000005,0.2616,0.22159999999999996,0.0007924444660219397,0.00011467813679496278,0.0048639124328199446,0.00443704373552262,0.003496510827186726,0.7160000000000001,0.6656,0.532,0.4472,0.42239999999999994,0.3248,0.33519999999999994,0.2552,0.2951999999999999,0.22639999999999993,0.012469164987203183,0.007040240144486477,0.008321200105053205,0.014160870598079554,0.010798907594044536
5,0,0,0.5,1.25,0.7128000000000001,0.6776000000000001,0.5064000000000001,0.42399999999999993,0.41200000000000003,0.3184,0.33360000000000006,0.25680000000000003,0.28319999999999995,0.22959999999999997,0.00688266667473006,0.01189815098578571,0.010028389511739105,0.006772575725288274,0.005297778179505507,0.7344000000000002,0.7,0.508,0.42719999999999997,0.4096000000000001,0.3344,0.33440000000000003,0.29040000000000005,0.2848,0.23520000000000002,0.0037153963993040175,0.005650901423324803,0.008127464105189835,0.004580525569695934,0.0025680857334255437
5,0,0,0.5,1.3,0.7480000000000001,0.6984000000000001,0.5112000000000002,0.4328000000000001,0.39840000000000003,0.31359999999999993,0.32239999999999996,0.24720000000000003,0.26640000000000014,0.2224,0.0007173504220580533,0.00413448802655894,0.0016259716935656107,0.0010843411742632702,0.003029928789992485,0.7223999999999999,0.6808000000000001,0.5192,0.41359999999999997,0.4144,0.31599999999999995,0.3416,0.26799999999999996,0.30560000000000004,0.23440000000000005,0.009174699400854153,0.012758543717007562,0.01572129607768602,0.01130987295731468,0.01071021349471584
5,0,0,0.5,1.35,0.7152000000000003,0.6760000000000003,0.5272000000000001,0.4383999999999999,0.4071999999999999,0.32400000000000007,0.31839999999999996,0.26559999999999995,0.2784,0.23440000000000003,-9.773448245906855e-06,0.00630559238245655,0.006472437240595561,0.004226545832497247,0.009966992257383695,0.7208000000000001,0.6864000000000001,0.5216000000000001,0.43359999999999993,0.40320000000000006,0.3319999999999999,0.348,0.2647999999999999,0.2832,0.2296,-0.003210637308810274,0.005100074957712405,0.004471496436443794,0.007465207939949141,0.0061732636301241196
5,0,0,0.5,1.4,0.7520000000000003,0.7040000000000001,0.52,0.42400000000000004,0.3944,0.31679999999999997,0.348,0.2712,0.2912,0.24159999999999995,0.003964997790870552,0.009055208795601847,0.005895175018417703,0.014276964394766995,0.00784341167967105,0.7344000000000003,0.6920000000000002,0.5064,0.4224000000000001,0.4072,0.32319999999999993,0.3488,0.26080000000000003,0.29840000000000005,0.22719999999999999,0.00622643487282731,0.010082908730527185,0.01580144080979128,0.010270586824329004,0.009461280232630114
5,0,0,0.5,1.4500000000000002,0.6976,0.6632000000000001,0.5328,0.44000000000000006,0.39199999999999996,0.3239999999999999,0.32719999999999994,0.26559999999999995,0.2896,0.2232,0.008379791643103455,0.012104749032892248,0.010660390213584517,0.005752460060213586,0.005831521759413886,0.7328,0.6856000000000003,0.5064000000000001,0.44640000000000013,0.4144,0.32319999999999993,0.3448,0.2648,0.29679999999999995,0.2288,0.0030009282723586616,0.0053239231941297,0.009628583814693389,0.010529098332736266,0.009114428268305094
5,0,0,0.5,1.5,0.7384000000000001,0.6496,0.4936000000000002,0.4456,0.3920000000000002,0.33599999999999997,0.3208,0.2776,0.2935999999999999,0.24000000000000005,0.01024968874356782,0.012568635196069823,0.007067638915752302,0.01532842492666441,0.011285759730802987,0.7296000000000004,0.6816000000000002,0.5456,0.4568,0.38879999999999987,0.31999999999999995,0.344,0.2728,0.29359999999999997,0.23359999999999995,0.006274261562787476,0.012776822044927867,0.008000829715063391,0.01316287529078402,0.010103364221081068
5,0,0,0.5,1.55,0.7400000000000003,0.6784000000000002,0.5048,0.42480000000000007,0.40559999999999996,0.3288,0.33279999999999993,0.26080000000000003,0.29279999999999995,0.22640000000000002,0.004673342418428584,0.004714131886461858,0.010269729339050754,0.004835043447876333,0.006913099422904942,0.7304,0.6607999999999999,0.5152000000000001,0.40800000000000003,0.4208000000000001,0.3256000000000001,0.33759999999999996,0.2607999999999999,0.3016,0.21600000000000005,0.009371683647937,0.011057201388867654,0.015816281752299904,0.0073372868704380135,0.012950834487012024
5,0,0,0.5,1.6,0.7440000000000003,0.6912000000000001,0.4879999999999999,0.40639999999999993,0.4023999999999999,0.32239999999999996,0.34240000000000004,0.2511999999999999,0.29040000000000005,0.21840000000000004,0.0034951721250754443,0.002112194020627922,0.007923301806224517,0.008813973147647891,0.007689629744474361,0.7424000000000001,0.6879999999999998,0.5272000000000001,0.41840000000000005,0.4231999999999999,0.32799999999999996,0.33120000000000005,0.2735999999999999,0.2976000000000001,0.22640000000000002,0.008987267406291686,0.012994601389801337,0.013137619805889065,0.009568881125038096,0.01072824798819417
5,0,0,0.5,1.6500000000000001,0.7232000000000002,0.6896000000000001,0.5032000000000001,0.4232000000000001,0.4303999999999999,0.34159999999999996,0.36160000000000003,0.26959999999999995,0.2968,0.2328,0.00014862695088763587,0.0063979463326169885,0.012568687462500578,0.01513620215007767,0.01343277976294568,0.7440000000000003,0.6776000000000002,0.5087999999999999,0.42320000000000013,0.42880000000000007,0.3175999999999999,0.35200000000000004,0.2728,0.30000000000000004,0.21840000000000004,0.011393982200986414,0.0013374657194086114,0.011105217615830151,0.006897459781212348,0.008781374016182284
5,0,0,0.5,1.7000000000000002,0.7584000000000002,0.6952000000000003,0.5216000000000001,0.41680000000000006,0.41200000000000003,0.32799999999999996,0.3256,0.26959999999999995,0.32480000000000003,0.22800000000000004,0.011228048764638511,0.013351778451700779,0.010450379681568162,0.006807597256739134,0.009262264764878654,0.7496000000000004,0.6928000000000003,0.5007999999999999,0.44799999999999995,0.41759999999999997,0.3248,0.34320000000000006,0.24960000000000007,0.2927999999999999,0.22080000000000005,0.0022880337245443274,0.006240065809214268,0.005461776044362337,0.006289914079606903,0.009025175427410385
5,0,0,0.5,1.75,0.7368000000000003,0.6880000000000002,0.5144,0.42879999999999996,0.4064,0.32160000000000005,0.31199999999999994,0.2624,0.28319999999999995,0.22880000000000003,0.008199620594866423,0.01153259251000585,0.012816042916611012,0.009753556226804981,0.01065052926474389,0.7536000000000002,0.7111999999999999,0.5247999999999999,0.4407999999999999,0.4272000000000001,0.33440000000000003,0.3575999999999999,0.25999999999999995,0.308,0.2144,0.008023702508650954,0.0089353016265668,0.005002855286288821,0.01195369245579142,0.008286188502257753
5,0,0,0.5,1.8,0.7367999999999999,0.6848000000000002,0.4984,0.4256000000000001,0.4103999999999999,0.3135999999999999,0.3271999999999998,0.2648,0.284,0.21760000000000002,0.004940084747511676,0.0077339706240917745,0.009357251387578565,0.009054927084903233,0.008168812349815755,0.7016000000000001,0.6496,0.5048000000000001,0.43440000000000006,0.39520000000000005,0.31679999999999997,0.33680000000000004,0.26239999999999997,0.31040000000000006,0.21680000000000002,0.008173234115517436,0.0026497997272295366,0.0029918239795454393,0.00496018677097939,0.006180871873469991
5,0,0,0.5,1.85,0.7168000000000002,0.6576000000000001,0.5296,0.44240000000000007,0.4128,0.3176,0.3600000000000001,0.2528000000000001,0.28559999999999997,0.2064,0.007918365418417096,0.011539607230782583,0.009939550855328499,0.011714492958275194,0.00627420193273641,0.7984,0.6976,0.5792,0.46959999999999985,0.45199999999999996,0.32799999999999996,0.37200000000000005,0.26879999999999993,0.3288,0.22640000000000002,0.01735844116181728,0.013901048603265142,0.016211717860650243,0.015224894360642782,0.014215235129020754
5,0,0,0.5,1.9000000000000001,0.7224000000000003,0.6728000000000003,0.5368000000000002,0.4200000000000001,0.43599999999999994,0.3239999999999999,0.33759999999999996,0.264,0.2872,0.22960000000000005,0.004775449455942333,0.011952463980432575,0.016856832541832442,0.013449133407237902,0.010531463292264651,0.7664000000000002,0.7200000000000003,0.5472000000000001,0.4336,0.4455999999999999,0.316,0.352,0.2576,0.2919999999999999,0.22640000000000005,0.01091931652101729,0.013354877529445421,0.02050269913319014,0.017026697976972493,0.013932117677854674
5,0,0,0.5,1.9500000000000002,0.7512000000000002,0.6664,0.5256000000000001,0.42640000000000006,0.4144,0.31040000000000006,0.34239999999999987,0.2648000000000001,0.28479999999999994,0.22080000000000005,0.005734212079798494,0.011549695226108487,0.014874312698722336,0.014080037721931284,0.008277193977880293,0.7776000000000005,0.7104000000000003,0.5024,0.41839999999999994,0.4271999999999999,0.3256000000000001,0.34080000000000005,0.25599999999999995,0.28400000000000003,0.2288,0.01099398783449292,0.011159096343670507,0.010370540120474255,0.01403499515670944,0.010569128071754414
5,0,0,0.5,2.0,0.7096000000000001,0.6416,0.5207999999999999,0.4376000000000001,0.4008,0.32960000000000006,0.3408,0.2624,0.29999999999999993,0.22319999999999995,0.008590428999857678,0.013298529992111851,0.005948969930198109,0.0116179439741102,0.008546271817740014,0.7240000000000002,0.6728000000000001,0.5176,0.45280000000000004,0.43359999999999993,0.3320000000000002,0.34559999999999996,0.26799999999999996,0.3096,0.23200000000000004,0.014740896252935792,0.013576791708784619,0.021338039443665108,0.02313744963105947,0.016164453213671402
5,0,0,0.5,2.05,0.7096000000000001,0.6472,0.5072,0.43920000000000003,0.41119999999999995,0.32000000000000006,0.32719999999999994,0.2592,0.28239999999999993,0.22719999999999999,0.011470393675703827,0.005670861998318832,0.01214470114747494,0.010989682966711491,0.010412855461961046,0.7472000000000004,0.6752000000000001,0.5287999999999997,0.45360000000000006,0.4311999999999999,0.3184,0.3416,0.26959999999999995,0.2856000000000001,0.23120000000000013,0.015786343487804378,0.006299158540565211,0.014342838120492633,0.0067768490695681895,0.00793537837312893
5,0,0,0.5,2.1,0.7584000000000002,0.7216000000000004,0.5064000000000001,0.4320000000000001,0.40879999999999994,0.33440000000000003,0.3392,0.27679999999999993,0.30079999999999996,0.23519999999999996,0.007505378398671978,0.010688460196181854,0.011825797102639013,0.015141573465112365,0.012260520729573912,0.7440000000000003,0.6824000000000003,0.5432,0.4608,0.4367999999999999,0.3263999999999999,0.3736,0.2656,0.32159999999999994,0.21600000000000003,0.009409860804169721,0.0128797629652479,0.019192146153887552,0.014850561895991566,0.016738127050590537
5,0,0,0.5,2.1500000000000004,0.7800000000000002,0.6903999999999998,0.5208000000000002,0.4352,0.41840000000000005,0.34240000000000004,0.3384,0.27599999999999997,0.29519999999999996,0.22080000000000002,0.01029489752078424,0.0030902872319116662,0.0035609422793104833,0.0027671560055314345,0.004632814709287601,0.7624000000000002,0.6696,0.5376,0.44079999999999997,0.4424,0.3192,0.3679999999999999,0.2576,0.2992,0.22240000000000001,0.009141606944101262,0.012492548819831632,0.01801251469349949,0.015338519575521839,0.010253796423596084
5,0,0,0.5,2.2,0.7327999999999999,0.6744,0.5024000000000001,0.4328,0.40880000000000005,0.31679999999999997,0.3288000000000001,0.264,0.27520000000000006,0.21599999999999997,0.009339211792891247,0.00716386995751328,0.008833798210477401,0.014024743627733413,0.008253135238141668,0.7112,0.6736000000000003,0.5311999999999999,0.43599999999999994,0.42639999999999995,0.324,0.3471999999999999,0.2704,0.2879999999999999,0.23120000000000002,0.007226796076710848,0.007434656401925749,0.009008198958974012,0.006586851080290652,0.007592898435493607
5,0,0,0.5,2.25,0.7128,0.6832,0.56,0.4272000000000001,0.42959999999999987,0.348,0.3488,0.2735999999999999,0.30560000000000004,0.22719999999999999,0.0014198367852653964,0.01647732312807773,0.010945367562560869,0.014441562678988948,0.011918504981276294,0.7440000000000004,0.7040000000000003,0.5288,0.44239999999999996,0.4096000000000001,0.31519999999999987,0.3696,0.264,0.31359999999999993,0.23440000000000003,0.01151462917761336,0.015822190358347497,0.01524103838904247,0.015010357320596896,0.012743398204394402
5,0,0,0.5,2.3,0.7256000000000001,0.6752000000000001,0.5376000000000001,0.4280000000000001,0.4016,0.31600000000000006,0.35279999999999995,0.26960000000000006,0.2943999999999999,0.2184,0.008979690818058921,0.01075264927318684,0.006073973146468489,0.00495394485436971,0.003286056386726066,0.7368000000000002,0.7136,0.5695999999999999,0.4736000000000001,0.43280000000000013,0.3272,0.35359999999999997,0.26959999999999995,0.29760000000000003,0.22880000000000003,0.00870919775593874,0.01280740317302555,0.01565010609339983,0.01558757062683472,0.013641807947589273
5,0,0,0.5,2.35,0.7344000000000002,0.6816000000000001,0.5392,0.44079999999999997,0.40480000000000005,0.3144,0.3456,0.2552,0.3103999999999999,0.22959999999999997,0.005112208797483898,0.01776156584178705,0.013847499630101146,0.018143934681046706,0.0157793180035828,0.7296000000000004,0.6407999999999998,0.5576000000000001,0.4159999999999999,0.42639999999999995,0.324,0.35599999999999987,0.25919999999999993,0.3032,0.22560000000000002,0.019307568411745423,0.015899840286741858,0.009945442603104636,0.011449258041734477,0.012276835652698478
5,0,0,0.5,2.4000000000000004,0.7272000000000002,0.6896000000000002,0.5184,0.44,0.42640000000000006,0.34480000000000005,0.3375999999999999,0.268,0.2872,0.23680000000000007,0.00964554302504331,0.007443328572456564,0.017307586433064456,0.009398474597660121,0.008767154393732742,0.7656000000000002,0.6800000000000002,0.5584,0.43360000000000004,0.4472,0.32799999999999996,0.3392,0.27679999999999993,0.29040000000000005,0.22640000000000002,0.028049669380652956,0.01668584076385916,0.01046900420161021,0.01159075539244602,0.009476048480344194
5,0,0,0.5,2.45,0.7176,0.6664,0.5055999999999998,0.4423999999999999,0.4063999999999999,0.3303999999999999,0.32400000000000007,0.256,0.29119999999999996,0.22399999999999998,0.0023279109220881934,0.006737862504760509,0.008987647533447926,0.00609017399245683,0.008926933265981611,0.7624000000000002,0.6736,0.5792,0.42480000000000007,0.4784000000000001,0.3176000000000001,0.38079999999999997,0.24959999999999996,0.3208,0.21040000000000003,0.026927689188661858,0.021654432301230885,0.025731536505962556,0.02264209659599021,0.017261750364337337
5,0,0,0.5,2.5,0.7536000000000002,0.6736000000000001,0.5312,0.4264,0.38960000000000006,0.3056,0.33519999999999994,0.2528,0.30319999999999997,0.21280000000000002,0.011091307778088387,0.005664628687544021,0.010633151042171355,0.008551536391531646,0.011909583359037976,0.7792000000000001,0.7144000000000004,0.5784,0.4432,0.46,0.31679999999999997,0.3776,0.2664,0.32799999999999996,0.23360000000000003,0.01556858487408438,0.011857223523591857,0.017913202462026673,0.01748155895611484,0.011759276490951624
5,0,0,0.5,2.5500000000000003,0.7288000000000002,0.6896000000000002,0.5191999999999998,0.4256,0.4328,0.3472,0.33360000000000006,0.2736,0.3112,0.22879999999999992,0.011206898007010198,0.007980311840715138,0.010068166034200562,0.00730682316710014,0.013820423179806529,0.7592000000000003,0.6856000000000003,0.5439999999999998,0.4352,0.4576000000000001,0.30720000000000003,0.3768,0.2504,0.3048,0.22320000000000007,0.02286225754870841,0.013426147549433241,0.022858811760078108,0.019405596783247644,0.016521297102257578
5,0,0,0.5,2.6,0.7552000000000002,0.6928000000000003,0.5528000000000002,0.44160000000000005,0.44800000000000006,0.33679999999999993,0.35359999999999986,0.252,0.32160000000000005,0.22800000000000004,0.009694816655551443,0.01654275975511078,0.020150048923604866,0.018063035264397866,0.01595460662433866,0.8168000000000003,0.7168000000000002,0.5432,0.43120000000000014,0.4592000000000001,0.31920000000000004,0.36479999999999996,0.2607999999999999,0.3143999999999999,0.22959999999999994,0.01866925805356825,0.020875733006080602,0.025716494640045835,0.02282025950551652,0.019339670061253353
5,0,0,0.5,2.65,0.7560000000000006,0.7000000000000002,0.5464,0.4520000000000002,0.41759999999999997,0.324,0.3631999999999999,0.2799999999999999,0.3064,0.23360000000000003,0.002879538599410012,0.012483009699000132,0.013569485511163033,0.01379547211365201,0.013880281123988376,0.7608000000000001,0.6832000000000003,0.5312,0.4256,0.4368,0.33520000000000005,0.33279999999999993,0.2728,0.3072,0.2232,0.01204809745966662,0.022385290521032976,0.013374272278644302,0.015206701565032643,0.01351358382036539
5,0,0,0.5,2.7,0.7560000000000006,0.6872000000000001,0.5328,0.4328000000000001,0.4207999999999999,0.32,0.3528,0.2568000000000001,0.29839999999999994,0.21840000000000007,0.008410071038159108,0.01342107839937794,0.013978339052589175,0.01075549297530307,0.012407801088259856,0.7432000000000002,0.6728000000000003,0.5496000000000001,0.41999999999999993,0.44720000000000004,0.3208,0.3575999999999999,0.2592,0.31520000000000004,0.22160000000000007,0.02038365052651565,0.02092048074507079,0.020167801138392262,0.017023893940093137,0.013884855640381293
5,0,0,0.5,2.75,0.7424000000000005,0.6664,0.5536,0.43359999999999993,0.4512000000000001,0.33279999999999993,0.3607999999999998,0.2584,0.3136,0.22959999999999997,0.011778658422458878,0.019319874743068007,0.02204118263034029,0.017726340086128695,0.017854963127383935,0.7424000000000003,0.6552,0.5424,0.42479999999999996,0.4456,0.3336,0.3648,0.26960000000000006,0.31759999999999994,0.2144,0.015629182778659146,0.020222328394711372,0.024640328606138056,0.021170182671420807,0.022261255623823605
5,0,0,0.5,2.8000000000000003,0.7664,0.7184000000000001,0.5207999999999999,0.4360000000000001,0.4216,0.3303999999999999,0.3488,0.26560000000000006,0.30879999999999996,0.2224,0.005995570025680048,0.011970615051443827,0.011539288228136362,0.010774213042901975,0.010402009756853983,0.7392,0.6872000000000001,0.5671999999999998,0.45280000000000015,0.4456,0.3439999999999999,0.3488,0.2648,0.30479999999999996,0.23359999999999992,0.011543181432344927,0.024693715862460053,0.02520080289478487,0.013158786009219721,0.014980653513112584
5,0,0,0.5,2.85,0.7080000000000003,0.6944,0.528,0.43119999999999997,0.44160000000000005,0.3120000000000001,0.3608,0.2568,0.30719999999999986,0.22640000000000005,0.0037282922154427134,0.013748760180064705,0.018008003305844452,0.021548855440654987,0.018572183825336704,0.7536000000000002,0.7071999999999999,0.56,0.4616000000000002,0.44,0.3392000000000001,0.3576,0.272,0.32000000000000006,0.22080000000000005,0.019386338379869927,0.01994614177302865,0.016983594300598776,0.0163368374448599,0.019014264773046363
5,0,0,0.5,2.9000000000000004,0.7400000000000004,0.7040000000000001,0.49759999999999993,0.43119999999999997,0.4064000000000001,0.31439999999999996,0.3495999999999999,0.2656,0.2832,0.21520000000000003,0.009294157375317242,0.008153016851041665,0.007550271439625083,0.010834413487525061,0.0070107399729512285,0.7208000000000002,0.6784,0.528,0.4167999999999998,0.4416,0.3159999999999999,0.34159999999999996,0.2592,0.3128,0.22399999999999998,0.012782771139583642,0.011387543302304053,0.016492053947819295,0.014042509679496374,0.01177123371704299
5,0,0,0.5,2.95,0.7288000000000001,0.6752000000000001,0.5320000000000001,0.45280000000000015,0.4223999999999999,0.32480000000000003,0.3607999999999999,0.2856,0.31120000000000003,0.22719999999999999,0.0030745075077238445,0.006403727845175109,0.010767338154778936,0.011690796583962224,0.013359439455534609,0.7376,0.6632000000000003,0.5584,0.41840000000000005,0.4464,0.32,0.38640000000000013,0.24959999999999996,0.33039999999999997,0.21920000000000006,0.02519392721969044,0.01947699039378237,0.02658380028450906,0.023361639300375076,0.02508028273997052
