m,mean_1,mean_2,var_1,var_2,mean_delta,var_delta,omni_precision_2_ks_2samp,omni_precision_2_mannwhitneyu,omni_precision_2_ttest_ind,omni_recall_2_ks_2samp,omni_recall_2_mannwhitneyu,omni_recall_2_ttest_ind,omni_precision_3_ks_2samp,omni_precision_3_mannwhitneyu,omni_precision_3_ttest_ind,omni_recall_3_ks_2samp,omni_recall_3_mannwhitneyu,omni_recall_3_ttest_ind,omni_precision_4_ks_2samp,omni_precision_4_mannwhitneyu,omni_precision_4_ttest_ind,omni_recall_4_ks_2samp,omni_recall_4_mannwhitneyu,omni_recall_4_ttest_ind,mase_precision_2_ks_2samp,mase_precision_2_mannwhitneyu,mase_precision_2_ttest_ind,mase_recall_2_ks_2samp,mase_recall_2_mannwhitneyu,mase_recall_2_ttest_ind,mase_precision_3_ks_2samp,mase_precision_3_mannwhitneyu,mase_precision_3_ttest_ind,mase_recall_3_ks_2samp,mase_recall_3_mannwhitneyu,mase_recall_3_ttest_ind,mase_precision_4_ks_2samp,mase_precision_4_mannwhitneyu,mase_precision_4_ttest_ind,mase_recall_4_ks_2samp,mase_recall_4_mannwhitneyu,mase_recall_4_ttest_ind
250,0,0,0.25,0.25,0.9400000000000001,0,0.9359459459459458,0.8554054054054052,0.9529729729729729,1.0,1.0,1.0,0.8741073911227667,0.8250328546057607,0.9010077555816686,1.0,1.0,1.0,0.6554661585663044,0.5920877268436276,0.6244151914969498,1.0,1.0,1.0,0.8036644700554476,0.7366374430284205,0.8206914970824747,1.0,1.0,1.0,0.9030248638179671,0.8369474393656534,0.9091571798548057,1.0,1.0,1.0,0.7519606074257904,0.7001730003168158,0.7855039147758843,0.9999333333333333,0.9999333333333333,0.9999333333333333
5,0,0,0.25,0.25,0.12,0,0.3625164510167963,0.3674462596264266,0.37300284589729854,0.6726666666666667,0.8756000000000005,0.8740000000000003,0.5639467299781847,0.49700838995915864,0.5435725407695863,0.7511999999999999,0.8622666666666671,0.8396000000000003,0.5960509035682326,0.4870568175548536,0.5416288452517952,0.6738666666666666,0.8007333333333332,0.7745333333333335,0.36179742986294405,0.34015916010529096,0.364499978095965,0.6502666666666665,0.7677333333333334,0.7410666666666669,0.49285664135352014,0.43936141885563557,0.46943831928563157,0.6457333333333333,0.7679999999999998,0.7390666666666666,0.4810556416901416,0.4336785139744764,0.4535557717389084,0.6057999999999999,0.7332000000000001,0.7016
250,0,0,0.25,0.25,0.74,0,0.9429729729729729,0.9008439051296193,0.9664864864864865,1.0,1.0,1.0,0.8927282276594074,0.8491577925469332,0.8806787756213593,1.0,1.0,1.0,0.6515321998012371,0.62404557490264,0.6484697155611978,1.0,1.0,1.0,0.6795477109762825,0.6795477109762825,0.703061224489796,1.0,1.0,1.0,0.9735135135135136,0.900997001296723,0.961222126167539,1.0,1.0,1.0,0.781604677930557,0.7034127018418244,0.7763657141557653,1.0,1.0,1.0
5,0,0,0.25,0.25,0.32,0,0.9259459459459458,0.9159459459459458,0.9294594594594594,1.0,1.0,1.0,0.913843510359511,0.8476579905896648,0.8807377975291224,0.9990666666666668,0.9997333333333333,0.9997333333333333,0.7097099036645155,0.6575478676452198,0.7430221375586029,0.9948666666666665,0.9975333333333333,0.9956,0.66114714162269,0.650429218319323,0.6639427318328366,0.9906666666666668,0.9954666666666665,0.9954666666666665,0.9000117414549309,0.8409175969346413,0.8977342704522638,0.9993333333333334,0.9990000000000001,0.9994666666666666,0.7381833169654254,0.6850022523162993,0.7129181867650783,0.9944000000000002,0.9971333333333335,0.9974000000000003
250,0,0,0.25,0.25,0.54,0,0.9664864864864865,0.9329729729729729,0.98,1.0,1.0,1.0,0.9633782729442798,0.9228616032038534,0.9530608441905706,1.0,1.0,1.0,0.6505006380101969,0.6290557871785083,0.6580505880166649,1.0,1.0,1.0,0.7248538334252623,0.6913403199117486,0.7383673469387759,1.0,1.0,1.0,0.9408082792538544,0.8994770578400177,0.9668729268148339,1.0,1.0,1.0,0.7774158058782333,0.7161922224063275,0.7651947193907561,1.0,1.0,1.0
5,0,0,0.25,0.25,0.52,0,0.9259459459459458,0.8438168781025922,0.9478709321566464,1.0,1.0,1.0,0.9110189114149511,0.7738812667572148,0.8823314655275051,1.0,1.0,1.0,0.7137079529950683,0.625907616710237,0.7014975594529084,0.9976666666666668,0.9996,0.9996,0.674433990084938,0.6148353138576904,0.6953758543982309,0.9955333333333334,0.9974,0.9974,0.8996758214221401,0.7809847073478712,0.8798981082650643,0.9999333333333333,1.0,1.0,0.7130483596039968,0.6223573401557474,0.7053510393156199,0.9984666666666666,0.9995333333333334,0.9995333333333334
250,0,0,0.25,0.25,0.34,0,0.9529729729729729,0.8418918918918918,0.9364864864864865,1.0,1.0,1.0,0.9196578564367394,0.8969955187744019,0.917935368398462,1.0,1.0,1.0,0.6463852831844423,0.6131634848260333,0.6551585083023173,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.7801599558742417,0.6961059018201875,0.7636734693877553,1.0,1.0,1.0,0.9302940946292915,0.7827425955145932,0.8644045704410093,1.0,1.0,1.0,0.7842413854487336,0.7031825120120245,0.7561815039481212,1.0,1.0,1.0
5,0,0,0.25,0.25,0.72,0,0.93138444567016,0.8608439051296193,0.9094594594594594,1.0,1.0,1.0,0.919971073126802,0.8153597177035306,0.899688062157272,1.0,1.0,1.0,0.7022798978844567,0.6377014740914834,0.6851271544050203,0.9976666666666668,0.9983333333333334,0.9993333333333334,0.6971722743151316,0.646631733774591,0.6836587608016181,1.0,1.0,1.0,0.8786988890470459,0.7878391713388708,0.8644761173704985,0.9997999999999999,0.9999333333333333,0.9999333333333333,0.7073667375342526,0.6352911008444907,0.7028670514815939,0.9991333333333333,0.9998666666666667,0.9998666666666667
250,0,0,0.25,0.25,0.14,0,0.9529729729729729,0.9159459459459458,0.9729729729729729,1.0,1.0,1.0,0.9488831545132888,0.8929177099765934,0.9430808801397638,1.0,1.0,1.0,0.7723626318286856,0.7254798476351775,0.768674815474202,0.9995999999999999,0.9995999999999999,0.9995999999999999,0.6934091689935846,0.6660949159650458,0.699895655480071,0.9996,1.0,0.9996,0.956540678420901,0.9083179479545035,0.9582033793714768,0.9999333333333333,1.0,1.0,0.738564519785405,0.7007720122726759,0.748680383026964,0.9995333333333334,0.9995999999999999,0.9995999999999999
5,0,0,0.25,0.25,0.92,0,0.9764864864864865,0.9294594594594594,0.99,1.0,1.0,1.0,0.8834966332757955,0.810576651004449,0.8669449191649105,1.0,1.0,1.0,0.6498092157177265,0.5540133054196341,0.607534737466109,0.9984666666666666,1.0,1.0,0.684593968335408,0.6513610670667923,0.700378297660528,1.0,0.9993333333333334,1.0,0.938445590180575,0.8979751243159478,0.9520608109167569,1.0,1.0,1.0,0.7658509435048019,0.7118837397918086,0.7305645047243213,0.9983333333333334,0.9990000000000001,1.0
245,0,0,0.25,0.25,0.96,0,0.9464864864864865,0.8959459459459458,0.9664864864864865,1.0,1.0,1.0,0.8893181781709727,0.8528317159487476,0.8848967186152541,1.0,1.0,1.0,0.7318218918093022,0.6034597252513119,0.6972307904670454,1.0,1.0,1.0,0.7585714285714288,0.7180308880308881,0.7785714285714288,1.0,1.0,1.0,0.9265314134440336,0.8586804073233434,0.9328420498481281,1.0,1.0,1.0,0.7256391466679943,0.6711529249710934,0.7461950310597922,0.9999333333333333,1.0,1.0
10,0,0,0.25,0.25,0.1,0,0.5205063859705299,0.4810415301399966,0.5025066025733557,0.9114666666666669,0.9364000000000003,0.9326000000000002,0.6433525056553863,0.555571087151186,0.5877993493814211,0.884,0.9232000000000002,0.920666666666667,0.6124877297281658,0.5581986863844822,0.5888291513683733,0.8541333333333335,0.9120000000000001,0.8974666666666669,0.32567162760856766,0.30409575242008274,0.30570358582454343,0.7811333333333331,0.8981333333333333,0.8916666666666667,0.42035746629755577,0.36274077922849257,0.38983800107948796,0.6925333333333331,0.8201999999999998,0.7947333333333332,0.4191380754861565,0.3844885486538507,0.39468839795149263,0.6153333333333333,0.7401333333333333,0.7177333333333336
245,0,0,0.25,0.25,0.76,0,0.9459459459459458,0.8608439051296193,0.9194594594594594,1.0,1.0,1.0,0.8931429240862062,0.7580139297598563,0.8420613094202446,1.0,1.0,1.0,0.6419079752817437,0.5519460619575486,0.6110197577456005,1.0,1.0,1.0,0.7027247655819086,0.6376227247655821,0.6962382790954221,1.0,1.0,1.0,0.9411733531083919,0.8329770504682169,0.9249753753753752,1.0,1.0,1.0,0.7895901821742778,0.693679576652291,0.7425485162173108,1.0,1.0,1.0
10,0,0,0.25,0.25,0.3,0,0.9059459459459458,0.8354054054054053,0.8959459459459458,1.0,1.0,1.0,0.882465499725684,0.7739695052635899,0.8784523603463862,0.9996666666666667,0.9996666666666667,0.9996666666666667,0.7169455492346409,0.6346445357071153,0.7169606169148176,0.9956666666666666,0.9983333333333334,0.9983333333333334,0.6671454653822481,0.6054616940940308,0.6424887211210578,0.9956666666666666,0.9980666666666668,0.9980666666666668,0.8663954111220789,0.8052304518337745,0.8598245926176961,0.9991333333333334,1.0,1.0,0.7448471689963689,0.6675721779867149,0.7672387122390408,0.9946,0.9968666666666667,0.9958666666666667
245,0,0,0.25,0.25,0.56,0,0.9008439051296194,0.8352013237727524,0.9294594594594594,1.0,1.0,1.0,0.8747933587395829,0.7778377028877723,0.874418413205814,1.0,1.0,1.0,0.6600109656016023,0.6483634436291726,0.6727145789137775,1.0,1.0,1.0,0.6335224235224236,0.6084203827060971,0.6470359370359372,1.0,1.0,1.0,0.9023857739028118,0.8006513398970779,0.8884780009870235,1.0,1.0,1.0,0.763359834222789,0.6355129995126988,0.7526702343036983,0.9998,0.9999333333333333,0.9999333333333333
10,0,0,0.25,0.25,0.5,0,0.9229729729729729,0.9194594594594595,0.9329729729729729,1.0,1.0,1.0,0.9124993872667584,0.8765740774458576,0.9316627004793674,1.0,1.0,1.0,0.7376494502278377,0.7009817760971496,0.7588070838358153,0.9990000000000001,0.9990000000000001,0.9990000000000001,0.6020265561728977,0.5976967161287718,0.6112102296422854,0.9993333333333334,1.0,1.0,0.9076988907540897,0.8584233634739695,0.9006260162601626,0.9999333333333333,1.0,1.0,0.7401121042301092,0.661029533888987,0.7447819049605988,0.9999333333333333,0.9999333333333333,0.9999333333333333
245,0,0,0.25,0.25,0.36,0,0.9294594594594594,0.8724324324324324,0.9394594594594594,1.0,1.0,1.0,0.9019370111939772,0.8680572530175437,0.9405636468794363,1.0,1.0,1.0,0.6503175246868099,0.6232271073345006,0.6828247618080863,1.0,1.0,1.0,0.7134064536417479,0.6663794266147208,0.7234064536417479,0.9998,0.9998,0.9998,0.9022530987016643,0.8209508104979188,0.8928325625468482,1.0,1.0,1.0,0.7513389417289996,0.6880735935944904,0.7179023511194957,1.0,1.0,1.0
10,0,0,0.25,0.25,0.7000000000000001,0,0.9394594594594594,0.8673303916161058,0.9394594594594594,1.0,1.0,1.0,0.9312707715542444,0.8585604398564834,0.9407799457346215,1.0,1.0,1.0,0.6768429082474396,0.5998453710887333,0.6521851244142951,0.9994,0.9986,0.9994,0.6692563029264541,0.6465163520912651,0.678104879394078,0.9996,1.0,1.0,0.9135794632717216,0.7918590037158659,0.8698258534318818,1.0,1.0,1.0,0.7383060129342596,0.6522274431124184,0.7237528154005378,0.9999333333333333,1.0,1.0
245,0,0,0.25,0.25,0.16,0,0.99,0.9059459459459458,0.9629729729729729,1.0,1.0,1.0,0.9428643413540437,0.9035145513009291,0.9609090909090909,1.0,1.0,1.0,0.7432380477524876,0.7140143571360611,0.7800375324690971,0.9992,0.9996,0.9996,0.7391383219954649,0.6725769823306769,0.7156248084819513,1.0,1.0,1.0,0.9539531881505744,0.918173950272224,0.9669214603473807,1.0,1.0,1.0,0.7744793636191417,0.713375219502865,0.7703972261095398,0.9994,0.9994,0.9994
10,0,0,0.25,0.25,0.9,0,0.9429729729729729,0.8441533370104799,0.94138444567016,1.0,1.0,1.0,0.8836170221396407,0.7673552440053422,0.8767510001296785,1.0,1.0,1.0,0.6431582278699861,0.5759649790716612,0.6246257458942227,1.0,1.0,1.0,0.6107280750137895,0.5472389374232693,0.6093680052666229,1.0,0.9995999999999999,0.9995999999999999,0.9068253500160052,0.8332977290787462,0.9335912458833724,1.0,1.0,1.0,0.7662887836077021,0.6722554667000924,0.7546237900043847,0.9996,0.9992,0.9996
