m,mean_1,mean_2,var_1,var_2,mean_delta,var_delta,omni_precision_2_ks_2samp,omni_precision_2_mannwhitneyu,omni_precision_2_ttest_ind,omni_recall_2_ks_2samp,omni_recall_2_mannwhitneyu,omni_recall_2_ttest_ind,omni_precision_3_ks_2samp,omni_precision_3_mannwhitneyu,omni_precision_3_ttest_ind,omni_recall_3_ks_2samp,omni_recall_3_mannwhitneyu,omni_recall_3_ttest_ind,omni_precision_4_ks_2samp,omni_precision_4_mannwhitneyu,omni_precision_4_ttest_ind,omni_recall_4_ks_2samp,omni_recall_4_mannwhitneyu,omni_recall_4_ttest_ind,mase_precision_2_ks_2samp,mase_precision_2_mannwhitneyu,mase_precision_2_ttest_ind,mase_recall_2_ks_2samp,mase_recall_2_mannwhitneyu,mase_recall_2_ttest_ind,mase_precision_3_ks_2samp,mase_precision_3_mannwhitneyu,mase_precision_3_ttest_ind,mase_recall_3_ks_2samp,mase_recall_3_mannwhitneyu,mase_recall_3_ttest_ind,mase_precision_4_ks_2samp,mase_precision_4_mannwhitneyu,mase_precision_4_ttest_ind,mase_recall_4_ks_2samp,mase_recall_4_mannwhitneyu,mase_recall_4_ttest_ind
250,0,0,0.5,0.5,0.92,0,0.9529729729729729,0.8989189189189187,0.9394594594594594,1.0,1.0,1.0,0.886790759515334,0.8211324821171252,0.8786885835456084,1.0,1.0,1.0,0.6144312172630938,0.5485806245751682,0.6132345751952567,1.0,1.0,1.0,0.7590655563477864,0.7317308019444202,0.7455520428342729,1.0,1.0,1.0,0.9364553093964859,0.8884063994835901,0.9354882764294529,1.0,1.0,1.0,0.7086172858541987,0.6837235544573246,0.7046853416226573,1.0,1.0,1.0
5,0,0,0.5,0.5,0.1,0,0.3632721413891404,0.3285938119183684,0.3350327477107898,0.6376666666666665,0.7970666666666668,0.7858666666666667,0.5040466694567902,0.45631532675099656,0.5061709022130417,0.6676000000000002,0.7837333333333336,0.7743333333333337,0.5490273082954303,0.48728700145637704,0.5126041306577148,0.5664666666666667,0.7614,0.7414666666666667,0.28557080438226107,0.28832974107805526,0.2895001446472527,0.6384666666666665,0.7580666666666666,0.7476666666666667,0.3812376906392554,0.3478290152340427,0.3644469293343577,0.5106666666666667,0.6516000000000001,0.6270666666666668,0.39957002676123743,0.35071649339642774,0.38993461252333506,0.49993333333333345,0.6560666666666667,0.6414666666666667
250,0,0,0.5,0.5,0.72,0,0.9108439051296194,0.8438168781025923,0.9024324324324323,1.0,1.0,1.0,0.8788027292474738,0.7889309900667508,0.8659884564371036,1.0,1.0,1.0,0.6834153520364481,0.5574898730007435,0.6506557485538472,1.0,1.0,1.0,0.8207138148601564,0.7536867878331293,0.7972003013466429,1.0,1.0,1.0,0.919099749085956,0.8020026044456066,0.8822762196741912,1.0,1.0,1.0,0.7183605866394689,0.6588563260176961,0.7478445993684566,0.9999333333333333,0.9999333333333333,0.9999333333333333
5,0,0,0.5,0.5,0.3,0,0.8989189189189188,0.8313513513513512,0.8854054054054054,1.0,1.0,1.0,0.9446804896821542,0.8610581880386384,0.9150060146402946,0.9989333333333333,1.0,1.0,0.7741654863719623,0.6603278091372918,0.7232275225463843,0.9866666666666667,0.9946666666666668,0.9946666666666668,0.7018786092263802,0.645896709193577,0.6727622359448181,0.9735333333333334,0.9899333333333332,0.9943333333333332,0.8620053294381961,0.7794070540693927,0.8668495368181179,0.9976666666666665,0.9986666666666667,0.9986666666666667,0.6663814404652814,0.5899780091264359,0.6724468342525447,0.9932666666666666,0.9964666666666667,0.9964666666666667
250,0,0,0.5,0.5,0.52,0,0.9259459459459458,0.8448648648648647,0.9224324324324324,1.0,1.0,1.0,0.8959342148048031,0.8181869483411655,0.9119440253017719,1.0,1.0,1.0,0.656948897484775,0.5976870908050281,0.6552451606767487,1.0,1.0,1.0,0.7952619966905682,0.7176944291230006,0.7817484831770547,1.0,1.0,1.0,0.9327752460668062,0.8486369913524645,0.9154838381993113,1.0,1.0,1.0,0.7497251775824114,0.6667500481325588,0.7383804483644867,1.0,1.0,1.0
5,0,0,0.5,0.5,0.5,0,0.8718918918918916,0.8824324324324323,0.9429729729729729,1.0,1.0,1.0,0.9010795933039216,0.8472565825550799,0.8914935409989347,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.7494902261240629,0.6708561781565172,0.7342047673342956,0.9977333333333334,0.9984000000000001,0.9984000000000001,0.7222851422851426,0.705798655798656,0.7393121693121697,0.9983333333333334,0.9983333333333334,0.9983333333333334,0.8804234382165416,0.8535594403151349,0.8955703362666655,0.9998666666666667,1.0,0.9999333333333333,0.7496174179399533,0.6624058415755928,0.7223970094117105,0.9996666666666668,0.9998666666666668,0.9998666666666668
250,0,0,0.5,0.5,0.32,0,0.9529729729729729,0.8522283507997792,0.9364864864864865,1.0,1.0,1.0,0.9136709621379785,0.7900472518164622,0.8641741220641563,1.0,1.0,1.0,0.65820712932058,0.6064625782616766,0.6632640350808312,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.7984612034987976,0.6947476204619062,0.7684612034987975,1.0,1.0,1.0,0.9396223533518616,0.786871000573815,0.893799673077149,1.0,1.0,1.0,0.784238246481967,0.6979991938175786,0.76219901345601,0.9999333333333333,0.9999333333333333,0.9999333333333333
5,0,0,0.5,0.5,0.7000000000000001,0,0.9529729729729729,0.8824324324324324,0.9329729729729729,1.0,1.0,1.0,0.9080306004105235,0.8393844130217779,0.8941972977938384,1.0,1.0,1.0,0.7089093110117203,0.6407509855463148,0.6815339975270736,0.9998666666666667,0.9998666666666667,0.9998666666666667,0.6745307618237402,0.6139902212831996,0.6645307618237402,0.9995999999999999,0.9995999999999999,0.9995999999999999,0.9259470273092552,0.8376291939586937,0.9149691966023671,0.9999333333333333,1.0,1.0,0.7350856903818377,0.6440131338847178,0.7190196319159528,0.9980000000000001,0.9981333333333333,0.9981333333333333
250,0,0,0.5,0.5,0.12,0,0.9629729729729729,0.8924324324324323,0.9764864864864865,1.0,1.0,1.0,0.9415706385118148,0.8513620842952305,0.9067994073325534,1.0,1.0,1.0,0.7848893061445164,0.7281411939518797,0.7746749436462496,0.9988666666666667,0.9995999999999999,0.9995999999999999,0.6754230402325642,0.6383960132055372,0.6754230402325642,0.9988000000000001,0.9988000000000001,0.9988000000000001,0.9214972003805171,0.8567935874926937,0.9189491741911097,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.7941781400100852,0.7368307328414267,0.7673664395718592,0.9992666666666667,0.9999333333333333,0.9999333333333333
5,0,0,0.5,0.5,0.9,0,0.9494594594594594,0.8332763375620518,0.9159459459459459,1.0,1.0,1.0,0.8919930038715975,0.767122322836988,0.8580590711237324,0.9999333333333333,1.0,1.0,0.688829078401606,0.582734674266252,0.6559943210616374,1.0,1.0,1.0,0.6542415885273029,0.5901875344732488,0.6172145615002759,1.0,1.0,1.0,0.9226916670288438,0.7956019869072332,0.8617524361932394,1.0,1.0,1.0,0.7292441512029599,0.6388445815617283,0.7008905481850353,0.9998666666666667,0.9998666666666667,0.9998666666666667
