m,mean_1,mean_2,var_1,var_2,mean_delta,var_delta,omni_precision_2_ks_2samp,omni_precision_2_mannwhitneyu,omni_precision_2_ttest_ind,omni_recall_2_ks_2samp,omni_recall_2_mannwhitneyu,omni_recall_2_ttest_ind,omni_precision_3_ks_2samp,omni_precision_3_mannwhitneyu,omni_precision_3_ttest_ind,omni_recall_3_ks_2samp,omni_recall_3_mannwhitneyu,omni_recall_3_ttest_ind,omni_precision_4_ks_2samp,omni_precision_4_mannwhitneyu,omni_precision_4_ttest_ind,omni_recall_4_ks_2samp,omni_recall_4_mannwhitneyu,omni_recall_4_ttest_ind,mase_precision_2_ks_2samp,mase_precision_2_mannwhitneyu,mase_precision_2_ttest_ind,mase_recall_2_ks_2samp,mase_recall_2_mannwhitneyu,mase_recall_2_ttest_ind,mase_precision_3_ks_2samp,mase_precision_3_mannwhitneyu,mase_precision_3_ttest_ind,mase_recall_3_ks_2samp,mase_recall_3_mannwhitneyu,mase_recall_3_ttest_ind,mase_precision_4_ks_2samp,mase_precision_4_mannwhitneyu,mase_precision_4_ttest_ind,mase_recall_4_ks_2samp,mase_recall_4_mannwhitneyu,mase_recall_4_ttest_ind
250,0,0,0.25,0.25,1.0,0,0.9494594594594594,0.9294594594594594,0.98,1.0,1.0,1.0,0.8790497935408793,0.8262134499378395,0.8808519972240526,1.0,1.0,1.0,0.6832963118384972,0.6285557368428434,0.6514746099931927,1.0,0.9998,1.0,0.8033162011733441,0.7933162011733441,0.8303432282003712,1.0,1.0,1.0,0.9696259934548854,0.890866706051981,0.9638888888888889,1.0,1.0,1.0,0.8190765316390699,0.7511912796476028,0.7860599040845051,0.9999333333333333,0.9999333333333333,1.0
5,0,0,0.25,0.25,0.18,0,0.8352049357308737,0.6821842960445867,0.8060187329303176,0.9605333333333337,0.9774666666666668,0.974266666666667,0.8216995670613862,0.7185463732277161,0.8436063929397661,0.9689333333333334,0.9750666666666667,0.9716666666666669,0.7455258734907914,0.6148068780964787,0.7111367354265119,0.9423333333333334,0.9678666666666667,0.9619333333333334,0.5651148836109235,0.49326018116625875,0.5632416097965147,0.8997333333333333,0.9386666666666668,0.9386666666666668,0.7452696464281309,0.6519408955969139,0.7400865018552547,0.9512000000000002,0.9632666666666668,0.9624666666666667,0.7011456857897869,0.6049875637364278,0.6683402530377432,0.9138666666666667,0.9499999999999997,0.9493999999999998
250,0,0,0.25,0.25,0.8,0,0.9494594594594594,0.8724324324324323,0.9529729729729729,1.0,1.0,1.0,0.8885866502106325,0.8341000886611282,0.9183089059658718,1.0,1.0,1.0,0.6856601619644478,0.6071264074157948,0.6556396652232551,1.0,1.0,1.0,0.7364423607280751,0.7099558742415887,0.7499558742415887,1.0,1.0,1.0,0.9154185027931486,0.8231768321926058,0.9367106446776612,1.0,1.0,1.0,0.8095878033784792,0.7298094288246354,0.804168122033628,1.0,1.0,1.0
5,0,0,0.25,0.25,0.38,0,0.9664864864864865,0.8689189189189189,0.9529729729729729,1.0,1.0,1.0,0.9614352906043525,0.8648406253650895,0.9393262194380041,0.9994666666666668,0.9997333333333335,0.9997333333333335,0.787772006439144,0.7012095103206396,0.7504588773983382,0.9942666666666667,0.9997333333333335,0.9997333333333335,0.7255551704116695,0.665014629871129,0.712041656898156,0.998,0.998,0.998,0.9141584438195612,0.809658460616524,0.9224262610802981,0.9997333333333335,0.9999333333333333,0.9999333333333333,0.7174994114730332,0.6534881959073502,0.7200790855691892,0.9994666666666667,0.9998,0.9998
250,0,0,0.25,0.25,0.6,0,0.9394594594594594,0.8789189189189187,0.9764864864864865,1.0,1.0,1.0,0.9117100560113107,0.8410408980413936,0.9473323036588862,1.0,1.0,1.0,0.6871981960240581,0.6040875820260968,0.6916571711952209,1.0,1.0,1.0,0.6911362382790955,0.6711362382790955,0.7181632653061226,1.0,1.0,1.0,0.9108684889468752,0.8666376740517494,0.913335561051001,1.0,1.0,1.0,0.7668061542683671,0.7058787070997248,0.7552030315104699,0.9998666666666668,0.9999333333333333,0.9999333333333333
5,0,0,0.25,0.25,0.58,0,0.9464864864864865,0.9364864864864865,0.9564864864864865,1.0,1.0,1.0,0.8785009460105715,0.8268077172165494,0.9184821718909268,0.9999333333333333,1.0,1.0,0.7273933917015357,0.6459061599150897,0.700200446347057,0.9990000000000001,1.0,1.0,0.7352577075739003,0.7352577075739003,0.7452577075739003,0.9988666666666667,0.9988666666666667,0.9988666666666667,0.9399596033619575,0.9149676742494709,0.9461930958285697,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.7603094699341293,0.7036087705335787,0.761649956629514,0.9999333333333333,0.9999333333333333,0.9999333333333333
250,0,0,0.25,0.25,0.4,0,0.9278709321566464,0.9143574186431329,0.9564864864864865,1.0,1.0,1.0,0.9148727272727273,0.8741901875901875,0.9495999999999999,1.0,1.0,1.0,0.6532753211658475,0.6025315693437941,0.6622237671990504,1.0,1.0,1.0,0.8055348965481858,0.8155348965481858,0.8206369373645123,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.8933693267246645,0.8506878774324126,0.920006068544398,1.0,1.0,1.0,0.7571886106566807,0.7088572215000863,0.7669875542204287,1.0,1.0,1.0
5,0,0,0.25,0.25,0.78,0,0.9464864864864865,0.8541533370104798,0.9178709321566464,1.0,1.0,1.0,0.8758815409588944,0.778623184900717,0.8457538529982975,0.9999333333333333,1.0,1.0,0.684631945154121,0.5735938372350343,0.6569501085360094,0.9998,1.0,1.0,0.7189648832505976,0.6419941864479679,0.7054513697370841,1.0,0.9990000000000001,1.0,0.87767326767761,0.7963506975556911,0.8633265320741618,1.0,1.0,1.0,0.7675685687054539,0.6716579229963245,0.743338395933652,0.9984666666666666,0.9988666666666667,0.9988666666666667
250,0,0,0.25,0.25,0.2,0,0.9359459459459458,0.8522283507997794,0.9513844456701599,1.0,1.0,1.0,0.9326583493523861,0.8339018169958536,0.9296103447254341,1.0,1.0,1.0,0.7164402093222502,0.6671836799066617,0.7034901871454388,0.9990666666666665,0.9995999999999999,0.9995999999999999,0.7162382790954221,0.6576227247655821,0.714649751792609,1.0,1.0,1.0,0.9209502093463529,0.8093448411219196,0.8845168739236016,1.0,1.0,1.0,0.7269308690876989,0.6689481438649593,0.7462824545870471,0.9999333333333333,0.9999333333333333,0.9999333333333333
5,0,0,0.25,0.25,0.98,0,0.97,0.93138444567016,0.98,1.0,1.0,1.0,0.8697844849637257,0.7832728679951725,0.8292879232663932,1.0,1.0,1.0,0.6392927687229326,0.5622529175411644,0.6197210961669711,0.9986000000000002,0.9984000000000001,0.9990666666666667,0.6779591836734695,0.6780442753372538,0.6979591836734695,1.0,0.9995999999999999,1.0,0.9327677013396086,0.8557833994281681,0.9225177190477281,1.0,1.0,1.0,0.7250680456847403,0.6421903273127049,0.7000519798896024,0.9989999999999999,0.9989999999999999,0.9996
