m,p,q,delta,prec,recall
50.0,0.5,0.5,0.19,0.9397297297297297,1.0
50.0,0.5,0.5,0.2,0.9174324324324323,1.0
50.0,0.5,0.5,0.21,0.9421787093215664,1.0
50.0,0.5,0.5,0.22,0.9647297297297297,1.0
50.0,0.5,0.5,0.23,0.9504219525648097,1.0
50.0,0.5,0.5,0.24,0.9359459459459458,1.0
50.0,0.5,0.5,0.25,0.9262162162162162,1.0
50.0,0.5,0.5,0.26,0.9579729729729729,1.0
50.0,0.5,0.5,0.27,0.9479729729729729,1.0
50.0,0.5,0.5,0.28,0.9159459459459458,1.0
50.0,0.5,0.5,0.29,0.9344594594594594,1.0
50.0,0.5,0.5,0.3,0.9479729729729729,1.0
50.0,0.5,0.5,0.31,0.9347297297297297,1.0
50.0,0.5,0.5,0.32,0.9377027027027026,1.0
50.0,0.5,0.5,0.33,0.9386651958080529,1.0
50.0,0.5,0.5,0.34,0.929189189189189,1.0
50.0,0.5,0.5,0.35000000000000003,0.9764864864864865,1.0
50.0,0.5,0.5,0.36,0.9127027027027026,1.0
50.0,0.5,0.5,0.37,0.9196276889134032,1.0
50.0,0.5,0.5,0.38,0.9311141753998896,1.0
50.0,0.5,0.5,0.39,0.9362162162162161,1.0
50.0,0.5,0.5,0.4,0.9194594594594594,1.0
50.0,0.5,0.5,0.41000000000000003,0.9362162162162161,1.0
50.0,0.5,0.5,0.42,0.9714864864864865,1.0
50.0,0.5,0.5,0.43,0.9512162162162161,1.0
50.0,0.5,0.5,0.44,0.9159459459459458,1.0
50.0,0.5,0.5,0.45,0.9477027027027026,1.0
50.0,0.5,0.5,0.46,0.9504219525648097,1.0
50.0,0.5,0.5,0.47000000000000003,0.9647297297297297,1.0
50.0,0.5,0.5,0.48,0.9369084390512961,1.0
50.0,0.5,0.5,0.49,0.9377027027027026,1.0
50.0,0.5,0.5,0.5,0.9066381687810258,1.0
55.0,0.5,0.5,0.0,0.23529411764705882,0.04
55.0,0.5,0.5,0.01,0.8734142305570876,0.47
55.0,0.5,0.5,0.02,0.9353885135135135,0.96
55.0,0.5,0.5,0.03,0.9083949255377826,1.0
55.0,0.5,0.5,0.04,0.9409459459459458,1.0
55.0,0.5,0.5,0.05,0.9412162162162161,1.0
55.0,0.5,0.5,0.06,0.9329729729729729,1.0
55.0,0.5,0.5,0.07,0.9414864864864865,1.0
55.0,0.5,0.5,0.08,0.9597297297297297,1.0
55.0,0.5,0.5,0.09,0.9612162162162161,1.0
55.0,0.5,0.5,0.1,0.9479729729729729,1.0
55.0,0.5,0.5,0.11,0.9436651958080529,1.0
55.0,0.5,0.5,0.12,0.9479729729729729,1.0
55.0,0.5,0.5,0.13,0.9362162162162161,1.0
55.0,0.5,0.5,0.14,0.9394594594594594,1.0
55.0,0.5,0.5,0.15,0.9614864864864865,1.0
55.0,0.5,0.5,0.16,0.9514864864864865,1.0
55.0,0.5,0.5,0.17,0.9412162162162161,1.0
55.0,0.5,0.5,0.18,0.9321787093215664,1.0
55.0,0.5,0.5,0.19,0.9159459459459458,1.0
55.0,0.5,0.5,0.2,0.9259459459459458,1.0
55.0,0.5,0.5,0.21,0.9154219525648096,1.0
55.0,0.5,0.5,0.22,0.9394594594594594,1.0
55.0,0.5,0.5,0.23,0.9251516822945394,1.0
55.0,0.5,0.5,0.24,0.9429729729729729,1.0
55.0,0.5,0.5,0.25,0.9362162162162161,1.0
55.0,0.5,0.5,0.26,0.9529729729729729,1.0
55.0,0.5,0.5,0.27,0.914189189189189,1.0
55.0,0.5,0.5,0.28,0.9259459459459458,1.0
55.0,0.5,0.5,0.29,0.9562162162162161,1.0
55.0,0.5,0.5,0.3,0.9269084390512962,1.0
55.0,0.5,0.5,0.31,0.9219084390512962,1.0
55.0,0.5,0.5,0.32,0.9579729729729729,1.0
55.0,0.5,0.5,0.33,0.9344594594594594,1.0
55.0,0.5,0.5,0.34,0.919189189189189,1.0
55.0,0.5,0.5,0.35000000000000003,0.9864864864864864,1.0
55.0,0.5,0.5,0.36,0.9329729729729729,1.0
55.0,0.5,0.5,0.37,0.9227027027027026,1.0
55.0,0.5,0.5,0.38,0.9344594594594594,1.0
55.0,0.5,0.5,0.39,0.9386651958080529,1.0
55.0,0.5,0.5,0.4,0.9244594594594594,1.0
55.0,0.5,0.5,0.41000000000000003,0.9412162162162161,1.0
55.0,0.5,0.5,0.42,0.9682432432432432,1.0
55.0,0.5,0.5,0.43,0.9514864864864865,1.0
55.0,0.5,0.5,0.44,0.9397297297297297,1.0
55.0,0.5,0.5,0.45,0.9479729729729729,1.0
55.0,0.5,0.5,0.46,0.9632432432432432,1.0
55.0,0.5,0.5,0.47000000000000003,0.9682432432432432,1.0
55.0,0.5,0.5,0.48,0.904189189189189,1.0
55.0,0.5,0.5,0.49,0.9614864864864865,1.0
55.0,0.5,0.5,0.5,0.9444594594594594,1.0
60.0,0.5,0.5,0.0,0.3963963963963964,0.09
60.0,0.5,0.5,0.01,0.8365384615384616,0.45
60.0,0.5,0.5,0.02,0.9597297297297297,1.0
60.0,0.5,0.5,0.03,0.9269084390512962,1.0
60.0,0.5,0.5,0.04,0.9412162162162161,1.0
60.0,0.5,0.5,0.05,0.9127027027027026,1.0
60.0,0.5,0.5,0.06,0.9177027027027026,1.0
60.0,0.5,0.5,0.07,0.9362162162162161,1.0
60.0,0.5,0.5,0.08,0.9689354660783231,1.0
60.0,0.5,0.5,0.09,0.9697297297297297,1.0
60.0,0.5,0.5,0.1,0.9477027027027026,1.0
60.0,0.5,0.5,0.11,0.9386651958080529,1.0
60.0,0.5,0.5,0.12,0.9554219525648097,1.0
60.0,0.5,0.5,0.13,0.9354219525648096,1.0
60.0,0.5,0.5,0.14,0.9479729729729729,1.0
60.0,0.5,0.5,0.15,0.9579729729729729,1.0
60.0,0.5,0.5,0.16,0.9293574186431328,1.0
60.0,0.5,0.5,0.17,0.9397297297297297,1.0
60.0,0.5,0.5,0.18,0.9562162162162161,1.0
60.0,0.5,0.5,0.19,0.9612162162162161,1.0
60.0,0.5,0.5,0.2,0.9629729729729729,1.0
60.0,0.5,0.5,0.21,0.9294594594594594,1.0
60.0,0.5,0.5,0.22,0.9564864864864865,1.0
60.0,0.5,0.5,0.23,0.9632432432432432,1.0
60.0,0.5,0.5,0.24,0.9421787093215664,1.0
60.0,0.5,0.5,0.25,0.9562162162162161,1.0
60.0,0.5,0.5,0.26,0.9579729729729729,1.0
60.0,0.5,0.5,0.27,0.9529729729729729,1.0
60.0,0.5,0.5,0.28,0.9564864864864865,1.0
60.0,0.5,0.5,0.29,0.9562162162162161,1.0
60.0,0.5,0.5,0.3,0.9729729729729729,1.0
60.0,0.5,0.5,0.31,0.9681412024269167,1.0
60.0,0.5,0.5,0.32,0.9186651958080528,1.0
60.0,0.5,0.5,0.33,0.9479729729729729,1.0
60.0,0.5,0.5,0.34,0.9597297297297297,1.0
60.0,0.5,0.5,0.35000000000000003,0.9536651958080529,1.0
60.0,0.5,0.5,0.36,0.9479729729729729,1.0
60.0,0.5,0.5,0.37,0.9606922228350799,1.0
60.0,0.5,0.5,0.38,0.9362162162162161,1.0
60.0,0.5,0.5,0.39,0.9329729729729729,1.0
60.0,0.5,0.5,0.4,0.9497297297297297,1.0
60.0,0.5,0.5,0.41000000000000003,0.9544594594594593,1.0
60.0,0.5,0.5,0.42,0.9109459459459458,1.0
60.0,0.5,0.5,0.43,0.9597297297297297,1.0
60.0,0.5,0.5,0.44,0.9486651958080529,1.0
60.0,0.5,0.5,0.45,0.9614864864864865,1.0
60.0,0.5,0.5,0.46,0.9362162162162161,1.0
60.0,0.5,0.5,0.47000000000000003,0.9344594594594594,1.0
60.0,0.5,0.5,0.48,0.9183949255377826,1.0
60.0,0.5,0.5,0.49,0.9379729729729729,1.0
60.0,0.5,0.5,0.5,0.9329729729729729,1.0
65.0,0.5,0.5,0.0,0.4166666666666667,0.05
65.0,0.5,0.5,0.01,0.8794860434204697,0.56
65.0,0.5,0.5,0.02,0.9515185288381164,0.97
65.0,0.5,0.5,0.03,0.9112162162162162,1.0
65.0,0.5,0.5,0.04,0.9344594594594594,1.0
65.0,0.5,0.5,0.05,0.9294594594594594,1.0
65.0,0.5,0.5,0.06,0.9362162162162161,1.0
65.0,0.5,0.5,0.07,0.9529729729729729,1.0
65.0,0.5,0.5,0.08,0.9394594594594594,1.0
65.0,0.5,0.5,0.09,0.9782432432432432,1.0
65.0,0.5,0.5,0.1,0.9309459459459458,1.0
65.0,0.5,0.5,0.11,0.9732432432432432,1.0
65.0,0.5,0.5,0.12,0.9209459459459458,1.0
65.0,0.5,0.5,0.13,0.9379729729729729,1.0
65.0,0.5,0.5,0.14,0.9529729729729729,1.0
65.0,0.5,0.5,0.15,0.9429729729729729,1.0
65.0,0.5,0.5,0.16,0.9386651958080529,1.0
65.0,0.5,0.5,0.17,0.9462162162162161,1.0
65.0,0.5,0.5,0.18,0.9632432432432432,1.0
65.0,0.5,0.5,0.19,0.9227027027027026,1.0
65.0,0.5,0.5,0.2,0.9647297297297297,1.0
65.0,0.5,0.5,0.21,0.9379729729729729,1.0
65.0,0.5,0.5,0.22,0.9632432432432432,1.0
65.0,0.5,0.5,0.23,0.9227027027027026,1.0
65.0,0.5,0.5,0.24,0.9277027027027026,1.0
65.0,0.5,0.5,0.25,0.9294594594594594,1.0
65.0,0.5,0.5,0.26,0.9514864864864865,1.0
65.0,0.5,0.5,0.27,0.9394594594594594,1.0
65.0,0.5,0.5,0.28,0.9512162162162161,1.0
65.0,0.5,0.5,0.29,0.9582432432432433,1.0
65.0,0.5,0.5,0.3,0.9224324324324322,1.0
65.0,0.5,0.5,0.31,0.9529729729729729,1.0
65.0,0.5,0.5,0.32,0.9379729729729729,1.0
65.0,0.5,0.5,0.33,0.9647297297297297,1.0
65.0,0.5,0.5,0.34,0.9462162162162161,1.0
65.0,0.5,0.5,0.35000000000000003,0.9512162162162161,1.0
65.0,0.5,0.5,0.36,0.9629729729729729,1.0
65.0,0.5,0.5,0.37,0.9344594594594594,1.0
65.0,0.5,0.5,0.38,0.9394594594594594,1.0
65.0,0.5,0.5,0.39,0.9444594594594594,1.0
65.0,0.5,0.5,0.4,0.9394594594594594,1.0
65.0,0.5,0.5,0.41000000000000003,0.9512162162162161,1.0
65.0,0.5,0.5,0.42,0.9329729729729729,1.0
65.0,0.5,0.5,0.43,0.9479729729729729,1.0
65.0,0.5,0.5,0.44,0.9246276889134032,1.0
65.0,0.5,0.5,0.45,0.9162162162162162,1.0
65.0,0.5,0.5,0.46,0.9379729729729729,1.0
65.0,0.5,0.5,0.47000000000000003,0.9544594594594593,1.0
65.0,0.5,0.5,0.48,0.9329729729729729,1.0
65.0,0.5,0.5,0.49,0.9327027027027026,1.0
65.0,0.5,0.5,0.5,0.9312162162162161,1.0
70.0,0.5,0.5,0.0,0.3,0.06
70.0,0.5,0.5,0.01,0.8805233805233804,0.58
70.0,0.5,0.5,0.02,0.9579729729729729,1.0
70.0,0.5,0.5,0.03,0.9479729729729729,1.0
70.0,0.5,0.5,0.04,0.9394594594594594,1.0
70.0,0.5,0.5,0.05,0.9629729729729729,1.0
70.0,0.5,0.5,0.06,0.9479729729729729,1.0
70.0,0.5,0.5,0.07,0.975,1.0
70.0,0.5,0.5,0.08,0.9428709321566464,1.0
70.0,0.5,0.5,0.09,0.9494594594594594,1.0
70.0,0.5,0.5,0.1,0.9186651958080528,1.0
70.0,0.5,0.5,0.11,0.9127027027027026,1.0
70.0,0.5,0.5,0.12,0.9664864864864865,1.0
70.0,0.5,0.5,0.13,0.9494594594594594,1.0
70.0,0.5,0.5,0.14,0.9429729729729729,1.0
70.0,0.5,0.5,0.15,0.9412162162162161,1.0
70.0,0.5,0.5,0.16,0.9454219525648097,1.0
70.0,0.5,0.5,0.17,0.9294594594594594,1.0
70.0,0.5,0.5,0.18,0.9629729729729729,1.0
70.0,0.5,0.5,0.19,0.8959459459459458,1.0
70.0,0.5,0.5,0.2,0.9344594594594594,1.0
70.0,0.5,0.5,0.21,0.9051516822945394,1.0
70.0,0.5,0.5,0.22,0.9629729729729729,1.0
70.0,0.5,0.5,0.23,0.9614864864864865,1.0
70.0,0.5,0.5,0.24,0.9554219525648097,1.0
70.0,0.5,0.5,0.25,0.9614864864864865,1.0
70.0,0.5,0.5,0.26,0.9344594594594594,1.0
70.0,0.5,0.5,0.27,0.9547297297297297,1.0
70.0,0.5,0.5,0.28,0.9412162162162161,1.0
70.0,0.5,0.5,0.29,0.9589354660783233,1.0
70.0,0.5,0.5,0.3,0.9732432432432432,1.0
70.0,0.5,0.5,0.31,0.9714864864864865,1.0
70.0,0.5,0.5,0.32,0.9329729729729729,1.0
70.0,0.5,0.5,0.33,0.9286651958080528,1.0
70.0,0.5,0.5,0.34,0.9494594594594594,1.0
70.0,0.5,0.5,0.35000000000000003,0.9209459459459458,1.0
70.0,0.5,0.5,0.36,0.9404219525648096,1.0
70.0,0.5,0.5,0.37,0.9412162162162161,1.0
70.0,0.5,0.5,0.38,0.9486651958080529,1.0
70.0,0.5,0.5,0.39,0.9714864864864865,1.0
70.0,0.5,0.5,0.4,0.9539354660783232,1.0
70.0,0.5,0.5,0.41000000000000003,0.9647297297297297,1.0
70.0,0.5,0.5,0.42,0.9462162162162161,1.0
70.0,0.5,0.5,0.43,0.9127027027027026,1.0
70.0,0.5,0.5,0.44,0.9059459459459458,1.0
70.0,0.5,0.5,0.45,0.9512162162162161,1.0
70.0,0.5,0.5,0.46,0.9412162162162161,1.0
70.0,0.5,0.5,0.47000000000000003,0.9359459459459458,1.0
70.0,0.5,0.5,0.48,0.9544594594594593,1.0
70.0,0.5,0.5,0.49,0.9444594594594594,1.0
70.0,0.5,0.5,0.5,0.9244594594594594,1.0
75.0,0.5,0.5,0.0,0.5,0.08
75.0,0.5,0.5,0.01,0.8466216216216215,0.54
75.0,0.5,0.5,0.02,0.9149369069194141,0.98
75.0,0.5,0.5,0.03,0.9319084390512962,1.0
75.0,0.5,0.5,0.04,0.9574489795918367,1.0
75.0,0.5,0.5,0.05,0.9479729729729729,1.0
75.0,0.5,0.5,0.06,0.9154219525648096,1.0
75.0,0.5,0.5,0.07,0.9169084390512962,1.0
75.0,0.5,0.5,0.08,0.9362162162162161,1.0
75.0,0.5,0.5,0.09,0.9404219525648096,1.0
75.0,0.5,0.5,0.1,0.9697297297297297,1.0
75.0,0.5,0.5,0.11,0.9123303916161057,1.0
75.0,0.5,0.5,0.12,0.9512162162162161,1.0
75.0,0.5,0.5,0.13,0.9394594594594594,1.0
75.0,0.5,0.5,0.14,0.9421787093215664,1.0
75.0,0.5,0.5,0.15,0.9429729729729729,1.0
75.0,0.5,0.5,0.16,0.9547297297297297,1.0
75.0,0.5,0.5,0.17,0.9529729729729729,1.0
75.0,0.5,0.5,0.18,0.9329729729729729,1.0
75.0,0.5,0.5,0.19,0.9359459459459458,1.0
75.0,0.5,0.5,0.2,0.9429729729729729,1.0
75.0,0.5,0.5,0.21,0.9562162162162161,1.0
75.0,0.5,0.5,0.22,0.9412162162162161,1.0
75.0,0.5,0.5,0.23,0.9747297297297297,1.0
75.0,0.5,0.5,0.24,0.9414864864864865,1.0
75.0,0.5,0.5,0.25,0.919189189189189,1.0
75.0,0.5,0.5,0.26,0.9614864864864865,1.0
75.0,0.5,0.5,0.27,0.9682432432432432,1.0
75.0,0.5,0.5,0.28,0.8948814120242691,1.0
75.0,0.5,0.5,0.29,0.9294594594594594,1.0
75.0,0.5,0.5,0.3,0.9464864864864865,1.0
75.0,0.5,0.5,0.31,0.9597297297297297,1.0
75.0,0.5,0.5,0.32,0.9606922228350799,1.0
75.0,0.5,0.5,0.33,0.9209459459459458,1.0
75.0,0.5,0.5,0.34,0.9462162162162161,1.0
75.0,0.5,0.5,0.35000000000000003,0.9379729729729729,1.0
75.0,0.5,0.5,0.36,0.9277027027027026,1.0
75.0,0.5,0.5,0.37,0.9714864864864865,1.0
75.0,0.5,0.5,0.38,0.9129729729729729,1.0
75.0,0.5,0.5,0.39,0.9614864864864865,1.0
75.0,0.5,0.5,0.4,0.929189189189189,1.0
75.0,0.5,0.5,0.41000000000000003,0.9277027027027026,1.0
75.0,0.5,0.5,0.42,0.9663844456701599,1.0
75.0,0.5,0.5,0.43,0.9532432432432433,1.0
75.0,0.5,0.5,0.44,0.9436651958080529,1.0
75.0,0.5,0.5,0.45,0.9496276889134032,1.0
75.0,0.5,0.5,0.46,0.9109459459459458,1.0
75.0,0.5,0.5,0.47000000000000003,0.9597297297297297,1.0
75.0,0.5,0.5,0.48,0.9379729729729729,1.0
75.0,0.5,0.5,0.49,0.9229729729729729,1.0
75.0,0.5,0.5,0.5,0.9351516822945394,1.0
80.0,0.5,0.5,0.0,0.35294117647058826,0.06
80.0,0.5,0.5,0.01,0.8249782040104621,0.54
80.0,0.5,0.5,0.02,0.9747297297297297,1.0
80.0,0.5,0.5,0.03,0.9177027027027026,1.0
80.0,0.5,0.5,0.04,0.9589354660783233,1.0
80.0,0.5,0.5,0.05,0.9521787093215665,1.0
80.0,0.5,0.5,0.06,0.9597297297297297,1.0
80.0,0.5,0.5,0.07,0.9571787093215665,1.0
80.0,0.5,0.5,0.08,0.9279729729729729,1.0
80.0,0.5,0.5,0.09,0.9209459459459458,1.0
80.0,0.5,0.5,0.1,0.9571787093215665,1.0
80.0,0.5,0.5,0.11,0.9327027027027026,1.0
80.0,0.5,0.5,0.12,0.9714864864864865,1.0
80.0,0.5,0.5,0.13,0.9597297297297297,1.0
80.0,0.5,0.5,0.14,0.9446276889134032,1.0
80.0,0.5,0.5,0.15,0.9764864864864865,1.0
80.0,0.5,0.5,0.16,0.9564864864864865,1.0
80.0,0.5,0.5,0.17,0.9324324324324322,1.0
80.0,0.5,0.5,0.18,0.9427027027027026,1.0
80.0,0.5,0.5,0.19,0.9589354660783233,1.0
80.0,0.5,0.5,0.2,0.9354219525648096,1.0
80.0,0.5,0.5,0.21,0.9344594594594594,1.0
80.0,0.5,0.5,0.22,0.97,1.0
80.0,0.5,0.5,0.23,0.9612162162162161,1.0
80.0,0.5,0.5,0.24,0.9782432432432432,1.0
80.0,0.5,0.5,0.25,0.9394594594594594,1.0
80.0,0.5,0.5,0.26,0.9386651958080529,1.0
80.0,0.5,0.5,0.27,0.9209459459459458,1.0
80.0,0.5,0.5,0.28,0.9604219525648097,1.0
80.0,0.5,0.5,0.29,0.9714864864864865,1.0
80.0,0.5,0.5,0.3,0.9521787093215665,1.0
80.0,0.5,0.5,0.31,0.9414864864864865,1.0
80.0,0.5,0.5,0.32,0.9319084390512962,1.0
80.0,0.5,0.5,0.33,0.9562162162162161,1.0
80.0,0.5,0.5,0.34,0.9579729729729729,1.0
80.0,0.5,0.5,0.35000000000000003,0.9277027027027026,1.0
80.0,0.5,0.5,0.36,0.9444594594594594,1.0
80.0,0.5,0.5,0.37,0.9328709321566464,1.0
80.0,0.5,0.5,0.38,0.9447297297297297,1.0
80.0,0.5,0.5,0.39,0.9327027027027026,1.0
80.0,0.5,0.5,0.4,0.9279729729729729,1.0
80.0,0.5,0.5,0.41000000000000003,0.9436651958080529,1.0
80.0,0.5,0.5,0.42,0.9394594594594594,1.0
80.0,0.5,0.5,0.43,0.9512162162162161,1.0
80.0,0.5,0.5,0.44,0.9201516822945394,1.0
80.0,0.5,0.5,0.45,0.9529729729729729,1.0
80.0,0.5,0.5,0.46,0.9594594594594593,1.0
80.0,0.5,0.5,0.47000000000000003,0.9159459459459458,1.0
80.0,0.5,0.5,0.48,0.9362162162162161,1.0
80.0,0.5,0.5,0.49,0.9347297297297297,1.0
80.0,0.5,0.5,0.5,0.9494594594594594,1.0
85.0,0.5,0.5,0.0,0.35,0.07
85.0,0.5,0.5,0.01,0.915057915057915,0.6
85.0,0.5,0.5,0.02,0.9542724542724542,0.99
85.0,0.5,0.5,0.03,0.9194594594594594,1.0
85.0,0.5,0.5,0.04,0.9293574186431328,1.0
85.0,0.5,0.5,0.05,0.9354219525648096,1.0
85.0,0.5,0.5,0.06,0.9604219525648097,1.0
85.0,0.5,0.5,0.07,0.9462162162162161,1.0
85.0,0.5,0.5,0.08,0.9277027027027026,1.0
85.0,0.5,0.5,0.09,0.9479729729729729,1.0
85.0,0.5,0.5,0.1,0.9482432432432433,1.0
85.0,0.5,0.5,0.11,0.9462162162162161,1.0
85.0,0.5,0.5,0.12,0.9329729729729729,1.0
85.0,0.5,0.5,0.13,0.8889189189189187,1.0
85.0,0.5,0.5,0.14,0.9304219525648096,1.0
85.0,0.5,0.5,0.15,0.9404219525648096,1.0
85.0,0.5,0.5,0.16,0.9209459459459458,1.0
85.0,0.5,0.5,0.17,0.9562162162162161,1.0
85.0,0.5,0.5,0.18,0.9421787093215664,1.0
85.0,0.5,0.5,0.19,0.9529729729729729,1.0
85.0,0.5,0.5,0.2,0.9444594594594594,1.0
85.0,0.5,0.5,0.21,0.9444594594594594,1.0
85.0,0.5,0.5,0.22,0.9494594594594594,1.0
85.0,0.5,0.5,0.23,0.9309459459459458,1.0
85.0,0.5,0.5,0.24,0.9764864864864865,1.0
85.0,0.5,0.5,0.25,0.995,1.0
85.0,0.5,0.5,0.26,0.9394594594594594,1.0
85.0,0.5,0.5,0.27,0.9294594594594594,1.0
85.0,0.5,0.5,0.28,0.9714864864864865,1.0
85.0,0.5,0.5,0.29,0.9159459459459458,1.0
85.0,0.5,0.5,0.3,0.9344594594594594,1.0
85.0,0.5,0.5,0.31,0.9262162162162162,1.0
85.0,0.5,0.5,0.32,0.9262162162162162,1.0
85.0,0.5,0.5,0.33,0.9497297297297297,1.0
85.0,0.5,0.5,0.34,0.9062162162162162,1.0
85.0,0.5,0.5,0.35000000000000003,0.9412162162162161,1.0
85.0,0.5,0.5,0.36,0.9253199117484832,1.0
85.0,0.5,0.5,0.37,0.9529729729729729,1.0
85.0,0.5,0.5,0.38,0.9494594594594594,1.0
85.0,0.5,0.5,0.39,0.965,1.0
85.0,0.5,0.5,0.4,0.9529729729729729,1.0
85.0,0.5,0.5,0.41000000000000003,0.9547297297297297,1.0
85.0,0.5,0.5,0.42,0.9251516822945394,1.0
85.0,0.5,0.5,0.43,0.9369084390512961,1.0
85.0,0.5,0.5,0.44,0.9294594594594594,1.0
85.0,0.5,0.5,0.45,0.9394594594594594,1.0
85.0,0.5,0.5,0.46,0.9512162162162161,1.0
85.0,0.5,0.5,0.47000000000000003,0.9394594594594594,1.0
85.0,0.5,0.5,0.48,0.9429729729729729,1.0
85.0,0.5,0.5,0.49,0.9512162162162161,1.0
85.0,0.5,0.5,0.5,0.9554219525648097,1.0
90.0,0.5,0.5,0.0,0.25571725571725573,0.04
90.0,0.5,0.5,0.01,0.9149688149688149,0.63
90.0,0.5,0.5,0.02,0.9429729729729729,1.0
90.0,0.5,0.5,0.03,0.9497297297297297,1.0
90.0,0.5,0.5,0.04,0.9632432432432432,1.0
90.0,0.5,0.5,0.05,0.9312162162162161,1.0
90.0,0.5,0.5,0.06,0.9664864864864865,1.0
90.0,0.5,0.5,0.07,0.9497297297297297,1.0
90.0,0.5,0.5,0.08,0.9444594594594594,1.0
90.0,0.5,0.5,0.09,0.9494594594594594,1.0
90.0,0.5,0.5,0.1,0.9489354660783232,1.0
90.0,0.5,0.5,0.11,0.9579729729729729,1.0
90.0,0.5,0.5,0.12,0.9279729729729729,1.0
90.0,0.5,0.5,0.13,0.9379729729729729,1.0
90.0,0.5,0.5,0.14,0.9259459459459458,1.0
90.0,0.5,0.5,0.15,0.9629729729729729,1.0
90.0,0.5,0.5,0.16,0.9312162162162161,1.0
90.0,0.5,0.5,0.17,0.9044594594594594,1.0
90.0,0.5,0.5,0.18,0.9414864864864865,1.0
90.0,0.5,0.5,0.19,0.9597297297297297,1.0
90.0,0.5,0.5,0.2,0.9497297297297297,1.0
90.0,0.5,0.5,0.21,0.9259459459459458,1.0
90.0,0.5,0.5,0.22,0.9506922228350799,1.0
90.0,0.5,0.5,0.23,0.9354219525648096,1.0
90.0,0.5,0.5,0.24,0.9327027027027026,1.0
90.0,0.5,0.5,0.25,0.9209459459459458,1.0
90.0,0.5,0.5,0.26,0.9362162162162161,1.0
90.0,0.5,0.5,0.27,0.9294594594594594,1.0
90.0,0.5,0.5,0.28,0.9464864864864865,1.0
90.0,0.5,0.5,0.29,0.9682432432432432,1.0
90.0,0.5,0.5,0.3,0.9462162162162161,1.0
90.0,0.5,0.5,0.31,0.9647297297297297,1.0
90.0,0.5,0.5,0.32,0.9447297297297297,1.0
90.0,0.5,0.5,0.33,0.9236651958080528,1.0
90.0,0.5,0.5,0.34,0.9797297297297297,1.0
90.0,0.5,0.5,0.35000000000000003,0.9156756756756755,1.0
90.0,0.5,0.5,0.36,0.9444594594594594,1.0
90.0,0.5,0.5,0.37,0.9294594594594594,1.0
90.0,0.5,0.5,0.38,0.9329729729729729,1.0
90.0,0.5,0.5,0.39,0.9632432432432432,1.0
90.0,0.5,0.5,0.4,0.9486651958080529,1.0
90.0,0.5,0.5,0.41000000000000003,0.93707666850524,1.0
90.0,0.5,0.5,0.42,0.9664864864864865,1.0
90.0,0.5,0.5,0.43,0.9077027027027026,1.0
90.0,0.5,0.5,0.44,0.9377027027027026,1.0
90.0,0.5,0.5,0.45,0.9497297297297297,1.0
90.0,0.5,0.5,0.46,0.9394594594594594,1.0
90.0,0.5,0.5,0.47000000000000003,0.9429729729729729,1.0
90.0,0.5,0.5,0.48,0.9051516822945394,1.0
90.0,0.5,0.5,0.49,0.9479729729729729,1.0
90.0,0.5,0.5,0.5,0.9697297297297297,1.0
95.0,0.5,0.5,0.0,0.22162162162162163,0.04
95.0,0.5,0.5,0.01,0.8769003378378377,0.61
95.0,0.5,0.5,0.02,0.9459459459459458,1.0
95.0,0.5,0.5,0.03,0.9254219525648096,1.0
95.0,0.5,0.5,0.04,0.9362162162162161,1.0
95.0,0.5,0.5,0.05,0.9259459459459458,1.0
95.0,0.5,0.5,0.06,0.9512162162162161,1.0
95.0,0.5,0.5,0.07,0.9124324324324323,1.0
95.0,0.5,0.5,0.08,0.9444594594594594,1.0
95.0,0.5,0.5,0.09,0.9159459459459458,1.0
95.0,0.5,0.5,0.1,0.9514864864864865,1.0
95.0,0.5,0.5,0.11,0.9429729729729729,1.0
95.0,0.5,0.5,0.12,0.9033949255377826,1.0
95.0,0.5,0.5,0.13,0.9208439051296193,1.0
95.0,0.5,0.5,0.14,0.9127027027027026,1.0
95.0,0.5,0.5,0.15,0.9832432432432432,1.0
95.0,0.5,0.5,0.16,0.9362162162162161,1.0
95.0,0.5,0.5,0.17,0.9093574186431329,1.0
95.0,0.5,0.5,0.18,0.9311141753998896,1.0
95.0,0.5,0.5,0.19,0.9379729729729729,1.0
95.0,0.5,0.5,0.2,0.9529729729729729,1.0
95.0,0.5,0.5,0.21,0.9094594594594594,1.0
95.0,0.5,0.5,0.22,0.9236651958080528,1.0
95.0,0.5,0.5,0.23,0.9682432432432432,1.0
95.0,0.5,0.5,0.24,0.9512162162162161,1.0
95.0,0.5,0.5,0.25,0.9224324324324322,1.0
95.0,0.5,0.5,0.26,0.9647297297297297,1.0
95.0,0.5,0.5,0.27,0.9614864864864865,1.0
95.0,0.5,0.5,0.28,0.9547297297297297,1.0
95.0,0.5,0.5,0.29,0.9156756756756755,1.0
95.0,0.5,0.5,0.3,0.9359459459459458,1.0
95.0,0.5,0.5,0.31,0.9209459459459458,1.0
95.0,0.5,0.5,0.32,0.9312162162162161,1.0
95.0,0.5,0.5,0.33,0.9277027027027026,1.0
95.0,0.5,0.5,0.34,0.9412162162162161,1.0
95.0,0.5,0.5,0.35000000000000003,0.9629729729729729,1.0
95.0,0.5,0.5,0.36,0.9632432432432432,1.0
95.0,0.5,0.5,0.37,0.9529729729729729,1.0
