m,p,q,delta,prec,recall
60.0,0.5,0.5,0.12,1.0,1.0
60.0,0.5,0.5,0.13,1.0,1.0
60.0,0.5,0.5,0.14,1.0,1.0
60.0,0.5,0.5,0.15,1.0,1.0
60.0,0.5,0.5,0.16,1.0,1.0
60.0,0.5,0.5,0.17,1.0,1.0
60.0,0.5,0.5,0.18,1.0,1.0
60.0,0.5,0.5,0.19,1.0,1.0
60.0,0.5,0.5,0.2,1.0,1.0
60.0,0.5,0.5,0.21,1.0,1.0
60.0,0.5,0.5,0.22,1.0,1.0
60.0,0.5,0.5,0.23,1.0,1.0
60.0,0.5,0.5,0.24,1.0,1.0
60.0,0.5,0.5,0.25,1.0,1.0
60.0,0.5,0.5,0.26,1.0,1.0
60.0,0.5,0.5,0.27,1.0,1.0
60.0,0.5,0.5,0.28,1.0,1.0
60.0,0.5,0.5,0.29,1.0,1.0
60.0,0.5,0.5,0.3,1.0,1.0
60.0,0.5,0.5,0.31,1.0,1.0
60.0,0.5,0.5,0.32,1.0,1.0
60.0,0.5,0.5,0.33,1.0,1.0
60.0,0.5,0.5,0.34,1.0,1.0
60.0,0.5,0.5,0.35000000000000003,1.0,1.0
60.0,0.5,0.5,0.36,1.0,1.0
60.0,0.5,0.5,0.37,1.0,1.0
60.0,0.5,0.5,0.38,1.0,1.0
60.0,0.5,0.5,0.39,1.0,1.0
60.0,0.5,0.5,0.4,1.0,1.0
60.0,0.5,0.5,0.41000000000000003,1.0,1.0
60.0,0.5,0.5,0.42,1.0,1.0
60.0,0.5,0.5,0.43,1.0,1.0
60.0,0.5,0.5,0.44,1.0,1.0
60.0,0.5,0.5,0.45,1.0,1.0
60.0,0.5,0.5,0.46,1.0,1.0
60.0,0.5,0.5,0.47000000000000003,1.0,1.0
60.0,0.5,0.5,0.48,1.0,1.0
60.0,0.5,0.5,0.49,1.0,1.0
60.0,0.5,0.5,0.5,1.0,1.0
65.0,0.5,0.5,0.0,0.36,0.36
65.0,0.5,0.5,0.01,0.73,0.73
65.0,0.5,0.5,0.02,0.99,0.99
65.0,0.5,0.5,0.03,1.0,1.0
65.0,0.5,0.5,0.04,1.0,1.0
65.0,0.5,0.5,0.05,1.0,1.0
65.0,0.5,0.5,0.06,1.0,1.0
65.0,0.5,0.5,0.07,1.0,1.0
65.0,0.5,0.5,0.08,1.0,1.0
65.0,0.5,0.5,0.09,1.0,1.0
65.0,0.5,0.5,0.1,1.0,1.0
65.0,0.5,0.5,0.11,1.0,1.0
65.0,0.5,0.5,0.12,1.0,1.0
65.0,0.5,0.5,0.13,1.0,1.0
65.0,0.5,0.5,0.14,1.0,1.0
65.0,0.5,0.5,0.15,1.0,1.0
65.0,0.5,0.5,0.16,1.0,1.0
65.0,0.5,0.5,0.17,1.0,1.0
65.0,0.5,0.5,0.18,1.0,1.0
65.0,0.5,0.5,0.19,1.0,1.0
65.0,0.5,0.5,0.2,1.0,1.0
65.0,0.5,0.5,0.21,1.0,1.0
65.0,0.5,0.5,0.22,1.0,1.0
65.0,0.5,0.5,0.23,1.0,1.0
65.0,0.5,0.5,0.24,1.0,1.0
65.0,0.5,0.5,0.25,1.0,1.0
65.0,0.5,0.5,0.26,1.0,1.0
65.0,0.5,0.5,0.27,1.0,1.0
65.0,0.5,0.5,0.28,1.0,1.0
65.0,0.5,0.5,0.29,1.0,1.0
65.0,0.5,0.5,0.3,1.0,1.0
65.0,0.5,0.5,0.31,1.0,1.0
65.0,0.5,0.5,0.32,1.0,1.0
65.0,0.5,0.5,0.33,1.0,1.0
65.0,0.5,0.5,0.34,1.0,1.0
65.0,0.5,0.5,0.35000000000000003,1.0,1.0
65.0,0.5,0.5,0.36,1.0,1.0
65.0,0.5,0.5,0.37,1.0,1.0
65.0,0.5,0.5,0.38,1.0,1.0
65.0,0.5,0.5,0.39,1.0,1.0
65.0,0.5,0.5,0.4,1.0,1.0
65.0,0.5,0.5,0.41000000000000003,1.0,1.0
65.0,0.5,0.5,0.42,1.0,1.0
65.0,0.5,0.5,0.43,1.0,1.0
65.0,0.5,0.5,0.44,1.0,1.0
65.0,0.5,0.5,0.45,1.0,1.0
65.0,0.5,0.5,0.46,1.0,1.0
65.0,0.5,0.5,0.47000000000000003,1.0,1.0
65.0,0.5,0.5,0.48,1.0,1.0
65.0,0.5,0.5,0.49,1.0,1.0
65.0,0.5,0.5,0.5,1.0,1.0
70.0,0.5,0.5,0.0,0.35,0.35
70.0,0.5,0.5,0.01,0.8,0.8
70.0,0.5,0.5,0.02,1.0,1.0
70.0,0.5,0.5,0.03,1.0,1.0
70.0,0.5,0.5,0.04,1.0,1.0
70.0,0.5,0.5,0.05,1.0,1.0
70.0,0.5,0.5,0.06,1.0,1.0
70.0,0.5,0.5,0.07,1.0,1.0
70.0,0.5,0.5,0.08,1.0,1.0
70.0,0.5,0.5,0.09,1.0,1.0
70.0,0.5,0.5,0.1,1.0,1.0
70.0,0.5,0.5,0.11,1.0,1.0
70.0,0.5,0.5,0.12,1.0,1.0
70.0,0.5,0.5,0.13,1.0,1.0
70.0,0.5,0.5,0.14,1.0,1.0
70.0,0.5,0.5,0.15,1.0,1.0
70.0,0.5,0.5,0.16,1.0,1.0
70.0,0.5,0.5,0.17,1.0,1.0
70.0,0.5,0.5,0.18,1.0,1.0
70.0,0.5,0.5,0.19,1.0,1.0
70.0,0.5,0.5,0.2,1.0,1.0
70.0,0.5,0.5,0.21,1.0,1.0
70.0,0.5,0.5,0.22,1.0,1.0
70.0,0.5,0.5,0.23,1.0,1.0
70.0,0.5,0.5,0.24,1.0,1.0
70.0,0.5,0.5,0.25,1.0,1.0
70.0,0.5,0.5,0.26,1.0,1.0
70.0,0.5,0.5,0.27,1.0,1.0
70.0,0.5,0.5,0.28,1.0,1.0
70.0,0.5,0.5,0.29,1.0,1.0
70.0,0.5,0.5,0.3,1.0,1.0
70.0,0.5,0.5,0.31,1.0,1.0
70.0,0.5,0.5,0.32,1.0,1.0
70.0,0.5,0.5,0.33,1.0,1.0
70.0,0.5,0.5,0.34,1.0,1.0
70.0,0.5,0.5,0.35000000000000003,1.0,1.0
70.0,0.5,0.5,0.36,1.0,1.0
70.0,0.5,0.5,0.37,1.0,1.0
70.0,0.5,0.5,0.38,1.0,1.0
70.0,0.5,0.5,0.39,1.0,1.0
70.0,0.5,0.5,0.4,1.0,1.0
70.0,0.5,0.5,0.41000000000000003,1.0,1.0
70.0,0.5,0.5,0.42,1.0,1.0
70.0,0.5,0.5,0.43,1.0,1.0
70.0,0.5,0.5,0.44,1.0,1.0
70.0,0.5,0.5,0.45,1.0,1.0
70.0,0.5,0.5,0.46,1.0,1.0
70.0,0.5,0.5,0.47000000000000003,1.0,1.0
70.0,0.5,0.5,0.48,1.0,1.0
70.0,0.5,0.5,0.49,1.0,1.0
70.0,0.5,0.5,0.5,1.0,1.0
75.0,0.5,0.5,0.0,0.35,0.35
75.0,0.5,0.5,0.01,0.8,0.8
75.0,0.5,0.5,0.02,1.0,1.0
75.0,0.5,0.5,0.03,1.0,1.0
75.0,0.5,0.5,0.04,1.0,1.0
75.0,0.5,0.5,0.05,1.0,1.0
75.0,0.5,0.5,0.06,1.0,1.0
75.0,0.5,0.5,0.07,1.0,1.0
75.0,0.5,0.5,0.08,1.0,1.0
75.0,0.5,0.5,0.09,1.0,1.0
75.0,0.5,0.5,0.1,1.0,1.0
75.0,0.5,0.5,0.11,1.0,1.0
75.0,0.5,0.5,0.12,1.0,1.0
75.0,0.5,0.5,0.13,1.0,1.0
75.0,0.5,0.5,0.14,1.0,1.0
75.0,0.5,0.5,0.15,1.0,1.0
75.0,0.5,0.5,0.16,1.0,1.0
75.0,0.5,0.5,0.17,1.0,1.0
75.0,0.5,0.5,0.18,1.0,1.0
75.0,0.5,0.5,0.19,1.0,1.0
75.0,0.5,0.5,0.2,1.0,1.0
75.0,0.5,0.5,0.21,1.0,1.0
75.0,0.5,0.5,0.22,1.0,1.0
75.0,0.5,0.5,0.23,1.0,1.0
75.0,0.5,0.5,0.24,1.0,1.0
75.0,0.5,0.5,0.25,1.0,1.0
75.0,0.5,0.5,0.26,1.0,1.0
75.0,0.5,0.5,0.27,1.0,1.0
75.0,0.5,0.5,0.28,1.0,1.0
75.0,0.5,0.5,0.29,1.0,1.0
75.0,0.5,0.5,0.3,1.0,1.0
75.0,0.5,0.5,0.31,1.0,1.0
75.0,0.5,0.5,0.32,1.0,1.0
75.0,0.5,0.5,0.33,1.0,1.0
75.0,0.5,0.5,0.34,1.0,1.0
75.0,0.5,0.5,0.35000000000000003,1.0,1.0
75.0,0.5,0.5,0.36,1.0,1.0
75.0,0.5,0.5,0.37,1.0,1.0
75.0,0.5,0.5,0.38,1.0,1.0
75.0,0.5,0.5,0.39,1.0,1.0
75.0,0.5,0.5,0.4,1.0,1.0
75.0,0.5,0.5,0.41000000000000003,1.0,1.0
75.0,0.5,0.5,0.42,1.0,1.0
75.0,0.5,0.5,0.43,1.0,1.0
75.0,0.5,0.5,0.44,1.0,1.0
75.0,0.5,0.5,0.45,1.0,1.0
75.0,0.5,0.5,0.46,1.0,1.0
75.0,0.5,0.5,0.47000000000000003,1.0,1.0
75.0,0.5,0.5,0.48,1.0,1.0
75.0,0.5,0.5,0.49,1.0,1.0
75.0,0.5,0.5,0.5,1.0,1.0
80.0,0.5,0.5,0.0,0.28,0.28
80.0,0.5,0.5,0.01,0.85,0.85
80.0,0.5,0.5,0.02,1.0,1.0
80.0,0.5,0.5,0.03,1.0,1.0
80.0,0.5,0.5,0.04,1.0,1.0
80.0,0.5,0.5,0.05,1.0,1.0
80.0,0.5,0.5,0.06,1.0,1.0
80.0,0.5,0.5,0.07,1.0,1.0
80.0,0.5,0.5,0.08,1.0,1.0
80.0,0.5,0.5,0.09,1.0,1.0
80.0,0.5,0.5,0.1,1.0,1.0
80.0,0.5,0.5,0.11,1.0,1.0
80.0,0.5,0.5,0.12,1.0,1.0
80.0,0.5,0.5,0.13,1.0,1.0
80.0,0.5,0.5,0.14,1.0,1.0
80.0,0.5,0.5,0.15,1.0,1.0
80.0,0.5,0.5,0.16,1.0,1.0
80.0,0.5,0.5,0.17,1.0,1.0
80.0,0.5,0.5,0.18,1.0,1.0
80.0,0.5,0.5,0.19,1.0,1.0
80.0,0.5,0.5,0.2,1.0,1.0
80.0,0.5,0.5,0.21,1.0,1.0
80.0,0.5,0.5,0.22,1.0,1.0
80.0,0.5,0.5,0.23,1.0,1.0
80.0,0.5,0.5,0.24,1.0,1.0
80.0,0.5,0.5,0.25,1.0,1.0
80.0,0.5,0.5,0.26,1.0,1.0
80.0,0.5,0.5,0.27,1.0,1.0
80.0,0.5,0.5,0.28,1.0,1.0
80.0,0.5,0.5,0.29,1.0,1.0
80.0,0.5,0.5,0.3,1.0,1.0
80.0,0.5,0.5,0.31,1.0,1.0
80.0,0.5,0.5,0.32,1.0,1.0
80.0,0.5,0.5,0.33,1.0,1.0
80.0,0.5,0.5,0.34,1.0,1.0
80.0,0.5,0.5,0.35000000000000003,1.0,1.0
80.0,0.5,0.5,0.36,1.0,1.0
80.0,0.5,0.5,0.37,1.0,1.0
80.0,0.5,0.5,0.38,1.0,1.0
80.0,0.5,0.5,0.39,1.0,1.0
80.0,0.5,0.5,0.4,1.0,1.0
80.0,0.5,0.5,0.41000000000000003,1.0,1.0
80.0,0.5,0.5,0.42,1.0,1.0
80.0,0.5,0.5,0.43,1.0,1.0
80.0,0.5,0.5,0.44,1.0,1.0
80.0,0.5,0.5,0.45,1.0,1.0
80.0,0.5,0.5,0.46,1.0,1.0
80.0,0.5,0.5,0.47000000000000003,1.0,1.0
80.0,0.5,0.5,0.48,1.0,1.0
80.0,0.5,0.5,0.49,1.0,1.0
80.0,0.5,0.5,0.5,1.0,1.0
85.0,0.5,0.5,0.0,0.32,0.32
85.0,0.5,0.5,0.01,0.87,0.87
85.0,0.5,0.5,0.02,1.0,1.0
85.0,0.5,0.5,0.03,1.0,1.0
85.0,0.5,0.5,0.04,1.0,1.0
85.0,0.5,0.5,0.05,1.0,1.0
85.0,0.5,0.5,0.06,1.0,1.0
85.0,0.5,0.5,0.07,1.0,1.0
85.0,0.5,0.5,0.08,1.0,1.0
85.0,0.5,0.5,0.09,1.0,1.0
85.0,0.5,0.5,0.1,1.0,1.0
85.0,0.5,0.5,0.11,1.0,1.0
85.0,0.5,0.5,0.12,1.0,1.0
85.0,0.5,0.5,0.13,1.0,1.0
85.0,0.5,0.5,0.14,1.0,1.0
85.0,0.5,0.5,0.15,1.0,1.0
85.0,0.5,0.5,0.16,1.0,1.0
85.0,0.5,0.5,0.17,1.0,1.0
85.0,0.5,0.5,0.18,1.0,1.0
85.0,0.5,0.5,0.19,1.0,1.0
85.0,0.5,0.5,0.2,1.0,1.0
85.0,0.5,0.5,0.21,1.0,1.0
85.0,0.5,0.5,0.22,1.0,1.0
85.0,0.5,0.5,0.23,1.0,1.0
85.0,0.5,0.5,0.24,1.0,1.0
85.0,0.5,0.5,0.25,1.0,1.0
85.0,0.5,0.5,0.26,1.0,1.0
85.0,0.5,0.5,0.27,1.0,1.0
85.0,0.5,0.5,0.28,1.0,1.0
85.0,0.5,0.5,0.29,1.0,1.0
85.0,0.5,0.5,0.3,1.0,1.0
85.0,0.5,0.5,0.31,1.0,1.0
85.0,0.5,0.5,0.32,1.0,1.0
85.0,0.5,0.5,0.33,1.0,1.0
85.0,0.5,0.5,0.34,1.0,1.0
85.0,0.5,0.5,0.35000000000000003,1.0,1.0
85.0,0.5,0.5,0.36,1.0,1.0
85.0,0.5,0.5,0.37,1.0,1.0
85.0,0.5,0.5,0.38,1.0,1.0
85.0,0.5,0.5,0.39,1.0,1.0
85.0,0.5,0.5,0.4,1.0,1.0
85.0,0.5,0.5,0.41000000000000003,1.0,1.0
85.0,0.5,0.5,0.42,1.0,1.0
85.0,0.5,0.5,0.43,1.0,1.0
85.0,0.5,0.5,0.44,1.0,1.0
85.0,0.5,0.5,0.45,1.0,1.0
85.0,0.5,0.5,0.46,1.0,1.0
85.0,0.5,0.5,0.47000000000000003,1.0,1.0
85.0,0.5,0.5,0.48,1.0,1.0
85.0,0.5,0.5,0.49,1.0,1.0
85.0,0.5,0.5,0.5,1.0,1.0
90.0,0.5,0.5,0.0,0.39,0.39
90.0,0.5,0.5,0.01,0.9,0.9
90.0,0.5,0.5,0.02,0.99,0.99
90.0,0.5,0.5,0.03,1.0,1.0
90.0,0.5,0.5,0.04,1.0,1.0
90.0,0.5,0.5,0.05,1.0,1.0
90.0,0.5,0.5,0.06,1.0,1.0
90.0,0.5,0.5,0.07,1.0,1.0
90.0,0.5,0.5,0.08,1.0,1.0
90.0,0.5,0.5,0.09,1.0,1.0
90.0,0.5,0.5,0.1,1.0,1.0
90.0,0.5,0.5,0.11,1.0,1.0
90.0,0.5,0.5,0.12,1.0,1.0
90.0,0.5,0.5,0.13,1.0,1.0
90.0,0.5,0.5,0.14,1.0,1.0
90.0,0.5,0.5,0.15,1.0,1.0
90.0,0.5,0.5,0.16,1.0,1.0
90.0,0.5,0.5,0.17,1.0,1.0
90.0,0.5,0.5,0.18,1.0,1.0
90.0,0.5,0.5,0.19,1.0,1.0
90.0,0.5,0.5,0.2,1.0,1.0
90.0,0.5,0.5,0.21,1.0,1.0
90.0,0.5,0.5,0.22,1.0,1.0
90.0,0.5,0.5,0.23,1.0,1.0
90.0,0.5,0.5,0.24,1.0,1.0
90.0,0.5,0.5,0.25,1.0,1.0
90.0,0.5,0.5,0.26,1.0,1.0
90.0,0.5,0.5,0.27,1.0,1.0
90.0,0.5,0.5,0.28,1.0,1.0
90.0,0.5,0.5,0.29,1.0,1.0
90.0,0.5,0.5,0.3,1.0,1.0
90.0,0.5,0.5,0.31,1.0,1.0
90.0,0.5,0.5,0.32,1.0,1.0
90.0,0.5,0.5,0.33,1.0,1.0
90.0,0.5,0.5,0.34,1.0,1.0
90.0,0.5,0.5,0.35000000000000003,1.0,1.0
90.0,0.5,0.5,0.36,1.0,1.0
90.0,0.5,0.5,0.37,1.0,1.0
90.0,0.5,0.5,0.38,1.0,1.0
90.0,0.5,0.5,0.39,1.0,1.0
90.0,0.5,0.5,0.4,1.0,1.0
90.0,0.5,0.5,0.41000000000000003,1.0,1.0
90.0,0.5,0.5,0.42,1.0,1.0
90.0,0.5,0.5,0.43,1.0,1.0
90.0,0.5,0.5,0.44,1.0,1.0
90.0,0.5,0.5,0.45,1.0,1.0
90.0,0.5,0.5,0.46,1.0,1.0
90.0,0.5,0.5,0.47000000000000003,1.0,1.0
90.0,0.5,0.5,0.48,1.0,1.0
90.0,0.5,0.5,0.49,1.0,1.0
90.0,0.5,0.5,0.5,1.0,1.0
95.0,0.5,0.5,0.0,0.3,0.3
95.0,0.5,0.5,0.01,0.88,0.88
95.0,0.5,0.5,0.02,1.0,1.0
95.0,0.5,0.5,0.03,1.0,1.0
95.0,0.5,0.5,0.04,1.0,1.0
95.0,0.5,0.5,0.05,1.0,1.0
95.0,0.5,0.5,0.06,1.0,1.0
95.0,0.5,0.5,0.07,1.0,1.0
95.0,0.5,0.5,0.08,1.0,1.0
95.0,0.5,0.5,0.09,1.0,1.0
95.0,0.5,0.5,0.1,1.0,1.0
95.0,0.5,0.5,0.11,1.0,1.0
95.0,0.5,0.5,0.12,1.0,1.0
95.0,0.5,0.5,0.13,1.0,1.0
95.0,0.5,0.5,0.14,1.0,1.0
95.0,0.5,0.5,0.15,1.0,1.0
95.0,0.5,0.5,0.16,1.0,1.0
95.0,0.5,0.5,0.17,1.0,1.0
95.0,0.5,0.5,0.18,1.0,1.0
95.0,0.5,0.5,0.19,1.0,1.0
95.0,0.5,0.5,0.2,1.0,1.0
95.0,0.5,0.5,0.21,1.0,1.0
95.0,0.5,0.5,0.22,1.0,1.0
95.0,0.5,0.5,0.23,1.0,1.0
95.0,0.5,0.5,0.24,1.0,1.0
95.0,0.5,0.5,0.25,1.0,1.0
95.0,0.5,0.5,0.26,1.0,1.0
95.0,0.5,0.5,0.27,1.0,1.0
95.0,0.5,0.5,0.28,1.0,1.0
95.0,0.5,0.5,0.29,1.0,1.0
95.0,0.5,0.5,0.3,1.0,1.0
95.0,0.5,0.5,0.31,1.0,1.0
95.0,0.5,0.5,0.32,1.0,1.0
95.0,0.5,0.5,0.33,1.0,1.0
95.0,0.5,0.5,0.34,1.0,1.0
95.0,0.5,0.5,0.35000000000000003,1.0,1.0
95.0,0.5,0.5,0.36,1.0,1.0
95.0,0.5,0.5,0.37,1.0,1.0
95.0,0.5,0.5,0.38,1.0,1.0
95.0,0.5,0.5,0.39,1.0,1.0
95.0,0.5,0.5,0.4,1.0,1.0
95.0,0.5,0.5,0.41000000000000003,1.0,1.0
95.0,0.5,0.5,0.42,1.0,1.0
95.0,0.5,0.5,0.43,1.0,1.0
95.0,0.5,0.5,0.44,1.0,1.0
95.0,0.5,0.5,0.45,1.0,1.0
95.0,0.5,0.5,0.46,1.0,1.0
95.0,0.5,0.5,0.47000000000000003,1.0,1.0
95.0,0.5,0.5,0.48,1.0,1.0
95.0,0.5,0.5,0.49,1.0,1.0
95.0,0.5,0.5,0.5,1.0,1.0
100.0,0.5,0.5,0.0,0.37,0.37
100.0,0.5,0.5,0.01,0.84,0.84
100.0,0.5,0.5,0.02,1.0,1.0
100.0,0.5,0.5,0.03,1.0,1.0
100.0,0.5,0.5,0.04,1.0,1.0
100.0,0.5,0.5,0.05,1.0,1.0
100.0,0.5,0.5,0.06,1.0,1.0
100.0,0.5,0.5,0.07,1.0,1.0
100.0,0.5,0.5,0.08,1.0,1.0
100.0,0.5,0.5,0.09,1.0,1.0
100.0,0.5,0.5,0.1,1.0,1.0
100.0,0.5,0.5,0.11,1.0,1.0
100.0,0.5,0.5,0.12,1.0,1.0
100.0,0.5,0.5,0.13,1.0,1.0
100.0,0.5,0.5,0.14,1.0,1.0
100.0,0.5,0.5,0.15,1.0,1.0
100.0,0.5,0.5,0.16,1.0,1.0
100.0,0.5,0.5,0.17,1.0,1.0
100.0,0.5,0.5,0.18,1.0,1.0
100.0,0.5,0.5,0.19,1.0,1.0
100.0,0.5,0.5,0.2,1.0,1.0
100.0,0.5,0.5,0.21,1.0,1.0
100.0,0.5,0.5,0.22,1.0,1.0
100.0,0.5,0.5,0.23,1.0,1.0
100.0,0.5,0.5,0.24,1.0,1.0
100.0,0.5,0.5,0.25,1.0,1.0
100.0,0.5,0.5,0.26,1.0,1.0
100.0,0.5,0.5,0.27,1.0,1.0
100.0,0.5,0.5,0.28,1.0,1.0
100.0,0.5,0.5,0.29,1.0,1.0
100.0,0.5,0.5,0.3,1.0,1.0
100.0,0.5,0.5,0.31,1.0,1.0
100.0,0.5,0.5,0.32,1.0,1.0
100.0,0.5,0.5,0.33,1.0,1.0
100.0,0.5,0.5,0.34,1.0,1.0
100.0,0.5,0.5,0.35000000000000003,1.0,1.0
100.0,0.5,0.5,0.36,1.0,1.0
100.0,0.5,0.5,0.37,1.0,1.0
100.0,0.5,0.5,0.38,1.0,1.0
100.0,0.5,0.5,0.39,1.0,1.0
100.0,0.5,0.5,0.4,1.0,1.0
100.0,0.5,0.5,0.41000000000000003,1.0,1.0
100.0,0.5,0.5,0.42,1.0,1.0
100.0,0.5,0.5,0.43,1.0,1.0
100.0,0.5,0.5,0.44,1.0,1.0
100.0,0.5,0.5,0.45,1.0,1.0
100.0,0.5,0.5,0.46,1.0,1.0
100.0,0.5,0.5,0.47000000000000003,1.0,1.0
100.0,0.5,0.5,0.48,1.0,1.0
100.0,0.5,0.5,0.49,1.0,1.0
100.0,0.5,0.5,0.5,1.0,1.0
105.0,0.5,0.5,0.0,0.26,0.26
105.0,0.5,0.5,0.01,0.92,0.92
105.0,0.5,0.5,0.02,1.0,1.0
105.0,0.5,0.5,0.03,1.0,1.0
105.0,0.5,0.5,0.04,1.0,1.0
105.0,0.5,0.5,0.05,1.0,1.0
105.0,0.5,0.5,0.06,1.0,1.0
105.0,0.5,0.5,0.07,1.0,1.0
105.0,0.5,0.5,0.08,1.0,1.0
105.0,0.5,0.5,0.09,1.0,1.0
105.0,0.5,0.5,0.1,1.0,1.0
105.0,0.5,0.5,0.11,1.0,1.0
105.0,0.5,0.5,0.12,1.0,1.0
105.0,0.5,0.5,0.13,1.0,1.0
105.0,0.5,0.5,0.14,1.0,1.0
105.0,0.5,0.5,0.15,1.0,1.0
105.0,0.5,0.5,0.16,1.0,1.0
105.0,0.5,0.5,0.17,1.0,1.0
105.0,0.5,0.5,0.18,1.0,1.0
105.0,0.5,0.5,0.19,1.0,1.0
105.0,0.5,0.5,0.2,1.0,1.0
105.0,0.5,0.5,0.21,1.0,1.0
105.0,0.5,0.5,0.22,1.0,1.0
105.0,0.5,0.5,0.23,1.0,1.0
105.0,0.5,0.5,0.24,1.0,1.0
105.0,0.5,0.5,0.25,1.0,1.0
105.0,0.5,0.5,0.26,1.0,1.0
105.0,0.5,0.5,0.27,1.0,1.0
105.0,0.5,0.5,0.28,1.0,1.0
105.0,0.5,0.5,0.29,1.0,1.0
105.0,0.5,0.5,0.3,1.0,1.0
105.0,0.5,0.5,0.31,1.0,1.0
105.0,0.5,0.5,0.32,1.0,1.0
105.0,0.5,0.5,0.33,1.0,1.0
105.0,0.5,0.5,0.34,1.0,1.0
105.0,0.5,0.5,0.35000000000000003,1.0,1.0
105.0,0.5,0.5,0.36,1.0,1.0
105.0,0.5,0.5,0.37,1.0,1.0
105.0,0.5,0.5,0.38,1.0,1.0
105.0,0.5,0.5,0.39,1.0,1.0
105.0,0.5,0.5,0.4,1.0,1.0
105.0,0.5,0.5,0.41000000000000003,1.0,1.0
105.0,0.5,0.5,0.42,1.0,1.0
105.0,0.5,0.5,0.43,1.0,1.0
105.0,0.5,0.5,0.44,1.0,1.0
105.0,0.5,0.5,0.45,1.0,1.0
105.0,0.5,0.5,0.46,1.0,1.0
105.0,0.5,0.5,0.47000000000000003,1.0,1.0
105.0,0.5,0.5,0.48,1.0,1.0
105.0,0.5,0.5,0.49,1.0,1.0
105.0,0.5,0.5,0.5,1.0,1.0
110.0,0.5,0.5,0.0,0.32,0.32
110.0,0.5,0.5,0.01,0.89,0.89
110.0,0.5,0.5,0.02,1.0,1.0
110.0,0.5,0.5,0.03,1.0,1.0
110.0,0.5,0.5,0.04,1.0,1.0
110.0,0.5,0.5,0.05,1.0,1.0
110.0,0.5,0.5,0.06,1.0,1.0
110.0,0.5,0.5,0.07,1.0,1.0
110.0,0.5,0.5,0.08,1.0,1.0
110.0,0.5,0.5,0.09,1.0,1.0
110.0,0.5,0.5,0.1,1.0,1.0
110.0,0.5,0.5,0.11,1.0,1.0
110.0,0.5,0.5,0.12,1.0,1.0
110.0,0.5,0.5,0.13,1.0,1.0
110.0,0.5,0.5,0.14,1.0,1.0
110.0,0.5,0.5,0.15,1.0,1.0
110.0,0.5,0.5,0.16,1.0,1.0
110.0,0.5,0.5,0.17,1.0,1.0
110.0,0.5,0.5,0.18,1.0,1.0
110.0,0.5,0.5,0.19,1.0,1.0
110.0,0.5,0.5,0.2,1.0,1.0
110.0,0.5,0.5,0.21,1.0,1.0
110.0,0.5,0.5,0.22,1.0,1.0
110.0,0.5,0.5,0.23,1.0,1.0
110.0,0.5,0.5,0.24,1.0,1.0
110.0,0.5,0.5,0.25,1.0,1.0
110.0,0.5,0.5,0.26,1.0,1.0
110.0,0.5,0.5,0.27,1.0,1.0
110.0,0.5,0.5,0.28,1.0,1.0
110.0,0.5,0.5,0.29,1.0,1.0
110.0,0.5,0.5,0.3,1.0,1.0
110.0,0.5,0.5,0.31,1.0,1.0
110.0,0.5,0.5,0.32,1.0,1.0
110.0,0.5,0.5,0.33,1.0,1.0
110.0,0.5,0.5,0.34,1.0,1.0
110.0,0.5,0.5,0.35000000000000003,1.0,1.0
110.0,0.5,0.5,0.36,1.0,1.0
110.0,0.5,0.5,0.37,1.0,1.0
110.0,0.5,0.5,0.38,1.0,1.0
110.0,0.5,0.5,0.39,1.0,1.0
110.0,0.5,0.5,0.4,1.0,1.0
110.0,0.5,0.5,0.41000000000000003,1.0,1.0
110.0,0.5,0.5,0.42,1.0,1.0
110.0,0.5,0.5,0.43,1.0,1.0
110.0,0.5,0.5,0.44,1.0,1.0
110.0,0.5,0.5,0.45,1.0,1.0
110.0,0.5,0.5,0.46,1.0,1.0
110.0,0.5,0.5,0.47000000000000003,1.0,1.0
110.0,0.5,0.5,0.48,1.0,1.0
110.0,0.5,0.5,0.49,1.0,1.0
110.0,0.5,0.5,0.5,1.0,1.0
115.0,0.5,0.5,0.0,0.33,0.33
115.0,0.5,0.5,0.01,0.89,0.89
115.0,0.5,0.5,0.02,1.0,1.0
115.0,0.5,0.5,0.03,1.0,1.0
115.0,0.5,0.5,0.04,1.0,1.0
115.0,0.5,0.5,0.05,1.0,1.0
115.0,0.5,0.5,0.06,1.0,1.0
115.0,0.5,0.5,0.07,1.0,1.0
115.0,0.5,0.5,0.08,1.0,1.0
115.0,0.5,0.5,0.09,1.0,1.0
115.0,0.5,0.5,0.1,1.0,1.0
115.0,0.5,0.5,0.11,1.0,1.0
115.0,0.5,0.5,0.12,1.0,1.0
115.0,0.5,0.5,0.13,1.0,1.0
115.0,0.5,0.5,0.14,1.0,1.0
115.0,0.5,0.5,0.15,1.0,1.0
115.0,0.5,0.5,0.16,1.0,1.0
115.0,0.5,0.5,0.17,1.0,1.0
115.0,0.5,0.5,0.18,1.0,1.0
115.0,0.5,0.5,0.19,1.0,1.0
115.0,0.5,0.5,0.2,1.0,1.0
115.0,0.5,0.5,0.21,1.0,1.0
115.0,0.5,0.5,0.22,1.0,1.0
115.0,0.5,0.5,0.23,1.0,1.0
115.0,0.5,0.5,0.24,1.0,1.0
115.0,0.5,0.5,0.25,1.0,1.0
