m,p,q,delta,omni_precision_2,omni_recall_2,omni_precision_3,omni_recall_3,omni_precision_4,omni_recall_4,omni_precision_5,omni_recall_5,mase_precision_2,mase_recall_2,mase_precision_3,mase_recall_3,mase_precision_4,mase_recall_4,mase_precision_5,mase_recall_5
245.0,0.5,0.25,0.44,0.9479729729729729,1.0,0.9219559408052252,1.0,0.7172066633314971,0.9999666666666667,0.7708521195564509,0.9999666666666667,0.9479729729729729,1.0,0.8847157406663377,1.0,0.6846669298989606,1.0,0.7337997761454822,1.0
10.0,0.5,0.25,0.01,0.5217391304347826,0.12,0.4586466165413534,0.11186666666666667,0.4755869413935225,0.08606666666666665,0.44754853539324396,0.08750000000000002,0.5217391304347826,0.12,0.5847560975609757,0.1201,0.44727652847123583,0.10543333333333332,0.3908292514486166,0.094
245.0,0.5,0.25,0.34,0.9512162162162161,1.0,0.9392686198939062,1.0,0.6874360410286315,0.9999666666666667,0.7332857088542498,0.9998666666666668,0.9512162162162161,1.0,0.907902475160818,1.0,0.7139373321944756,1.0,0.7832826622146881,1.0
10.0,0.5,0.25,0.11,0.9532432432432433,1.0,0.9216449038191377,0.9912666666666667,0.7706967062135841,0.951166666666667,0.8144584615456176,0.9267333333333336,0.9532432432432433,1.0,0.9340892572602318,0.9911000000000001,0.8041790823002478,0.9523333333333336,0.8103567085705873,0.9194333333333334
245.0,0.5,0.25,0.24,0.919189189189189,1.0,0.9336591640435512,1.0,0.7235844373325488,1.0,0.8174702030081672,0.9999666666666667,0.919189189189189,1.0,0.8980811540583936,1.0,0.6871775079306868,0.9999666666666667,0.7384461416934982,1.0
10.0,0.5,0.25,0.21,0.9629729729729729,1.0,0.9383234762427489,0.9994999999999998,0.7810648140819414,0.9913333333333334,0.795185196760317,0.991066666666667,0.9629729729729729,1.0,0.9148907126565423,0.9993333333333334,0.7857917267898378,0.9896666666666666,0.7929481090875601,0.9944333333333336
245.0,0.5,0.25,0.14,0.9504219525648097,1.0,0.9068216286292216,1.0,0.73653183539425,0.9999333333333333,0.7781178475435756,0.9997,0.9504219525648097,1.0,0.9357995590714441,0.9999666666666667,0.7297040211833286,0.9995333333333335,0.7841571696588504,0.9995000000000002
10.0,0.5,0.25,0.31,0.9379729729729729,1.0,0.929557214948947,0.9998,0.7375093189358884,0.9989,0.7674489171372432,0.9965000000000004,0.9379729729729729,1.0,0.911419199987053,0.9997666666666669,0.7293306204073096,0.9961333333333334,0.7297148612904368,0.996566666666667
245.0,0.5,0.25,0.04,0.9606922228350799,1.0,0.9359899431396238,0.9982000000000001,0.807844020877976,0.9919000000000001,0.8039429217303423,0.983366666666667,0.9606922228350799,1.0,0.9309184316714709,0.9976666666666669,0.7797584571635621,0.9872666666666667,0.7947446592823068,0.9880666666666668
10.0,0.5,0.25,0.41000000000000003,0.9294594594594594,1.0,0.9047704970164508,0.9999666666666667,0.6988512561876351,0.9985333333333334,0.762823568650866,0.9980000000000001,0.9294594594594594,1.0,0.8890749891394246,0.9998333333333334,0.7513572417283146,0.9956,0.7506041131461565,0.998066666666667
240.0,0.5,0.25,0.45,0.9714864864864865,1.0,0.9387199394808091,1.0,0.742091560710657,1.0,0.7939340671868479,0.9999666666666667,0.9714864864864865,1.0,0.9432313445711336,1.0,0.72394097261952,1.0,0.7393635764950958,1.0
15.0,0.5,0.25,0.0,0.25571725571725573,0.04,0.29139898927646984,0.04646666666666666,0.42219289016076755,0.058066666666666676,0.284100985598113,0.0481,0.25571725571725573,0.04,0.39024296418813526,0.07039999999999999,0.3505583920968373,0.06083333333333333,0.23679386085280388,0.0376
240.0,0.5,0.25,0.35000000000000003,0.9514864864864865,1.0,0.9263761615241569,1.0,0.7268858127105863,0.9997999999999999,0.7619532661070585,1.0,0.9514864864864865,1.0,0.9299577346537634,1.0,0.7525539491100675,0.9996333333333334,0.743527301800998,1.0
15.0,0.5,0.25,0.1,0.9312162162162161,1.0,0.9210484151187284,0.9882666666666668,0.7681185335269819,0.9601666666666668,0.7945789393770377,0.9447666666666669,0.9312162162162161,1.0,0.8704439314969297,0.9910666666666667,0.7449607504324723,0.9686,0.7771997845707276,0.9413666666666671
240.0,0.5,0.25,0.25,0.9404219525648096,1.0,0.9258604510083351,1.0,0.7155277516240901,1.0,0.7957987214078491,1.0,0.9404219525648096,1.0,0.8998905570066472,1.0,0.7264970377909603,1.0,0.7308887893298777,1.0
15.0,0.5,0.25,0.2,0.9212162162162162,1.0,0.8966079660465954,0.9995666666666666,0.7690786603311923,0.9930666666666668,0.751671089786911,0.9945333333333335,0.9212162162162162,1.0,0.9142474067251156,0.9995,0.7350227343575544,0.9922,0.7899460600323644,0.9920666666666668
240.0,0.5,0.25,0.15,0.9344594594594594,1.0,0.942132534728424,1.0,0.7612774976062616,0.9994666666666667,0.8124287533849913,0.9984000000000002,0.9344594594594594,1.0,0.9092895428152198,1.0,0.6892200744717519,0.9998666666666667,0.7838113154113312,0.9993666666666668
15.0,0.5,0.25,0.3,0.9689354660783231,1.0,0.9406449541627283,1.0,0.7199547627959757,0.9979666666666667,0.7902898713791163,0.9974333333333334,0.9689354660783231,1.0,0.9151782425642235,0.9997,0.7452246828844319,0.9990666666666668,0.7584587320425089,0.9982000000000002
240.0,0.5,0.25,0.05,0.9436651958080529,1.0,0.9482184963308561,0.9992333333333333,0.7766381021744588,0.9963333333333334,0.8108067102253059,0.9914333333333333,0.9436651958080529,1.0,0.9293715613883865,0.9990666666666668,0.7848744377096313,0.9926000000000001,0.8164370482511604,0.9902000000000001
15.0,0.5,0.25,0.4,0.9329729729729729,1.0,0.8973537197807373,0.9999000000000001,0.7076918776768298,0.9976999999999999,0.7422967353896474,0.9983666666666667,0.9329729729729729,1.0,0.8788529712552301,0.9999000000000001,0.6988184377695572,0.9992000000000002,0.7203807381669356,0.9991333333333335
235.0,0.5,0.25,0.46,0.9606922228350799,1.0,0.9118143133497988,1.0,0.7266423885578205,1.0,0.750573647991268,1.0,0.9606922228350799,1.0,0.9253947908267972,1.0,0.7180548925803728,0.9998999999999999,0.7534092449585501,0.9999333333333333
15.0,0.5,0.25,0.5,0.9094594594594594,1.0,0.8932298776532176,1.0,0.7184332757128736,0.9995666666666668,0.7359181755285605,0.9989666666666668,0.9094594594594594,1.0,0.8595809233710986,1.0,0.6885106039170223,0.9989666666666666,0.7228562843253612,0.9988333333333334
235.0,0.5,0.25,0.36,0.9429729729729729,1.0,0.9213820467541478,1.0,0.7231925343305609,0.9997666666666666,0.7835446515845261,1.0,0.9429729729729729,1.0,0.8833255105686137,1.0,0.6956557180108309,1.0,0.7438901700103702,1.0
20.0,0.5,0.25,0.09,0.9479729729729729,1.0,0.9265896699077654,0.9917000000000001,0.8241133540970594,0.9560333333333336,0.8338773169336581,0.9416666666666664,0.9479729729729729,1.0,0.9215343744036864,0.9942000000000002,0.8229358569927813,0.965366666666667,0.8277134457137852,0.9576666666666669
235.0,0.5,0.25,0.26,0.9412162162162161,1.0,0.9008464706027765,1.0,0.7440538302079321,1.0,0.7682804013609169,1.0,0.9412162162162161,1.0,0.9086686659368598,1.0,0.7295110299597709,0.9996666666666667,0.7560449240583843,0.9997666666666667
20.0,0.5,0.25,0.19,0.9389354660783232,1.0,0.9178063957421925,0.9995999999999999,0.7315093956911756,0.9922333333333333,0.7780219980358857,0.9920333333333334,0.9389354660783232,1.0,0.8940147787208548,0.9996333333333335,0.7870629134420604,0.9962000000000001,0.7673160509864364,0.9930666666666668
235.0,0.5,0.25,0.16,0.9354219525648096,1.0,0.9315159589812727,0.9999666666666667,0.7757375631427981,0.9999666666666667,0.7838134927269518,0.9999333333333333,0.9354219525648096,1.0,0.9130646225263294,1.0,0.7164227706722507,0.9996,0.7809128916860828,0.9993666666666665
20.0,0.5,0.25,0.29,0.9479729729729729,1.0,0.9374375596156221,0.9999333333333333,0.7266816264738083,0.9988666666666667,0.8004039517445779,0.9981666666666669,0.9479729729729729,1.0,0.8891044030752565,0.9999666666666667,0.7360414502053523,0.9987333333333334,0.774718284751934,0.9987333333333336
235.0,0.5,0.25,0.06,0.9379729729729729,1.0,0.9142233703888636,0.9999666666666667,0.7351828333002812,0.9969666666666669,0.7780155397273485,0.9945333333333334,0.9379729729729729,1.0,0.8911191125240521,0.9998666666666667,0.7379572795863224,0.9971666666666669,0.8068815410290404,0.9946333333333334
20.0,0.5,0.25,0.39,0.9547297297297297,1.0,0.94405162032345,0.9999666666666667,0.7140775048800172,0.9994666666666667,0.7821916724244649,0.9986,0.9547297297297297,1.0,0.9163336260197537,1.0,0.7319510996562993,0.9984666666666666,0.7424312152739079,0.9995333333333334
230.0,0.5,0.25,0.47000000000000003,0.9224324324324322,1.0,0.9311590155815754,1.0,0.706811046225194,1.0,0.758731062333251,1.0,0.9224324324324322,1.0,0.9136373549104263,1.0,0.7431744877273501,1.0,0.7329112422546761,1.0
20.0,0.5,0.25,0.49,0.9732432432432432,1.0,0.9573799740444335,1.0,0.7518034844640702,1.0,0.7827284749198747,0.9997333333333333,0.9732432432432432,1.0,0.9058472753298975,1.0,0.7404866082482141,0.9990666666666667,0.7820070307581172,0.9998999999999999
230.0,0.5,0.25,0.37,0.9547297297297297,1.0,0.9434874591945384,1.0,0.7109522630201442,1.0,0.7783628595032666,0.9999666666666667,0.9547297297297297,1.0,0.9516922840588868,1.0,0.7109115741063214,0.9999666666666667,0.7574029967877471,0.9999000000000001
25.0,0.5,0.25,0.08,0.9462162162162161,1.0,0.9188292296761602,0.9942000000000003,0.79818865164855,0.965166666666667,0.8622660002273969,0.9575000000000002,0.9462162162162161,1.0,0.9636001059042641,0.9909666666666668,0.7756132988934106,0.9696666666666667,0.8112732808655201,0.9429000000000002
230.0,0.5,0.25,0.27,0.9497297297297297,1.0,0.9246879797903625,1.0,0.7388011403880382,0.9997666666666667,0.7591200681872882,1.0,0.9497297297297297,1.0,0.9045290884203915,1.0,0.7781690394011916,0.9995333333333335,0.7456070305101804,0.9999666666666667
25.0,0.5,0.25,0.18,0.9286651958080528,1.0,0.9136781169565898,0.9997999999999999,0.7229615862164067,0.9972666666666666,0.795819984135947,0.9930666666666668,0.9286651958080528,1.0,0.9106712844052477,0.9998666666666668,0.7459879561640105,0.9950333333333332,0.7653279383360945,0.9940333333333333
230.0,0.5,0.25,0.17,0.9404219525648096,1.0,0.9201720749418892,1.0,0.7271375776603114,0.9994000000000001,0.7757366532465703,0.9996666666666667,0.9404219525648096,1.0,0.9228456402227806,1.0,0.7461038089456232,0.9994999999999998,0.7830155191414915,0.9999666666666667
25.0,0.5,0.25,0.28,0.9309459459459458,1.0,0.9199236073390468,1.0,0.7155166073357542,0.9985,0.8022533462968162,0.9991999999999999,0.9309459459459458,1.0,0.9136810438103576,1.0,0.6854626563655785,0.9972666666666667,0.7363380642821685,0.9978000000000002
230.0,0.5,0.25,0.07,0.9579729729729729,1.0,0.9361248230402169,1.0,0.7795277028436604,0.9969,0.7957106259696676,0.9981666666666668,0.9579729729729729,1.0,0.94171779854856,0.9997000000000001,0.7431954604253563,0.9981333333333334,0.8163498225393969,0.9975666666666665
25.0,0.5,0.25,0.38,0.9454219525648097,1.0,0.9104853639574655,1.0,0.716375689982156,0.9994333333333334,0.786694486223515,0.9996000000000003,0.9454219525648097,1.0,0.9224894349600231,1.0,0.698198280445479,0.9999000000000001,0.7733452679278011,0.9993666666666668
225.0,0.5,0.25,0.48,0.9183949255377826,1.0,0.9240229579624689,1.0,0.7008488446427499,1.0,0.764340288418374,0.9998666666666667,0.9183949255377826,1.0,0.9123315671967823,1.0,0.7087730345157729,1.0,0.7223480283810246,0.9999666666666667
25.0,0.5,0.25,0.48,0.9227027027027026,1.0,0.9301666547710178,1.0,0.7713152219306657,0.9986,0.7804391896061967,0.9999666666666667,0.9227027027027026,1.0,0.9024216735343995,1.0,0.7246798387270771,0.9994666666666667,0.7550477847799368,0.9997999999999999
225.0,0.5,0.25,0.38,0.9259459459459458,1.0,0.905596768008007,1.0,0.7032263438007667,1.0,0.7125853422240626,0.9999333333333333,0.9259459459459458,1.0,0.8894355020608375,1.0,0.7238808490428937,1.0,0.746299868397511,0.9999666666666667
30.0,0.5,0.25,0.07,0.9597297297297297,1.0,0.9007675203209773,0.9934333333333335,0.811877231369005,0.9528666666666669,0.8101020540780745,0.9461666666666669,0.9597297297297297,1.0,0.9389722313817518,0.985266666666667,0.8032207978919389,0.9592666666666672,0.8151460737409622,0.9395333333333334
225.0,0.5,0.25,0.28,0.9504219525648097,1.0,0.9344794123865359,1.0,0.7272133733147972,0.9999333333333333,0.7648708861089427,0.9998333333333335,0.9504219525648097,1.0,0.8994488391992508,1.0,0.7029298658649895,0.9998999999999999,0.7473355051347715,0.9999666666666667
30.0,0.5,0.25,0.17,0.9664864864864865,1.0,0.9518180035091737,0.9997333333333335,0.7697853073889999,0.9951000000000001,0.8095830504255295,0.9962000000000001,0.9664864864864865,1.0,0.938635155231497,0.9995,0.7386962778072033,0.9966666666666666,0.7781028840847151,0.9961333333333333
225.0,0.5,0.25,0.18,0.9278709321566464,1.0,0.9043659290800453,1.0,0.7397012700630871,0.9996666666666667,0.7525250784738327,0.9993666666666666,0.9278709321566464,1.0,0.8953602832022193,1.0,0.7290947320742057,0.9987,0.7614863349426291,0.9999666666666667
30.0,0.5,0.25,0.27,0.9294594594594594,1.0,0.8993663796296653,0.9998333333333335,0.7114990953533116,0.9989333333333336,0.7649131349407824,0.9981333333333334,0.9294594594594594,1.0,0.904356722397942,0.9999666666666667,0.7154432861407669,0.9996333333333334,0.739234706383439,0.9992666666666667
225.0,0.5,0.25,0.08,0.9782432432432432,1.0,0.9417828916400396,0.9998333333333334,0.7752909884860053,0.9982666666666666,0.7852109484012718,0.9984000000000002,0.9782432432432432,1.0,0.9381130738979258,0.9999666666666667,0.7506549579208697,0.9985,0.8001623217958705,0.9981333333333334
30.0,0.5,0.25,0.37,0.9212162162162162,1.0,0.9404665958337358,1.0,0.7282881835990007,0.9992,0.770026321466083,0.9994666666666667,0.9212162162162162,1.0,0.893686892102903,1.0,0.6984806506289659,0.9994666666666666,0.7523704388880526,0.9995666666666668
220.0,0.5,0.25,0.49,0.9629729729729729,1.0,0.9547579075695118,1.0,0.7485087086673947,0.9999000000000001,0.7923548743274574,0.9999333333333333,0.9629729729729729,1.0,0.9037595415634437,1.0,0.734994179373379,1.0,0.7563088438511046,1.0
30.0,0.5,0.25,0.47000000000000003,0.9529729729729729,1.0,0.9349086001293331,1.0,0.7390684313543031,0.9987999999999999,0.7722895639485075,0.9999000000000001,0.9529729729729729,1.0,0.8559531467287903,1.0,0.724676863649359,0.9991666666666665,0.7426746407591827,0.9996
220.0,0.5,0.25,0.39,0.9512162162162161,1.0,0.9250361799729775,1.0,0.7353451760719979,1.0,0.7633477579876186,0.9999333333333333,0.9512162162162161,1.0,0.9054137222524871,1.0,0.7147543538395912,1.0,0.7648186813999688,0.9999333333333333
35.0,0.5,0.25,0.06,0.9386651958080529,1.0,0.9170211775733189,0.9865333333333334,0.7671296535285503,0.9534999999999999,0.8091535590295202,0.8907000000000003,0.9386651958080529,1.0,0.898573311827493,0.990566666666667,0.8043942054625509,0.9343333333333333,0.8429146281741134,0.9035000000000002
220.0,0.5,0.25,0.29,0.9529729729729729,1.0,0.9336265590151756,1.0,0.7329925727925805,0.9997666666666666,0.7603118142334404,0.9999666666666667,0.9529729729729729,1.0,0.8843444192022837,1.0,0.7089231738487236,1.0,0.7390254505973821,0.9998999999999999
35.0,0.5,0.25,0.16,0.9259459459459458,1.0,0.8944621383237077,0.9998333333333335,0.7451286772417802,0.9969333333333332,0.7819377389490246,0.9967,0.9259459459459458,1.0,0.9054257842790808,0.9994999999999998,0.7366139112811605,0.9946000000000004,0.78623589961639,0.9987999999999999
220.0,0.5,0.25,0.19,0.9304219525648096,1.0,0.9188221902796205,1.0,0.7340681021126766,0.9999000000000001,0.78523727458567,0.9998999999999999,0.9304219525648096,1.0,0.8898020063554785,1.0,0.7404495912591134,0.9994,0.7377805429530874,0.9998
35.0,0.5,0.25,0.26,0.9419084390512961,1.0,0.9257144628321885,1.0,0.736908009768507,0.9995999999999999,0.7620204455246096,0.9996666666666667,0.9419084390512961,1.0,0.9131511963879686,0.9999666666666667,0.7061267718874449,0.9993666666666666,0.8033563046556483,0.9995
220.0,0.5,0.25,0.09,0.9429729729729729,1.0,0.9394028154721945,0.9999666666666667,0.7280949342231944,0.9982333333333336,0.787273836354939,0.9981000000000002,0.9429729729729729,1.0,0.9207741979506651,1.0,0.7585432610770592,0.9969,0.7689043644179072,0.9986333333333335
35.0,0.5,0.25,0.36,0.9429729729729729,1.0,0.9339372320008067,1.0,0.7717649296631989,0.9975333333333333,0.7947131344132653,0.9984666666666666,0.9429729729729729,1.0,0.9041597163382009,0.9999666666666667,0.7422706610375626,0.9994333333333334,0.722694989006794,0.9990666666666668
215.0,0.5,0.25,0.5,0.9394594594594594,1.0,0.9169342395191623,1.0,0.7036165522655206,1.0,0.7455910704943772,1.0,0.9394594594594594,1.0,0.8716355833627921,1.0,0.7195113762534767,1.0,0.7632725274096552,0.9999666666666667
35.0,0.5,0.25,0.46,0.9404219525648096,1.0,0.9206596209614439,1.0,0.7207822632582263,0.9997333333333333,0.7453588597670548,0.9992666666666667,0.9404219525648096,1.0,0.8782873620714795,1.0,0.6901228962715577,0.9996666666666667,0.7393046091611929,0.9992666666666666
215.0,0.5,0.25,0.4,0.9597297297297297,1.0,0.934338165227048,1.0,0.7382540499365404,0.9999000000000001,0.7789392174505345,1.0,0.9597297297297297,1.0,0.9206987087200289,1.0,0.7527462467776025,1.0,0.7746094998441768,0.9998999999999999
40.0,0.5,0.25,0.05,0.9579729729729729,1.0,0.9562239142551043,0.9824666666666668,0.7905008987275827,0.9385000000000002,0.8084641184890274,0.8892666666666671,0.9579729729729729,1.0,0.933467949251618,0.9792333333333336,0.7928346957699516,0.9563666666666666,0.8073340283403442,0.8843666666666666
215.0,0.5,0.25,0.3,0.9462162162162161,1.0,0.9139300050910841,1.0,0.7220037117831084,0.9999000000000001,0.7892922426077378,0.9997333333333333,0.9462162162162161,1.0,0.908767223114978,1.0,0.7617805476236612,0.9997666666666666,0.7336217631253859,0.9996333333333334
40.0,0.5,0.25,0.15,0.9319084390512962,1.0,0.9085017663338771,0.9999333333333333,0.7457915135012145,0.9988333333333332,0.7803586332962751,0.9939666666666668,0.9319084390512962,1.0,0.9141697484818654,0.9999666666666667,0.7110697777070523,0.9935666666666667,0.7988968902771844,0.9948999999999999
215.0,0.5,0.25,0.2,0.9562162162162161,1.0,0.942295646112874,1.0,0.7355669719795408,0.9997666666666666,0.7699770681200903,0.9998,0.9562162162162161,1.0,0.9021212098264303,1.0,0.7590496164162555,1.0,0.7254543091988787,0.9997333333333335
40.0,0.5,0.25,0.25,0.9364864864864865,1.0,0.925103218210361,0.9999666666666667,0.7602043244109673,0.9973666666666666,0.7858006428091691,0.9989,0.9364864864864865,1.0,0.8893890341312952,0.9999333333333333,0.7089760748277878,0.9988000000000001,0.7784678250577592,0.9975666666666669
215.0,0.5,0.25,0.1,0.9479729729729729,1.0,0.9274161715518108,1.0,0.7235248497215746,0.9995,0.7772047785405454,0.9988666666666667,0.9479729729729729,1.0,0.9178933637895221,0.9999666666666667,0.721502407112321,0.9981666666666668,0.7686411128317725,0.9984666666666666
40.0,0.5,0.25,0.35000000000000003,0.9814864864864865,1.0,0.9414904724305545,1.0,0.7339635526371938,0.9999000000000001,0.7523588663811053,0.9998666666666668,0.9814864864864865,1.0,0.9234956251568476,1.0,0.7545295420364664,0.9999666666666667,0.7693373685490623,0.9998
215.0,0.5,0.25,0.0,0.2,0.02,0.2389092389092389,0.04279999999999999,0.18365741453320333,0.0243,0.3830383279228815,0.044899999999999995,0.2,0.02,0.4090909090909091,0.037599999999999995,0.2227660596209966,0.03273333333333333,0.2627311241066154,0.0365
40.0,0.5,0.25,0.45,0.9562162162162161,1.0,0.9128332405234836,1.0,0.7186814519818376,0.9997333333333333,0.756939033078844,1.0,0.9562162162162161,1.0,0.902580500593861,1.0,0.7504965596933403,0.9998333333333334,0.7492488814207934,0.9999000000000001
210.0,0.5,0.25,0.41000000000000003,0.9547297297297297,1.0,0.9198116558603815,1.0,0.695394900185823,0.9996666666666667,0.771452609643247,1.0,0.9547297297297297,1.0,0.8862864755436556,1.0,0.7093444435973817,1.0,0.7554250588558928,1.0
45.0,0.5,0.25,0.04,0.9379729729729729,1.0,0.9138468593985418,0.9757333333333336,0.8343049218054908,0.8784333333333332,0.8394515465447202,0.8294333333333336,0.9379729729729729,1.0,0.8878438353651038,0.9675333333333337,0.8147824105912116,0.8676333333333335,0.8327055420047599,0.8121000000000004
210.0,0.5,0.25,0.31,0.9504219525648097,1.0,0.9247547212194029,1.0,0.7024971282145901,0.9997999999999999,0.7585369255674764,0.9998333333333334,0.9504219525648097,1.0,0.9573928043751994,1.0,0.7081716184843551,1.0,0.7802365479580888,0.9999666666666667
45.0,0.5,0.25,0.14,0.9397297297297297,1.0,0.8988667506263037,0.9999666666666667,0.7283276372964929,0.9948666666666669,0.8039775612985055,0.9951666666666668,0.9397297297297297,1.0,0.9081162438980279,0.9997,0.7732749391437251,0.9955333333333334,0.7927910067774926,0.9972000000000001
210.0,0.5,0.25,0.21,0.9554219525648097,1.0,0.9493865513792578,1.0,0.7318928761641316,0.9997,0.776696236718415,0.9995666666666666,0.9554219525648097,1.0,0.9162993458939526,1.0,0.7178433660129475,0.9994666666666667,0.7565199404255322,0.9996333333333334
45.0,0.5,0.25,0.24,0.9447297297297297,1.0,0.9111524852959956,0.9998666666666668,0.7220495022844916,0.9975,0.7845226190593376,0.9988666666666668,0.9447297297297297,1.0,0.9050265288607205,0.9999333333333333,0.7123919798309037,0.9988666666666668,0.7745853809740132,0.9992666666666667
210.0,0.5,0.25,0.11,0.9497297297297297,1.0,0.9114189436239934,0.9999333333333333,0.7446962856554872,0.9994333333333333,0.7866396399221399,0.9985666666666668,0.9497297297297297,1.0,0.9223132652691477,0.9998333333333334,0.7437958683668895,0.9989000000000001,0.7980482597234384,0.9993000000000001
45.0,0.5,0.25,0.34,0.9033949255377826,1.0,0.9253513823008437,1.0,0.7066756490973992,0.9995333333333334,0.7767151256334793,0.9994,0.9033949255377826,1.0,0.8793493863278509,0.9999666666666667,0.72234955194584,0.9994,0.7321636428849474,0.9996333333333334
210.0,0.5,0.25,0.01,0.9355951696377227,0.94,0.8983869358007464,0.7467000000000001,0.8246328485846117,0.579866666666667,0.75961307342102,0.42103333333333337,0.9355951696377227,0.94,0.897160427165435,0.7242333333333335,0.740279197652788,0.5769333333333336,0.7895655531182105,0.4464
45.0,0.5,0.25,0.44,0.9782432432432432,1.0,0.9282256705184336,1.0,0.7368332777411759,0.9990666666666667,0.7689511179057,0.9996666666666667,0.9782432432432432,1.0,0.9110901155748009,1.0,0.7277176576046798,0.9999666666666667,0.7539388157878295,0.9998666666666668
205.0,0.5,0.25,0.42,0.9219084390512962,1.0,0.9101079843261053,1.0,0.714109933432669,1.0,0.7569156921720461,1.0,0.9219084390512962,1.0,0.8728648314556641,1.0,0.7055064978150943,0.9998666666666667,0.7208000933141548,0.9998666666666667
50.0,0.5,0.25,0.03,0.9327027027027026,1.0,0.8679559486129118,0.895933333333333,0.8048819914539187,0.8091000000000002,0.8217119168463286,0.7304333333333334,0.9327027027027026,1.0,0.8908986350696988,0.9228666666666671,0.8136753227390322,0.8431333333333335,0.7834519500708285,0.7169666666666665
205.0,0.5,0.25,0.32,0.9159459459459458,1.0,0.9143241134446718,1.0,0.6859658892364776,0.9999666666666667,0.7490232404765119,1.0,0.9159459459459458,1.0,0.8961050617010707,1.0,0.6693363373452799,0.9998,0.7361470089543386,0.9997
50.0,0.5,0.25,0.13,0.9174324324324323,1.0,0.9200539532300941,0.9994,0.7454691248262745,0.9947000000000001,0.7874561980586625,0.9933000000000001,0.9174324324324323,1.0,0.9466711032230838,0.9999333333333333,0.744658478540813,0.9978,0.7738454634173216,0.9958333333333336
205.0,0.5,0.25,0.22,0.9412162162162161,1.0,0.9453123274494999,1.0,0.7252936092422044,0.9996,0.7665926395339154,1.0,0.9412162162162161,1.0,0.913231808078004,1.0,0.7061196746832085,0.9998,0.7510923249919023,0.9997999999999999
50.0,0.5,0.25,0.23,0.9514864864864865,1.0,0.9036405281058747,0.9999666666666667,0.7513344270822699,0.9992333333333334,0.7809055499223214,0.9980666666666668,0.9514864864864865,1.0,0.8853573363969574,1.0,0.7246907637862543,0.9993000000000001,0.7427358197175519,0.9996666666666667
