p,delta,m,omni_power_1,omni_power_2,omni_power_3,mase_power_1,mase_power_2,mase_power_3
0.5,0.13,175.0,1.0,0.92,0.82,1.0,0.88,0.76
0.5,0.12,175.0,1.0,0.82,0.78,1.0,0.9,0.74
0.5,0.11,175.0,1.0,0.78,0.68,1.0,0.88,0.76
0.5,0.1,175.0,1.0,0.9,0.76,1.0,0.94,0.8
0.5,0.09,175.0,1.0,0.78,0.62,1.0,0.9,0.7
0.5,0.08,175.0,1.0,0.9,0.76,1.0,0.94,0.78
0.5,0.07,175.0,1.0,0.86,0.6,1.0,1.0,0.72
0.5,0.06,175.0,1.0,0.92,0.68,1.0,0.98,0.7
0.5,0.05,175.0,1.0,0.94,0.52,1.0,0.96,0.68
0.5,0.04,175.0,0.98,0.94,0.52,0.96,1.0,0.54
0.5,0.03,175.0,0.88,0.86,0.34,0.8,0.86,0.3
0.5,0.02,175.0,0.46,0.5,0.26,0.36,0.54,0.22
0.5,0.01,175.0,0.22,0.18,0.04,0.22,0.08,0.06
0.5,0.0,175.0,0.06,0.02,0.02,0.02,0.0,0.06
0.5,0.24,170.0,1.0,0.06,0.12,1.0,0.64,0.58
0.5,0.23,170.0,1.0,0.04,0.08,1.0,0.7,0.66
0.5,0.22,170.0,1.0,0.02,0.02,1.0,0.72,0.64
0.5,0.21,170.0,1.0,0.02,0.06,1.0,0.72,0.64
0.5,0.2,170.0,1.0,0.08,0.12,1.0,0.8,0.68
0.5,0.19,170.0,1.0,0.46,0.48,1.0,0.7,0.56
0.5,0.18,170.0,1.0,0.54,0.5,1.0,0.84,0.8
0.5,0.17,170.0,1.0,0.72,0.66,1.0,0.8,0.76
0.5,0.16,170.0,1.0,0.76,0.76,1.0,0.88,0.82
0.5,0.15,170.0,1.0,0.8,0.76,1.0,0.94,0.86
0.5,0.14,170.0,1.0,0.7,0.62,1.0,0.92,0.84
0.5,0.13,170.0,1.0,0.78,0.74,1.0,0.8,0.72
0.5,0.12,170.0,1.0,0.88,0.8,1.0,0.96,0.82
0.5,0.11,170.0,1.0,0.76,0.72,1.0,0.9,0.76
0.5,0.1,170.0,1.0,0.76,0.7,1.0,0.94,0.76
0.5,0.09,170.0,1.0,0.76,0.68,1.0,0.94,0.7
0.5,0.08,170.0,1.0,0.84,0.72,1.0,0.92,0.7
0.5,0.07,170.0,1.0,0.92,0.72,1.0,1.0,0.8
0.5,0.06,170.0,0.98,0.96,0.74,1.0,0.96,0.64
0.5,0.05,170.0,0.98,0.96,0.54,1.0,0.94,0.56
0.5,0.04,170.0,0.96,0.96,0.52,0.94,1.0,0.5
0.5,0.03,170.0,0.8,0.84,0.34,0.9,0.86,0.32
0.5,0.02,170.0,0.5,0.54,0.14,0.58,0.52,0.18
0.5,0.01,170.0,0.16,0.26,0.12,0.18,0.22,0.12
0.5,0.0,170.0,0.06,0.02,0.08,0.04,0.04,0.06
0.5,0.24,165.0,1.0,0.02,0.02,1.0,0.72,0.72
0.5,0.23,165.0,1.0,0.04,0.06,1.0,0.62,0.56
0.5,0.22,165.0,1.0,0.1,0.06,1.0,0.8,0.7
0.5,0.21,165.0,1.0,0.1,0.04,1.0,0.84,0.7
0.5,0.2,165.0,1.0,0.26,0.2,1.0,0.86,0.8
0.5,0.19,165.0,1.0,0.46,0.48,1.0,0.82,0.7
0.5,0.18,165.0,1.0,0.62,0.58,1.0,0.76,0.64
0.5,0.17,165.0,1.0,0.7,0.7,1.0,0.84,0.74
0.5,0.16,165.0,1.0,0.8,0.72,1.0,0.78,0.72
0.5,0.15,165.0,1.0,0.68,0.62,1.0,0.8,0.8
0.5,0.14,165.0,1.0,0.86,0.86,1.0,0.82,0.72
0.5,0.13,165.0,1.0,0.7,0.66,1.0,0.74,0.66
0.5,0.12,165.0,1.0,0.88,0.84,1.0,0.88,0.72
0.5,0.11,165.0,1.0,0.82,0.72,1.0,0.92,0.8
0.5,0.1,165.0,1.0,0.78,0.7,1.0,0.88,0.74
0.5,0.09,165.0,1.0,0.76,0.62,1.0,0.98,0.78
0.5,0.08,165.0,1.0,0.9,0.66,1.0,0.94,0.84
0.5,0.07,165.0,1.0,0.9,0.72,1.0,0.98,0.68
0.5,0.06,165.0,0.98,0.92,0.7,1.0,0.96,0.66
0.5,0.05,165.0,0.98,0.92,0.66,1.0,0.98,0.6
0.5,0.04,165.0,1.0,0.88,0.44,0.96,0.94,0.42
0.5,0.03,165.0,0.84,0.82,0.28,0.76,0.88,0.36
0.5,0.02,165.0,0.56,0.62,0.18,0.56,0.6,0.2
0.5,0.01,165.0,0.14,0.2,0.06,0.22,0.08,0.04
0.5,0.0,165.0,0.06,0.1,0.06,0.08,0.08,0.04
0.5,0.24,160.0,1.0,0.08,0.06,1.0,0.72,0.62
0.5,0.23,160.0,1.0,0.08,0.02,1.0,0.7,0.56
0.5,0.22,160.0,1.0,0.02,0.06,1.0,0.64,0.56
0.5,0.21,160.0,1.0,0.02,0.06,1.0,0.7,0.6
0.5,0.2,160.0,1.0,0.26,0.26,1.0,0.82,0.74
0.5,0.19,160.0,1.0,0.5,0.54,1.0,0.86,0.78
0.5,0.18,160.0,1.0,0.74,0.7,1.0,0.84,0.84
0.5,0.17,160.0,1.0,0.78,0.82,1.0,0.86,0.76
0.5,0.16,160.0,1.0,0.7,0.64,1.0,0.84,0.66
0.5,0.15,160.0,1.0,0.72,0.66,1.0,0.78,0.78
0.5,0.14,160.0,1.0,0.76,0.7,1.0,0.86,0.72
0.5,0.13,160.0,1.0,0.86,0.84,1.0,0.9,0.88
0.5,0.12,160.0,1.0,0.86,0.72,1.0,0.86,0.84
0.5,0.11,160.0,1.0,0.88,0.74,1.0,0.8,0.68
0.5,0.1,160.0,1.0,0.78,0.72,1.0,0.94,0.76
0.5,0.09,160.0,1.0,0.9,0.64,1.0,0.96,0.82
0.5,0.08,160.0,1.0,0.92,0.66,1.0,0.94,0.84
0.5,0.07,160.0,1.0,0.9,0.72,1.0,0.96,0.68
0.5,0.06,160.0,1.0,0.86,0.52,1.0,0.94,0.68
0.5,0.05,160.0,0.98,0.92,0.58,1.0,1.0,0.6
0.5,0.04,160.0,0.92,0.92,0.48,0.96,0.96,0.5
0.5,0.03,160.0,0.76,0.82,0.34,0.74,0.9,0.3
0.5,0.02,160.0,0.58,0.56,0.22,0.72,0.46,0.26
0.5,0.01,160.0,0.18,0.2,0.04,0.26,0.16,0.06
0.5,0.0,160.0,0.06,0.04,0.1,0.02,0.06,0.04
0.5,0.24,155.0,1.0,0.02,0.0,1.0,0.6,0.56
0.5,0.23,155.0,1.0,0.08,0.06,1.0,0.78,0.68
0.5,0.22,155.0,1.0,0.06,0.06,1.0,0.74,0.66
0.5,0.21,155.0,1.0,0.04,0.06,1.0,0.7,0.58
0.5,0.2,155.0,1.0,0.16,0.14,1.0,0.76,0.76
0.5,0.19,155.0,1.0,0.36,0.34,1.0,0.78,0.72
0.5,0.18,155.0,1.0,0.7,0.7,1.0,0.72,0.68
0.5,0.17,155.0,1.0,0.8,0.78,1.0,0.86,0.8
0.5,0.16,155.0,1.0,0.8,0.72,1.0,0.82,0.66
0.5,0.15,155.0,1.0,0.88,0.84,1.0,0.76,0.64
0.5,0.14,155.0,1.0,0.8,0.68,1.0,0.74,0.66
0.5,0.13,155.0,1.0,0.8,0.74,1.0,0.76,0.7
0.5,0.12,155.0,1.0,0.88,0.76,1.0,0.92,0.86
0.5,0.11,155.0,1.0,0.88,0.8,1.0,0.88,0.76
0.5,0.1,155.0,1.0,0.86,0.72,1.0,0.94,0.72
0.5,0.09,155.0,1.0,0.82,0.68,1.0,0.92,0.82
0.5,0.08,155.0,1.0,0.82,0.66,1.0,0.94,0.82
0.5,0.07,155.0,1.0,0.82,0.64,1.0,0.98,0.76
0.5,0.06,155.0,1.0,0.9,0.56,1.0,0.96,0.72
0.5,0.05,155.0,0.98,1.0,0.58,1.0,0.94,0.6
0.5,0.04,155.0,0.9,0.92,0.4,0.9,0.98,0.34
0.5,0.03,155.0,0.84,0.82,0.38,0.86,0.82,0.24
0.5,0.02,155.0,0.6,0.54,0.26,0.48,0.52,0.16
0.5,0.01,155.0,0.1,0.26,0.06,0.24,0.24,0.08
0.5,0.0,155.0,0.08,0.0,0.1,0.02,0.06,0.1
0.5,0.24,150.0,1.0,0.06,0.08,1.0,0.8,0.7
0.5,0.23,150.0,1.0,0.02,0.08,1.0,0.6,0.54
0.5,0.22,150.0,1.0,0.1,0.06,1.0,0.7,0.62
0.5,0.21,150.0,1.0,0.1,0.04,1.0,0.76,0.68
0.5,0.2,150.0,1.0,0.18,0.2,1.0,0.74,0.64
0.5,0.19,150.0,1.0,0.52,0.56,1.0,0.9,0.8
0.5,0.18,150.0,1.0,0.82,0.8,1.0,0.8,0.8
0.5,0.17,150.0,1.0,0.78,0.76,1.0,0.74,0.7
0.5,0.16,150.0,1.0,0.84,0.78,1.0,0.86,0.72
0.5,0.15,150.0,1.0,0.76,0.72,1.0,0.88,0.84
0.5,0.14,150.0,1.0,0.82,0.72,1.0,0.78,0.68
0.5,0.13,150.0,1.0,0.86,0.8,1.0,0.82,0.72
0.5,0.12,150.0,1.0,0.82,0.76,1.0,0.9,0.84
0.5,0.11,150.0,1.0,0.76,0.68,1.0,0.9,0.76
0.5,0.1,150.0,1.0,0.9,0.78,1.0,0.82,0.72
0.5,0.09,150.0,1.0,0.9,0.78,1.0,0.96,0.76
0.5,0.08,150.0,1.0,0.82,0.68,1.0,0.96,0.62
0.5,0.07,150.0,1.0,0.88,0.62,1.0,1.0,0.78
0.5,0.06,150.0,0.98,0.96,0.7,0.98,1.0,0.68
0.5,0.05,150.0,0.94,0.9,0.54,1.0,0.94,0.66
0.5,0.04,150.0,0.9,0.98,0.38,0.96,0.94,0.44
0.5,0.03,150.0,0.76,0.76,0.38,0.78,0.78,0.36
0.5,0.02,150.0,0.58,0.58,0.1,0.58,0.48,0.1
0.5,0.01,150.0,0.26,0.12,0.02,0.08,0.18,0.14
0.5,0.0,150.0,0.04,0.0,0.0,0.04,0.06,0.04
0.5,0.24,145.0,1.0,0.08,0.06,1.0,0.8,0.72
0.5,0.23,145.0,1.0,0.04,0.06,1.0,0.72,0.72
0.5,0.22,145.0,1.0,0.1,0.06,1.0,0.8,0.76
0.5,0.21,145.0,1.0,0.14,0.14,1.0,0.74,0.74
0.5,0.2,145.0,1.0,0.24,0.22,1.0,0.74,0.58
0.5,0.19,145.0,1.0,0.6,0.56,1.0,0.8,0.68
0.5,0.18,145.0,1.0,0.72,0.7,1.0,0.76,0.74
0.5,0.17,145.0,1.0,0.8,0.8,1.0,0.8,0.78
0.5,0.16,145.0,1.0,0.74,0.74,1.0,0.86,0.74
0.5,0.15,145.0,1.0,0.82,0.74,1.0,0.92,0.8
0.5,0.14,145.0,1.0,0.78,0.72,1.0,0.92,0.78
0.5,0.13,145.0,1.0,0.78,0.76,1.0,0.78,0.68
0.5,0.12,145.0,1.0,0.74,0.7,1.0,0.82,0.64
0.5,0.11,145.0,1.0,0.82,0.74,1.0,0.92,0.74
0.5,0.1,145.0,1.0,0.8,0.72,1.0,0.94,0.68
0.5,0.09,145.0,1.0,0.82,0.68,1.0,0.96,0.84
0.5,0.08,145.0,1.0,0.84,0.66,1.0,0.94,0.74
0.5,0.07,145.0,1.0,0.96,0.7,1.0,0.96,0.64
0.5,0.06,145.0,1.0,0.94,0.5,1.0,0.96,0.78
0.5,0.05,145.0,0.98,1.0,0.52,0.98,0.98,0.44
0.5,0.04,145.0,0.88,0.94,0.5,0.96,0.9,0.42
0.5,0.03,145.0,0.88,0.8,0.26,0.78,0.86,0.36
0.5,0.02,145.0,0.46,0.48,0.2,0.56,0.28,0.22
0.5,0.01,145.0,0.2,0.18,0.02,0.26,0.08,0.1
0.5,0.0,145.0,0.04,0.04,0.02,0.06,0.02,0.06
0.5,0.24,140.0,1.0,0.04,0.02,1.0,0.58,0.46
0.5,0.23,140.0,1.0,0.08,0.04,1.0,0.76,0.68
0.5,0.22,140.0,1.0,0.02,0.04,1.0,0.68,0.58
0.5,0.21,140.0,1.0,0.1,0.08,1.0,0.76,0.6
0.5,0.2,140.0,1.0,0.32,0.32,1.0,0.7,0.64
0.5,0.19,140.0,1.0,0.58,0.58,1.0,0.86,0.72
0.5,0.18,140.0,1.0,0.72,0.7,1.0,0.86,0.78
0.5,0.17,140.0,1.0,0.8,0.78,1.0,0.82,0.66
0.5,0.16,140.0,1.0,0.8,0.78,1.0,0.74,0.64
0.5,0.15,140.0,1.0,0.76,0.74,1.0,0.82,0.76
0.5,0.14,140.0,1.0,0.88,0.74,1.0,0.84,0.72
0.5,0.13,140.0,1.0,0.76,0.72,1.0,0.84,0.72
0.5,0.12,140.0,1.0,0.88,0.8,1.0,0.84,0.76
0.5,0.11,140.0,1.0,0.88,0.84,1.0,0.82,0.76
0.5,0.1,140.0,1.0,0.88,0.76,1.0,0.96,0.66
0.5,0.09,140.0,1.0,0.9,0.72,1.0,0.98,0.82
0.5,0.08,140.0,1.0,0.86,0.76,1.0,0.98,0.68
0.5,0.07,140.0,1.0,0.96,0.72,1.0,0.98,0.7
0.5,0.06,140.0,0.98,0.9,0.54,1.0,0.94,0.74
0.5,0.05,140.0,0.96,0.92,0.54,0.98,0.98,0.72
0.5,0.04,140.0,0.94,0.98,0.36,0.92,0.9,0.46
0.5,0.03,140.0,0.84,0.86,0.28,0.86,0.86,0.3
0.5,0.02,140.0,0.48,0.48,0.16,0.52,0.38,0.26
0.5,0.01,140.0,0.14,0.3,0.04,0.16,0.2,0.14
0.5,0.0,140.0,0.1,0.04,0.04,0.02,0.04,0.08
0.5,0.24,135.0,1.0,0.04,0.12,1.0,0.58,0.6
0.5,0.23,135.0,1.0,0.04,0.02,1.0,0.68,0.6
0.5,0.22,135.0,1.0,0.08,0.12,1.0,0.74,0.7
0.5,0.21,135.0,1.0,0.1,0.16,1.0,0.8,0.72
0.5,0.2,135.0,1.0,0.34,0.36,1.0,0.74,0.68
0.5,0.19,135.0,1.0,0.76,0.64,1.0,0.7,0.56
0.5,0.18,135.0,1.0,0.72,0.72,1.0,0.72,0.6
0.5,0.17,135.0,1.0,0.86,0.82,1.0,0.84,0.84
0.5,0.16,135.0,1.0,0.78,0.68,1.0,0.8,0.7
0.5,0.15,135.0,1.0,0.86,0.84,1.0,0.86,0.7
0.5,0.14,135.0,1.0,0.78,0.74,1.0,0.9,0.78
0.5,0.13,135.0,1.0,0.84,0.72,1.0,0.9,0.78
0.5,0.12,135.0,1.0,0.8,0.78,1.0,0.86,0.76
0.5,0.11,135.0,1.0,0.86,0.78,1.0,0.88,0.7
0.5,0.1,135.0,1.0,0.82,0.72,1.0,0.92,0.78
0.5,0.09,135.0,1.0,0.9,0.7,1.0,0.92,0.7
0.5,0.08,135.0,1.0,0.94,0.74,1.0,0.96,0.64
0.5,0.07,135.0,1.0,0.94,0.6,1.0,0.98,0.74
0.5,0.06,135.0,0.98,0.96,0.6,1.0,0.96,0.62
0.5,0.05,135.0,1.0,0.94,0.54,0.96,0.96,0.56
0.5,0.04,135.0,0.92,0.96,0.36,0.9,0.88,0.32
0.5,0.03,135.0,0.76,0.72,0.34,0.78,0.76,0.38
0.5,0.02,135.0,0.46,0.44,0.18,0.46,0.52,0.14
0.5,0.01,135.0,0.1,0.16,0.12,0.08,0.16,0.12
0.5,0.0,135.0,0.04,0.04,0.1,0.06,0.02,0.06
0.5,0.24,130.0,1.0,0.04,0.08,1.0,0.74,0.74
0.5,0.23,130.0,1.0,0.06,0.02,1.0,0.76,0.6
0.5,0.22,130.0,1.0,0.04,0.08,1.0,0.7,0.66
0.5,0.21,130.0,1.0,0.12,0.2,1.0,0.78,0.68
0.5,0.2,130.0,1.0,0.5,0.42,1.0,0.72,0.66
0.5,0.19,130.0,1.0,0.56,0.6,1.0,0.88,0.86
0.5,0.18,130.0,1.0,0.82,0.74,1.0,0.84,0.78
0.5,0.17,130.0,1.0,0.78,0.7,1.0,0.76,0.66
0.5,0.16,130.0,1.0,0.82,0.72,1.0,0.82,0.76
0.5,0.15,130.0,1.0,0.88,0.82,1.0,0.8,0.72
0.5,0.14,130.0,1.0,0.82,0.74,1.0,0.88,0.8
0.5,0.13,130.0,1.0,0.76,0.74,1.0,0.88,0.78
0.5,0.12,130.0,1.0,0.98,0.86,1.0,0.86,0.72
0.5,0.11,130.0,1.0,0.84,0.68,1.0,0.84,0.72
0.5,0.1,130.0,1.0,0.82,0.74,1.0,0.88,0.72
0.5,0.09,130.0,1.0,0.82,0.72,1.0,0.88,0.72
0.5,0.08,130.0,1.0,0.98,0.74,1.0,0.92,0.7
0.5,0.07,130.0,1.0,0.92,0.64,1.0,0.98,0.68
0.5,0.06,130.0,1.0,0.98,0.6,0.98,0.98,0.56
0.5,0.05,130.0,0.98,0.96,0.56,0.94,0.94,0.52
0.5,0.04,130.0,0.96,0.9,0.54,0.9,0.88,0.38
0.5,0.03,130.0,0.76,0.82,0.44,0.66,0.8,0.36
0.5,0.02,130.0,0.42,0.48,0.14,0.5,0.44,0.1
0.5,0.01,130.0,0.16,0.16,0.08,0.14,0.22,0.04
0.5,0.0,130.0,0.04,0.08,0.08,0.02,0.06,0.04
0.5,0.24,125.0,1.0,0.08,0.04,1.0,0.64,0.52
0.5,0.23,125.0,1.0,0.02,0.04,1.0,0.58,0.46
0.5,0.22,125.0,1.0,0.1,0.06,1.0,0.74,0.68
0.5,0.21,125.0,1.0,0.16,0.16,1.0,0.8,0.74
0.5,0.2,125.0,1.0,0.34,0.36,1.0,0.72,0.64
0.5,0.19,125.0,1.0,0.56,0.56,1.0,0.86,0.82
0.5,0.18,125.0,1.0,0.74,0.7,1.0,0.74,0.68
0.5,0.17,125.0,1.0,0.82,0.7,1.0,0.86,0.7
0.5,0.16,125.0,1.0,0.82,0.8,1.0,0.8,0.66
0.5,0.15,125.0,1.0,0.82,0.8,1.0,0.78,0.66
0.5,0.14,125.0,1.0,0.86,0.78,1.0,0.86,0.78
0.5,0.13,125.0,1.0,0.8,0.78,1.0,0.84,0.8
0.5,0.12,125.0,1.0,0.82,0.72,1.0,0.88,0.78
0.5,0.11,125.0,1.0,0.8,0.76,1.0,0.96,0.84
0.5,0.1,125.0,1.0,0.9,0.82,1.0,0.92,0.72
0.5,0.09,125.0,1.0,0.86,0.76,1.0,0.92,0.78
0.5,0.08,125.0,1.0,0.86,0.68,0.96,0.94,0.68
0.5,0.07,125.0,0.98,0.84,0.56,0.98,0.96,0.7
0.5,0.06,125.0,1.0,0.92,0.56,0.98,1.0,0.56
0.5,0.05,125.0,0.98,0.96,0.52,1.0,0.94,0.48
0.5,0.04,125.0,0.82,0.92,0.5,0.92,0.84,0.38
0.5,0.03,125.0,0.76,0.74,0.24,0.88,0.76,0.32
0.5,0.02,125.0,0.46,0.54,0.24,0.42,0.46,0.22
0.5,0.01,125.0,0.18,0.2,0.12,0.26,0.14,0.14
0.5,0.0,125.0,0.0,0.08,0.06,0.08,0.06,0.06
0.5,0.24,120.0,1.0,0.12,0.08,1.0,0.68,0.6
0.5,0.23,120.0,1.0,0.02,0.1,1.0,0.76,0.66
0.5,0.22,120.0,1.0,0.12,0.12,1.0,0.68,0.66
0.5,0.21,120.0,1.0,0.22,0.16,1.0,0.76,0.72
0.5,0.2,120.0,1.0,0.46,0.46,1.0,0.76,0.66
0.5,0.19,120.0,1.0,0.68,0.66,1.0,0.72,0.66
0.5,0.18,120.0,1.0,0.76,0.72,1.0,0.82,0.76
0.5,0.17,120.0,1.0,0.76,0.68,1.0,0.86,0.82
0.5,0.16,120.0,1.0,0.76,0.66,1.0,0.82,0.66
0.5,0.15,120.0,1.0,0.82,0.72,1.0,0.82,0.7
0.5,0.14,120.0,1.0,0.7,0.64,1.0,0.82,0.74
0.5,0.13,120.0,1.0,0.88,0.74,1.0,0.8,0.7
0.5,0.12,120.0,1.0,0.88,0.74,1.0,0.88,0.7
0.5,0.11,120.0,1.0,0.8,0.58,1.0,0.96,0.8
0.5,0.1,120.0,1.0,0.84,0.72,1.0,0.92,0.8
0.5,0.09,120.0,1.0,0.84,0.64,1.0,0.92,0.72
0.5,0.08,120.0,1.0,0.86,0.62,1.0,0.94,0.74
0.5,0.07,120.0,1.0,0.94,0.64,1.0,0.92,0.62
0.5,0.06,120.0,0.98,0.94,0.52,0.98,0.96,0.68
0.5,0.05,120.0,0.98,0.98,0.56,1.0,0.96,0.66
0.5,0.04,120.0,0.9,0.88,0.4,0.92,0.86,0.42
0.5,0.03,120.0,0.66,0.78,0.2,0.72,0.76,0.3
0.5,0.02,120.0,0.42,0.34,0.16,0.56,0.28,0.16
0.5,0.01,120.0,0.14,0.12,0.06,0.08,0.18,0.14
0.5,0.0,120.0,0.04,0.08,0.08,0.02,0.06,0.08
0.5,0.24,115.0,1.0,0.06,0.08,1.0,0.74,0.66
0.5,0.23,115.0,1.0,0.06,0.08,1.0,0.74,0.7
0.5,0.22,115.0,1.0,0.12,0.1,1.0,0.82,0.68
0.5,0.21,115.0,1.0,0.14,0.18,1.0,0.82,0.76
0.5,0.2,115.0,1.0,0.46,0.38,1.0,0.74,0.68
0.5,0.19,115.0,1.0,0.74,0.68,1.0,0.8,0.68
0.5,0.18,115.0,1.0,0.72,0.7,1.0,0.7,0.52
0.5,0.17,115.0,1.0,0.86,0.8,1.0,0.9,0.72
0.5,0.16,115.0,1.0,0.74,0.7,1.0,0.86,0.64
0.5,0.15,115.0,1.0,0.78,0.7,1.0,0.78,0.66
0.5,0.14,115.0,1.0,0.82,0.76,1.0,0.86,0.78
0.5,0.13,115.0,1.0,0.76,0.74,1.0,0.78,0.68
0.5,0.12,115.0,1.0,0.82,0.84,1.0,0.9,0.66
0.5,0.11,115.0,1.0,0.88,0.8,1.0,0.94,0.8
0.5,0.1,115.0,1.0,0.88,0.72,1.0,0.98,0.68
0.5,0.09,115.0,1.0,0.84,0.62,1.0,0.94,0.78
0.5,0.08,115.0,1.0,0.96,0.66,1.0,0.96,0.66
0.5,0.07,115.0,1.0,0.86,0.6,1.0,0.98,0.64
0.5,0.06,115.0,1.0,0.92,0.62,0.98,0.98,0.6
0.5,0.05,115.0,0.96,0.96,0.72,0.98,0.92,0.54
0.5,0.04,115.0,0.86,0.9,0.36,0.88,0.92,0.38
0.5,0.03,115.0,0.78,0.52,0.28,0.76,0.58,0.22
0.5,0.02,115.0,0.38,0.36,0.14,0.38,0.42,0.12
0.5,0.01,115.0,0.06,0.08,0.1,0.18,0.14,0.08
0.5,0.0,115.0,0.04,0.02,0.06,0.02,0.0,0.08
0.5,0.24,110.0,1.0,0.06,0.06,1.0,0.72,0.64
0.5,0.23,110.0,1.0,0.06,0.0,1.0,0.76,0.62
0.5,0.22,110.0,1.0,0.06,0.1,1.0,0.7,0.58
0.5,0.21,110.0,1.0,0.28,0.24,1.0,0.74,0.68
0.5,0.2,110.0,1.0,0.48,0.48,1.0,0.82,0.7
0.5,0.19,110.0,1.0,0.74,0.72,1.0,0.84,0.78
0.5,0.18,110.0,1.0,0.8,0.72,1.0,0.72,0.66
0.5,0.17,110.0,1.0,0.86,0.8,1.0,0.84,0.74
0.5,0.16,110.0,1.0,0.8,0.7,1.0,0.88,0.74
0.5,0.15,110.0,1.0,0.74,0.7,1.0,0.8,0.7
0.5,0.14,110.0,1.0,0.82,0.82,1.0,0.82,0.64
0.5,0.13,110.0,1.0,0.9,0.8,1.0,0.92,0.8
0.5,0.12,110.0,1.0,0.9,0.84,1.0,0.92,0.76
0.5,0.11,110.0,1.0,0.88,0.7,1.0,0.98,0.78
0.5,0.1,110.0,1.0,0.84,0.7,1.0,0.9,0.74
0.5,0.09,110.0,1.0,0.86,0.68,1.0,0.98,0.76
0.5,0.08,110.0,1.0,0.86,0.72,1.0,0.96,0.58
0.5,0.07,110.0,1.0,0.92,0.64,1.0,0.98,0.6
0.5,0.06,110.0,0.98,0.96,0.54,1.0,0.98,0.56
0.5,0.05,110.0,0.92,0.9,0.54,0.96,0.98,0.58
0.5,0.04,110.0,0.9,0.86,0.34,0.86,0.88,0.44
0.5,0.03,110.0,0.52,0.8,0.28,0.74,0.68,0.24
0.5,0.02,110.0,0.34,0.46,0.16,0.42,0.28,0.18
0.5,0.01,110.0,0.14,0.06,0.12,0.12,0.2,0.02
0.5,0.0,110.0,0.08,0.02,0.06,0.02,0.02,0.06
0.5,0.24,105.0,1.0,0.06,0.02,1.0,0.66,0.56
0.5,0.23,105.0,1.0,0.04,0.06,1.0,0.8,0.64
0.5,0.22,105.0,1.0,0.02,0.1,1.0,0.76,0.62
0.5,0.21,105.0,1.0,0.32,0.24,1.0,0.86,0.7
0.5,0.2,105.0,1.0,0.54,0.52,1.0,0.74,0.64
0.5,0.19,105.0,1.0,0.66,0.64,1.0,0.9,0.82
0.5,0.18,105.0,1.0,0.86,0.8,1.0,0.7,0.62
0.5,0.17,105.0,1.0,0.74,0.68,1.0,0.84,0.68
0.5,0.16,105.0,1.0,0.78,0.7,1.0,0.76,0.56
0.5,0.15,105.0,1.0,0.84,0.78,1.0,0.78,0.72
0.5,0.14,105.0,1.0,0.88,0.82,1.0,0.9,0.84
0.5,0.13,105.0,1.0,0.8,0.72,1.0,0.9,0.72
0.5,0.12,105.0,1.0,0.86,0.78,1.0,0.94,0.78
0.5,0.11,105.0,1.0,0.88,0.82,1.0,0.96,0.8
0.5,0.1,105.0,1.0,0.82,0.68,1.0,0.98,0.82
0.5,0.09,105.0,1.0,0.86,0.72,1.0,0.94,0.76
0.5,0.08,105.0,1.0,0.94,0.74,1.0,0.98,0.68
0.5,0.07,105.0,1.0,0.96,0.66,1.0,0.98,0.6
0.5,0.06,105.0,1.0,0.94,0.5,1.0,0.98,0.6
0.5,0.05,105.0,0.96,0.96,0.58,0.96,0.94,0.52
0.5,0.04,105.0,0.88,0.92,0.46,0.86,0.82,0.34
0.5,0.03,105.0,0.7,0.68,0.28,0.78,0.66,0.28
0.5,0.02,105.0,0.32,0.48,0.1,0.3,0.42,0.16
0.5,0.01,105.0,0.08,0.08,0.04,0.02,0.12,0.08
0.5,0.0,105.0,0.08,0.08,0.12,0.06,0.1,0.04
0.5,0.24,100.0,1.0,0.04,0.06,1.0,0.72,0.64
0.5,0.23,100.0,1.0,0.04,0.08,1.0,0.7,0.56
0.5,0.22,100.0,1.0,0.06,0.08,1.0,0.78,0.68
0.5,0.21,100.0,1.0,0.36,0.28,1.0,0.86,0.74
0.5,0.2,100.0,1.0,0.54,0.52,1.0,0.7,0.56
0.5,0.19,100.0,1.0,0.76,0.74,1.0,0.82,0.76
0.5,0.18,100.0,1.0,0.76,0.68,1.0,0.76,0.6
0.5,0.17,100.0,1.0,0.86,0.8,1.0,0.86,0.82
0.5,0.16,100.0,1.0,0.84,0.8,1.0,0.76,0.7
0.5,0.15,100.0,1.0,0.76,0.64,1.0,0.8,0.74
0.5,0.14,100.0,1.0,0.66,0.68,1.0,0.8,0.68
0.5,0.13,100.0,1.0,0.92,0.8,1.0,0.88,0.72
0.5,0.12,100.0,1.0,0.88,0.8,1.0,0.92,0.72
0.5,0.11,100.0,1.0,0.78,0.68,1.0,0.88,0.64
0.5,0.1,100.0,1.0,0.78,0.64,1.0,0.8,0.6
0.5,0.09,100.0,1.0,0.86,0.5,1.0,0.92,0.64
0.5,0.08,100.0,1.0,0.92,0.64,1.0,0.96,0.68
0.5,0.07,100.0,1.0,0.94,0.6,1.0,1.0,0.6
0.5,0.06,100.0,1.0,1.0,0.54,1.0,0.9,0.42
0.5,0.05,100.0,0.98,0.86,0.42,0.96,0.98,0.42
0.5,0.04,100.0,0.8,0.82,0.36,0.86,0.78,0.3
0.5,0.03,100.0,0.68,0.64,0.16,0.68,0.68,0.2
0.5,0.02,100.0,0.4,0.42,0.2,0.48,0.42,0.18
