,male_n,female_n,block_11,block_12,block_22
0,449,535,0.6069472777975332,0.6219963873399827,1.0
1,449,535,0.280339984546157,0.2995704749189395,1.0
2,449,535,0.6069397915068032,0.6132506086546768,0.99
